ZoneShortName|ShapeType|LiquidType|SlantType|MaterialName|NorthX|SouthX|WestY|EastY|TopOrOnlyZ|BottomZ|MinDepthOrHeight|StepSize|NorthY|SouthY|WestX|EastX|NorthXLimit|SouthXLimit|WestYLimit|EastYLimit|NorthWestY|NorthEastY|SouthWestY|SouthEastY|EastNorthX|EastSouthX|WestNorthX|WestSouthX|CylinderCenterX|CylinderCenterY|CylinderRadius|ForcedAlignedAreaName|Comment
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|4122.7676|4105.234|2848.5193|2812.7363|-127.54369|-135.22028|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|4105.2686|4095.1235|2851.5684|2811.0298|-123.76462|-127.54713|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|4095.158|4064.891|2854.5327|2810.141|-91.60029|-123.76807|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|4064.9255|4054.919|2843.3865|2807.2449|-84.54846|-91.60374|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|4526.2163|4088.0635|2862.262|2610.507|-135.2186|0|200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4590.628|4552.329|2561.269|2549.3572|-176.39043|-184.22327|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4588.4316|4557.763|2575.6428|2561.2346|-164.2062|-176.39388|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4586.959|4537.929|2597.057|2575.6084|-151.0694|-164.20964|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4579.9966|4531.3076|2617.2656|2597.0225|-135.2185|-151.07285|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4547.0815|4521.7676|2626.5012|2617.2312|-135.21843|-135.22194|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|4799.291|4583.3613|2591.094|1992.5846|-184.18718|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4754.7476|4706.935|1955.1752|1941.2571|-190.41125|-199.722|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4774.478|4714.352|1983.6951|1955.1407|-185.36624|-190.4147|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|4805.273|4715.747|2031.5482|1983.6605|-184.18481|-185.36967|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|4759.243|3103.4766|1958.1786|936.24426|-199.71857|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|3897.7642|2306.5623|968.9828|-1492.0433|-199.71857|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|2310.6858|2298.0437|-1444.8414|-1491.4845|-194.311|-199.24335|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|2298.0784|2276.8276|-1430.7063|-1497.0138|-182.60223|-194.31445|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|2276.8623|2265.4993|-1419.7673|-1504.9695|-179.16753|-182.6057|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|2265.5337|2231.9727|-1422.4996|-1521.0205|-178.21146|-179.17096|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|3183.6672|1208.0614|1472.6339|508.42444|-199.71857|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1138.0295|1120.5692|553.65515|515.17426|-230.34319|-249.4097|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1153.8827|1137.995|557.37744|518.9266|-217.44537|-230.34663|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1168.3816|1153.8481|559.18|518.3091|-207.94476|-217.44884|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1208.7438|1168.347|560.6676|517.7734|-199.62727|-207.9482|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|1506.9496|1418.3872|4497.0757|4482.598|-190.99544|-199.72208|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|1487.9521|1346.3043|4546.5127|4497.0415|-190.5355|-190.99889|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|1418.4396|1355.4543|4564.168|4546.478|-181.37482|-190.53894|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|1399.2007|1347.3672|4601.865|4564.1333|-181.19202|-181.37827|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|1377.5558|1322.5712|4619.9844|4601.8306|-172.06442|-181.19547|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1333.4738|1322.9852|4654.3945|4591.9385|-172.73784|-172.08183|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1323.0198|1307.3296|4681.912|4592.4434|-158.10489|-172.74129|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1307.3641|1257.2189|4672.694|4596.8027|-157.59346|-158.10832|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1257.2533|1246.7411|4660.818|4612.42|-149.74852|-157.59691|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1246.7756|1237.0955|4662.257|4607.008|-144.77873|-149.75197|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1237.1299|1226.4899|4661.3677|4605.998|-130.15533|-144.78218|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1226.5244|1107.9127|4684.675|4585.566|-129.61118|-130.15878|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|1107.9473|1071.4763|4658.0923|4597.831|-116.48824|-129.61462|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1579.3588|1567.8832|3369.5198|3306.4724|-192.04356|-199.72208|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1589.5812|1579.3242|3365.0457|3312.437|-178.86746|-192.04703|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1599.6201|1589.5465|3363.1748|3316.7449|-175.22063|-178.87093|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1609.1051|1599.5858|3360.0183|3317.5408|-163.97029|-175.22406|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|1619.0635|1609.0706|3357.18|3316.3865|-159.81224|-163.97374|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|2237.645|1619.0289|3922.503|3237.2588|-158.50446|-159.81569|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2268.2722|2235.513|3568.2021|3534.3523|-158.519|-158.50302|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2273.856|2235.9927|3581.2932|3568.1675|-164.15324|-158.52245|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2281.046|2238.2883|3589.1328|3581.2585|-162.85257|-164.1567|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2277.2244|2237.4478|3599.3674|3589.0981|-164.31215|-162.85602|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2275.3528|2237.2021|3612.6392|3599.333|-164.31235|-164.3156|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2285.1577|2242.5952|3661.1785|3612.6045|-164.3139|-164.3158|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2280.1123|2233.741|3669.0007|3661.1443|-160.87143|-164.31735|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2280.9492|2235.0984|3682.0554|3668.966|-154.25002|-160.87488|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|2309.26|2231.4685|3747.352|3682.0208|-154.96283|-154.25346|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|2318.6785|2305.7832|3750.248|3717.2163|-155.64851|-154.85788|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|2327.4958|2318.644|3749.1423|3720.8174|-151.31071|-155.65196|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|2338.319|2327.4612|3749.0298|3724.7715|-147.11427|-151.31416|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|2360.7031|2338.2844|3758.1438|3712.7927|-131.63254|-147.11772|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|northhighsouthlow|d_lava001|2392.3748|2360.6687|3764.0605|3702.2021|-114.91684|-131.63599|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|1804.7648|1028.0354|4485.882|2160.1118|-199.71857|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|185.35603|146.0638|1632.411|1612.304|-232.34714|-249.40962|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|191.55016|132.91475|1647.7709|1632.3765|-224.80994|-232.35059|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|182.72688|130.55428|1682.0659|1647.7363|-199.73688|-224.81335|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|184.5411|137.73756|1699.5768|1682.0314|-199.72511|-199.74033|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-228.36633|-264.38748|1618.23|1610.4736|-243.04575|-249.40955|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-228.38054|-267.5408|1629.6807|1618.1953|-234.23965|-243.04918|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-231.5637|-267.5849|1634.3964|1629.6462|-231.54079|-234.2431|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-230.2906|-268.37903|1646.929|1634.3619|-225.57278|-231.5442|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-233.7364|-270.45535|1660.0688|1646.8944|-217.69495|-225.57623|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-219.86227|-271.90005|1667.2113|1660.0342|-213.19|-217.69838|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-219.37022|-268.76712|1681.9116|1667.1768|-202.57768|-213.19347|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-215.79742|-271.15186|1708.1019|1681.8771|-199.71852|-202.58115|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-206.33192|-279.30133|1783.3601|1708.0674|-199.71877|-199.72195|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|297.95935|-525.0057|2960.4792|1717.2561|-199.71857|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-135.86488|-199.9257|2956.4302|2941.1392|-190.9068|-199.25304|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-119.46201|-203.89336|2981.1243|2956.3958|-185.66914|-190.91023|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-99.87622|-186.82797|3000.0803|2981.0896|-174.79337|-185.6726|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-100.42044|-191.52113|3014.2532|3000.0457|-172.84373|-174.79681|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-27.036|-195.45872|3280.3103|3014.219|-172.84361|-172.84718|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-111.68775|-176.04752|3290.0374|3280.2761|-167.65913|-172.84708|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-111.03753|-171.29755|3301.595|3290.0024|-162.71837|-167.66258|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-110.58955|-175.58008|3314.5798|3301.5605|-162.71857|-162.72182|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-103.69528|-171.8943|3328.737|3314.5452|-156.56535|-162.72202|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-94.81551|-181.53523|3344.029|3328.7026|-139.90294|-156.5688|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-112.31248|-174.1435|3362.4287|3343.9941|-123.65437|-139.90639|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-114.94149|-170.93224|3370.9578|3362.3945|-117.06767|-123.65781|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-115.2607|-175.16817|3382.6018|3370.923|-99.20804|-117.07111|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-112.72165|-182.17429|3404.0762|3382.5674|-88.78449|-99.21149|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-103.53859|-285.02203|3435.7178|3404.0415|-85.65601|-88.78793|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-88.93508|-306.37848|3605.9626|3435.683|-85.65562|-85.65945|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-184.84706|-256.78418|3619.2458|3605.928|-79.07585|-85.65907|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-147.49966|-237.60452|3629.7058|3619.2114|-52.43741|-79.07929|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-143.20363|-215.82162|3646.754|3629.6711|-47.52573|-52.44086|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-118.35841|-209.81152|3656.934|3646.7192|-43.28106|-47.52917|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-100.91378|-215.0815|3770.337|3656.8994|-43.27689|-43.28451|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-92.66143|-184.8867|3781.0103|3770.3025|-41.21233|-43.28034|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-94.07233|-182.83096|3803.6265|3780.9756|-40.93728|-41.21578|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-96.83844|-176.38876|3816.1892|3803.592|-35.79223|-40.94073|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-99.9999|-175.73209|3828.1394|3816.1545|-28.38794|-35.79568|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-106.9856|-172.44801|3846.65|3828.105|-20.24467|-28.39139|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-112.08227|-175.33817|3873.2341|3846.6155|-14.9869|-20.24811|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-100.78323|-179.08856|3885.389|3873.1997|-9.15555|-14.99035|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-121.86186|-167.52092|3871.8057|3859.307|-15.22246|-17.18193|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-119.30478|-162.76811|3884.5063|3871.7712|-9.15605|-15.22591|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-100.87546|-171.52258|3974.2268|3884.4714|-9.15564|-9.15949|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-114.92638|-168.79433|3982.7217|3974.1924|-7.5491|-9.15909|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-120.71329|-167.19516|4001.1064|3982.6873|-7.40605|-7.55255|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-123.42954|-166.67151|4013.1155|4001.0723|-3.84297|-7.4095|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-115.14522|-169.34631|4031.3389|4013.081|2.86207|-3.84642|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|westhigheastlow|d_lava001|-121.3735|-171.00703|4047.7734|4031.3042|10.86744|2.85862|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|179.46227|113.5974|-176.53596|-198.30472|-227.26672|-249.4097|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|183.63959|126.41639|-198.27023|-219.64616|-215.94395|-227.27019|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|182.93924|120.9914|-219.61168|-231.40173|-209.15622|-215.9474|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|186.00642|121.88763|-231.36723|-273.03958|-209.0745|-209.15965|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|186.01521|122.38866|-273.00507|-284.3877|-206.76826|-209.07794|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|179.50021|127.79768|-284.3532|-292.03296|-205.58691|-206.77171|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|180.41672|127.02494|-291.99844|-310.51987|-199.71872|-205.59038|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|easthighwestlow|d_lava001|183.09991|130.51485|-310.48538|-341.8164|-199.7165|-199.72215|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|200.56161|-970.32355|-316.72015|-3804.5977|-199.71532|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-213.49358|-224.2307|154.82552|87.61774|-239.0117|-249.4097|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-224.19621|-235.13599|152.29263|103.41785|-230.76236|-239.01517|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-235.10149|-241.62804|146.10355|98.97025|-227.02167|-230.7658|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-241.59357|-262.8207|151.00432|99.58743|-214.83528|-227.02512|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-262.78622|-271.7583|154.80475|100.97767|-211.5207|-214.83871|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-271.72382|-290.3437|155.29309|101.39657|-200.47368|-211.52415|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-290.3092|-327.91058|164.48775|104.1625|-199.71877|-200.47713|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|-306.98325|-526.2424|164.04819|30.71287|-199.71532|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|levelplane|magma||d_lava001|-526.1424|-3549.5261|463.9536|-1719.309|-199.71532|0|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-3544.244|-3557.2048|-1644.6057|-1686.3662|-196.61247|-199.44061|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-3557.1702|-3566.608|-1649.5386|-1691.912|-192.92882|-196.61592|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
skyfire|slantedplane|magma|southhighnorthlow|d_lava001|-3566.5735|-3593.2468|-1652.06|-1694.8204|-192.13216|-192.93227|250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||
