id|zone|trigger_eq_npc_id|action|target_eq_npc_id|chance|alt_group|alt_id|alt_weight|at_corpse|x|y|z|heading|delay_min_ms|delay_max_ms|only_if_not_alive|require_dead_eq_npc_ids|require_alive_eq_npc_ids|add_to_hate|trigger_min_level|trigger_max_level|min_expansion|max_expansion|comment
422|veeshan|108521|spawn|108522|5|2|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
423|veeshan|108521|spawn|108523|5|2|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
424|veeshan|108521|spawn|108524|5|2|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
425|veeshan|108522|spawn|108506|10|1|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
426|veeshan|108522|spawn|108520|10|1|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
427|veeshan|108522|spawn|108521|10|1|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
428|veeshan|108522|spawn|108522|10|1|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
429|veeshan|108522|spawn|108523|10|1|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
430|veeshan|108522|spawn|108524|10|1|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
431|veeshan|108522|spawn|108506|5|2|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
432|veeshan|108522|spawn|108520|5|2|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
433|veeshan|108522|spawn|108521|5|2|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
434|veeshan|108522|spawn|108522|5|2|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
435|veeshan|108522|spawn|108523|5|2|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
436|veeshan|108522|spawn|108524|5|2|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
437|veeshan|108523|spawn|108506|10|1|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
438|veeshan|108523|spawn|108520|10|1|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
439|veeshan|108523|spawn|108521|10|1|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
440|veeshan|108523|spawn|108522|10|1|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
441|veeshan|108523|spawn|108523|10|1|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
442|veeshan|108523|spawn|108524|10|1|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
443|veeshan|108523|spawn|108506|5|2|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
444|veeshan|108523|spawn|108520|5|2|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
445|veeshan|108523|spawn|108521|5|2|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
446|veeshan|108523|spawn|108522|5|2|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
447|veeshan|108523|spawn|108523|5|2|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
448|veeshan|108523|spawn|108524|5|2|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
449|veeshan|108524|spawn|108506|10|1|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
450|veeshan|108524|spawn|108520|10|1|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
451|veeshan|108524|spawn|108521|10|1|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
452|veeshan|108524|spawn|108522|10|1|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
453|veeshan|108524|spawn|108523|10|1|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
454|veeshan|108524|spawn|108524|10|1|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|wurm on death
455|veeshan|108524|spawn|108506|5|2|1|50|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
456|veeshan|108524|spawn|108520|5|2|2|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
457|veeshan|108524|spawn|108521|5|2|3|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
458|veeshan|108524|spawn|108522|5|2|4|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
459|veeshan|108524|spawn|108523|5|2|5|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
460|veeshan|108524|spawn|108524|5|2|6|10|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|second wurm on death
461|velketor|112009|spawn|112016|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|#Kerdelb
462|velketor|112010|spawn|112013|100|0|0|0|1|0|0|0|0|0|0|0|||0|0|0|-1|-1|#Bledrek
463|wakening|119017|spawn|119035|100|0|0|0|1|0|5|0|0|0|0|0|||0|0|0|-1|-1|a_tar_goo
464|wakening|119017|spawn|119035|100|0|0|0|1|0|-5|0|0|0|0|0|||0|0|0|-1|-1|a_tar_goo
465|warrens|101029|spawn|101006|100|0|0|0|0|713|-866|-33|260|0|0|101006|||0|0|0|-1|-1|a_rabid_kobold
466|warrens|101029|spawn|101006|100|0|0|0|0|577|-473|-74|200|0|0|101006|||0|0|0|-1|-1|a_rabid_kobold
467|warrens|101029|spawn|101006|100|0|0|0|0|506|-1019|-78|60|0|0|101006|||0|0|0|-1|-1|a_rabid_kobold
