id|eq_id|gotemplate_id|enabled|doorid|zone|type|model_name|model_is_skeletal|model_in_equipment|display_name|pos_x|pos_y|pos_z|heading|opentype|tradeskill_focus|eq_objecttype|lockpick|keyitem|altkeyitem|nokeyring|triggerdoor|triggertype|doorisopen|door_param|dest_zone|dest_x|dest_y|dest_z|dest_heading|invert_state|incline|size|islift|close_time|can_open|has_collision|icon|comments
2126|6876|272125|1|127|hole|Door|PADOOR102|0|0|Door|264.895|345.32|-348.773|256|7||0|0|0|0|1|126|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2127|6877|272126|1|128|hole|Door|PADOOR101|0|0|Door|219.447|390.918|-348.793|256|2||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2128|6878|272127|1|129|hole|Door|PADOOR101|0|0|Door|221.941|429.494|-334.829|128|2||0|0|0|0|1|130|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2129|6879|272128|1|130|hole|Door|PADOOR102|0|0|Door|231.891|429.494|-334.829|128|7||0|0|0|0|1|129|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2130|6880|272129|1|131|hole|Door|PADOOR101|0|0|Door|281.942|467.154|-334.822|128|2||0|0|0|0|1|132|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2131|6881|272130|1|132|hole|Door|PADOOR102|0|0|Door|291.793|467.154|-334.822|128|7||0|0|0|0|1|131|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2132|6882|272131|1|133|hole|Door|PADOOR101|0|0|Door|314.952|467.334|-334.846|128|2||0|0|0|0|1|134|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2133|6883|272132|1|134|hole|Door|PADOOR102|0|0|Door|324.852|467.334|-334.846|128|7||0|0|0|0|1|133|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2134|6884|272133|1|135|hole|Door|PADOOR101|0|0|Door|303.415|357.782|-334.846|0|2||0|0|0|0|1|136|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2135|6885|272134|1|136|hole|Door|PADOOR102|0|0|Door|303.415|347.882|-334.846|0|7||0|0|0|0|1|135|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2136|6888|272135|1|139|hole|Door|PADOOR101|0|0|Door|106.99|563.295|-349.821|128|2||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2137|6889|272136|1|140|hole|Door|PADOOR101|0|0|Door|20.4682|696.764|-349.842|256|2||0|0|0|0|1|141|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2138|6890|272137|1|141|hole|Door|PADOOR102|0|0|Door|20.4682|706.663|-349.842|256|7||0|0|0|0|1|140|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2139|6891|272138|1|142|hole|Door|PADOOR101|0|0|Door|20.4189|576.779|-375.842|256|2||0|0|0|0|1|143|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2140|6892|272139|1|143|hole|Door|PADOOR102|0|0|Door|20.4188|586.679|-375.842|256|7||0|0|0|0|1|142|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2141|6893|272140|1|144|hole|Door|PADOOR101|0|0|Door|203.617|586.72|-375.842|0|2||0|0|0|0|1|145|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2142|6894|272141|1|145|hole|Door|PADOOR102|0|0|Door|203.617|576.821|-375.842|0|7||0|0|0|0|1|144|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2143|6895|272142|1|146|hole|Door|PADOOR101|0|0|Door|203.358|706.635|-401.792|0|2||0|0|0|0|1|147|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2144|6896|272143|1|147|hole|Door|PADOOR102|0|0|Door|203.358|696.734|-401.792|0|7||0|0|0|0|1|146|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2145|6897|272144|1|148|hole|Door|PADOOR101|0|0|Door|118.506|462.899|-325.825|256|2||0|0|0|0|1|149|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2146|6898|272145|1|149|hole|Door|PADOOR102|0|0|Door|118.506|472.8|-325.825|256|7||0|0|0|0|1|148|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2147|6899|272146|1|150|hole|Door|PADOOR102|0|0|Door|119.388|486.904|-325.844|0|7||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2148|6902|272147|1|153|hole|Door|PADOOR101|0|0|Door|83.0341|513.326|-325.829|128|2||0|0|0|0|1|154|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2149|6903|272148|1|154|hole|Door|PADOOR102|0|0|Door|92.9341|513.326|-325.829|128|7||0|0|0|0|1|153|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2150|6904|272149|1|155|hole|Door|PADOOR101|0|0|Door|83.0667|499.349|-325.779|128|2||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2151|6905|272150|1|156|hole|Door|PADOOR101|0|0|Door|-48.4991|270.808|-247.816|0|2||0|0|0|0|1|157|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2152|6906|272151|1|157|hole|Door|PADOOR102|0|0|Door|-48.4991|260.956|-247.819|0|7||0|0|0|0|1|156|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2153|6907|272152|1|158|hole|Door|PADOOR101|0|0|Door|796.012|561.826|-671.717|256|2||0|0|0|0|1|159|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2154|6908|272153|1|159|hole|Door|PADOOR102|0|0|Door|796.012|571.726|-671.717|256|7||0|0|0|0|1|158|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2155|6909|272154|1|160|hole|Door|PADOOR101|0|0|Door|747.052|519.715|-683.717|0|2||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2156|6910|272155|1|161|hole|Door|PADOOR102|0|0|Door|747.052|509.815|-683.717|0|7||0|0|0|0|1|160|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2157|6911|272156|1|162|hole|Door|PADOOR102|0|0|Door|775.354|519.811|-663.663|0|7||0|0|0|0|1|161|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2158|6912|272157|1|163|hole|Door|PADOOR102|0|0|Door|887.078|543.882|-663.699|0|7||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2159|6913|272158|1|164|hole|Door|PADOOR101|0|0|Door|1049.97|553.774|-632.696|0|2||0|0|0|0|1|165|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2160|6914|272159|1|165|hole|Door|PADOOR102|0|0|Door|1049.97|543.825|-632.696|0|7||0|0|0|0|1|164|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2161|6915|272160|1|166|hole|Door|PADOOR101|0|0|Door|1049.88|525.75|-608.748|0|2||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2162|6916|272161|1|167|hole|Door|PADOOR101|0|0|Door|973.163|529.837|-572.732|256|2||0|0|0|0|1|168|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2163|6917|272162|1|168|hole|Door|PADOOR102|0|0|Door|973.163|539.736|-572.732|256|7||0|0|0|0|1|167|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2164|6918|272163|1|169|hole|NonInteract|HVAULDR200|0|0||756.491|219.252|-895.854|0|55||0|-1|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2165|6919|272164|1|170|hole|NonInteract|PAROCK102|0|0||629.081|474.266|-881.624|109|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2166|6920|272165|1|171|hole|NonInteract|PAROCK102|0|0||626.25|472.142|-905.873|348|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2167|6921|272166|1|172|hole|NonInteract|PAROCK102|0|0||660.884|479.122|-880.373|0|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2168|6922|272167|1|173|hole|NonInteract|PAROCK103|0|0||621.427|464.308|-898.205|113|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2169|6923|272168|1|174|hole|NonInteract|PAROCK103|0|0||655.686|476.708|-894.789|59|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2170|6924|272169|1|175|hole|NonInteract|PAROCK102|0|0||658.394|472.634|-909.624|366|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2171|6925|272170|1|176|hole|NonInteract|PAROCK103|0|0||652.935|485.045|-893.274|119|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2172|6926|272171|1|177|hole|NonInteract|PAROCK103|0|0||663.091|486.851|-909.624|373|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2173|6927|272172|1|178|hole|NonInteract|PAROCK103|0|0||657.284|490.548|-909.614|128|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2174|6928|272173|1|179|hole|NonInteract|PAROCK103|0|0||661.593|487.445|-892.306|295|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2175|6929|272174|1|180|hole|NonInteract|PAROCK103|0|0||660.976|488.346|-902.787|362|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2176|6930|272175|1|181|hole|Door|PAROCK105|0|0|Rock|636.941|466.405|-909.624|138|7||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2177|6931|272176|1|182|hole|NonInteract|PAROCK101|0|0||648.988|466.833|-896.123|376|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2178|6932|272177|1|183|hole|NonInteract|PAROCK101|0|0||638.111|470.053|-896.977|139|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2179|6933|272178|1|184|hole|NonInteract|PAROCK101|0|0||650.077|480.972|-895.627|425|55||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2180|7038|272179|1|18|kaesora|Door|KSDOOR102|0|0||382.375|-18.0137|-175.857|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2181|7039|272180|1|11|kaesora|Door|KSDOOR102|0|0||289.875|-29.6216|0.001|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2182|7040|272181|1|10|kaesora|Door|KSDOOR102|0|0||205.971|-50.5971|0.001|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2183|7041|272182|1|3|kaesora|Door|KSDOOR102|0|0||318.437|-66.0257|0.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2184|7042|272183|1|2|kaesora|Door|KSDOOR101|0|0||337.911|-45.2831|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2185|7043|272184|1|12|kaesora|Door|KSDOOR102|0|0||150.377|-651.741|-110.968|256|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2186|7044|272185|1|1|kaesora|Door|KSDOOR102|0|0||113.348|-609.786|-110.968|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2187|7045|272186|1|4|kaesora|Door|KSDOOR102|0|0||225.911|-113.351|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2188|7046|272187|1|5|kaesora|Door|KSDOOR102|0|0||175.406|-45.9415|-0.000002|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2189|7047|272188|1|6|kaesora|Door|KSDOOR102|0|0||77.4833|-61.9266|0.001|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2190|7048|272189|1|7|kaesora|Door|KSDOOR102|0|0||97.9921|64.5432|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2191|7049|272190|1|8|kaesora|Door|KSDOOR101|0|0||111.443|17.9771|-63.9678|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2192|7050|272191|1|19|kaesora|Door|KSDOOR102|0|0||258.26|-145.968|-127.937|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2193|7051|272192|1|20|kaesora|Door|KSDOOR101|0|0||205.703|-126.319|-127.937|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2194|7052|272193|1|23|kaesora|Door|KSDOOR102|0|0||206.394|-225.967|-111.927|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2195|7053|272194|1|24|kaesora|Door|KSDOOR102|0|0||226.192|-225.902|-111.905|2|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2196|7054|272195|1|72|karnor|NonInteract|KNDOOR102|0|0||-113.059|-503.741|44.002|256|55||0|-1|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2197|7055|272196|1|62|karnor|Door|KNDOOR102|0|0||-102.083|-367.891|0.002|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2198|7056|272197|1|44|karnor|Door|KNDOOR102|0|0||-16.0686|-363.09|28.001|384|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2199|7057|272198|1|43|karnor|Door|KNDOOR102|0|0||-86.9531|-474.804|16.001|128|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2200|7058|272199|1|35|karnor|Door|KNDOOR102|0|0||113.906|-515.04|35.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2201|7059|272200|1|34|karnor|Door|KNDOOR102|0|0||176.752|-459.773|42.001|256|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2202|7060|272201|1|29|karnor|Door|KNDOOR102|0|0||-114.12|-365.028|0.001|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2203|7061|272202|1|28|karnor|Door|KNDOOR102|0|0||-114.153|-406.935|0.001|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2204|7062|272203|1|27|karnor|Door|KNDOOR102|0|0||-105.55|-443.642|0.001|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2205|7063|272204|1|19|karnor|Door|KNDOOR101|0|0||-68.3186|-428.859|0.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2206|7064|272205|1|11|karnor|Door|KNDOOR102|0|0||-153.856|-238.647|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2207|7065|272206|1|5|karnor|Door|KNDOOR101|0|0||85.3243|-609.898|35.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2208|7066|272207|1|4|karnor|Door|KNDOOR101|0|0||85.228|-587.836|35.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2209|7067|272208|1|3|karnor|Door|KNDOOR101|0|0||68.3908|-613.463|35.001|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2210|7068|272209|1|2|karnor|Door|KNDOOR101|0|0||68.3087|-591.627|35.001|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2211|7069|272210|1|30|karnor|Door|KNDOOR101|0|0||85.4411|-565.812|35.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2212|7070|272211|1|6|karnor|Door|KNDOOR102|0|0||31.9975|-476.207|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2213|7071|272212|1|13|karnor|Door|KNDOOR102|0|0||86.1794|-477.502|0.001|128|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2214|7072|272213|1|14|karnor|Door|KNDOOR102|0|0||64.9456|-459.621|0.001|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2215|7073|272214|1|15|karnor|Door|KNDOOR102|0|0||65.3678|-417.781|0.001|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2216|7074|272215|1|20|karnor|Door|KNDOOR102|0|0||-30.38|-380.071|28.001|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2217|7075|272216|1|22|karnor|Door|KNDOOR103|0|0||-165.736|-637.347|28.001|128|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2218|7076|272217|1|23|karnor|Door|KNDOOR103|0|0||-127.97|-589.503|28.001|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2219|7077|272218|1|24|karnor|Door|KNDOOR102|0|0||148.978|-623.119|29.001|128.56|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2220|7078|272219|1|25|karnor|Door|KNDOOR102|0|0||30.1199|-586.285|18.001|128|5||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2221|7079|272220|1|26|karnor|Door|KNDOOR102|0|0||-29.835|-599.55|14.001|256|0||0|200|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2222|7080|272221|1|29|kurn|Door|KNDOOR101|0|0||-11.9044|-310.548|-24.949|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2223|7081|272222|1|2|kurn|Door|KNDOOR102|0|0||148.943|122.97|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2224|7082|272223|1|1|kurn|Door|KNDOOR101|0|0||-65.0604|-164.312|0.001|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2225|7083|272224|1|3|kurn|Door|KNDOOR101|0|0||-130.882|115.175|0.001|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2226|7084|272225|1|6|kurn|Door|KNDOOR103|0|0||-23.6033|11.9605|99.9697|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2227|7085|272226|1|7|kurn|Door|KNDOOR102|0|0||-30.0603|45.6275|99.9697|384.601|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2228|7086|272227|1|8|kurn|Door|KNDOOR101|0|0||52.3566|-60.9749|99.9697|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2229|7087|272228|1|9|kurn|Door|KNDOOR101|0|0||87.1449|67.9432|99.9697|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2230|7088|272229|1|10|kurn|Door|KNDOOR101|0|0||87.1699|11.9608|99.9697|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2231|7104|272230|0|15|lakeofillomen|NonInteract|CRATEG|0|0||4349.26|3195.34|4.40793|113.599|53||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|1|0|Unknown if OpenType 53 should be used
2232|7105|272231|1|14|lakeofillomen|Door|KURDOOR100|0|0||6024.93|-6024.72|35.0957|62.0187|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2233|7106|272232|1|13|lakeofillomen|Door|KURDOOR100|0|0||6054.24|-5982.68|35.0957|192.799|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2234|7107|272233|1|12|lakeofillomen|Door|KURDOOR100|0|0||6233.93|-6008.03|35.0957|449.719|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2235|7108|272234|1|11|lakeofillomen|Door|KURDOOR100|0|0||6263.91|-6012.06|35.0957|321.339|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2236|7109|272235|1|10|lakeofillomen|Door|KURDOOR100|0|0||6366.59|-6200.64|35.0957|320.659|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2237|7110|272236|1|9|lakeofillomen|Door|KURDOOR100|0|0||6265.06|-6273.76|35.0957|65.419|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2238|7111|272237|1|8|lakeofillomen|Door|KURDOOR100|0|0||6464.82|-6392.95|35.0957|192.179|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2239|7112|272238|1|7|lakeofillomen|Door|KURDOOR100|0|0||6389.48|-6385.53|35.0957|64.1391|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2240|7113|272239|1|6|lakeofillomen|Door|KURDOOR100|0|0||5887.03|-6212.25|35.0957|450.799|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2241|7114|272240|1|5|lakeofillomen|Door|KURDOOR100|0|0||6015.04|-6259.06|35.0957|321.599|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2242|7115|272241|1|4|lakeofillomen|Door|KURDOOR100|0|0||6126.57|-6383.52|35.0973|318.059|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2243|7116|272242|1|3|lakeofillomen|Door|KURDOOR100|0|0||6161.34|-6463.38|35.0957|320.059|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2244|7117|272243|1|2|lakeofillomen|Door|KURDOOR100|0|0||6163.15|-6488.25|35.0957|443|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2245|7118|272244|1|1|lakeofillomen|NonInteract|GMSPIN|1|0||-2541.02|-2992.36|330.809|156.836|100||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2246|7119|272245|0|3|nurga|NonInteract|CRATEG|0|0||-1932.37|-1285.84|-173.256|88.02|53||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|1|0|Unknown if OpenType 53 should be used
2247|7120|272246|0|2|nurga|NonInteract|CRATEG|0|0||-1572.32|-500.758|-189.139|483.02|53||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|1|0|Unknown if OpenType 53 should be used
2248|7121|272247|0|1|nurga|NonInteract|CRATEG|0|0||-1513.01|-974.459|-222.154|222.34|53||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|1|0|Unknown if OpenType 53 should be used
2249|7122|272248|0|4|nurga|NonInteract|CRATEG|0|0||-1549.98|-912.62|-221.391|133.5|53||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|1|0|Unknown if OpenType 53 should be used
2250|7124|272249|0|23|overthere|NonInteract|CRATEG|0|0||2780.75|2381|-46.6654|219.02|53||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|0|1|0|Unknown if OpenType 53 should be used
2251|7125|272250|1|22|overthere|NonInteract|OVERROCK102|0|0||-728.625|-399.361|-389.109|134.54|57||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2252|7126|272251|1|20|overthere|NonInteract|OVERROCK102|0|0||-735.53|-356.985|-390.578|317.38|57||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2253|7127|272252|1|24|overthere|Door|KURDOOR100|0|0||2812.97|2180.04|-53.0918|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2254|7128|272253|1|1|overthere|Door|KURDOOR100|0|0||2936.56|2102.24|-53.0918|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2255|7129|272254|1|2|overthere|Door|KURDOOR100|0|0||2935.19|2239.91|-53.0918|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2256|7130|272255|1|4|overthere|Door|KURDOOR100|0|0||3122.08|2297.23|-53.0918|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2257|7131|272256|1|5|overthere|Door|KURDOOR100|0|0||3161.69|2278.66|-53.5918|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2258|7132|272257|1|6|overthere|Door|KURDOOR100|0|0||3103.99|2257.07|-53.0918|256|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2259|7133|272258|1|7|overthere|Door|KURDOOR100|0|0||2619.23|2630.23|-53.0918|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2260|7134|272259|1|8|overthere|Door|KURDOOR100|0|0||2639.31|2511.07|-53.0918|384|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2261|7135|272260|1|9|overthere|Door|KURDOOR100|0|0||2748.84|2611.18|-53.0918|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2262|7136|272261|1|10|overthere|Door|KURDOOR100|0|0||2708.08|2629.94|-53.6759|128|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
2263|7137|272262|1|11|overthere|Door|KURDOOR100|0|0||2742.56|2154.29|-53.0918|0|0||0|0|0|0|1|0|0|0|0|NONE|0|0|0|0|0|0|100|0|5|1|1|0|
