id|name|minmoney|maxmoney|avgmoney|done|min_expansion|max_expansion
94235|94235_spectral_guardian_MAGELO-GEN|31|3100|0|0|-1|-1
94236|94236_skeletal_warder_MAGELO-GEN|1|3000|1000|0|-1|-1
94237|94237_skeletal_minion_MAGELO-GEN|1|3000|1000|0|-1|-1
94238|94238_skeletal_guardian_MAGELO-GEN|34|3400|0|0|-1|-1
94239|94239_ravener_MAGELO-GEN|1|3000|1000|0|-1|-1
94240|94240_minion_of_Xalgoz_MAGELO-GEN|33|3300|0|0|-1|-1
94241|94241_hungered_ravener_MAGELO-GEN|35|3500|0|0|-1|-1
94242|94242_guardian_of_Xalgoz_MAGELO-GEN|34|3400|0|0|-1|-1
94243|94243_gorged_ravener_MAGELO-GEN|33|3300|0|0|-1|-1
94244|94244_failed_crypt_raider_MAGELO-GEN|34|3400|0|0|-1|-1
94245|94245_enraged_ravener_MAGELO-GEN|36|3600|0|0|-1|-1
94246|94246_bristleweb_spider_MAGELO-GEN|0|0|0|0|-1|-1
94247|94247_briarweb_spider_MAGELO-GEN|0|0|0|0|-1|-1
94248|Iksar Dakoit|1|2000|250|0|-1|-1
94249|94249_Carrion_Queen_MAGELO-GEN|0|0|0|0|-1|-1
94250|94250_a_burynai_sapper_MAGELO-GEN|1|2000|250|0|-1|-1
94251|a_burynai_cutter|1|2500|500|0|-1|-1
94252|94252_war_boned_skeleton_MAGELO-GEN|1|2000|250|0|-1|-1
94253|94253_venomous_lamprey_MAGELO-GEN|0|0|0|0|-1|-1
94254|94254_skeleton_MAGELO-GEN|1|50|7|0|-1|-1
94255|94255_scalebone_skeleton_MAGELO-GEN|1|500|25|0|-1|-1
94256|94256_man_eating_shrub_MAGELO-GEN|0|0|0|0|-1|-1
94257|94257_man_eating_plant_MAGELO-GEN|0|0|0|0|-1|-1
94258|94258_man_eating_creeper_MAGELO-GEN|0|0|0|0|-1|-1
94260|94260_icebone_skeleton_MAGELO-GEN|1|2500|500|0|-1|-1
94261|94261_greater_scalebone_MAGELO-GEN|1|1000|50|0|-1|-1
94262|94262_froglok_tuk_warrior_MAGELO-GEN|1|1000|50|0|-1|-1
94263|94263_froglok_tuk_warder_MAGELO-GEN|1|1000|50|0|-1|-1
94264|94264_froglok_tuk_knight_MAGELO-GEN|1|1000|50|0|-1|-1
94265|94265_froglok_ton_shaman_MAGELO-GEN|1|2000|250|0|-1|-1
94266|94266_froglok_shin_shaman_MAGELO-GEN|1|2000|250|0|-1|-1
94267|94267_froglok_gaz_warrior_MAGELO-GEN|1|2000|250|0|-1|-1
94268|94268_froglok_gaz_shaman_MAGELO-GEN|1|1000|50|0|-1|-1
94269|94269_froglok_gaz_knight_MAGELO-GEN|1|2000|250|0|-1|-1
94270|94270_decaying_skeleton_MAGELO-GEN|1|25|3|0|-1|-1
94271|94271_a_scourgewing_mosquito_MAGELO-GEN|0|0|0|0|-1|-1
94272|94272_a_mosquito_MAGELO-GEN|0|0|0|0|-1|-1
94273|94273_a_large_mosquito_MAGELO-GEN|0|0|0|0|-1|-1
94274|94274_a_giant_swamp_leech_MAGELO-GEN|0|0|0|0|-1|-1
94275|94275_a_froglok_skipper_MAGELO-GEN|1|50|7|0|-1|-1
94276|94276_a_froglok_fisher_MAGELO-GEN|1|50|7|0|-1|-1
94277|A_black_ravenger|0|1000|0|0|-1|-1
94279|94279_an_Iksar_footpad_MAGELO-GEN|1|50|7|0|-1|-1
94280|94280_an_Iksar_brigand_MAGELO-GEN|1|1000|50|0|-1|-1
94281|94281_enraged_spectral_librarian_MAGELO-GEN|35|3500|0|0|-1|-1
94282|94282_A_Freed_Soul_MAGELO-GEN|1|25|3|0|-1|-1
94283|94283_lumpy_goo_MAGELO-GEN|1|2500|500|0|-1|-1
94284|94284_lumpy_goo_MAGELO-GEN|1|2500|500|0|-1|-1
94285|a_coerced_crusader |1|2500|500|0|-1|-1
94286|the_Kly_Overseer|50|500|0|0|-1|-1
94287|94287_The_Kly_MAGELO-GEN|40|4000|0|0|-1|-1
94288|94288_smoldering_goo_MAGELO-GEN|1|2500|500|0|-1|-1
94289|94289_gyrating_goo_MAGELO-GEN|1|2500|500|0|-1|-1
94290|94290_a_spectral_crusader_MAGELO-GEN|1|2500|500|0|-1|-1
94291|94291_a_ravenous_nibbler_MAGELO-GEN|1|2500|500|0|-1|-1
94292|94292_a_kly_imprecator_MAGELO-GEN|33|3300|0|0|-1|-1
94293|94293_a_kly_follower_MAGELO-GEN|1|2500|500|0|-1|-1
94294|94294_a_kly_cohort_MAGELO-GEN|1|3000|1000|0|-1|-1
94295|94295_a_kly_acolyte_MAGELO-GEN|1|2500|500|0|-1|-1
94296|94296_a_coerced_Teir`Dal_MAGELO-GEN|1|2500|500|0|-1|-1
94297|94297_a_coerced_revenant_MAGELO-GEN|1|3000|1000|0|-1|-1
94298|94298_a_coerced_penkeeper_MAGELO-GEN|1|3000|1000|0|-1|-1
94299|94299_a_coerced_goblin_MAGELO-GEN|1|2500|500|0|-1|-1
94300|94300_a_coerced_gnome_MAGELO-GEN|1|2500|500|0|-1|-1
94301|94301_a_coerced_dwarf_MAGELO-GEN|1|2500|500|0|-1|-1
94302|94302_an_undead_blacksmith_MAGELO-GEN|1|2500|500|0|-1|-1
94303|94303_an_Iksar_prisoner_MAGELO-GEN|1|3000|1000|0|-1|-1
94304|94304_a_kly_imprecator_MAGELO-GEN|33|3300|0|0|-1|-1
94305|94305_a_kly_imprecator_MAGELO-GEN|33|3300|0|0|-1|-1
94306|a_drachnid_spy|1|2500|500|0|-1|-1
94307|Hero_Goxnok|1|3000|1000|0|-1|-1
94308|94308_#Sir_Hobble_MAGELO-GEN|1|3000|1000|0|-1|-1
94309|94309_goblin_blightcaller_MAGELO-GEN|31|3100|0|0|-1|-1
94310|94310_froglok_tsu_shaman_MAGELO-GEN|1|3000|1000|0|-1|-1
94311|94311_froglok_shin_warrior_MAGELO-GEN|1|3000|1000|0|-1|-1
94312|94312_froglok_nok_shaman_MAGELO-GEN|1|2500|500|0|-1|-1
94313|94313_Firiona_drixie_MAGELO-GEN|0|0|0|0|-1|-1
94314|94314_a_pirate_MAGELO-GEN|1|3000|1000|0|-1|-1
94315|94315_a_drolvarg_snarler_MAGELO-GEN|32|3200|0|0|-1|-1
94316|94316_a_drolvarg_savage_MAGELO-GEN|1|2500|500|0|-1|-1
94317|94317_a_drolvarg_growler_MAGELO-GEN|1|3000|1000|0|-1|-1
94318|94318_#a_drolvarg_scavenger_MAGELO-GEN|1|3000|1000|0|-1|-1
94319|94319_a_drachnid_webstrander_MAGELO-GEN|1|3000|1000|0|-1|-1
94320|94320_a_drachnid_webspinner_MAGELO-GEN|1|2500|500|0|-1|-1
94321|94321_a_drachnid_silklurker_MAGELO-GEN|1|3000|1000|0|-1|-1
94322|94322_an_ancient_Jarsath_MAGELO-GEN|42|4200|0|0|-1|-1
94323|94323_#Red_Eye_Jack_MAGELO-GEN|1|3000|1000|0|-1|-1
94324|94324_#Kwinn_the_Outlander_MAGELO-GEN|1|3000|1000|0|-1|-1
94325|94325_#halfling_swashbuckler_MAGELO-GEN|1|2500|500|0|-1|-1
94326|94326_a_pilgrim_MAGELO-GEN|1|3000|1000|0|-1|-1
94327|94327_a_pilgrim_MAGELO-GEN|1|3000|1000|0|-1|-1
94328|94328_venomous_lamprey_MAGELO-GEN|0|0|0|0|-1|-1
94329|94329_froglok_raider_MAGELO-GEN|1|500|25|0|-1|-1
94330|94330_a_golra_MAGELO-GEN|1|2500|500|0|-1|-1
94331|Halara|10|1000|0|0|-1|-1
94332|94332_a_hulking_golra_MAGELO-GEN|33|3300|0|0|-1|-1
94333|94333_a_Vicious_Raptor_MAGELO-GEN|0|0|0|0|-1|-1
94334|Dinus|0|0|0|0|-1|-1
94335|94335_Raider_Watchman_MAGELO-GEN|1|2000|250|0|-1|-1
94336|94336_an_Ogre_Raider_MAGELO-GEN|1|2000|250|0|-1|-1
94337|94337_The_Great_Oowomp_MAGELO-GEN|34|3400|0|0|-1|-1
94338|94338_a_bandit_MAGELO-GEN|1|1000|50|0|-1|-1
94339|94339_a_bandit_leader_MAGELO-GEN|1|2000|250|0|-1|-1
94340|94340_a_fallen_Iksar_MAGELO-GEN|1|1000|50|0|-1|-1
94341|Ugrak_da_Raider|1|2500|500|0|-1|-1
94342|94342_Faydedar_MAGELO-GEN|55|5500|0|0|-1|-1
94343|94343_a_Spiroc_Proven_MAGELO-GEN|39|3900|0|0|-1|-1
94344|94344_a_Spiroc_Lightfoot_MAGELO-GEN|35|3500|0|0|-1|-1
94345|94345_a_Spiroc_Watcher_MAGELO-GEN|37|3700|0|0|-1|-1
94346|Scourgetail_Scorpion|0|0|0|0|-1|-1
94347|94347_a_scaled_wolf_stalker_MAGELO-GEN|0|0|0|0|-1|-1
94348|94348_a_rogue_shaman_MAGELO-GEN|1|500|25|0|-1|-1
94349|a_scaled_prowler|0|0|0|0|-1|-1
94350|94350_Tektite_MAGELO-GEN|50|5000|0|0|-1|-1
94351|94351_sabretooth_tigress_MAGELO-GEN|0|0|0|0|-1|-1
94352|94352_sabretooth_tiger_MAGELO-GEN|0|0|0|0|-1|-1
94353|94353_Modani_Qu`Loni_MAGELO-GEN|55|5500|0|0|-1|-1
94354|94354_General_V`Deers_MAGELO-GEN|58|5800|0|0|-1|-1
94355|94355_Drixiv_Arcut_MAGELO-GEN|0|0|0|0|-1|-1
94356|94356_Dragoon_V`Resh_MAGELO-GEN|50|5000|0|0|-1|-1
94357|94357_Captain_Rottgrime_MAGELO-GEN|55|5500|0|0|-1|-1
94358|94358_a_thorny_succulent_MAGELO-GEN|0|0|0|0|-1|-1
94359|94359_a_stonepeep_cockatrice_MAGELO-GEN|1|1000|50|0|-1|-1
94360|94360_a_stoneleer_cockatrice_MAGELO-GEN|1|3000|1000|0|-1|-1
94361|94361_a_stoneglint_cockatrice_MAGELO-GEN|1|2000|250|0|-1|-1
94362|94362_a_stonegazer_cockatrice_MAGELO-GEN|33|3300|0|0|-1|-1
94363|94363_a_spiked_succulent_MAGELO-GEN|0|0|0|0|-1|-1
94364|94364_a_skeleton_worker_MAGELO-GEN|1|3000|1000|0|-1|-1
94365|94365_a_scorpikis_scrounger_MAGELO-GEN|33|3300|0|0|-1|-1
94366|94366_a_scorpikis_MAGELO-GEN|32|3200|0|0|-1|-1
94367|94367_a_Sarnak_youth_MAGELO-GEN|1|500|25|0|-1|-1
94368|94368_a_Sarnak_partisan_MAGELO-GEN|1|3000|1000|0|-1|-1
94369|94369_a_Sarnak_knight_MAGELO-GEN|33|3300|0|0|-1|-1
94370|94370_a_Sarnak_flunkie_MAGELO-GEN|1|1000|50|0|-1|-1
94371|94371_a_Sarnak_enthusiast_MAGELO-GEN|37|3700|0|0|-1|-1
94372|94372_a_Sarnak_conscript_MAGELO-GEN|1|2000|250|0|-1|-1
94373|94373_a_Sarnak_berserker_MAGELO-GEN|1|3000|1000|0|-1|-1
94374|94374_a_sabertooth_tigress_MAGELO-GEN|0|0|0|0|-1|-1
94375|94375_a_sabertooth_tiger_MAGELO-GEN|0|0|0|0|-1|-1
94376|94376_a_sabertooth_cat_MAGELO-GEN|0|0|0|0|-1|-1
94377|94377_a_prickly_succulent_MAGELO-GEN|0|0|0|0|-1|-1
94378|94378_a_cliff_golem_MAGELO-GEN|58|5800|0|0|-1|-1
94379|94379_a_bristly_succulent_MAGELO-GEN|0|0|0|0|-1|-1
94380|94380_a_barbed_succulent_MAGELO-GEN|0|0|0|0|-1|-1
94381|94381_the_Crypt_Keeper_MAGELO-GEN|50|5000|0|0|-1|-1
94384|94384_froglok_bok_knight_MAGELO-GEN|46|4600|0|0|-1|-1
94385|the_Spectre_Spirtualist|10|500|0|0|-1|-1
94386|94386_the_Spectre_Sepulcher_MAGELO-GEN|50|5000|0|0|-1|-1
94387|94387_the_Golem_Master_MAGELO-GEN|50|5000|0|0|-1|-1
94388|94388_sebilite_juggernaut_MAGELO-GEN|57|5700|0|0|-1|-1
94389|94389_the_Crypt_Feaster_MAGELO-GEN|50|5000|0|0|-1|-1
94390|94390_a_Sarnak_hatchling_MAGELO-GEN|1|50|7|0|-1|-1
94391|a_bile_sentient|0|0|0|0|-1|-1
94392|94392_Skeletal_Procurator_MAGELO-GEN|49|4900|0|0|-1|-1
94393|94393_reanimated_plaguebone_MAGELO-GEN|52|5200|0|0|-1|-1
94394|94394_hexbone_skeleton_MAGELO-GEN|51|5100|0|0|-1|-1
94395|94395_greater_war_boned_skeleton_MAGELO-GEN|43|4300|0|0|-1|-1
94396|94396_greater_plaguebone_MAGELO-GEN|39|3900|0|0|-1|-1
94397|94397_elementalbone_skeleton_MAGELO-GEN|46|4600|0|0|-1|-1
94398|94398_Drusella_Sathir_MAGELO-GEN|53|5300|0|0|-1|-1
94399|a_skeletal_watchman|10|500|0|0|-1|-1
94400|94400_a_sepulcher_spectre_MAGELO-GEN|44|4400|0|0|-1|-1
94401|94401_a_sepulcher_skeleton_MAGELO-GEN|46|4600|0|0|-1|-1
94402|94402_a_pyre_golem_MAGELO-GEN|47|4700|0|0|-1|-1
94403|94403_a_howling_spectre_MAGELO-GEN|54|5400|0|0|-1|-1
94404|94404_a_helot_spectre_MAGELO-GEN|46|4600|0|0|-1|-1
94405|94405_a_helot_skeleton_MAGELO-GEN|46|4600|0|0|-1|-1
94406|94406_a_hamal_skeleton_MAGELO-GEN|51|5100|0|0|-1|-1
94407|94407_the_crypt_wurm_MAGELO-GEN|48|4800|0|0|-1|-1
94408|94408_the_Crypt_Spectre_MAGELO-GEN|50|5000|0|0|-1|-1
94409|94409_a_bottomless_gnawer_MAGELO-GEN|39|3900|0|0|-1|-1
94410|94410_a_bottomless_feaster_MAGELO-GEN|42|4200|0|0|-1|-1
94411|94411_a_bottomless_devourer_MAGELO-GEN|45|4500|0|0|-1|-1
94412|94412_a_bile_golem_MAGELO-GEN|48|4800|0|0|-1|-1
94413|94413_an_undertaker_skeleton_MAGELO-GEN|51|5100|0|0|-1|-1
94414|94414_an_undead_oblation_MAGELO-GEN|42|4200|0|0|-1|-1
94415|94415_#Mortiferous_Protector_MAGELO-GEN|55|5500|0|0|-1|-1
94416|94416_#tainted_gorilla_MAGELO-GEN|0|5000|0|0|-1|-1
94417|94417_Severilous_MAGELO-GEN|60|6000|0|0|-1|-1
94418|94418_plaguebone_skeleton_MAGELO-GEN|33|3300|0|0|-1|-1
94419|94419_greater_spurbone_MAGELO-GEN|36|3600|0|0|-1|-1
94420|94420_greater_charbone_MAGELO-GEN|1|3000|1000|0|-1|-1
94421|94421_Erollisi_bloodthorn_MAGELO-GEN|0|4000|0|0|-1|-1
94422|94422_a_tottering_gorilla_MAGELO-GEN|37|3700|0|0|-1|-1
94423|94423_a_tatterback_ape_MAGELO-GEN|34|3400|0|0|-1|-1
94424|94424_a_raging_tiger_MAGELO-GEN|0|4000|0|0|-1|-1
94425|94425_a_frenzied_tiger_MAGELO-GEN|0|4000|0|0|-1|-1
94426|94426_an_Iksar_tomb_raider_MAGELO-GEN|34|3400|0|0|-1|-1
94427|94427_an_Iksar_anchoret_MAGELO-GEN|32|3200|0|0|-1|-1
94428|94428_Tani_N`Mar_MAGELO-GEN|45|4500|0|0|-1|-1
94429|Wraith_of_Jaxion|0|0|0|0|-1|-1
94430|94430_spectral_courier_MAGELO-GEN|35|3500|0|0|-1|-1
94431|94431_plaguebone_skeleton_MAGELO-GEN|33|3300|0|0|-1|-1
94432|94432_Lord_Ghiosk_MAGELO-GEN|53|5300|0|0|-1|-1
94433|94433_greater_war_boned_skeleton_MAGELO-GEN|42|5900|0|0|-1|-1
94434|94434_greater_spurbone_MAGELO-GEN|36|3600|0|0|-1|-1
94435|94435_greater_plaguebone_MAGELO-GEN|39|3900|0|0|-1|-1
94436|94436_Captain_of_the_Guard_MAGELO-GEN|33|3300|0|0|-1|-1
94437|94437_a_wraith_MAGELO-GEN|43|4300|0|0|-1|-1
94438|94438_a_human_skeleton_MAGELO-GEN|41|4100|0|0|-1|-1
94439|94439_a_vapor_golem_MAGELO-GEN|36|3600|0|0|-1|-1
94440|94440_a_shadow_MAGELO-GEN|33|3300|0|0|-1|-1
94441|94441_a_phantom_MAGELO-GEN|39|3900|0|0|-1|-1
94442|94442_a_mist_golem_MAGELO-GEN|42|5900|0|0|-1|-1
94443|94443_a_haze_golem_MAGELO-GEN|33|3300|0|0|-1|-1
94444|94444_a_fog_golem_MAGELO-GEN|39|5900|0|0|-1|-1
94445|94445_a_black_reaver_MAGELO-GEN|50|5000|0|0|-1|-1
94446|94446_an_army_behemoth_MAGELO-GEN|42|4200|0|0|-1|-1
94447|94447_an_apparition_MAGELO-GEN|36|3600|0|0|-1|-1
94448|94448_#Neh`Ashiir_MAGELO-GEN|54|5400|0|0|-1|-1
94449|94449_#Lord_Rak`Ashiir_MAGELO-GEN|55|5500|0|0|-1|-1
94450|94450_Titail_Sinok_MAGELO-GEN|45|4500|0|0|-1|-1
94451|Sigra|0|0|0|0|-1|-1
94452|94452_Harbinger_Dronik_MAGELO-GEN|50|5000|0|0|-1|-1
94453|94453_Hangman_MAGELO-GEN|0|0|0|0|-1|-1
94454|94454_Ebon_lotus_MAGELO-GEN|0|0|0|0|-1|-1
94455|94455_Dreadlord_Fanrik_MAGELO-GEN|50|5000|0|0|-1|-1
94456|94456_Crusader_Zoglic_MAGELO-GEN|45|4500|0|0|-1|-1
94457|94457_Champion_Arlek_MAGELO-GEN|45|4500|0|0|-1|-1
94458|94458_Bloodeye_MAGELO-GEN|0|0|0|0|-1|-1
94459|94459_froglok_forager_MAGELO-GEN|45|4500|0|0|-1|-1
94460|94460_froglok_hunter_MAGELO-GEN|45|4500|0|0|-1|-1
94461|94461_Squire_Glik_MAGELO-GEN|45|4500|0|0|-1|-1
94462|Stonebeak|0|0|0|0|-1|-1
94463|94463_pained_soul_MAGELO-GEN|43|4300|0|0|-1|-1
94464|94464_undead_keeper_MAGELO-GEN|36|3600|0|0|-1|-1
94465|94465_spectral_partisan_MAGELO-GEN|1|3000|1000|0|-1|-1
94466|94466_spectral_legionnaire_MAGELO-GEN|33|3300|0|0|-1|-1
94467|94467_spectral_commander_MAGELO-GEN|42|4200|0|0|-1|-1
94468|94468_spectral_champion_MAGELO-GEN|39|3900|0|0|-1|-1
94469|94469_sabretooth_tiger_MAGELO-GEN|0|0|0|0|-1|-1
94470|94470_Iksar_treasure_hunter_MAGELO-GEN|31|3100|0|0|-1|-1
94471|94471_Iksar_mercenary_MAGELO-GEN|35|3500|0|0|-1|-1
94472|94472_froglok_tsu_shaman_MAGELO-GEN|1|3000|1000|0|-1|-1
94473|94473_froglok_tal_shaman_MAGELO-GEN|31|3100|0|0|-1|-1
94474|94474_froglok_shin_warrior_MAGELO-GEN|1|3000|1000|0|-1|-1
94475|94475_froglok_shin_knight_MAGELO-GEN|31|3100|0|0|-1|-1
94476|94476_Erollisi_man-trap_MAGELO-GEN|0|0|0|0|-1|-1
94477|94477_Erollisi_bloodthorn_MAGELO-GEN|0|0|0|0|-1|-1
94478|94478_a_trakanasaur_MAGELO-GEN|0|0|0|0|-1|-1
94479|94479_a_stonegazer_cockatrice_MAGELO-GEN|37|3700|0|0|-1|-1
94480|94480_fallen_Iksar_MAGELO-GEN|33|3300|0|0|-1|-1
94481|sebilis Trakanon|0|0|0|0|-1|-1
94482|94482_Tolapumj_MAGELO-GEN|60|6000|0|0|-1|-1
94483|94483_spectral_revenant_MAGELO-GEN|52|5200|0|0|-1|-1
94484|spectral_duke|52|5200|0|0|-1|-1
94485|94485_skeletal_warlord_MAGELO-GEN|51|5100|0|0|-1|-1
94486|94486_skeletal_hierophant_MAGELO-GEN|51|5100|0|0|-1|-1
94487|94487_skeletal_harbinger_MAGELO-GEN|51|5100|0|0|-1|-1
94488|94488_skeletal_guard_MAGELO-GEN|51|5100|0|0|-1|-1
94489|94489_skeletal_duke_MAGELO-GEN|51|5100|0|0|-1|-1
94490|94490_skeletal_crusader_MAGELO-GEN|48|4800|0|0|-1|-1
94491|94491_skeletal_champion_MAGELO-GEN|45|4500|0|0|-1|-1
94492|94492_skeletal_baron_MAGELO-GEN|51|5100|0|0|-1|-1
94493|94493_sebilite_protector_MAGELO-GEN|60|6000|0|0|-1|-1
94494|sebilite_guardian|53|5300|0|0|-1|-1
94495|94495_a_sebilite_golem_MAGELO-GEN|51|5100|0|0|-1|-1
94496|94496_myconid_warrior_MAGELO-GEN|0|0|0|0|-1|-1
94497|myconid_spore_king|0|0|0|0|-1|-1
94498|94498_myconid_reaver_MAGELO-GEN|0|0|0|0|-1|-1
94499|94499_myconid_priest_MAGELO-GEN|0|0|0|0|-1|-1
94500|94500_myconid_adept_MAGELO-GEN|0|0|0|0|-1|-1
94501|94501_a_leprous_scarab_MAGELO-GEN|0|0|0|0|-1|-1
94502|94502_krup_ghoul_knight_MAGELO-GEN|47|4700|0|0|-1|-1
94503|Hierophant_Prime_Grekal|55|5500|0|0|-1|-1
94504|Harbinger_Freglor|55|5500|0|0|-1|-1
94505|Gruplinort|53|5300|0|0|-1|-1
94506|a_gangrenous_scarab|0|0|0|0|-1|-1
94507|94507_froglok_zol_knight_MAGELO-GEN|42|4200|0|0|-1|-1
94508|froglok_repairer|52|5200|0|0|-1|-1
94509|94509_froglok_reet_wizard_MAGELO-GEN|55|5500|0|0|-1|-1
94510|94510_froglok_reet_shaman_MAGELO-GEN|55|5500|0|0|-1|-1
94511|94511_froglok_reet_knight_MAGELO-GEN|55|5500|0|0|-1|-1
94512|94512_froglok_pickler_MAGELO-GEN|53|5300|0|0|-1|-1
94513|froglok_ostiary|50|5000|0|0|-1|-1
94514|94514_froglok_krup_wizard_MAGELO-GEN|48|4800|0|0|-1|-1
94515|94515_froglok_krup_shaman_MAGELO-GEN|48|4800|0|0|-1|-1
94516|94516_froglok_krup_enchanter_MAGELO-GEN|50|5000|0|0|-1|-1
94517|94517_froglok_kor_shaman_MAGELO-GEN|40|4000|0|0|-1|-1
94518|94518_froglok_jin_wizard_MAGELO-GEN|44|4400|0|0|-1|-1
94519|94519_froglok_jin_shaman_MAGELO-GEN|43|4300|0|0|-1|-1
94520|94520_froglok_ilis_wizard_MAGELO-GEN|53|5300|0|0|-1|-1
94521|94521_froglok_ilis_shaman_MAGELO-GEN|53|5300|0|0|-1|-1
94522|94522_froglok_ilis_knight_MAGELO-GEN|53|5300|0|0|-1|-1
94523|94523_froglok_dar_wizard_MAGELO-GEN|46|4600|0|0|-1|-1
94524|94524_froglok_dar_shaman_MAGELO-GEN|50|5000|0|0|-1|-1
94525|94525_froglok_dar_knight_MAGELO-GEN|43|4300|0|0|-1|-1
94526|94526_froglok_dar_knight_MAGELO-GEN|48|4800|0|0|-1|-1
94527|94527_froglok_commander_MAGELO-GEN|55|5500|0|0|-1|-1
94528|froglok_chef|52|5200|0|0|-1|-1
94529|94529_froglok_bok_wizard_MAGELO-GEN|46|4600|0|0|-1|-1
94530|94530_froglok_bok_shaman_MAGELO-GEN|46|4600|0|0|-1|-1
94531|94531_froglok_bartender_MAGELO-GEN|52|5200|0|0|-1|-1
94532|froglok_armsman|52|5200|0|0|-1|-1
94533|froglok_armorer|52|5200|0|0|-1|-1
94534|Froggy|52|5200|0|0|-1|-1
94535|frenzied_pox_scarab|0|0|0|0|-1|-1
94536|Emperor_Chottal|60|7000|0|0|-1|-1
94537|94537_dar_ghoul_knight_MAGELO-GEN|47|4700|0|0|-1|-1
94538|94538_crypt_caretaker_MAGELO-GEN|0|0|0|0|-1|-1
94539|Brogg|55|5500|0|0|-1|-1
94540|blood_of_chottal|55|5500|0|0|-1|-1
94541|Baron_Yosig|55|5500|0|0|-1|-1
94542|94542_a_sepsis_scarab_MAGELO-GEN|0|0|0|0|-1|-1
94543|94543_a_pox_scarab_MAGELO-GEN|0|0|0|0|-1|-1
94544|a_necrosis_scarab|0|0|0|0|-1|-1
94545|Arch_Duke_Latol|55|5500|0|0|-1|-1
94546|94546_an_Iksar_necromancer_MAGELO-GEN|46|4600|0|0|-1|-1
94547|94547_Snaorf_MAGELO-GEN|37|3700|0|0|-1|-1
94548|94548_Rockwolf_MAGELO-GEN|34|3400|0|0|-1|-1
94549|Krenlek|10|500|0|0|-1|-1
94550|94550_Joojooga_MAGELO-GEN|38|3800|0|0|-1|-1
94551|94551_goblin_raider_MAGELO-GEN|1|2500|500|0|-1|-1
94552|goblin_iksar_slayer|10|500|0|0|-1|-1
94553|94553_burynai_squad_leader_MAGELO-GEN|1|3000|1000|0|-1|-1
94554|Burynai_grand_cenobite|50|500|0|0|-1|-1
94555|Bloodscale_the_Vicious|50|500|0|0|-1|-1
94556|94556_a_rabid_brute_MAGELO-GEN|1|3000|1000|0|-1|-1
94557|94557_a_mangy_brute_MAGELO-GEN|1|2500|500|0|-1|-1
94558|94558_a_diseased_brute_MAGELO-GEN|1|2500|500|0|-1|-1
94559|94559_a_Sarnak_knight_MAGELO-GEN|33|3300|0|0|-1|-1
94560|94560_a_Sarnak_enthusiast_MAGELO-GEN|33|3300|0|0|-1|-1
94561|94561_a_ravenous_brute_MAGELO-GEN|31|3100|0|0|-1|-1
94562|94562_a_mountain_giant_tump_MAGELO-GEN|1|3000|1000|0|-1|-1
94563|94563_a_mountain_giant_hillock_MAGELO-GEN|1|2500|500|0|-1|-1
94564|94564_a_mountain_giant_craig_MAGELO-GEN|33|3300|0|0|-1|-1
94565|94565_a_mountain_giant_brae_MAGELO-GEN|1|3000|1000|0|-1|-1
94566|94566_a_goblin_whipcracker_MAGELO-GEN|1|3000|1000|0|-1|-1
94567|94567_a_goblin_taskmaster_MAGELO-GEN|33|3300|0|0|-1|-1
94568|94568_a_goblin_slavedriver_MAGELO-GEN|31|3100|0|0|-1|-1
94569|94569_a_goblin_rockchanter_MAGELO-GEN|1|3000|1000|0|-1|-1
94570|94570_a_goblin_plaguebringer_MAGELO-GEN|1|3000|1000|0|-1|-1
94571|94571_a_goblin_legate_MAGELO-GEN|33|3300|0|0|-1|-1
94572|a_goblin_herbcollector|31|3100|0|0|-1|-1
94573|94573_a_goblin_dirtcaller_MAGELO-GEN|1|3000|1000|0|-1|-1
94574|94574_a_goblin_boneslaver_MAGELO-GEN|33|3300|0|0|-1|-1
94575|94575_a_goblin_boneseer_MAGELO-GEN|31|3100|0|0|-1|-1
94576|94576_a_goblin_blightcaller_MAGELO-GEN|31|3100|0|0|-1|-1
94577|94577_a_goblin_adept_MAGELO-GEN|33|3300|0|0|-1|-1
94578|94578_a_gorging_brute_MAGELO-GEN|1|3000|1000|0|-1|-1
94579|94579_a_Burynai_miner_MAGELO-GEN|1|2500|500|0|-1|-1
94580|94580_a_burynai_digmaster_MAGELO-GEN|1|3000|1000|0|-1|-1
94581|94581_a_burynai_cenobite_MAGELO-GEN|32|3200|0|0|-1|-1
94582|a_berserk_brute|1|3000|1000|0|-1|-1
94583| a_Sarnak_warlord|38|3800|0|0|-1|-1
94584|94584_gyrating_goo_MAGELO-GEN|39|5000|0|0|-1|-1
94585|Trunt|0|0|0|0|-1|-1
94586|94586_a_goblin_flashdrowser_MAGELO-GEN|31|3100|0|0|-1|-1
94587|94587_a_goblin_stalagknight_MAGELO-GEN|34|3400|0|0|-1|-1
94588|94588_a_goblin_backbiter_MAGELO-GEN|34|3400|0|0|-1|-1
94589|94589_a_goblin_dirttracer_MAGELO-GEN|34|3400|0|0|-1|-1
94590|Lady_Chromoire|1|2500|500|0|-1|-1
94591|94591_Soothsayer_Dregzak_MAGELO-GEN|40|4000|0|0|-1|-1
94592|94592_Chief_RokGus_MAGELO-GEN|40|4000|0|0|-1|-1
94593|94593_a_maddened_Burynai_MAGELO-GEN|40|4000|0|0|-1|-1
94594|94594_a_goblin_bodyguard_MAGELO-GEN|40|4000|0|0|-1|-1
