id,spawngroupID,zone,x,y,z,heading,respawntime,variance,pathgrid,roamRange
340469,186058,hateplaneb,-219,-107,23.75,190.5,640,0,0,0
332310,9062,freportw,-89,-107,-24.129999,103,640,0,0,0
327831,11124,runnyeye,-71,-107,-128,65,640,0,0,0
330673,44041,najena,-23,-107,-22.5,33,640,0,0,0
332236,8104,freportn,78,-107,2.13,227.5,640,0,0,0
350285,126432,mischiefplane,244,-107,122.129997,64,640,0,0,0
340895,39079,hole,273,-107,-304.630005,0,640,0,0,0
307661,46102,innothule,324,-107,-29,238,350,1,0,0
336389,82007,cabwest,637,-107,3.75,0,640,0,0,0
346348,101270,warrens,801,-107,-99,211,640,0,0,0
327708,11001,runnyeye,-21.879999,-106.879997,3.8,18,640,0,2,5
327242,27060,lavastorm,924,-106.75,-18.129999,140.625,640,0,0,0
327181,27005,lavastorm,913.75,-106.379997,-20.129999,121.5,640,0,0,0
336440,82059,cabwest,398.25,-106.129997,1.3,125,640,0,17,5
340398,186022,hateplaneb,-573,-106,5.38,64,640,0,0,0
332075,61063,felwithea,-384,-106,3.75,217.5,640,0,0,0
337506,104000,dalnir,-334,-106,2.5,128,640,0,0,0
319242,3017,qrg,-259,-106,3.75,44,640,0,10,5
334702,2104,qeynos2,-255.880005,-106,2.38,100,640,0,0,0
301351,76017,hateplane,-55,-106,5,42,15000,1,0,0
342042,97159,kurn,18,-106,-38.130001,82,640,0,0,0
329216,59053,mistmoore,370,-106,-234.75,85,1600,0,0,0
338258,81270,droga,1211,-106,-252.130005,195,640,0,0,0
338084,81107,droga,1233,-106,-252.130005,36,640,0,0,0
338238,81246,droga,1972,-106,-348,73.5,640,0,0,0
341294,181070,jaggedpine,3406,-106,18.629999,245,640,0,0,0
343418,93060,overthere,-338.130005,-105.879997,-515.630005,243,640,0,127,5
334447,1040,qeynos,6.13,-105.379997,-1.8,128.25,640,0,3,5
332067,61055,felwithea,-339,-105,3.75,104,640,0,0,0
329286,59127,mistmoore,-93,-105,-158.130005,64,1600,0,0,0
337646,104134,dalnir,-70,-105,-176.25,221.5,640,0,0,0
330661,44029,najena,3,-105,-23.129999,214,640,0,0,0
333218,66097,gukbottom,22,-105,-229.130005,169,640,0,0,0
326279,68056,butcher,126.879997,-105,0,119.5,640,0,0,0
326187,47431,feerrott,775,-105,-6340,255.5,640,0,0,0
327244,27060,lavastorm,955.25,-105,-16.25,129.25,640,0,0,0
343579,93251,overthere,1299.380005,-105,-570.630005,253.375,640,0,0,0
327199,27017,lavastorm,935,-104.879997,-18.129999,126.125,640,0,0,0
339393,78217,fieldofbone,2889.629883,-104.379997,-19.629999,129.125,640,0,0,0
336383,82001,cabwest,469.880005,-104.25,-14,257.5,640,0,1,5
325900,47133,feerrott,-2355,-104,17,215.125,640,0,61,5
324874,31059,soldunga,-606,-104,30.75,52,640,0,0,0
365201,52110,grobb,-475,-104,79.699997,62.209629,1200,0,0,0
333444,6031,highkeep,-320,-104,29.75,30,640,0,0,0
338202,81210,droga,-199,-104,-157.130005,253.5,640,0,0,0
332224,8092,freportn,-199,-104,3.75,32.5,640,0,0,0
340876,39065,hole,-74,-104,-290.630005,193,640,0,0,0
332240,8108,freportn,-57,-104,3.75,255,640,0,0,0
345925,109044,veksar,581,-104,-29.25,195.5,640,0,0,0
326722,21110,commons,465.880005,-103.879997,-48.130001,129.5,640,0,0,0
321893,56095,steamfont,-1648.5,-103.75,-10,67.75,640,0,0,0
336329,106111,cabeast,-480,-103,1.75,38.5,640,0,0,0
319252,3027,qrg,-303,-103,3.75,100,640,0,0,0
334806,19036,rivervale,-123.879997,-103,1.3,156.5,640,0,9,5
329309,59145,mistmoore,-23,-103,-160.130005,128,1600,0,0,0
345931,109046,veksar,-10,-103,-24.25,0,640,0,0,0
347125,189129,runnyeye,83,-103,-128.130005,141,640,0,0,0
329206,59042,mistmoore,96,-103,-154.75,155,1600,0,0,0
327822,11112,runnyeye,111,-103,-44.75,99,640,0,0,0
332217,8085,freportn,191,-103,3.75,63,640,0,0,0
1476,58070,crushbone,358,-103,5,129.5,640,0,0,0
329218,59055,mistmoore,453,-103,-234.75,131.5,1600,0,0,0
1466,58061,crushbone,664,-103,-28,153,640,0,0,0
327236,27060,lavastorm,970.880005,-103,-16.879999,97.125,640,0,0,0
337614,104077,dalnir,-426,-102,3.13,31,640,0,0,0
327185,27005,lavastorm,-293.75,-102,47.75,119,640,0,0,0
347126,189130,runnyeye,-135,-102,-128,6,640,0,0,0
301354,76020,hateplane,-75,-102,52,42,15000,1,0,0
326433,68163,butcher,-67,-102,21,0,640,0,167,5
329983,17068,blackburrow,-52,-102,-50.25,229.5,640,0,0,0
347331,189343,hateplane,38,-102,28.5,132,640,0,0,0
351708,115081,thurgadina,291,-102,2.5,169.5,640,0,0,0
348366,116411,eastwastes,467,-102,-28.129999,0,640,0,0,0
328362,22009,ecommons,797,-102,-46.25,0,640,0,0,0
327206,27021,lavastorm,-374.380005,-101.879997,-22.75,86.875,640,0,0,0
332284,9034,freportw,692.880005,-101.879997,-26,113,640,0,33,5
332323,9069,freportw,-552.880005,-101.379997,-26.629999,1.875,640,0,57,5
327726,11018,runnyeye,-35.880001,-101.25,-128.75,192.75,640,0,0,0
331842,15029,eastkarana,-1218,-101,9,255.5,640,0,28,5
333490,6076,highkeep,-326,-101,29.75,4.5,640,0,0,0
333505,6092,highkeep,-310,-101,31,23.5,640,0,0,0
336602,48120,cazicthule,-297,-101,3,245,640,0,0,0
321651,10085,freporte,-256,-101,-94.129997,231.5,640,0,0,0
347378,189390,droga,-246,-101,-169.5,374,640,0,0,0
341766,102028,karnor,-233,-101,3.75,192,640,0,0,0
338205,81212,droga,-184,-101,-172.130005,69.5,640,0,0,0
325692,64063,kedge,-50.130001,-100.629997,-48.130001,254.375,640,0,48,5
327832,11125,runnyeye,144.380005,-100.629997,-128.130005,127.75,640,0,0,0
337490,90166,citymist,-645,-100,23,226,640,0,0,0
337489,90165,citymist,-584,-100,22,63,640,0,0,0
338206,81214,droga,-574.880005,-100,-172.130005,212,640,0,35,5
337479,90155,citymist,-483,-100,4,7.5,640,0,0,0
328846,25251,nektulos,-419,-100,-3.63,116,640,0,0,0
333451,6038,highkeep,-232,-100,-60.130001,5,640,0,0,0
343576,93248,overthere,1345.630005,-99.879997,-570.630005,255.75,640,0,0,0
349115,127034,growthplane,1304.75,-99.75,-54.380001,140.5,46080,0,0,0
325708,64082,kedge,-73.629997,-99.629997,8.38,109.25,640,0,57,5
327202,27020,lavastorm,-365.380005,-99.129997,-16.879999,112.5,640,0,0,0
338023,81066,droga,-426,-99,-172.130005,196,640,0,0,0
333446,6033,highkeep,-253,-99,-60.130001,24.5,640,0,0,0
338357,81414,droga,-218,-99,-157.130005,170.5,640,0,0,0
327722,11014,runnyeye,-52,-99,-128.75,170.5,640,0,0,0
329306,59143,mistmoore,44,-99,-154.130005,162,1600,0,0,0
340871,39057,hole,76,-99,-315.5,128,640,0,0,0
348480,116525,eastwastes,110,-99,-24.129999,0,640,0,0,0
348503,116548,eastwastes,130,-99,-23.5,0,640,0,0,0
348479,116524,eastwastes,166,-99,-24.129999,0,640,0,0,0
337352,90028,citymist,173,-99,2.75,63.5,640,0,0,0
348478,116523,eastwastes,200,-99,-24.129999,0,640,0,0,0
345963,109076,veksar,399,-99,-9.25,157,640,0,0,0
338279,81297,droga,468,-99,-204.130005,48,640,0,0,0
343537,93208,overthere,472,-99,-518.380005,156,640,0,0,0
347363,189375,droga,737,-99,-203,500,640,0,0,0
338259,81271,droga,1179,-99,-252.130005,73,640,0,0,0
336745,105011,charasis,-387.630005,-98.879997,5,192,640,0,6,5
349308,127213,growthplane,158.880005,-98.879997,3.13,79.75,46080,0,129,5
337439,90116,citymist,291.880005,-98.879997,5.63,239.5,640,0,0,0
334465,1040,qeynos,-509.880005,-98.379997,1.3,390,640,0,21,5
341715,88087,kaesora,-153,-98,-108.129997,207,640,0,0,0
352628,189769,velketor,0,-98,6,508,640,0,0,0
328637,25030,nektulos,116.879997,-98,-5.6,122,640,0,53,5
332250,9001,freportw,616.880005,-98,-24.799999,21.25,640,0,4,5
336029,87042,burningwood,-2654,-97.879997,-374.899994,179.25,640,0,45,5
345957,109069,veksar,-544.880005,-97.879997,-24.25,6,640,0,0,0
327182,27005,lavastorm,902,-97.629997,-19.129999,188.875,640,0,0,0
318488,41071,neriakb,-1218,-97,-10.75,0,640,0,0,0
337480,90156,citymist,-349,-97,4,223,640,0,0,0
333478,6065,highkeep,-294,-97,3.75,213,640,0,0,0
351935,112014,velketor,-93,-97,-69.879997,63,640,0,0,0
329963,17029,blackburrow,-38,-97,-33.5,238.5,640,0,0,0
307083,76058,hateplane,199,-97,52,281,15000,1,32,5
337350,90026,citymist,209,-97,3.38,189,640,0,0,0
341933,97050,kurn,279,-97,-121.129997,132.5,640,0,0,0
337438,90115,citymist,417,-97,5.63,191,640,0,0,0
347364,189376,droga,535,-97,-203,60,640,0,0,0
341224,181020,jaggedpine,-1060,-96.879997,-24.129999,122.5,640,0,56,5
327216,27030,lavastorm,-360.630005,-96.379997,-16.75,90.5,640,0,0,0
332319,9069,freportw,117,-96.129997,-12.6,148.25,640,0,53,5
335401,60003,kaladima,-378,-96,10.5,64,640,0,0,0
335403,60005,kaladima,-341,-96,10.5,193,640,0,0,0
337423,90100,citymist,-315,-96,77.5,193,640,0,0,0
340509,186079,hateplaneb,49,-96,8.5,0,640,0,0,0
327744,11036,runnyeye,169,-96,-127.5,188.5,640,0,0,0
347905,121062,crystal,261,-96,-399.25,69,640,0,0,0
330568,74076,kerraridge,282,-96,5.13,205.5,640,0,0,0
341992,97108,kurn,290,-96,-66.129997,67.5,640,0,0,0
336853,105118,charasis,-41.630001,-95.5,-188.75,194.625,640,0,51,5
321634,10080,freporte,-579.5,-95.25,-54.630001,0,640,0,10,5
338990,72081,fearplane,-1071,-95,5.88,30.875,15000,0,68,5
334896,19123,rivervale,-450,-95,-5.75,103.5,640,0,0,0
314713,5046,highpass,215,-95,31.75,48.5,640,0,0,0
347906,121063,crystal,267,-95,-383.25,123.5,640,0,0,0
347577,189589,hole,281,-95,-304.100006,0,640,0,0,0
340684,186221,hateplaneb,406,-95,10,246,640,0,0,0
329334,59173,mistmoore,535,-95,-234,192,1600,0,0,0
339247,78069,fieldofbone,1220,-95,-74.879997,232.625,640,0,114,5
336950,105217,charasis,621.380005,-94.25,23,126.25,640,0,0,0
328495,22117,ecommons,-813,-94,-51.25,97,640,0,0,0
340363,186010,hateplaneb,-388,-94,27.75,70.5,640,0,0,0
333468,6055,highkeep,-235,-94,3.75,0,640,0,0,0
332222,8090,freportn,-128,-94,3.38,253.5,640,0,0,0
329284,59125,mistmoore,-124,-94,-157,60,1600,0,0,0
327716,11008,runnyeye,-101,-94,-128.130005,92,640,0,0,0
329532,33170,misty,-40.880001,-94,2.38,63.5,640,0,0,0
340868,39056,hole,18,-94,-315.5,128,640,0,0,0
346773,103042,chardok,155,-94,-72.879997,0,640,0,0,0
332761,54252,gfaydark,224,-94,77,246.5,640,0,0,0
351824,129016,thurgadinb,176.880005,-93.879997,-111.129997,12,640,0,0,0
329169,59007,mistmoore,-70.129997,-93.25,-160.75,126.125,1600,0,0,0
342729,85048,lakeofillomen,2512.129883,-93.25,321.25,247,640,0,57,5
350509,123178,necropolis,-2821,-93,16.25,64,640,0,0,0
365200,52110,grobb,-475,-93,79.699997,66.288948,1200,0,0,0
337484,90160,citymist,-263,-93,3,155,640,0,0,0
321661,10096,freporte,-175,-93,-94.75,190.5,640,0,0,0
345995,109112,veksar,-153,-93,83.629997,65.5,640,0,0,0
330662,44029,najena,2,-93,-23.129999,192,640,0,0,0
347887,121039,crystal,252,-93,-363.299988,387,640,0,10,5
346989,103258,chardok,351,-93,-293.5,0,640,0,0,0
341722,88096,kaesora,557,-93,-346.130005,30,640,0,0,0
324682,12160,qey2hh1,-2763,-92.879997,-2,145.25,640,0,121,5
341762,102025,karnor,-329.630005,-92.129997,3.75,104.625,640,0,0,0
340643,186168,hateplaneb,-798,-92,5.38,94.5,640,0,0,0
351701,115074,thurgadina,-392,-92,2.5,127,640,0,0,0
334850,19077,rivervale,-201,-92,14.13,37.5,640,0,0,0
333507,6094,highkeep,-191,-92,30,190.5,640,0,0,0
327791,11080,runnyeye,-114,-92,-45.75,169,640,0,0,0
340713,186292,hateplaneb,-48,-92,5.38,104,640,0,0,0
330690,44058,najena,-12,-92,-22.5,195.5,640,0,0,0
330001,17085,blackburrow,31,-92,32,120,640,0,12,5
338275,81294,droga,539,-92,-204.130005,25.5,640,0,0,0
340538,186093,hateplaneb,550,-92,6,128,640,0,0,0
328554,22190,ecommons,1816,-92,-46.25,0,640,0,0,0
333434,6020,highkeep,-221.880005,-91.879997,73.629997,12,640,0,1,5
327237,27060,lavastorm,908.25,-91.75,-18,197.5,640,0,0,0
341681,88050,kaesora,482.75,-91.5,-157.130005,135.75,640,0,29,5
325672,64046,kedge,-5.5,-91.25,96.099998,2.25,640,0,38,5
341940,97057,kurn,272.380005,-91.25,-121.129997,123.5,640,0,22,5
327205,27021,lavastorm,996.630005,-91.25,-13,21.625,640,0,0,0
341871,102134,karnor,-778,-91,11.63,64,15000,0,0,0
329313,59152,mistmoore,122,-91,-188.130005,60.5,1600,0,0,0
328395,22026,ecommons,159,-91,-46.130001,0,640,0,42,5
332165,8033,freportn,583.880005,-91,5.13,193,640,0,0,0
336859,105124,charasis,657,-91,22.379999,6.5,640,0,0,0
336862,105127,charasis,692,-91,22.379999,226.5,640,0,0,0
1496,58102,crushbone,718,-91,-28,155,640,0,0,0
327530,57026,lfaydark,3337,-91,23.75,178,640,0,0,0
337545,104022,dalnir,-748.25,-90.629997,-193.380005,7.25,640,0,21,5
8907,45000,qcat,150.380005,-90.5,-51,193.875,640,0,6,5
2294,30069,everfrost,-2875,-90,-92,255.5,640,0,93,5
331823,15020,eastkarana,-2539.879883,-90,1.88,245.75,640,0,10,5
318491,41074,neriakb,-1239,-90,3.13,87,640,0,0,0
340577,186121,hateplaneb,-864,-90,4.38,97,640,0,0,0
345918,109033,veksar,-711,-90,-64.129997,59.5,640,0,0,0
332076,61064,felwithea,-436,-90,3.75,126.5,640,0,0,0
332087,61075,felwithea,-326,-90,3.13,31,640,0,0,0
333502,6089,highkeep,-310,-90,32,63,640,0,0,0
333422,6009,highkeep,-307,-90,73.629997,53,640,0,0,0
341886,97007,kurn,-254,-90,3.75,42,640,0,8,5
340865,39054,hole,-45,-90,-315.5,100.5,640,0,0,0
329208,59044,mistmoore,-40,-90,-188.75,47,1600,0,0,0
329233,59069,mistmoore,40,-90,-188.75,209.5,1600,0,0,0
327735,11027,runnyeye,75,-90,-126.879997,60,640,0,0,0
332191,8059,freportn,345.880005,-90,3.8,0,640,0,10,5
1405,58018,crushbone,346,-90,4,127,640,0,0,0
332161,8029,freportn,415,-90,3.75,192,640,0,0,0
336861,105126,charasis,675,-90,23,244,640,0,0,0
347429,189441,droga,1240,-90,-250,230,640,0,0,0
339520,84006,firiona,2935,-90,44.880001,0,640,0,0,0
341306,181078,jaggedpine,3647,-90,20.629999,220.5,640,0,0,0
351823,129015,thurgadinb,215.880005,-89.879997,-111.129997,234.5,640,0,0,0
327265,50004,rathemtn,719.880005,-89.879997,32.900002,174.5,640,0,5,5
327238,27060,lavastorm,960.380005,-89.879997,-15.13,241.875,640,0,0,0
327227,27036,lavastorm,975.75,-89.879997,-14,32.875,640,0,0,0
326649,21030,commons,1029,-89.879997,-48.900002,128.25,640,0,37,5
339015,72115,fearplane,1246.880005,-89.879997,3.25,82,15000,0,0,0
338954,72044,fearplane,-1011.880005,-89,2,422.75,15000,0,44,5
342070,97186,kurn,-159,-89,88,172,640,0,0,0
334738,2140,qeynos2,-68,-89,3.75,234.5,640,0,0,0
334706,2108,qeynos2,-7,-89,17.75,2.5,640,0,0,0
329245,59083,mistmoore,74,-89,-188.75,16.375,1600,0,0,0
8949,45036,qcat,133.880005,-89,-40.380001,0,640,0,34,5
1457,58052,crushbone,374,-89,4,127,640,0,0,0
328498,22120,ecommons,386.880005,-89,-51.5,66.625,640,0,115,5
346828,103088,chardok,393,-89,-293.5,201,640,0,0,0
327553,57054,lfaydark,489,-89,19,114.25,640,0,22,5
327635,57150,lfaydark,3227,-89,-3.9,80.5,640,0,38,5
332864,54408,gfaydark,343.880005,-88.879997,161,0,640,0,0,0
327186,27005,lavastorm,917.5,-88.629997,-18.25,23.25,640,0,0,0
350511,123180,necropolis,-2648,-88,14.38,192,640,0,0,0
332050,61038,felwithea,-395,-88,17.75,128.5,640,0,0,0
338359,81416,droga,-261,-88,-170.130005,69,640,0,0,0
334737,2139,qeynos2,-74,-88,3.75,15.5,640,0,0,0
342043,97160,kurn,-11,-88,-29.129999,22,640,0,0,0
327788,11077,runnyeye,116,-88,-128.130005,105.5,640,0,0,0
340519,186084,hateplaneb,127,-88,8.5,128,640,0,0,0
340951,39128,hole,147,-88,-273.5,158.5,640,0,0,0
341037,39221,hole,176,-88,-304,0,640,0,0,0
350880,114126,skyshrine,254,-88,5,64,640,0,0,0
347043,103308,chardok,394,-88,-271.5,249,640,0,0,0
314674,5007,highpass,409,-88,9.38,171.5,640,0,0,0
335424,60026,kaladima,416,-88,2.5,63.5,640,0,0,0
336446,82064,cabwest,536,-88,-9.13,95,640,0,0,0
341723,88097,kaesora,589,-88,-346.130005,201,640,0,0,0
6204,20214,kithicor,2411,-88,314.5,0,640,0,0,0
344119,91011,skyfire,-2296.879883,-87.879997,-110.75,171,640,0,35,5
334810,19036,rivervale,-201,-87.879997,1.3,220,640,0,13,5
341718,88091,kaesora,544.630005,-87.75,-152.130005,236.625,640,0,44,5
321742,10177,freporte,-623.630005,-87,-53.75,130,640,0,22,5
334868,19095,rivervale,-343,-87,-9.75,118.5,640,0,0,0
330014,17101,blackburrow,-286,-87,-60,142.5,640,0,0,0
334849,19076,rivervale,-204,-87,2.13,224,640,0,0,0
332255,9008,freportw,-135,-87,6,101.5,640,0,7,5
332254,9008,freportw,-135,-87,3.75,101.5,640,0,0,0
332744,54235,gfaydark,-76,-87,77,0,640,0,217,5
350824,114072,skyshrine,698,-87,96.629997,67.5,640,0,0,0
338250,81261,droga,1367,-87,-236.130005,0,640,0,0,0
330716,44081,najena,515,-86.879997,4.63,20,640,0,10,5
343546,93213,overthere,-270.25,-86.25,-520.630005,18.625,640,0,219,5
303617,46026,innothule,-523,-86,-31,325,500,1,0,0
321674,10109,freporte,-457,-86,-52.130001,2,640,0,0,0
345976,109100,veksar,-394,-86,83.629997,59.5,640,0,0,0
329235,59071,mistmoore,-106,-86,-160.75,64,1600,0,0,0
329981,17065,blackburrow,117,-86,-36.5,224.5,640,0,0,0
350829,114077,skyshrine,518.25,-86,179.5,65,640,0,0,0
7931,34062,nro,-560.880005,-85.879997,-11.13,190.25,640,0,61,5
327225,27035,lavastorm,932,-85.879997,-14.88,1.5,640,0,0,0
334805,19036,rivervale,-347.630005,-85.379997,-10.6,130.5,640,0,8,5
327220,27030,lavastorm,911.25,-85.129997,-13,253.25,640,0,0,0
338374,81434,droga,-787,-85,-172.130005,40.5,640,0,0,0
341845,102108,karnor,-666.130005,-85,-28.129999,1,640,0,0,0
318508,41094,neriakb,-639,-85,-24.75,16.5,640,0,0,0
304094,46050,innothule,-573,-85,-37,288,400,1,0,0
321658,10092,freporte,-274,-85,-80.129997,128,640,0,0,0
351342,128137,sleeper,-93,-85,12.5,32,640,0,0,0
337355,90031,citymist,-56.880001,-85,1.75,144.5,640,0,0,0
352123,112210,velketor,-6,-85,6.63,127.5,640,0,0,0
352026,112103,velketor,5,-85,6.63,127.5,640,0,0,0
325704,64077,kedge,82.25,-85,-309.25,104.5,640,0,54,5
329440,33085,misty,111,-85,4.8,457,640,0,82,5
332762,54253,gfaydark,271,-85,77,192,640,0,0,0
332757,54248,gfaydark,601,-85,117.5,205,640,0,0,0
332286,9034,freportw,772.880005,-84.879997,-26,195.5,640,0,35,5
342087,97212,kurn,61.880001,-84.75,106.629997,0,640,0,0,0
347682,189694,qeynos2,-133.869904,-84.054192,3.127001,254.625,8000,0,104,5
340074,92036,frontiermtns,-1489,-84,-115.379997,223,640,0,0,0
332223,8091,freportn,-184,-84,17.75,136,640,0,0,0
347555,189567,hole,-85,-84,-271.700012,0,640,0,0,0
346832,103090,chardok,-57,-84,-94.879997,59,640,0,0,0
342027,97143,kurn,-53,-84,-29.129999,36.5,640,0,0,0
333219,66098,gukbottom,8,-84,-234.130005,128,640,0,0,0
325656,64031,kedge,140,-84,-170,3,640,0,0,0
341885,97006,kurn,144,-84,3.75,192.5,640,0,0,0
350762,114018,skyshrine,247,-84,182.630005,67.5,640,0,0,0
332246,9000,freportw,271,-84,-26,454.25,640,0,2,5
350820,114064,skyshrine,392,-84,182.630005,67.5,640,0,0,0
346815,103076,chardok,498,-84,62.380001,1,640,0,0,0
2280,30064,everfrost,877.5,-83.879997,-57.130001,255.5,640,0,0,0
342025,97141,kurn,61.130001,-83.629997,-38.130001,104.375,640,0,48,5
341794,102056,karnor,64.629997,-83.629997,34.880001,64,640,0,0,0
341810,102072,karnor,-42,-83.379997,35.880001,6.125,640,0,15,5
353020,190161,necropolis,-2728,-83,-25.9,490,640,0,0,0
318518,41104,neriakb,-1109,-83,3.75,29.25,640,0,0,0
336331,106113,cabeast,-445,-83,1.75,138.5,640,0,0,0
336942,105207,charasis,-381,-83,4.38,100.5,640,0,0,0
353036,190177,templeveeshan,-277,-83,85.5,172,15000,0,0,0
342058,97175,kurn,-232,-83,123,128,640,0,0,0
348591,116636,eastwastes,-217,-83,-20.129999,64,640,0,0,0
342069,97185,kurn,-200,-83,123,127.5,640,0,0,0
329936,17012,blackburrow,-157,-83,-112.129997,126.5,640,0,0,0
332331,9071,freportw,-149,-83,-10.13,192.5,640,0,0,0
329987,17071,blackburrow,-20,-83,5,238.5,640,0,0,0
329922,17004,blackburrow,7,-83,-34.130001,143,640,0,0,0
334601,2010,qeynos2,37,-83,3.75,163,640,0,0,0
334771,2177,qeynos2,37,-83,6,163,640,0,0,0
329238,59075,mistmoore,83,-83,-160.75,199.5,1600,0,0,0
341993,97109,kurn,209,-83,-66.129997,192.5,640,0,0,0
329180,59018,mistmoore,279,-83,-234.75,64,1600,0,0,0
330735,44104,najena,710,-83,3,57.5,640,0,0,0
341798,102060,karnor,-415.880005,-82.879997,21.629999,192,640,0,0,0
339309,78120,fieldofbone,1219,-82.879997,-74.879997,162.375,640,0,173,5
341962,97078,kurn,-47.75,-82.379997,-106.129997,84.25,640,0,30,5
348286,116320,eastwastes,-1566,-82,192.130005,0,640,0,0,0
351385,124005,templeveeshan,-1222,-82,87.379997,15,15000,0,0,0
347119,189123,freporte,-952,-82,-107,0,640,0,0,0
336834,105095,charasis,-355,-82,4.38,163.5,640,0,0,0
334779,19006,rivervale,-259,-82,2.13,5.5,640,0,0,0
328903,36008,befallen,-92,-82,3.75,230,640,0,0,0
337444,90121,citymist,-8,-82,5.63,119,640,0,0,0
334059,49094,oggok,0,-82,-25.25,127.5,640,0,0,0
341942,97059,kurn,226,-82,-125.129997,229,640,0,0,0
308081,76073,hateplane,295.299988,-82,5.2,254,15000,1,0,0
344557,100214,stonebrunt,2585.879883,-82,473.5,16,640,0,216,5
328178,35075,sro,-642.880005,-81.879997,-3.25,183.75,640,0,55,5
341764,102026,karnor,-427.880005,-81.879997,-48.130001,2.125,640,0,7,5
341251,181044,jaggedpine,-293,-81.879997,-9.6,139.75,640,0,0,0
346990,103264,chardok,-55,-81.879997,-253.630005,223,640,0,0,0
341768,102030,karnor,-443,-81.5,3.75,64,640,0,0,0
348287,116320,eastwastes,-408,-81,-16,0,640,0,0,0
346997,103264,chardok,-118.879997,-81,-253.630005,49,640,0,0,0
315270,24084,erudnext,-43,-81,31.75,0,640,0,16,5
329914,17002,blackburrow,-11,-81,-34.130001,125.5,640,0,0,0
347593,189605,hole,266,-81,-302.799988,0,640,0,0,0
347430,189442,droga,1084,-81,-251,22,640,0,0,0
340134,92069,frontiermtns,3504,-81,-130.25,4.75,640,0,106,5
341501,181322,jaggedpine,-3040,-80,-80,62.5,640,0,0,0
341504,181325,jaggedpine,-3005,-80,-90,62.5,640,0,0,0
341502,181322,jaggedpine,-2965,-80,-80,62.5,640,0,0,0
350369,123040,necropolis,-2267,-80,4.38,44,640,0,0,0
332066,61054,felwithea,-413,-80,3.75,102,640,0,0,0
335423,60025,kaladima,-379,-80,10.5,64,640,0,0,0
334863,19090,rivervale,-370,-80,-9.75,112.5,640,0,0,0
333438,6024,highkeep,-326.75,-80,53.630001,125.75,640,0,2,5
332333,9073,freportw,-158,-80,3.75,193.5,640,0,0,0
337655,104150,dalnir,-88,-80,-176.25,90,640,0,0,0
337513,104002,dalnir,-68,-80,-176.25,172,640,0,0,0
329984,17069,blackburrow,68.629997,-80,-37.130001,219.25,640,0,10,5
348507,116552,eastwastes,304,-80,3.75,145,640,0,0,0
1503,58112,crushbone,457.75,-80,63.25,151.5,640,0,0,0
341843,102106,karnor,-622.130005,-79.879997,-22.129999,0,640,0,0,0
335838,37016,oasis,1024,-79.879997,7.4,292.75,640,0,28,5
341842,102105,karnor,-641.130005,-79.75,-22.129999,92.25,640,0,0,0
341880,97005,kurn,215,-79.25,45.630001,0,640,0,5,5
341813,102076,karnor,-410.5,-79.129997,5.63,192,640,0,0,0
325700,64073,kedge,221,-79.129997,-309.130005,134.125,640,0,51,5
347730,117005,cobaltscar,-1718,-79,301.25,64,640,0,0,0
318507,41093,neriakb,-629,-79,-24.75,199,640,0,0,0
334802,19030,rivervale,-450,-79,-5.75,128,640,0,0,0
332074,61062,felwithea,-385,-79,3.75,191.5,640,0,0,0
337351,90027,citymist,79,-79,2.38,99.5,640,0,0,0
329312,59152,mistmoore,95,-79,-185.130005,189,1600,0,0,0
329985,17069,blackburrow,198,-79,-123,122.5,640,0,0,0
330571,74078,kerraridge,281,-79,4.5,193.5,640,0,0,0
340956,39133,hole,296,-79,-304.630005,44.5,640,0,0,0
7921,34056,nro,472.880005,-79,-22.129999,25.25,640,0,52,5
341645,88022,kaesora,703,-79,-298.130005,220,640,0,0,0
324955,31140,soldunga,-990,-78,53.75,239,640,0,0,0
318502,41085,neriakb,-906,-78,-10.75,0,640,0,0,0
345919,109035,veksar,-644,-78,-64.129997,189,640,0,0,0
330010,17093,blackburrow,-284,-78,-60,156.5,640,0,15,5
350649,125093,sirens,-226,-78,-168,101,640,0,0,0
334880,19107,rivervale,-181,-78,14.13,244.5,640,0,0,0
328905,36008,befallen,-118,-78,3.75,60,640,0,0,0
333481,6068,highkeep,-87,-78,65.629997,177.5,640,0,0,0
351990,112061,velketor,-36,-78,-68.879997,127.5,640,0,0,0
348477,116522,eastwastes,37,-78,-24.129999,0,640,0,0,0
349628,113013,kael,66,-78,33.75,190,640,0,0,0
346774,103042,chardok,68,-78,-93,101,640,0,0,0
349626,113011,kael,164,-78,33.75,63.5,640,0,0,0
349627,113012,kael,200,-78,13.75,63.5,640,0,0,0
340897,39082,hole,234,-78,-304.630005,215.5,640,0,0,0
338256,81267,droga,1252,-78,-252.130005,148,640,0,0,0
325738,47007,feerrott,2121,-78,6,0,640,0,0,0
340861,39051,hole,42.130001,-77.879997,-345.380005,189.625,640,0,29,5
330609,74118,kerraridge,180.880005,-77.879997,3.75,211,640,0,9,5
337526,104008,dalnir,14,-77.629997,-176.300003,0,640,0,8,5
340857,39051,hole,-10,-77.5,-345.399994,257.75,640,0,25,5
321911,56105,steamfont,-1210,-77.379997,39,107,640,0,0,0
341674,88045,kaesora,372.130005,-77.129997,-156.130005,45.125,640,0,23,5
350314,126466,mischiefplane,-1222,-77,92.75,168.5,640,0,0,0
