id|name|min_expansion|max_expansion
109507|109507_a_skyfire_drake_MAGELO-GEN|-1|-1
109509|109509_a_skycinder_drake_MAGELO-GEN|-1|-1
109510|109510_a_skycinder_drake_MAGELO-GEN|-1|-1
109512|109512_a_skyash_drake_MAGELO-GEN|-1|-1
109513|109513_a_skyash_drake_MAGELO-GEN|-1|-1
109515|109515_a_shadow_drake_MAGELO-GEN|-1|-1
109516|109516_a_shadow_drake_MAGELO-GEN|-1|-1
109518|109518_a_mature_wurm_MAGELO-GEN|-1|-1
109519|109519_a_mature_wurm_MAGELO-GEN|-1|-1
109521|109521_a_mature_chromadrac_MAGELO-GEN|-1|-1
109522|109522_a_mature_chromadrac_MAGELO-GEN|-1|-1
109524|109524_a_lava_walker_MAGELO-GEN|-1|-1
109525|109525_a_guardian_wurm_MAGELO-GEN|-1|-1
109527|109527_a_guardian_wurm_MAGELO-GEN|-1|-1
109529|109529_a_chromadrac_MAGELO-GEN|-1|-1
109530|109530_a_chromadrac_MAGELO-GEN|-1|-1
109532|109532_a_bottomless_gnawer_MAGELO-GEN|-1|-1
109534|109534_a_bottomless_feaster_MAGELO-GEN|-1|-1
109536|109536_a_bottomless_devourer_MAGELO-GEN|-1|-1
109538|109538_an_old_wurm_MAGELO-GEN|-1|-1
109539|109539_an_old_wurm_MAGELO-GEN|-1|-1
109541|109541_an_elder_wyvern_MAGELO-GEN|-1|-1
109546|94821_Zordakalicus_Ragefire_|-1|-1
109547|94821_Zordakalicus_Ragefire_|-1|-1
109548|94799_Guardian_of_Felia_|-1|-1
109549|94799_Guardian_of_Felia_|-1|-1
109550|94801_Faerie_of_Dismay_|-1|-1
109551|94803_a_wyvern_|-1|-1
109552|94803_a_wyvern_|-1|-1
109553|92360_a_wurm_|-1|-1
109556|94805_a_soul_devourer_|-1|-1
109557|92361_a_mature_wyvern_|-1|-1
109558|94815_a_bottomless_gnawer_|-1|-1
109559|94816_a_bottomless_feaster_|-1|-1
109560|94817_a_bottomless_devourer_|-1|-1
109561|94819_an_elder_wyvern_|-1|-1
109562|skyfire Talendor loot|-1|-1
109563|94822_Nortlav_the_Scalekeeper_|-1|-1
109564|94822_Nortlav_the_Scalekeeper_|-1|-1
109566|109566_Urwenae_the_Cold_MAGELO-GEN|-1|-1
109567|109567_Urwenae_the_Cold_MAGELO-GEN|-1|-1
109568|94823_Urwenae_the_Cold_|-1|-1
109569|91875_Ulrik_the_Devout_|-1|-1
109572|109572_the_Ghost_of_Kindle_MAGELO-GEN|-1|-1
109574|109574_Stonesoul_the_Unmoving_MAGELO-GEN|-1|-1
109575|109575_Stonesoul_the_Unmoving_MAGELO-GEN|-1|-1
109577|109577_Stonegrinder_Minion_MAGELO-GEN|-1|-1
109578|94826_Stonegrinder_Minion_|-1|-1
109580|109580_Rocksoul_MAGELO-GEN|-1|-1
109586|109586_muck_covered_elemental_MAGELO-GEN|-1|-1
109588|109588_Jaeil_the_Insane_MAGELO-GEN|-1|-1
109591|109591_Irslak_the_Wretched_MAGELO-GEN|-1|-1
109592|94831_Initiate_Sirlis_|-1|-1
109595|109595_Commander_Yarik_MAGELO-GEN|-1|-1
109597|109597_bejeweled_elemental_MAGELO-GEN|-1|-1
109599|91863_a_ratman_warrior_|-1|-1
109601|109601_an_elemental_warrior_MAGELO-GEN|-1|-1
109602|109602_an_elemental_warrior_MAGELO-GEN|-1|-1
109603|94834_an_elemental_warrior_|-1|-1
109606|109606_#Tzitzi_the_Crazed_MAGELO-GEN|-1|-1
109608|109608_#Ikurenm_the_Sly_MAGELO-GEN|-1|-1
109615|109615_a_ratman_guard_MAGELO-GEN|-1|-1
109617|109617_Rharzar_MAGELO-GEN|-1|-1
109619|94046_a_faerie_guard_|-1|-1
109622|109622_Eldrig_the_Old_MAGELO-GEN|-1|-1
109624|109624_Eldrig_the_Old_MAGELO-GEN|-1|-1
109625|94609_Nezekezena_|-1|-1
109626|94357_Captain_Rottgrime_|-1|-1
109628|109628_Slixin_Klex_MAGELO-GEN|-1|-1
109629|94448_#Neh`Ashiir_|-1|-1
109632|109632_Gwan_MAGELO-GEN|-1|-1
109633|94297_a_coerced_revenant_|-1|-1
109634|94297_a_coerced_revenant_|-1|-1
109636|109636_Vessel_Drozlin_MAGELO-GEN|-1|-1
109637|karnor Venril Sathir staves|-1|-1
109638|109638_froglok_urd_shaman_MAGELO-GEN|-1|-1
109639|109639_froglok_urd_shaman_MAGELO-GEN|2|99
109640|94844_froglok_urd_shaman_|-1|-1
109641|109641_froglok_vis_knight_MAGELO-GEN|-1|-1
109643|94845_froglok_vis_knight_|-1|-1
109644|109644_froglok_wan_knight_MAGELO-GEN|-1|-1
109645|109645_froglok_wan_knight_MAGELO-GEN|-1|-1
109646|109646_froglok_yun_shaman_MAGELO-GEN|-1|-1
109647|109647_froglok_yun_shaman_MAGELO-GEN|2|99
109648|109648_froglok_yun_shaman_MAGELO-GEN|-1|-1
109649|94329_froglok_raider_|-1|-1
109650|12335_#Neh`Ashiir__|-1|-1
109651|12335_#Neh`Ashiir__|-1|-1
109652|94262_froglok_tuk_warrior_|-1|-1
109653|93596_a_goblin_hunter_|-1|-1
109655|109655_a_froglok_bounder_MAGELO-GEN|-1|-1
109656|94848_a_froglok_bounder_|-1|-1
109657|11501_a_Burynai_slave_|-1|-1
109658|11501_a_Burynai_slave_|-1|-1
109659|94849_a_tortured_slave_|-1|-1
109660|94820_an_ancient_wyvern_|-1|-1
109663|109663_an_Iksar_outcast_MAGELO-GEN|-1|-1
109665|109665_a_rogue_shaman_MAGELO-GEN|-1|-1
109666|109666_a_rogue_shaman_MAGELO-GEN|-1|-1
109668|109668_Guard_Fernaldo_MAGELO-GEN|-1|-1
109670|109670_Guard_Carnita_MAGELO-GEN|-1|-1
109671|94854_Rinmark_|-1|-1
109672|94302_an_undead_blacksmith_|-1|-1
109675|109675_a_dark_librarian_MAGELO-GEN|-1|-1
109676|94603_a_goblin_penmaster_|-1|-1
109678|109678_Sergeant_Daelione_MAGELO-GEN|-1|-1
109679|109679_Sergeant_Daelione_MAGELO-GEN|-1|-1
109680|94857_Vekis_|-1|-1
109681|94858_Commander_Straven_|-1|-1
109683|94859_Jennus_Lyklobar_|-1|-1
109684|94860_a_fallen_monk_master_|-1|-1
109685|94861_Zordak_Ragefire_|-1|-1
109686|94861_Zordak_Ragefire_|-1|-1
109688|109688_Malka_Rale_MAGELO-GEN|-1|-1
109689|93538_Karg_IceBear_|-1|-1
109691|109691_High_Chief_Deroslan_MAGELO-GEN|-1|-1
109694|109694_High_Chief_Ferilsars_MAGELO-GEN|-1|-1
109697|109697_High_Chief_Wasolors_MAGELO-GEN|-1|-1
109698|92518_a_deathfist_legionnaire_|-1|-1
109699|92518_a_deathfist_legionnaire_|-1|-1
109700|92518_a_deathfist_legionnaire_|-1|-1
109703|109703_a_glowing_cliff_golem_MAGELO-GEN|-1|-1
109705|109705_an_Alchemist`s_Acolyte_MAGELO-GEN|-1|-1
109706|94867_a_Alchemist`s_Acolyte_|-1|-1
109707|94868_a_froglok_outlander_|-1|-1
109708|94869_a_froglok_outlander_|-1|-1
109709|94869_a_froglok_outlander_|-1|-1
109710|92169_a_froglok_outlander_|-1|-1
109711|94870_a_pirate_cartographer_|-1|-1
109714|109714_Shainai_MAGELO-GEN|-1|-1
109715|109715_Shainai_MAGELO-GEN|-1|-1
109717|109717_froglok_krup_guard_MAGELO-GEN|-1|-1
109718|109718_froglok_krup_guard_MAGELO-GEN|-1|-1
109719|94872_froglok_krup_guard_|-1|-1
109720|94872_froglok_krup_guard_|-1|-1
109721|94873_an_Iksar_slave_|-1|-1
109722|94874_Clerk_Doval_|-1|-1
109723|91860_a_shadowknight_|-1|-1
109726|109726_#Kurron_Ni_MAGELO-GEN|-1|-1
109727|94876_Founy_Jestands_|-1|-1
109729|109729_Stanos_Herkanor_MAGELO-GEN|-1|-1
109730|109730_Stanos_Herkanor_MAGELO-GEN|-1|-1
109731|94877_Stanos_Herkanor_|-1|-1
109732|94878_a_goblin_dustscryer_|-1|-1
109734|92989_Renux_Herkanor_|-1|-1
109735|92552_a_deathfist_scout_|-1|-1
109736|92552_a_deathfist_scout_|-1|-1
109737|94880_a_goblin_fanatic_|-1|-1
109738|94837_Slizik_the_Mighty_|-1|-1
109739|94881_Aderius_Rhenar_|-1|-1
109741|109741_an_elite_kobold_MAGELO-GEN|-1|-1
109742|94882_an_elite_kobold_|-1|-1
109743|94882_an_elite_kobold_|-1|-1
109744|94882_an_elite_kobold_|-1|-1
109745|94882_an_elite_kobold_|-1|-1
109747|109747_an_erudite_prisoner_MAGELO-GEN|-1|-1
109749|109749_a_batling_spiritchanneler_MAGELO-GEN|-1|-1
109750|94884_a_batling_spiritchanneler_|-1|-1
109752|109752_a_captured_erudite_MAGELO-GEN|-1|-1
109754|109754_a_captured_kerran_MAGELO-GEN|-1|-1
109756|109756_a_cave_bat_MAGELO-GEN|-1|-1
109757|109757_a_cave_bat_MAGELO-GEN|-1|-1
109758|109758_a_diseased_kobold_MAGELO-GEN|-1|-1
109759|109759_a_diseased_kobold_MAGELO-GEN|-1|-1
109761|109761_a_sepsis_scarab_MAGELO-GEN|-1|-1
109762|109762_a_leprous_scarab_MAGELO-GEN|-1|-1
109766|109766_a_fierce_kobold_MAGELO-GEN|-1|-1
109767|94889_a_fierce_kobold_|-1|-1
109768|94889_a_fierce_kobold_|-1|-1
109769|94889_a_fierce_kobold_|-1|-1
109770|94889_a_fierce_kobold_|-1|-1
109772|109772_a_filthy_rat_MAGELO-GEN|-1|-1
109774|109774_a_frenzied_rat_MAGELO-GEN|-1|-1
109775|109775_a_frothing_kobold_MAGELO-GEN|-1|-1
109776|109776_a_frothing_kobold_MAGELO-GEN|-1|-1
109777|94892_a_frothing_kobold_|-1|-1
109778|94892_a_frothing_kobold_|-1|-1
109779|94892_a_frothing_kobold_|-1|-1
109782|109782_a_giant_cave_bat_MAGELO-GEN|-1|-1
109783|109783_a_greater_shaman_MAGELO-GEN|-1|-1
109784|109784_a_greater_shaman_MAGELO-GEN|-1|-1
109785|94894_a_greater_shaman_|-1|-1
109786|94894_a_greater_shaman_|-1|-1
109787|94894_a_greater_shaman_|-1|-1
109788|109788_a_howler_MAGELO-GEN|-1|-1
109789|109789_a_howler_MAGELO-GEN|-1|-1
109790|94895_a_howler_|-1|-1
109791|94895_a_howler_|-1|-1
109792|94895_a_howler_|-1|-1
109793|94895_a_howler_|-1|-1
109794|109794_a_huge_kobold_MAGELO-GEN|-1|-1
109795|109795_a_huge_kobold_MAGELO-GEN|-1|-1
109796|94896_a_huge_kobold_|-1|-1
109797|94896_a_huge_kobold_|-1|-1
109798|94896_a_huge_kobold_|-1|-1
109799|109799_a_kobold_MAGELO-GEN|-1|-1
109800|109800_a_kobold_MAGELO-GEN|-1|-1
109801|94897_a_kobold_|-1|-1
109802|94897_a_kobold_|-1|-1
109803|94897_a_kobold_|-1|-1
109804|94897_a_kobold_|-1|-1
109805|94897_a_kobold_|-1|-1
109806|109806_a_kobold_archer_MAGELO-GEN|-1|-1
109807|109807_a_kobold_archer_MAGELO-GEN|-1|-1
109808|109808_a_kobold_archer_MAGELO-GEN|-1|-1
109809|94898_a_kobold_archer_|-1|-1
109810|94898_a_kobold_archer_|-1|-1
109811|94898_a_kobold_archer_|-1|-1
109813|109813_a_kobold_brawler_MAGELO-GEN|-1|-1
109814|94899_a_kobold_brawler_|-1|-1
109817|109817_a_kobold_enforcer_MAGELO-GEN|-1|-1
109818|94900_a_kobold_enforcer_|-1|-1
109819|94900_a_kobold_enforcer_|-1|-1
109820|94900_a_kobold_enforcer_|-1|-1
109821|94900_a_kobold_enforcer_|-1|-1
109822|109822_a_kobold_fisherman_MAGELO-GEN|-1|-1
109823|109823_a_kobold_fisherman_MAGELO-GEN|-1|-1
109824|109824_a_kobold_fisherman_MAGELO-GEN|-1|-1
109825|94901_a_kobold_fisherman_|-1|-1
109826|109826_a_kobold_guard_MAGELO-GEN|-1|-1
109827|109827_a_kobold_guard_MAGELO-GEN|-1|-1
109828|94902_a_kobold_guard_|-1|-1
109829|94902_a_kobold_guard_|-1|-1
109830|94902_a_kobold_guard_|-1|-1
109831|94902_a_kobold_guard_|-1|-1
109833|109833_a_kobold_master_blacksmith_MAGELO-GEN|-1|-1
109834|109834_a_kobold_master_blacksmith_MAGELO-GEN|-1|-1
109835|109835_a_kobold_outcast_MAGELO-GEN|-1|-1
109836|109836_a_kobold_outcast_MAGELO-GEN|-1|-1
109837|94904_a_kobold_outcast_|-1|-1
109838|94904_a_kobold_outcast_|-1|-1
109839|94904_a_kobold_outcast_|-1|-1
109840|94904_a_kobold_outcast_|-1|-1
109841|109841_a_kobold_pit_fighter_MAGELO-GEN|-1|-1
109842|109842_a_kobold_pit_fighter_MAGELO-GEN|-1|-1
109843|94905_a_kobold_pit_fighter_|-1|-1
109844|94905_a_kobold_pit_fighter_|-1|-1
109846|94905_a_kobold_pit_fighter_|-1|-1
109847|94905_a_kobold_pit_fighter_|-1|-1
109848|109848_a_kobold_protector_MAGELO-GEN|-1|-1
109849|109849_a_kobold_protector_MAGELO-GEN|-1|-1
109850|109850_Nillipuss_MAGELO-GEN|-1|-1
109851|109851_Nillipuss_MAGELO-GEN|-1|-1
109853|94907_Nillipuss_|-1|-1
109854|94907_Nillipuss_|-1|-1
109855|94907_Nillipuss_|-1|-1
109857|109857_a_mosquito_MAGELO-GEN|-1|-1
109859|109859_a_pygmy_barracuda_MAGELO-GEN|-1|-1
109860|109860_a_pygmy_barracuda_MAGELO-GEN|-1|-1
109864|109864_a_swamp_leech_MAGELO-GEN|-1|-1
109866|109866_a_swamp_leech_MAGELO-GEN|-1|-1
109869|94906_a_kobold_protector_|-1|-1
109870|94906_a_kobold_protector_|-1|-1
109871|94906_a_kobold_protector_|-1|-1
109872|94906_a_kobold_protector_|-1|-1
109873|109873_a_kobold_runt_MAGELO-GEN|-1|-1
109874|109874_a_kobold_runt_MAGELO-GEN|-1|-1
109875|94912_a_kobold_runt_|-1|-1
109876|94912_a_kobold_runt_|-1|-1
109877|94912_a_kobold_runt_|-1|-1
109878|94912_a_kobold_runt_|-1|-1
109879|109879_a_kobold_scout_MAGELO-GEN|-1|-1
109880|109880_a_kobold_scout_MAGELO-GEN|-1|-1
109881|94913_a_kobold_scout_|-1|-1
109882|94913_a_kobold_scout_|-1|-1
109883|94913_a_kobold_scout_|-1|-1
109884|94913_a_kobold_scout_|-1|-1
109885|109885_a_kobold_sentinel_MAGELO-GEN|-1|-1
109886|109886_a_kobold_sentinel_MAGELO-GEN|-1|-1
109887|94914_a_kobold_sentinel_|-1|-1
109888|94914_a_kobold_sentinel_|-1|-1
109889|94914_a_kobold_sentinel_|-1|-1
109890|109890_a_kobold_sentry_MAGELO-GEN|-1|-1
109891|109891_a_kobold_sentry_MAGELO-GEN|-1|-1
109892|94915_a_kobold_sentry_|-1|-1
109893|94915_a_kobold_sentry_|-1|-1
109894|94915_a_kobold_sentry_|-1|-1
109895|94915_a_kobold_sentry_|-1|-1
109896|94915_a_kobold_sentry_|-1|-1
109897|109897_a_kobold_watcher_MAGELO-GEN|-1|-1
109898|109898_a_kobold_watcher_MAGELO-GEN|-1|-1
109899|94916_a_kobold_watcher_|-1|-1
109900|94916_a_kobold_watcher_|-1|-1
109901|94916_a_kobold_watcher_|-1|-1
109902|109902_a_large_kobold_MAGELO-GEN|-1|-1
109903|109903_a_large_kobold_MAGELO-GEN|-1|-1
109904|94917_a_large_kobold_|-1|-1
109905|94917_a_large_kobold_|-1|-1
109906|94917_a_large_kobold_|-1|-1
109908|109908_a_large_rat_MAGELO-GEN|-1|-1
109909|109909_a_lesser_shaman_MAGELO-GEN|-1|-1
109910|109910_a_lesser_shaman_MAGELO-GEN|-1|-1
109911|94919_a_lesser_shaman_|-1|-1
109912|94919_a_lesser_shaman_|-1|-1
109913|94919_a_lesser_shaman_|-1|-1
109914|109914_a_mischievious_batling_MAGELO-GEN|-1|-1
109915|109915_a_mischievious_batling_MAGELO-GEN|-1|-1
109916|109916_a_pack_elder_MAGELO-GEN|-1|-1
109917|109917_a_pack_elder_MAGELO-GEN|-1|-1
109918|94921_a_pack_elder_|-1|-1
109919|94921_a_pack_elder_|-1|-1
109920|94921_a_pack_elder_|-1|-1
109921|94921_a_pack_elder_|-1|-1
109922|109922_a_pack_leader_MAGELO-GEN|-1|-1
109923|109923_a_pack_leader_MAGELO-GEN|-1|-1
109924|94922_a_pack_leader_|-1|-1
109925|94922_a_pack_leader_|-1|-1
109926|109926_a_rabid_kobold_MAGELO-GEN|-1|-1
109927|109927_a_rabid_kobold_MAGELO-GEN|-1|-1
109928|94923_a_rabid_kobold_|-1|-1
109929|94923_a_rabid_kobold_|-1|-1
109930|94923_a_rabid_kobold_|-1|-1
109933|109933_a_trained_rat_MAGELO-GEN|-1|-1
109935|109935_a_training_kobold_MAGELO-GEN|-1|-1
109936|94925_a_training_kobold_|-1|-1
109937|94925_a_training_kobold_|-1|-1
109938|94925_a_training_kobold_|-1|-1
109939|94925_a_training_kobold_|-1|-1
109941|109941_cave_bat_lord_MAGELO-GEN|-1|-1
109942|94926_cave_bat_lord_|-1|-1
109943|109943_Foodmaster_Rargnar_MAGELO-GEN|-1|-1
109944|109944_Foodmaster_Rargnar_MAGELO-GEN|-1|-1
109945|109945_Foodmaster_Rargnar_MAGELO-GEN|-1|-1
109946|94927_Foodmaster_Rargnar_|-1|-1
109947|94927_Foodmaster_Rargnar_|-1|-1
109948|109948_High_Shaman_Drogik_MAGELO-GEN|-1|-1
109949|109949_High_Shaman_Drogik_MAGELO-GEN|-1|-1
109950|109950_High_Shaman_Drogik_MAGELO-GEN|-1|-1
109951|94928_High_Shaman_Drogik_|-1|-1
109952|94928_High_Shaman_Drogik_|-1|-1
109954|109954_Huntmaster_Furgrl_MAGELO-GEN|-1|-1
109955|109955_Huntmaster_Furgrl_MAGELO-GEN|-1|-1
109956|109956_Huntmaster_Furgrl_MAGELO-GEN|-1|-1
109957|94929_Huntmaster_Furgrl_|-1|-1
109959|109959_Jailer_Mkrarrg_MAGELO-GEN|-1|-1
109960|109960_Jailer_Mkrarrg_MAGELO-GEN|-1|-1
109961|94930_Jailer_Mkrarrg_|-1|-1
109962|94930_Jailer_Mkrarrg_|-1|-1
109963|109963_King_Gragnar_MAGELO-GEN|-1|-1
109964|109964_King_Gragnar_MAGELO-GEN|-1|-1
109965|94931_King_Gragnar_|-1|-1
109966|94931_King_Gragnar_|-1|-1
109968|109968_Krode_the_Diviner_MAGELO-GEN|-1|-1
109969|109969_Krode_the_Diviner_MAGELO-GEN|-1|-1
109971|109971_Packmaster_Dledsh_MAGELO-GEN|-1|-1
109972|94933_Packmaster_Dledsh_|-1|-1
109974|109974_Lorekeeper_Roggik_MAGELO-GEN|-1|-1
109975|94934_Lorekeeper_Roggik_|-1|-1
109976|94934_Lorekeeper_Roggik_|-1|-1
109977|94934_Lorekeeper_Roggik_|-1|-1
109978|94934_Lorekeeper_Roggik_|-1|-1
109979|94934_Lorekeeper_Roggik_|-1|-1
109981|109981_Prince_Bragnar_MAGELO-GEN|-1|-1
109982|109982_Prince_Bragnar_MAGELO-GEN|-1|-1
109983|94935_Prince_Bragnar_|-1|-1
109984|94935_Prince_Bragnar_|-1|-1
109985|94935_Prince_Bragnar_|-1|-1
109987|109987_Rikfeer_the_Arcane_MAGELO-GEN|-1|-1
109988|109988_Rikfeer_the_Arcane_MAGELO-GEN|-1|-1
109989|109989_Smithy_Rrarrgin_MAGELO-GEN|-1|-1
109990|109990_Smithy_Rrarrgin_MAGELO-GEN|-1|-1
109991|94937_Smithy_Rrarrgin_|-1|-1
109992|94937_Smithy_Rrarrgin_|-1|-1
109993|94937_Smithy_Rrarrgin_|-1|-1
109996|109996_The_Mighty_Bear_Paw_MAGELO-GEN|-1|-1
109998|109998_The_Muglwump_MAGELO-GEN|-1|-1
109999|94939_The_Muglwump_|-1|-1
110000|94939_The_Muglwump_|-1|-1
110002|110002_Trainer_Daxgrr_MAGELO-GEN|-1|-1
110003|94940_Trainer_Daxgrr_|-1|-1
110004|94940_Trainer_Daxgrr_|-1|-1
110005|94940_Trainer_Daxgrr_|-1|-1
110007|110007_Warlord_Drrig_MAGELO-GEN|-1|-1
110008|110008_Warlord_Drrig_MAGELO-GEN|-1|-1
110009|94459_froglok_forager_|-1|-1
110011|110011_cinder_goblin_shaman_MAGELO-GEN|-1|-1
110012|94942_cinder_goblin_shaman_|-1|-1
110013|94942_cinder_goblin_shaman_|-1|-1
110015|93112_a_Silverflank_guardian_|-1|-1
110018|110018_#Fishmaster_Jajoshi_MAGELO-GEN|-1|-1
110019|110019_#Fishmaster_Jajoshi_MAGELO-GEN|-1|-1
110020|94943_#Fishmaster_Jajoshi_|-1|-1
110021|94944_#Arglar_the_Tormentor_|-1|-1
110023|110023_#Giang_Yin_MAGELO-GEN|-1|-1
110024|110024_#Giang_Yin_MAGELO-GEN|-1|-1
110025|94945_#Giang_Yin_|-1|-1
110026|94946_#Hurglak_the_Destroyer_|-1|-1
110028|110028_#Old_Ghostback_MAGELO-GEN|-1|-1
110029|110029_#Old_Ghostback_MAGELO-GEN|-1|-1
110031|110031_#Prowler_of_the_Jungle_MAGELO-GEN|-1|-1
110033|110033_#Rendolr_the_Maimer_MAGELO-GEN|-1|-1
110034|110034_#Rendolr_the_Maimer_MAGELO-GEN|-1|-1
110035|110035_#Rendolr_the_Maimer_MAGELO-GEN|-1|-1
110036|94949_#Rendolr_the_Maimer_|-1|-1
110038|110038_#Girgak_the_Bloody_MAGELO-GEN|-1|-1
110039|94950_#Girgak_the_Bloody_|-1|-1
110041|110041_#Rognarog_the_Infuriated_MAGELO-GEN|-1|-1
110042|110042_#Rognarog_the_Infuriated_MAGELO-GEN|-1|-1
110044|110044_#Slyder_the_Ancient_MAGELO-GEN|-1|-1
110045|110045_#Slyder_the_Ancient_MAGELO-GEN|-1|-1
110047|110047_#Snowbeast_MAGELO-GEN|-1|-1
110048|110048_#Snowbeast_MAGELO-GEN|-1|-1
110050|110050_Jelquar_the_Soulslayer_MAGELO-GEN|-1|-1
110052|110052_Jelquar_the_Soulslayer_MAGELO-GEN|-1|-1
110054|110054_a_heretic_invader_MAGELO-GEN|-1|-1
110055|110055_a_heretic_invader_MAGELO-GEN|-1|-1
110057|110057_a_heretic_invader_MAGELO-GEN|-1|-1
110058|110058_a_heretic_invader_MAGELO-GEN|-1|-1
110059|94956_a_heretic_invader_|-1|-1
110060|110060_an_elder_graniteback_MAGELO-GEN|-1|-1
110061|110061_an_elder_graniteback_MAGELO-GEN|-1|-1
110062|94957_an_elder_graniteback_|-1|-1
110065|110065_an_emerald_adder_MAGELO-GEN|-1|-1
110066|110066_a_burly_kobold_MAGELO-GEN|-1|-1
110067|110067_a_burly_kobold_MAGELO-GEN|-1|-1
110068|94959_a_burly_kobold_|-1|-1
110069|94959_a_burly_kobold_|-1|-1
110070|94959_a_burly_kobold_|-1|-1
110071|94959_a_burly_kobold_|-1|-1
110073|110073_a_feral_leopard_MAGELO-GEN|-1|-1
110074|110074_a_feral_leopard_MAGELO-GEN|-1|-1
110075|110075_a_ferocious_kobold_MAGELO-GEN|-1|-1
110076|110076_a_ferocious_kobold_MAGELO-GEN|-1|-1
110077|94961_a_ferocious_kobold_|-1|-1
110078|94961_a_ferocious_kobold_|-1|-1
110079|94961_a_ferocious_kobold_|-1|-1
110080|110080_a_greater_kobold_shaman_MAGELO-GEN|-1|-1
110081|110081_a_greater_kobold_shaman_MAGELO-GEN|-1|-1
110082|94962_a_greater_kobold_shaman_|-1|-1
110083|94962_a_greater_kobold_shaman_|-1|-1
110084|110084_a_highland_graniteback_MAGELO-GEN|-1|-1
110085|110085_a_highland_graniteback_MAGELO-GEN|-1|-1
110086|94963_a_highland_graniteback_|-1|-1
110087|110087_a_highland_kobold_MAGELO-GEN|-1|-1
110088|110088_a_highland_kobold_MAGELO-GEN|-1|-1
110089|94964_a_highland_kobold_|-1|-1
110090|94964_a_highland_kobold_|-1|-1
110091|94964_a_highland_kobold_|-1|-1
110092|110092_a_highland_kobold_shaman_MAGELO-GEN|-1|-1
110093|110093_a_highland_kobold_shaman_MAGELO-GEN|-1|-1
110094|94965_a_highland_kobold_shaman_|-1|-1
110095|94965_a_highland_kobold_shaman_|-1|-1
110097|110097_a_highland_tiger_MAGELO-GEN|-1|-1
110098|94966_a_highland_tiger_|-1|-1
110099|110099_a_hunting_kobold_MAGELO-GEN|-1|-1
110100|110100_a_hunting_kobold_MAGELO-GEN|-1|-1
110101|94968_a_hunting_kobold_|-1|-1
110102|94968_a_hunting_kobold_|-1|-1
110103|94968_a_hunting_kobold_|-1|-1
110105|90724_a_kejekan_archer_|-1|-1
110114|110114_a_kejek_leopard_MAGELO-GEN|-1|-1
110115|110115_a_kejek_leopard_MAGELO-GEN|-1|-1
110118|110118_a_kejek_leopardess_MAGELO-GEN|-1|-1
110119|110119_a_kejek_leopardess_MAGELO-GEN|-1|-1
110121|110121_a_kobold_spiritslaver_MAGELO-GEN|-1|-1
110122|94972_a_kobold_spiritslaver_|-1|-1
110123|94972_a_kobold_spiritslaver_|-1|-1
110124|110124_a_kobold_wanderer_MAGELO-GEN|-1|-1
110125|110125_a_kobold_wanderer_MAGELO-GEN|-1|-1
110126|94973_a_kobold_wanderer_|-1|-1
110127|94973_a_kobold_wanderer_|-1|-1
110128|94973_a_kobold_wanderer_|-1|-1
110129|94973_a_kobold_wanderer_|-1|-1
110130|110130_a_lesser_kobold_shaman_MAGELO-GEN|-1|-1
110131|110131_a_lesser_kobold_shaman_MAGELO-GEN|-1|-1
110132|94974_a_lesser_kobold_shaman_|-1|-1
110133|94974_a_lesser_kobold_shaman_|-1|-1
110134|94974_a_lesser_kobold_shaman_|-1|-1
110135|94974_a_lesser_kobold_shaman_|-1|-1
110136|90743_a_mature_graniteback_|-1|-1
110137|90743_a_mature_graniteback_|-1|-1
110139|110139_a_mountain_spiritling_MAGELO-GEN|-1|-1
110140|110140_a_panda_cub_MAGELO-GEN|-1|-1
110141|110141_a_panda_cub_MAGELO-GEN|-1|-1
110142|110142_a_panda_cub_MAGELO-GEN|-1|-1
110144|110144_a_raging_highland_kobold_MAGELO-GEN|-1|-1
110145|94977_a_raging_highland_kobold_|-1|-1
110146|94977_a_raging_highland_kobold_|-1|-1
110147|94977_a_raging_highland_kobold_|-1|-1
110148|94977_a_raging_highland_kobold_|-1|-1
110149|110149_a_raging_kobold_MAGELO-GEN|-1|-1
110150|110150_a_raging_kobold_MAGELO-GEN|-1|-1
110151|94978_a_raging_kobold_|-1|-1
110152|94978_a_raging_kobold_|-1|-1
110153|94978_a_raging_kobold_|-1|-1
110154|94978_a_raging_kobold_|-1|-1
110155|110155_a_raging_kobold_savage_MAGELO-GEN|-1|-1
110156|110156_a_raging_kobold_savage_MAGELO-GEN|-1|-1
110157|94979_a_raging_kobold_savage_|-1|-1
110158|94979_a_raging_kobold_savage_|-1|-1
110159|94979_a_raging_kobold_savage_|-1|-1
110160|94979_a_raging_kobold_savage_|-1|-1
110161|110161_a_savage_kobold_MAGELO-GEN|-1|-1
110162|110162_a_savage_kobold_MAGELO-GEN|-1|-1
110163|94980_a_savage_kobold_|-1|-1
110164|94980_a_savage_kobold_|-1|-1
110165|94980_a_savage_kobold_|-1|-1
110166|94980_a_savage_kobold_|-1|-1
110167|110167_a_scouting_kobold_MAGELO-GEN|-1|-1
110168|110168_a_scouting_kobold_MAGELO-GEN|-1|-1
110169|94981_a_scouting_kobold_|-1|-1
110170|94981_a_scouting_kobold_|-1|-1
110171|94981_a_scouting_kobold_|-1|-1
110172|94981_a_scouting_kobold_|-1|-1
110174|110174_a_valley_spiritling_MAGELO-GEN|-1|-1
