lootdrop_id|item_id|item_charges|equip_item|chance|multiplier|disabled_chance|min_expansion|max_expansion
106182|5351|1|1|1.59|1|0|-1|-1
106182|5352|1|1|2.601|1|0|-1|-1
106182|5353|1|1|2.746|1|0|-1|-1
106182|6350|1|1|1.59|1|0|-1|-1
106182|6351|1|1|2.312|1|0|-1|-1
106182|6352|1|1|1.156|1|0|-1|-1
106182|7350|1|1|1.879|1|0|-1|-1
106182|7351|1|1|1.59|1|0|-1|-1
106182|7352|1|1|1.445|1|0|-1|-1
106182|30979|1|1|0.289|1|0|3|99
106184|6350|1|1|1.408|1|0|-1|-1
106184|6351|1|1|4.225|1|0|-1|-1
106184|6352|1|1|7.042|1|0|-1|-1
106185|7007|1|1|1.099|1|0|-1|-1
106185|7350|1|1|2.198|1|0|-1|-1
106185|7351|1|1|3.297|1|0|-1|-1
106185|7352|1|1|7.692|1|0|-1|-1
106187|7350|1|1|2.994|1|0|-1|-1
106187|7351|1|1|3.293|1|0|-1|-1
106187|7352|1|1|8.683|1|0|-1|-1
106189|6350|1|1|10.769|1|0|-1|-1
106189|6351|1|1|4|1|0|-1|-1
106189|6352|1|1|2.462|1|0|-1|-1
106190|7350|1|1|8|1|0|-1|-1
106190|7352|1|1|24|1|0|-1|-1
106191|5350|1|1|0.871|1|0|-1|-1
106191|5351|1|1|0.871|1|0|-1|-1
106191|5352|1|1|0.98|1|0|-1|-1
106191|5353|1|1|0.871|1|0|-1|-1
106191|6350|1|1|1.089|1|0|-1|-1
106191|6351|1|1|1.089|1|0|-1|-1
106191|6352|1|1|1.034|1|0|-1|-1
106191|7350|1|1|3.048|1|0|-1|-1
106191|7351|1|1|3.593|1|0|-1|-1
106191|7352|1|1|5.117|1|0|-1|-1
106191|30979|1|1|0.272|1|0|3|99
106191|30982|1|1|0.327|1|0|3|99
106193|7350|1|1|5.576|1|0|-1|-1
106193|7351|1|1|2.23|1|0|-1|-1
106193|7352|1|1|8.55|1|0|-1|-1
106195|6350|1|1|8.998|1|0|-1|-1
106195|6351|1|1|6.339|1|0|-1|-1
106195|6352|1|1|4.192|1|0|-1|-1
106195|7007|1|1|0.716|1|0|-1|-1
106195|13743|1|1|27.096|1|0|-1|-1
106197|5350|1|1|2.439|1|0|-1|-1
106197|5351|1|1|2.439|1|0|-1|-1
106197|6350|1|1|2.439|1|0|-1|-1
106197|6351|1|1|2.439|1|0|-1|-1
106197|7351|1|1|4.878|1|0|-1|-1
106197|30982|1|1|2|1|0|3|99
106198|5350|1|1|1.308|1|0|-1|-1
106198|5351|1|1|1.308|1|0|-1|-1
106198|5352|1|1|1.121|1|0|-1|-1
106198|5353|1|1|1.255|1|0|-1|-1
106198|6350|1|1|1.068|1|0|-1|-1
106198|6351|1|1|0.961|1|0|-1|-1
106198|6352|1|1|1.415|1|0|-1|-1
106198|7350|1|1|2.91|1|0|-1|-1
106198|7351|1|1|2.936|1|0|-1|-1
106198|7352|1|1|4.218|1|0|-1|-1
106198|30979|1|1|0.187|1|0|3|99
106198|30982|1|1|0.24|1|0|3|99
106200|5351|1|1|3.448|1|0|-1|-1
106200|5352|1|1|4.598|1|0|-1|-1
106200|5353|1|1|2.299|1|0|-1|-1
106200|6350|1|1|2.299|1|0|-1|-1
106200|6351|1|1|2.299|1|0|-1|-1
106200|6352|1|1|1.149|1|0|-1|-1
106200|7351|1|1|1.149|1|0|-1|-1
106200|30982|1|1|1.149|1|0|3|99
106201|5350|1|1|2.151|1|0|-1|-1
106201|5351|1|1|3.226|1|0|-1|-1
106201|6350|1|1|2.151|1|0|-1|-1
106201|6351|1|1|2.151|1|0|-1|-1
106201|6352|1|1|1.075|1|0|-1|-1
106201|7350|1|1|1.075|1|0|-1|-1
106201|7351|1|1|2.151|1|0|-1|-1
106201|7352|1|1|1.075|1|0|-1|-1
106201|30982|1|1|1.075|1|0|3|99
106202|5351|1|1|2.381|1|0|-1|-1
106202|5353|1|1|2.381|1|0|-1|-1
106202|6351|1|1|2.381|1|0|-1|-1
106202|7350|1|1|3.571|1|0|-1|-1
106202|7351|1|1|2.381|1|0|-1|-1
106202|30979|1|1|1.19|1|0|3|99
106203|5350|1|1|1.22|1|0|-1|-1
106203|5351|1|1|6.098|1|0|-1|-1
106203|5353|1|1|2.439|1|0|-1|-1
106203|6350|1|1|2.439|1|0|-1|-1
106203|6351|1|1|3.659|1|0|-1|-1
106203|6352|1|1|3.659|1|0|-1|-1
106203|7351|1|1|4.878|1|0|-1|-1
106203|7352|1|1|1.22|1|0|-1|-1
106204|6352|1|1|5|1|0|-1|-1
106204|7350|1|1|5|1|0|-1|-1
106204|7351|1|1|10|1|0|-1|-1
106204|7352|1|1|5|1|0|-1|-1
106204|30979|1|1|5|1|0|3|99
106205|5352|1|1|2.5|1|0|-1|-1
106205|6352|1|1|2.5|1|0|-1|-1
106205|7350|1|1|2.5|1|0|-1|-1
106205|7351|1|1|2.5|1|0|-1|-1
106205|7352|1|1|2.5|1|0|-1|-1
106205|30979|1|1|2.5|1|0|3|99
106206|5350|1|1|1.3|1|0|-1|-1
106206|5351|1|1|0.672|1|0|-1|-1
106206|5352|1|1|1.479|1|0|-1|-1
106206|5353|1|1|1.434|1|0|-1|-1
106206|6350|1|1|1.3|1|0|-1|-1
106206|6351|1|1|1.255|1|0|-1|-1
106206|6352|1|1|1.255|1|0|-1|-1
106206|7007|1|1|0.314|1|0|-1|-1
106206|7350|1|1|3.317|1|0|-1|-1
106206|7351|1|1|2.824|1|0|-1|-1
106206|7352|1|1|3.631|1|0|-1|-1
106206|30979|1|1|0.403|1|0|3|99
106206|30982|1|1|0.269|1|0|3|99
106208|10002|1|1|3.529|1|0|-1|-1
106208|10003|1|1|0.588|1|0|-1|-1
106208|10012|1|0|0.588|1|0|-1|-1
106208|10029|1|0|0.588|1|0|-1|-1
106208|10030|1|0|2.353|1|0|-1|-1
106208|10043|1|1|1.176|1|0|-1|-1
106208|10044|1|1|0.588|1|0|-1|-1
106208|16541|1|0|23.529|2|0|-1|-1
106208|16976|1|0|11.765|1|0|2|99
106208|22505|1|0|0.588|1|0|2|99
106208|22521|1|0|27.059|1|0|1|99
106210|13062|1|0|67.618|1|0|-1|-1
106211|13061|1|0|68.176|1|0|-1|-1
106213|16556|1|0|10.352|1|0|-1|-1
106213|16559|1|0|10.156|1|0|-1|-1
106214|6350|1|1|8.984|1|0|-1|-1
106214|6351|1|1|4.688|1|0|-1|-1
106214|6352|1|1|4.883|1|0|-1|-1
106216|7350|1|1|2|1|0|-1|-1
106216|7351|1|1|6|1|0|-1|-1
106216|7352|1|1|10|1|0|-1|-1
106217|16556|1|0|19|1|0|-1|-1
106217|16559|1|0|15|1|0|-1|-1
106218|4201|1|1|2|1|0|-1|-1
106218|4202|1|1|2|1|0|-1|-1
106218|4203|1|1|2|1|0|-1|-1
106218|4204|1|1|2|1|0|-1|-1
106218|4205|1|1|2|1|0|-1|-1
106218|4206|1|1|2|1|0|-1|-1
106218|4207|1|1|2|1|0|-1|-1
106218|4208|1|1|2|1|0|-1|-1
106218|4209|1|1|2|1|0|-1|-1
106218|4210|1|1|2|1|0|-1|-1
106218|4211|1|1|2|1|0|-1|-1
106218|4212|1|1|2|1|0|-1|-1
106221|5350|1|1|2|1|0|-1|-1
106221|5351|1|1|2|1|0|-1|-1
106221|5352|1|1|1|1|0|-1|-1
106221|5353|1|1|1|1|0|-1|-1
106221|6351|1|1|1|1|0|-1|-1
106221|6352|1|1|2|1|0|-1|-1
106221|7350|1|1|1|1|0|-1|-1
106221|7351|1|1|1|1|0|-1|-1
106221|7352|1|1|1|1|0|-1|-1
106221|30979|1|1|0.5|1|0|-1|-1
106221|30982|1|1|0.5|1|0|3|99
106222|16556|1|0|9|1|0|-1|-1
106222|16559|1|0|9|1|0|-1|-1
106223|10008|1|1|0.5|1|0|-1|-1
106223|10022|1|0|0.5|1|0|-1|-1
106223|10023|1|0|0.5|1|0|-1|-1
106223|10024|1|0|0.5|1|0|-1|-1
106223|10025|1|0|0.5|1|0|-1|-1
106223|10040|1|1|0.5|1|0|-1|-1
106223|10041|1|1|0.5|1|0|-1|-1
106223|10042|1|1|0.5|1|0|-1|-1
106223|10225|1|0|0.5|1|0|2|99
106223|22504|1|0|0.5|1|0|1|99
106226|13041|1|0|35.714|4|0|-1|-1
106226|14018|1|0|14.286|1|0|-1|-1
106226|19659|1|0|50|1|0|3|99
106226|19660|1|0|42.857|1|0|3|99
106227|16541|1|0|15.625|1|0|-1|-1
106227|22521|1|0|21.25|1|0|1|99
106229|8013|1|0|89.375|2|0|-1|-1
106230|7350|1|1|13.75|1|0|-1|-1
106230|7351|1|1|13.125|1|0|-1|-1
106230|7352|1|1|18.125|1|0|-1|-1
106233|7886|1|0|24.837|1|0|1|99
106233|22123|1|0|5.882|1|0|1|99
106233|22124|1|0|3.268|1|0|1|99
106233|22125|1|0|3.268|1|0|1|99
106236|13041|1|0|65.68|2|0|-1|-1
106236|13417|1|0|19.52|1|0|-1|-1
106236|14018|1|0|30.459|1|0|-1|-1
106238|16556|1|0|12.5|2|0|-1|-1
106238|16559|1|0|12.5|2|0|-1|-1
106239|6350|1|1|4.167|1|0|-1|-1
106239|6351|1|1|4.167|1|0|-1|-1
106239|6352|1|1|4.167|1|0|-1|-1
106241|16556|1|0|27.273|2|0|1|99
106241|16559|1|0|27.273|2|0|1|99
106244|16556|1|0|11.29|2|0|-1|-1
106244|16559|1|0|14.516|2|0|-1|-1
106245|5350|1|1|1.613|1|0|-1|-1
106245|5351|1|1|1.613|1|0|-1|-1
106245|5352|1|1|1.613|1|0|-1|-1
106245|5353|1|1|4.839|1|0|-1|-1
106245|6351|1|1|3.226|1|0|-1|-1
106245|6352|1|1|1.613|1|0|-1|-1
106245|7350|1|1|3.226|1|0|-1|-1
106245|7351|1|1|3.226|1|0|-1|-1
106246|10002|1|1|0.766|1|0|-1|-1
106246|10003|1|1|0.383|1|0|-1|-1
106246|10012|1|0|1.916|1|0|-1|-1
106246|10028|1|0|0.383|1|0|-1|-1
106246|10029|1|0|1.149|1|0|-1|-1
106246|10030|1|0|2.299|1|0|-1|-1
106246|10043|1|1|1.149|1|0|-1|-1
106246|22505|1|0|1.149|1|0|2|99
106248|7885|1|0|23.743|1|0|1|99
106248|16991|1|0|32.296|1|0|-1|-1
106249|20881|1|0|50|1|0|-1|-1
106250|7350|1|1|4.482|1|0|-1|-1
106250|7351|1|1|4.242|1|0|-1|-1
106250|7352|1|1|9.408|1|0|-1|-1
106252|16556|1|0|11.914|2|0|-1|-1
106252|16559|1|0|11.438|2|0|-1|-1
106253|6350|1|1|9.452|1|0|-1|-1
106253|6351|1|1|5.481|1|0|-1|-1
106253|6352|1|1|2.939|1|0|-1|-1
106253|30979|1|1|0.25|1|0|3|99
106256|5350|1|1|1.953|1|0|-1|-1
106256|5351|1|1|1.981|1|0|-1|-1
106256|5352|1|1|1.967|1|0|-1|-1
106256|5353|1|1|1.721|1|0|-1|-1
106256|6350|1|1|1.851|1|0|-1|-1
106256|6351|1|1|1.938|1|0|-1|-1
106256|6352|1|1|1.996|1|0|-1|-1
106256|7350|1|1|1.316|1|0|-1|-1
106256|7351|1|1|1.793|1|0|-1|-1
106256|7352|1|1|1.591|1|0|-1|-1
106256|30979|1|1|0.448|1|0|3|99
106256|30982|1|1|0.492|1|0|3|99
106257|16556|1|0|10.341|2|0|-1|-1
106257|16559|1|0|10.182|2|0|-1|-1
106258|4201|1|1|8|1|0|-1|-1
106258|4202|1|1|8|1|0|-1|-1
106258|4203|1|1|8|1|0|-1|-1
106258|4204|1|1|8|1|0|-1|-1
106258|4205|1|1|8|1|0|-1|-1
106258|4206|1|1|8|1|0|-1|-1
106258|4207|1|1|8|1|0|-1|-1
106258|4208|1|1|8|1|0|-1|-1
106258|4209|1|1|12|1|0|-1|-1
106258|4210|1|1|8|1|0|-1|-1
106258|4211|1|1|8|1|0|-1|-1
106258|4212|1|1|8|1|0|-1|-1
106260|16541|1|0|20.073|2|0|-1|-1
106260|16884|1|0|4.061|1|0|4|99
106260|22521|1|0|27.435|1|0|1|99
106261|8013|1|0|89.799|1|0|-1|-1
106264|7350|1|1|1.667|1|0|-1|-1
106264|7351|1|1|1.667|1|0|-1|-1
106264|7352|1|1|8.333|1|0|-1|-1
106268|10008|1|1|8.14|1|0|-1|-1
106268|10022|1|0|3.488|1|0|-1|-1
106268|10023|1|0|4.651|1|0|-1|-1
106268|10024|1|0|2.326|1|0|-1|-1
106268|10025|1|0|5.814|1|0|-1|-1
106268|10040|1|1|5.814|1|0|-1|-1
106268|10041|1|1|3.488|1|0|-1|-1
106268|10042|1|1|4.651|1|0|-1|-1
106268|10225|1|0|4.651|1|0|2|99
106268|10318|1|1|2.326|1|0|-1|-1
106268|22504|1|0|3.488|1|0|1|99
106269|5013|1|1|2.977|1|0|-1|-1
106269|5016|1|1|1.108|1|0|-1|-1
106269|5019|1|1|4.615|1|0|-1|-1
106269|5027|1|1|1.009|1|0|-1|-1
106269|5028|1|1|0.165|1|0|-1|-1
106269|5030|1|1|0.513|1|0|-1|-1
106269|6019|1|1|0.413|1|0|-1|-1
106269|30981|1|1|0.695|1|0|3|99
106269|30982|1|1|0.182|1|0|3|99
106270|16817|1|0|8.667|1|0|1|99
106270|16830|1|0|14.125|1|0|1|99
106271|13074|1|0|52.531|1|0|-1|-1
106272|7350|1|1|5.085|1|0|-1|-1
106272|7351|1|1|3.39|1|0|-1|-1
106272|7352|1|1|6.78|1|0|-1|-1
106273|5350|1|1|2.632|1|0|-1|-1
106273|5351|1|1|5.263|1|0|-1|-1
106273|5353|1|1|5.263|1|0|-1|-1
106275|13414|1|0|20|1|0|-1|-1
106275|22516|1|0|15|1|0|1|99
106276|5037|1|1|100|1|0|-1|-1
106277|13129|1|0|100|1|0|-1|-1
106278|3113|1|1|2|1|0|-1|-1
106278|3114|1|1|2|1|0|-1|-1
106278|3115|1|1|2|1|0|-1|-1
106278|3116|1|1|2|1|0|-1|-1
106278|3117|1|1|2|1|0|-1|-1
106278|3118|1|1|2|1|0|-1|-1
106278|3119|1|1|2|1|0|-1|-1
106278|3120|1|1|2|1|0|-1|-1
106278|3121|1|1|2|1|0|-1|-1
106278|3122|1|1|2|1|0|-1|-1
106278|3123|1|1|2|1|0|-1|-1
106278|3124|1|1|2|1|0|-1|-1
106282|5037|1|1|38.462|1|0|-1|-1
106282|5352|1|1|1.538|1|0|-1|-1
106282|5353|1|1|1.538|1|0|-1|-1
106282|6351|1|1|1.538|1|0|-1|-1
106282|6352|1|1|3.077|1|0|-1|-1
106282|7007|1|1|5|1|0|-1|-1
106282|30979|1|1|1.538|1|0|3|99
106285|12173|1|0|100|1|0|-1|-1
106285|27655|1|0|43.478|1|0|3|99
106286|7007|1|1|8.696|1|0|-1|-1
106286|7008|1|1|4.348|1|0|-1|-1
106286|7009|1|1|5|1|0|-1|-1
106287|7007|1|1|7.317|1|0|-1|-1
106287|7008|1|1|7.317|1|0|-1|-1
106287|7009|1|1|4.878|1|0|-1|-1
106287|7010|1|1|2.439|1|0|-1|-1
106288|5015|1|1|5|1|0|-1|-1
106288|6011|1|1|7.5|1|0|-1|-1
106288|6012|1|1|5|1|0|-1|-1
106288|6018|1|1|5|1|0|-1|-1
106288|7008|1|1|5|1|0|-1|-1
106288|7010|1|1|5|1|0|-1|-1
106289|1013|1|1|2|1|0|-1|-1
106289|1014|1|1|2|1|0|-1|-1
106289|1015|1|1|2|1|0|-1|-1
106289|1016|1|1|2|1|0|-1|-1
106289|1017|1|1|2|1|0|-1|-1
106289|1018|1|1|2|1|0|-1|-1
106289|1019|1|1|2|1|0|-1|-1
106289|1020|1|1|2|1|0|-1|-1
106289|1021|1|1|2|1|0|-1|-1
106289|1022|1|1|2|1|0|-1|-1
106289|1023|1|1|2|1|0|-1|-1
106289|1024|1|1|2|1|0|-1|-1
106290|5352|1|1|9.091|1|0|-1|-1
106290|6350|1|1|9.091|1|0|-1|-1
106290|7352|1|1|9.091|1|0|-1|-1
106291|4213|1|1|2|1|0|-1|-1
106291|4214|1|1|2|1|0|-1|-1
106291|4215|1|1|2|1|0|-1|-1
106291|4216|1|1|2|1|0|-1|-1
106291|4217|1|1|2|1|0|-1|-1
106291|4218|1|1|2|1|0|-1|-1
106291|4219|1|1|2|1|0|-1|-1
106291|4220|1|1|2|1|0|-1|-1
106291|4221|1|1|2|1|0|-1|-1
106291|4222|1|1|2|1|0|-1|-1
106291|4223|1|1|2|1|0|-1|-1
106291|4224|1|1|2|1|0|-1|-1
106294|12171|1|0|100|1|0|-1|-1
106295|7007|1|1|6.25|1|0|-1|-1
106295|7008|1|1|1.562|1|0|-1|-1
106295|7009|1|1|1.562|1|0|-1|-1
106295|7010|1|1|4.688|1|0|-1|-1
106296|5350|1|1|2|1|0|-1|-1
106296|5351|1|1|2|1|0|-1|-1
106296|5352|1|1|2|1|0|-1|-1
106296|5353|1|1|2|1|0|-1|-1
106296|6350|1|1|2|1|0|-1|-1
106296|6351|1|1|2|1|0|-1|-1
106296|6352|1|1|2|1|0|-1|-1
106296|7350|1|1|1|1|0|-1|-1
106299|12172|1|0|100|1|0|-1|-1
106300|7007|1|1|5|1|0|-1|-1
106300|7008|1|1|3.333|1|0|-1|-1
106300|7009|1|1|5|1|0|-1|-1
106300|7010|1|1|3.333|1|0|-1|-1
106303|5300|1|1|100|1|0|-1|-1
106304|13790|1|0|25|2|0|-1|-1
106306|5013|1|1|100|1|0|-1|-1
106309|13313|1|1|100|1|0|-1|-1
106311|5013|1|1|100|1|0|-1|-1
106312|7007|1|1|4.688|1|0|-1|-1
106312|7008|1|1|6.25|1|0|-1|-1
106312|7009|1|1|10.938|1|0|-1|-1
106312|7010|1|1|10.938|1|0|-1|-1
106313|7007|1|1|5.714|1|0|-1|-1
106313|7008|1|1|5.714|1|0|-1|-1
106313|7009|1|1|2.857|1|0|-1|-1
106313|7010|1|1|4.286|1|0|-1|-1
106316|12170|1|0|100|1|0|-1|-1
106317|7007|1|1|8.621|1|0|-1|-1
106317|7008|1|1|1.724|1|0|-1|-1
106317|7009|1|1|13.793|1|0|-1|-1
106317|7010|1|1|1.724|1|0|-1|-1
106319|13008|1|0|10|1|0|-1|-1
106319|13030|1|0|10|1|0|-1|-1
106319|13034|1|0|10|1|0|-1|-1
106319|13039|1|0|10|1|0|-1|-1
106319|13040|1|0|10|1|0|-1|-1
106320|13740|1|0|100|1|0|-1|-1
106324|5014|1|1|100|1|0|-1|-1
106325|12156|1|0|100|1|0|-1|-1
106328|12174|1|0|100|1|0|-1|-1
106328|27655|1|0|60|1|0|3|99
106329|7007|1|1|2.439|1|0|-1|-1
106329|7008|1|1|9.756|1|0|-1|-1
106329|7009|1|1|4.878|1|0|-1|-1
106329|7010|1|1|2.439|1|0|-1|-1
106331|13847|1|0|27.317|1|0|-1|-1
106331|13848|1|0|24.39|1|0|-1|-1
106331|13849|1|0|28.78|1|0|-1|-1
106333|13417|1|0|16.735|1|0|-1|-1
106334|13099|1|0|67.347|2|0|-1|-1
106334|13253|1|0|46.531|1|0|-1|-1
106334|13254|1|0|37.551|1|0|-1|-1
106334|19659|1|0|42.041|1|0|3|99
106334|19660|1|0|40.408|1|0|3|99
106334|27654|1|0|48.163|1|0|3|99
106336|12160|1|0|25|1|0|-1|-1
106336|13085|1|0|32.5|1|0|-1|-1
106338|13417|1|0|14.019|1|0|-1|-1
106338|14018|1|0|21.495|1|0|-1|-1
106339|13041|1|0|48.598|2|0|-1|-1
106339|19659|1|0|39.252|1|0|3|99
106339|19660|1|0|38.318|1|0|3|99
106342|13060|1|0|38.356|2|0|3|99
106342|13067|1|0|45.205|1|0|-1|-1
106343|5015|1|1|3.226|1|0|-1|-1
106343|6011|1|1|3.226|1|0|-1|-1
106343|6012|1|1|3.226|1|0|-1|-1
106343|6014|1|1|3.226|1|0|-1|-1
106343|7008|1|1|3.226|1|0|-1|-1
106343|7009|1|1|3.226|1|0|-1|-1
106343|7010|1|1|9.677|1|0|-1|-1
106344|5013|1|1|10|1|0|-1|-1
106344|5014|1|1|10|1|0|-1|-1
106344|5016|1|1|10|1|0|-1|-1
106344|5019|1|1|10|1|0|-1|-1
106344|5020|1|1|10|1|0|-1|-1
106344|5021|1|1|10|1|0|-1|-1
106344|5022|1|1|10|1|0|-1|-1
106344|5024|1|1|1|1|0|-1|-1
106344|6012|1|1|2|1|0|-1|-1
106344|6017|1|1|10|1|0|-1|-1
106344|6018|1|1|5|1|0|-1|-1
106344|7007|1|1|10|1|0|-1|-1
106344|26800|1|1|2|1|0|3|99
106345|1013|1|1|8|1|0|-1|-1
106345|1014|1|1|8|1|0|-1|-1
106345|1015|1|1|8|1|0|-1|-1
106345|1016|1|1|8|1|0|-1|-1
106345|1017|1|1|8|1|0|-1|-1
106345|1018|1|1|8|1|0|-1|-1
106345|1019|1|1|8|1|0|-1|-1
106345|1020|1|1|8|1|0|-1|-1
106345|1021|1|1|12|1|0|-1|-1
106345|1022|1|1|8|1|0|-1|-1
106345|1023|1|1|8|1|0|-1|-1
106345|1024|1|1|8|1|0|-1|-1
106348|8005|1|1|100|4|0|-1|-1
106348|19697|1|0|15|1|0|-1|-1
106348|28063|1|0|15|1|0|-1|-1
106349|27660|1|0|22.5|1|0|-1|-1
106349|27662|1|0|32.5|1|0|-1|-1
106349|27667|1|0|32.5|1|0|-1|-1
106349|28062|1|0|35|1|0|-1|-1
106349|28066|1|0|32.5|1|0|-1|-1
106349|28067|1|0|35|1|0|-1|-1
106351|13073|1|0|50|2|0|-1|-1
106351|16535|1|0|15|1|0|-1|-1
106352|5013|1|1|6|1|0|-1|-1
106352|5014|1|1|6|1|0|-1|-1
106352|5015|1|1|6|1|0|-1|-1
106352|5016|1|1|6|1|0|-1|-1
106352|5019|1|1|6|1|0|-1|-1
106352|5020|1|1|6|1|0|-1|-1
106353|5013|1|1|5|1|0|-1|-1
106353|6011|1|1|5|1|0|-1|-1
106353|6012|1|1|5|1|0|-1|-1
106353|6013|1|1|5|1|0|-1|-1
106353|6014|1|1|5|1|0|-1|-1
106353|6015|1|1|5|1|0|-1|-1
106353|6016|1|1|5|1|0|-1|-1
106353|6017|1|1|5|1|0|-1|-1
106353|6018|1|1|5|1|0|-1|-1
106360|19011|1|0|100|1|0|-1|-1
106368|13019|1|0|50|1|0|-1|-1
106368|13100|1|1|100|1|0|-1|-1
106371|6012|1|1|100|1|0|-1|-1
106372|5013|1|1|3|1|0|-1|-1
106372|5014|1|1|3|1|0|-1|-1
106372|5015|1|1|3|1|0|-1|-1
106372|5019|1|1|3|1|0|-1|-1
106372|5021|1|1|3|1|0|-1|-1
106372|5023|1|1|3|1|0|-1|-1
106372|5025|1|1|3|1|0|-1|-1
106372|5350|1|1|3|1|0|-1|-1
106372|5351|1|1|3|1|0|-1|-1
106372|5352|1|1|3|1|0|-1|-1
106372|5353|1|1|4|1|0|-1|-1
106372|6011|1|1|4|1|0|-1|-1
106372|6014|1|1|4|1|0|-1|-1
106372|6016|1|1|4|1|0|-1|-1
106372|6351|1|1|4|1|0|-1|-1
106372|6352|1|1|4|1|0|-1|-1
106372|7007|1|1|4|1|0|-1|-1
106372|7008|1|1|4|1|0|-1|-1
106372|7009|1|1|4|1|0|-1|-1
106372|7010|1|1|4|1|0|-1|-1
106372|7350|1|1|4|1|0|-1|-1
106372|7351|1|1|4|1|0|-1|-1
106372|7352|1|1|4|1|0|-1|-1
106372|13346|1|1|4|1|0|-1|-1
106375|18954|1|0|100|1|0|-1|-1
106377|13605|1|1|100|1|0|-1|-1
106378|8003|1|1|100|1|0|-1|-1
106378|8005|1|1|100|2|0|-1|-1
106379|5350|1|1|50|1|0|-1|-1
106379|5352|1|1|50|1|0|-1|-1
106381|5350|1|1|6.203|1|0|-1|-1
106381|5351|1|1|5.211|1|0|-1|-1
106381|5352|1|1|5.707|1|0|-1|-1
106381|5353|1|1|5.211|1|0|-1|-1
106381|6350|1|1|5.707|1|0|-1|-1
106381|6351|1|1|5.707|1|0|-1|-1
106381|6352|1|1|4.467|1|0|-1|-1
106381|7351|1|1|6.7|1|0|-1|-1
106381|7352|1|1|5.955|1|0|-1|-1
106382|5013|1|1|4.688|1|0|-1|-1
106382|5019|1|1|4.688|1|0|-1|-1
106382|5027|1|1|4.688|1|0|-1|-1
106382|30981|1|1|1.562|1|0|3|99
106383|5013|1|1|3.571|1|0|-1|-1
106383|5015|1|1|3.571|1|0|-1|-1
106383|5019|1|1|10.714|1|0|-1|-1
106383|5020|1|1|3.571|1|0|-1|-1
106383|5027|1|1|7.143|1|0|-1|-1
106383|6011|1|1|7.143|1|0|-1|-1
106383|6012|1|1|3.571|1|0|-1|-1
106383|30981|1|1|3.571|1|0|-1|-1
106385|22514|1|0|10|2|0|1|99
106386|13823|1|0|100|1|0|-1|-1
106386|13827|1|0|100|1|0|-1|-1
106389|5016|1|1|100|1|0|-1|-1
106391|6011|1|1|2.5|1|0|-1|-1
106391|6012|1|1|2.5|1|0|-1|-1
106391|6014|1|1|2.5|1|0|-1|-1
106391|6016|1|1|2.5|1|0|-1|-1
106391|7007|1|1|2.5|1|0|-1|-1
106395|22514|1|0|20|1|0|1|99
106399|5350|1|1|100|1|0|-1|-1
106401|13927|1|0|23.077|1|0|-1|-1
106402|10562|1|0|76.923|1|0|-1|-1
106404|5350|1|1|6.534|1|0|-1|-1
106404|5351|1|1|4.261|1|0|-1|-1
106404|5352|1|1|6.25|1|0|-1|-1
106404|5353|1|1|5.682|1|0|-1|-1
106404|6350|1|1|5.682|1|0|-1|-1
106404|6351|1|1|6.25|1|0|-1|-1
106404|6352|1|1|5.682|1|0|-1|-1
106404|7351|1|1|7.102|1|0|-1|-1
106404|7352|1|1|5.966|1|0|-1|-1
106405|16538|1|0|18.787|1|0|-1|-1
106406|10006|1|1|1.37|1|0|-1|-1
106406|10007|1|1|1.761|1|0|-1|-1
106406|10011|1|0|0.783|1|0|-1|-1
106406|10019|1|0|1.566|1|0|-1|-1
106406|10020|1|0|1.37|1|0|-1|-1
106406|10021|1|0|1.37|1|0|-1|-1
106406|10027|1|0|0.978|1|0|-1|-1
106406|10038|1|1|1.761|1|0|-1|-1
106406|10039|1|1|1.174|1|0|-1|-1
106408|5350|1|1|100|1|0|-1|-1
106408|7350|1|1|100|1|0|-1|-1
106409|8874|1|1|100|1|0|-1|-1
106410|13792|1|0|10|1|0|-1|-1
106410|28022|1|0|15|1|0|1|99
106412|13753|1|0|4.943|1|0|-1|-1
106412|13754|1|0|3.867|1|0|-1|-1
106412|13755|1|0|2.075|1|0|-1|-1
106412|13780|1|0|25.713|1|0|-1|-1
106412|13782|1|0|32.072|1|0|-1|-1
106423|10004|1|1|1.86|1|0|-1|-1
106423|10005|1|1|0.93|1|0|-1|-1
106423|10006|1|1|0.465|1|0|-1|-1
106423|10009|1|1|2.326|1|0|-1|-1
106423|10010|1|1|0.93|1|0|-1|-1
106423|10015|1|0|0.93|2|0|-1|-1
106423|10016|1|0|0.93|2|0|-1|-1
106423|10017|1|0|2.791|2|0|-1|-1
106423|10018|1|0|0.93|2|0|-1|-1
106423|10019|1|0|1.395|2|0|-1|-1
106423|10021|1|0|0.465|2|0|-1|-1
106423|10026|1|0|0.465|2|0|-1|-1
106423|10038|1|1|2.326|1|0|-1|-1
106424|2137|1|1|0.93|1|0|-1|-1
106424|2138|1|1|0.465|1|0|-1|-1
106424|2139|1|1|2.326|1|0|-1|-1
106424|2140|1|1|2.326|1|0|-1|-1
106424|2141|1|1|1.395|1|0|-1|-1
106424|2142|1|1|3.256|1|0|-1|-1
106424|2143|1|1|1.395|1|0|-1|-1
106424|2144|1|1|1.395|1|0|-1|-1
106424|2145|1|1|2.791|1|0|-1|-1
106424|2146|1|1|1.395|1|0|-1|-1
