spawngroupID|npcID|chance|mintime|maxtime|min_expansion|max_expansion|content_flags|content_flags_disabled|wowcustom
160179|160179|100|0|0|-1|-1|||0
160180|160180|100|0|0|-1|-1|||0
160181|160181|100|0|0|-1|-1|||0
160182|160182|100|0|0|-1|-1|||0
160183|160183|100|0|0|-1|-1|||0
160184|160184|100|0|0|-1|-1|||0
160185|160185|100|0|0|-1|-1|||0
160186|160186|100|0|0|-1|-1|||0
160187|160187|100|0|0|-1|-1|||0
160188|160188|100|0|0|-1|-1|||0
160189|160189|100|0|0|-1|-1|||0
160190|160190|100|0|0|-1|-1|||0
160191|160191|100|0|0|-1|-1|||0
160192|160192|100|0|0|-1|-1|||0
160193|160193|100|0|0|-1|-1|||0
160194|160194|100|0|0|-1|-1|||0
160195|160195|100|0|0|-1|-1|||0
160196|160196|100|0|0|-1|-1|||0
160197|160197|100|0|0|-1|-1|||0
160198|160198|100|0|0|-1|-1|||0
160199|160199|100|0|0|-1|-1|||0
160200|160200|100|0|0|-1|-1|||0
160201|160201|100|0|0|-1|-1|||0
160206|160206|100|0|0|-1|-1|||0
160207|160207|100|0|0|-1|-1|||0
160210|160210|100|0|0|-1|-1|||0
160212|160212|100|0|0|-1|-1|||0
160213|160213|100|0|0|-1|-1|||0
160214|160214|100|0|0|-1|-1|||0
160215|160215|100|0|0|-1|-1|||0
160216|160216|100|0|0|-1|-1|||0
160217|160217|100|0|0|-1|-1|||0
160218|160218|100|0|0|-1|-1|||0
160219|160219|100|0|0|-1|-1|||0
160221|160221|100|0|0|-1|-1|||0
160222|160222|100|0|0|-1|-1|||0
160223|160223|100|0|0|-1|-1|||0
160224|160224|100|0|0|-1|-1|||0
160225|160225|100|0|0|-1|-1|||0
160226|160226|100|0|0|-1|-1|||0
160227|160227|100|0|0|-1|-1|||0
160228|160228|100|0|0|-1|-1|||0
160229|160229|100|0|0|-1|-1|||0
160233|160233|100|0|0|-1|-1|||0
160234|160234|100|0|0|-1|-1|||0
160235|160235|100|0|0|-1|-1|||0
160236|160236|100|0|0|-1|-1|||0
160240|160240|100|0|0|-1|-1|||0
160241|160241|100|0|0|-1|-1|||0
160242|160242|100|0|0|-1|-1|||0
160243|160243|100|0|0|-1|-1|||0
160244|160244|100|0|0|-1|-1|||0
160245|160245|100|0|0|-1|-1|||0
160252|160252|100|0|0|-1|-1|||0
160253|160253|100|0|0|-1|-1|||0
160257|160257|100|0|0|-1|-1|||0
160258|160258|100|0|0|-1|-1|||0
160259|160259|100|0|0|-1|-1|||0
160260|160260|100|0|0|-1|-1|||0
160261|160261|100|0|0|-1|-1|||0
160262|160262|100|0|0|-1|-1|||0
160264|160264|100|0|0|-1|-1|||0
160267|160267|100|0|0|-1|-1|||0
160268|160268|100|0|0|-1|-1|||0
160269|160269|100|0|0|-1|-1|||0
160270|160270|100|0|0|-1|-1|||0
160271|160271|100|0|0|-1|-1|||0
160359|160359|100|0|0|-1|-1|||0
160360|160360|100|0|0|-1|-1|||0
160361|160361|100|0|0|-1|-1|||0
160362|160362|100|0|0|-1|-1|||0
160363|160363|100|0|0|-1|-1|||0
160373|160373|100|0|0|-1|-1|||0
160374|160374|100|0|0|-1|-1|||0
160375|160375|100|0|0|-1|-1|||0
160376|160376|100|0|0|-1|-1|||0
160378|160378|100|0|0|-1|-1|||0
160379|160379|100|0|0|-1|-1|||0
160380|160380|100|0|0|-1|-1|||0
160381|160381|100|0|0|-1|-1|||0
160382|160382|100|0|0|-1|-1|||0
160383|160383|100|0|0|-1|-1|||0
160384|160384|100|0|0|-1|-1|||0
160385|160385|100|0|0|-1|-1|||0
160386|160386|100|0|0|-1|-1|||0
160387|160387|100|0|0|-1|-1|||0
160388|160388|100|0|0|-1|-1|||0
160389|160389|100|0|0|-1|-1|||0
160390|160390|100|0|0|-1|-1|||0
160391|160391|100|0|0|-1|-1|||0
160392|160392|100|0|0|-1|-1|||0
160393|160393|100|0|0|-1|-1|||0
160394|160394|100|0|0|-1|-1|||0
160395|160395|100|0|0|-1|-1|||0
160397|160472|100|0|0|-1|-1|||0
160398|160398|100|0|0|-1|-1|||0
160399|160399|100|0|0|-1|-1|||0
160400|160400|100|0|0|-1|-1|||0
160401|160401|100|0|0|-1|-1|||0
160402|160402|100|0|0|-1|-1|||0
160403|160403|100|0|0|-1|-1|||0
160404|160404|100|0|0|-1|-1|||0
160405|160405|100|0|0|-1|-1|||0
160406|160406|100|0|0|-1|-1|||0
160407|160407|100|0|0|-1|-1|||0
160408|160408|100|0|0|-1|-1|||0
160409|160409|100|0|0|-1|-1|||0
160410|160410|100|0|0|-1|-1|||0
160411|160411|100|0|0|-1|-1|||0
160412|160412|100|0|0|-1|-1|||0
160413|160413|100|0|0|-1|-1|||0
160414|160414|100|0|0|-1|-1|||0
160415|160415|100|0|0|-1|-1|||0
160416|160416|100|0|0|-1|-1|||0
160419|160419|100|0|0|-1|-1|||0
160421|160421|100|0|0|-1|-1|||0
160423|160423|100|0|0|-1|-1|||0
160424|160424|100|0|0|-1|-1|||0
160426|160426|100|0|0|-1|-1|||0
160428|160428|100|0|0|-1|-1|||0
160430|160430|100|0|0|-1|-1|||0
160436|160436|100|0|0|-1|-1|||0
160459|160459|100|0|0|-1|-1|||0
160460|160204|30|0|0|-1|-1|||0
160460|160460|70|0|0|-1|-1|||0
160464|160464|100|0|0|-1|-1|||0
160467|160467|100|0|0|-1|-1|||0
160468|160468|100|0|0|-1|-1|||0
161015|161015|100|0|0|-1|-1|||0
161017|161017|100|0|0|-1|-1|||0
161020|161020|95|0|0|-1|-1|||0
161020|161095|5|0|0|-1|-1|||0
161027|161027|100|0|0|-1|-1|||0
161041|161041|100|0|0|-1|-1|||0
161051|161002|33|0|0|-1|-1|||0
161051|161004|33|0|0|-1|-1|||0
161051|161010|2|0|0|-1|-1|||0
161051|161094|32|0|0|-1|-1|||0
161054|161015|75|0|0|-1|-1|||0
161054|161054|25|0|0|-1|-1|||0
161057|161057|100|0|0|-1|-1|||0
161058|161058|20|0|0|-1|-1|||0
161058|161064|60|0|0|-1|-1|||0
161058|161067|20|0|0|-1|-1|||0
161066|161066|100|0|0|-1|-1|||0
161068|161068|100|0|0|-1|-1|||0
161070|161000|20|0|0|-1|-1|||0
161070|161001|20|0|0|-1|-1|||0
161070|161032|20|0|0|-1|-1|||0
161070|161052|20|0|0|-1|-1|||0
161070|161070|20|0|0|-1|-1|||0
161073|161073|100|0|0|-1|-1|||0
161075|161075|100|0|0|-1|-1|||0
161076|161076|100|0|0|-1|-1|||0
161078|161078|100|0|0|-1|-1|||0
161092|161092|100|0|0|-1|-1|||0
162002|162002|100|0|0|-1|-1|||0
162005|162001|10|0|0|-1|-1|||0
162005|162005|18|0|0|-1|-1|||0
162005|162006|18|0|0|-1|-1|||0
162005|162058|18|0|0|-1|-1|||0
162005|162082|18|0|0|-1|-1|||0
162005|162085|18|0|0|-1|-1|||0
162006|162006|100|0|0|-1|-1|||0
162011|162011|100|0|0|-1|-1|||0
162012|162012|100|0|0|-1|-1|||0
162013|162013|100|0|0|-1|-1|||0
162014|162014|33|0|0|-1|-1|||0
162014|162108|33|0|0|-1|-1|||0
162014|162153|34|0|0|-1|-1|||0
162019|162019|100|0|0|-1|-1|||0
162021|162021|100|0|0|-1|-1|||0
162022|162022|100|0|0|-1|-1|||0
162023|162023|100|0|0|-1|-1|||0
162024|162024|100|0|0|-1|-1|||0
162026|162019|50|0|0|-1|-1|||0
162026|162026|50|0|0|-1|-1|||0
162032|162032|100|0|0|-1|-1|||0
162034|162029|50|0|0|-1|-1|||0
162034|162034|50|0|0|-1|-1|||0
162041|162041|100|0|0|-1|-1|||0
162044|162032|50|0|0|-1|-1|||0
162044|162044|50|0|0|-1|-1|||0
162047|162047|100|0|0|-1|-1|||0
162049|162049|100|0|0|-1|-1|||0
162050|162050|100|0|0|-1|-1|||0
162053|162053|100|0|0|-1|-1|||0
162054|162054|100|0|0|-1|-1|||0
162059|162059|100|0|0|-1|-1|||0
162060|162060|100|0|0|-1|-1|||0
162061|162061|100|0|0|-1|-1|||0
162063|162063|100|0|0|-1|-1|||0
162065|162065|100|0|0|-1|-1|||0
162066|162002|85|0|0|-1|-1|||0
162066|162017|5|0|0|-1|-1|||0
162066|162018|5|0|0|-1|-1|||0
162066|162066|5|0|0|-1|-1|||0
162068|162068|100|0|0|-1|-1|||0
162069|162069|100|0|0|-1|-1|||0
162071|162070|40|0|0|-1|-1|||0
162071|162071|35|0|0|-1|-1|||0
162071|162072|20|0|0|-1|-1|||0
162071|162161|5|0|0|-1|-1|||0
162074|162019|20|0|0|-1|-1|||0
162074|162026|5|0|0|-1|-1|||0
162074|162048|20|0|0|-1|-1|||0
162074|162051|15|0|0|-1|-1|||0
162074|162073|20|0|0|-1|-1|||0
162074|162074|20|0|0|-1|-1|||0
162076|162076|100|0|0|-1|-1|||0
162089|162089|100|0|0|-1|-1|||0
162090|162090|100|0|0|-1|-1|||0
162097|162097|50|0|0|-1|-1|||0
162097|162480|50|0|0|-1|-1|||0
162109|162014|25|0|0|-1|-1|||0
162109|162109|25|0|0|-1|-1|||0
162109|162132|25|0|0|-1|-1|||0
162109|162153|25|0|0|-1|-1|||0
162110|162110|100|0|0|-1|-1|||0
162111|162111|100|0|0|-1|-1|||0
162112|162112|100|0|0|-1|-1|||0
162113|162113|100|0|0|-1|-1|||0
162114|162114|100|0|0|-1|-1|||0
162115|162115|100|0|0|-1|-1|||0
162116|162116|100|0|0|-1|-1|||0
162117|162117|100|0|0|-1|-1|||0
162118|162118|100|0|0|-1|-1|||0
162119|162119|100|0|0|-1|-1|||0
162120|162120|100|0|0|-1|-1|||0
162121|162121|100|0|0|-1|-1|||0
162122|162122|100|0|0|-1|-1|||0
162128|162123|12|0|0|-1|-1|||0
162128|162124|12|0|0|-1|-1|||0
162128|162125|12|0|0|-1|-1|||0
162128|162126|12|0|0|-1|-1|||0
162128|162127|13|0|0|-1|-1|||0
162128|162128|13|0|0|-1|-1|||0
162128|162129|13|0|0|-1|-1|||0
162128|162130|13|0|0|-1|-1|||0
162132|162014|33|0|0|-1|-1|||0
162132|162108|33|0|0|-1|-1|||0
162132|162132|34|0|0|-1|-1|||0
162134|162134|100|0|0|-1|-1|||0
162135|162135|100|0|0|-1|-1|||0
162136|162136|100|0|0|-1|-1|||0
162137|162137|100|0|0|-1|-1|||0
162138|162138|100|0|0|-1|-1|||0
162139|162139|50|0|0|-1|-1|||0
162139|162482|50|0|0|-1|-1|||0
162140|162140|50|0|0|-1|-1|||0
162140|162484|50|0|0|-1|-1|||0
162141|162141|100|0|0|-1|-1|||0
162143|162143|100|0|0|-1|-1|||0
162144|162144|100|0|0|-1|-1|||0
162153|162014|33|0|0|-1|-1|||0
162153|162132|33|0|0|-1|-1|||0
162153|162153|34|0|0|-1|-1|||0
162154|162109|25|0|0|-1|-1|||0
162154|162132|25|0|0|-1|-1|||0
162154|162154|50|0|0|-1|-1|||0
162165|162165|100|0|0|-1|-1|||0
162179|162179|100|0|0|-1|-1|||0
162186|162006|25|0|0|-1|-1|||0
162186|162058|20|0|0|-1|-1|||0
162186|162082|20|0|0|-1|-1|||0
162186|162085|20|0|0|-1|-1|||0
162186|162186|15|0|0|-1|-1|||0
162189|162189|100|0|0|-1|-1|||0
162190|162190|100|0|0|-1|-1|||0
162197|162197|50|0|0|-1|-1|||0
162197|162490|50|0|0|-1|-1|||0
162207|162207|100|0|0|-1|-1|||0
162210|162210|100|0|0|-1|-1|||0
162216|162029|25|0|0|-1|-1|||0
162216|162034|25|0|0|-1|-1|||0
162216|162052|25|0|0|-1|-1|||0
162216|162216|25|0|0|-1|-1|||0
162233|162233|100|0|0|-1|-1|||0
162234|162234|100|0|0|-1|-1|||0
162241|162241|100|0|0|-1|-1|||0
162244|162244|100|0|0|-1|-1|||0
162259|162004|33|0|0|-1|-1|||0
162259|162199|33|0|0|-1|-1|||0
162259|162259|34|0|0|-1|-1|||0
162264|162264|100|0|0|-1|-1|||0
162266|162266|100|0|0|-1|-1|||0
162427|162427|100|0|0|-1|-1|||0
162461|162461|100|0|0|-1|-1|||0
162464|162464|100|0|0|-1|-1|||0
162465|162465|100|0|0|-1|-1|||0
162467|162467|100|0|0|-1|-1|||0
162469|162469|100|0|0|-1|-1|||0
162470|162470|100|0|0|-1|-1|||0
162474|162474|100|0|0|-1|-1|||0
162475|162475|100|0|0|-1|-1|||0
162476|162476|100|0|0|-1|-1|||0
162477|162477|100|0|0|-1|-1|||0
162478|162478|100|0|0|-1|-1|||0
163046|163046|50|0|0|-1|-1|||0
163046|163373|50|0|0|-1|-1|||0
163058|163058|100|0|0|-1|-1|||0
163062|163062|100|0|0|-1|-1|||0
163065|163021|100|0|0|-1|-1|||0
163067|163067|100|0|0|-1|-1|||0
163073|163073|90|0|0|-1|-1|||0
163073|163101|10|0|0|-1|-1|||0
163082|163082|100|0|0|-1|-1|||0
163086|163085|33|0|0|-1|-1|||0
163086|163086|67|0|0|-1|-1|||0
163089|163089|100|0|0|-1|-1|||0
163091|163091|100|0|0|-1|-1|||0
163095|163095|95|0|0|-1|-1|||0
163095|163119|5|0|0|-1|-1|||0
163096|163096|50|0|0|-1|-1|||0
163096|163384|50|0|0|-1|-1|||0
163110|163110|50|0|0|-1|-1|||0
163110|163395|50|0|0|-1|-1|||0
163117|163117|33|0|0|-1|-1|||0
163117|163150|33|0|0|-1|-1|||0
163117|163378|34|0|0|-1|-1|||0
163124|163124|100|0|0|-1|-1|||0
163125|163125|50|0|0|-1|-1|||0
163125|163150|50|0|0|-1|-1|||0
163134|163134|100|0|0|-1|-1|||0
163135|163378|100|0|0|-1|-1|||0
163144|163144|100|0|0|-1|-1|||0
163145|163145|100|0|0|-1|-1|||0
163150|163000|100|0|0|-1|-1|||0
163153|163153|100|0|0|-1|-1|||0
163156|163156|100|0|0|-1|-1|||0
163166|163017|20|0|0|-1|-1|||0
163166|163166|80|0|0|-1|-1|||0
163215|163215|50|0|0|-1|-1|||0
163215|163382|50|0|0|-1|-1|||0
163273|163273|100|0|0|-1|-1|||0
163275|163126|5|0|0|-1|-1|||0
163275|163275|95|0|0|-1|-1|||0
163350|163350|100|0|0|-1|-1|||0
163351|163351|100|0|0|-1|-1|||0
163352|163352|100|0|0|-1|-1|||0
163354|163108|5|0|0|-1|-1|||0
163354|163354|95|0|0|-1|-1|||0
163371|163019|4|0|0|-1|-1|||0
163371|163371|96|0|0|-1|-1|||0
164000|164000|100|0|0|-1|-1|||0
164003|164003|100|0|0|-1|-1|||0
164008|164008|100|0|0|-1|-1|||0
164016|164016|98|0|0|-1|-1|||0
164016|164041|2|0|0|-1|-1|||0
164017|164017|100|0|0|-1|-1|||0
164018|164018|100|0|0|-1|-1|||0
164024|164024|100|0|0|-1|-1|||0
164027|164027|100|0|0|-1|-1|||0
164031|164031|100|0|0|-1|-1|||0
164032|164032|100|0|0|-1|-1|||0
164035|164017|80|0|0|-1|-1|||0
164035|164035|20|0|0|-1|-1|||0
164040|164040|100|0|0|-1|-1|||0
164048|164048|100|0|0|-1|-1|||0
164049|164049|100|0|0|-1|-1|||0
164050|164050|100|0|0|-1|-1|||0
164051|164051|100|0|0|-1|-1|||0
164052|164052|100|0|0|-1|-1|||0
164054|164054|100|0|0|-1|-1|||0
164055|164055|100|0|0|-1|-1|||0
164056|164056|100|0|0|-1|-1|||0
164057|164057|100|0|0|-1|-1|||0
164062|164062|100|0|0|-1|-1|||0
164068|164120|100|0|0|-1|-1|||0
164075|164122|100|0|0|-1|-1|||0
164078|164078|100|0|0|-1|-1|||0
164081|164027|50|0|0|-1|-1|||0
164081|164081|50|0|0|-1|-1|||0
164082|164082|100|0|0|-1|-1|||0
164084|164084|100|0|0|-1|-1|||0
164086|164086|100|0|0|-1|-1|||0
164087|164087|100|0|0|-1|-1|||0
164090|164090|100|0|0|-1|-1|||0
164093|164093|100|0|0|-1|-1|||0
164094|164094|100|0|0|-1|-1|||0
164095|164095|100|0|0|-1|-1|||0
164097|164097|100|0|0|-1|-1|||0
164098|164098|100|0|0|-1|-1|||0
164101|164101|100|0|0|-1|-1|||0
164103|164008|80|0|0|-1|-1|||0
164103|164103|20|0|0|-1|-1|||0
164105|164105|100|0|0|-1|-1|||0
164107|164107|100|0|0|-1|-1|||0
164109|164109|100|0|0|-1|-1|||0
164112|164112|100|0|0|-1|-1|||0
164115|164115|100|0|0|-1|-1|||0
164116|164116|100|0|0|-1|-1|||0
164117|164117|100|0|0|-1|-1|||0
165000|165000|14|0|0|-1|-1|||0
165000|165001|14|0|0|-1|-1|||0
165000|165004|14|0|0|-1|-1|||0
165000|165010|14|0|0|-1|-1|||0
165000|165015|14|0|0|-1|-1|||0
165000|165031|14|0|0|-1|-1|||0
165000|165265|15|0|0|-1|-1|||0
165000|165318|1|0|0|-1|-1|||0
165001|165001|25|0|0|-1|-1|||0
165001|165004|25|0|0|-1|-1|||0
165001|165016|25|0|0|-1|-1|||0
165001|165085|5|0|0|-1|-1|||0
165001|165265|15|0|0|-1|-1|||0
165001|165304|5|0|0|-1|-1|||0
165009|165009|50|1|12|-1|-1|||0
165009|165240|50|13|24|-1|-1|||0
165023|165023|100|0|0|-1|-1|||0
165034|165034|40|0|0|-1|-1|||0
165034|165043|40|0|0|-1|-1|||0
165034|165222|20|0|0|-1|-1|||0
165037|165037|100|0|0|-1|-1|||0
165038|165038|100|0|0|-1|-1|||0
165043|165043|70|0|0|-1|-1|||0
165043|165222|30|0|0|-1|-1|||0
165052|165004|12|0|0|-1|-1|||0
165052|165009|12|1|12|-1|-1|||0
165052|165015|12|0|0|-1|-1|||0
165052|165016|12|0|0|-1|-1|||0
165052|165031|13|0|0|-1|-1|||0
165052|165052|13|0|0|-1|-1|||0
165052|165206|13|0|0|-1|-1|||0
165052|165240|13|13|24|-1|-1|||0
165058|165057|50|0|0|-1|-1|||0
165058|165058|50|0|0|-1|-1|||0
165068|165068|50|1|12|-1|-1|||0
165068|165087|50|13|24|-1|-1|||0
165084|165084|45|13|24|-1|-1|||0
165084|165085|5|13|24|-1|-1|||0
165084|165182|50|1|12|-1|-1|||0
165092|165092|100|0|0|-1|-1|||0
165112|165081|25|13|24|-1|-1|||0
165112|165095|25|13|24|-1|-1|||0
165112|165112|50|1|12|-1|-1|||0
165116|165116|100|0|0|-1|-1|||0
165117|165117|100|0|0|-1|-1|||0
165120|165120|100|0|0|-1|-1|||0
165121|165121|100|0|0|-1|-1|||0
165122|165122|100|0|0|-1|-1|||0
165123|165123|100|0|0|-1|-1|||0
165124|165124|100|0|0|-1|-1|||0
165125|165125|100|0|0|-1|-1|||0
165126|165126|100|0|0|-1|-1|||0
165127|165127|100|0|0|-1|-1|||0
165128|165128|100|0|0|-1|-1|||0
165129|165129|100|0|0|-1|-1|||0
165130|165130|100|0|0|-1|-1|||0
165132|165132|100|0|0|-1|-1|||0
165133|165133|100|0|0|-1|-1|||0
165134|165134|100|0|0|-1|-1|||0
165135|165135|100|0|0|-1|-1|||0
165136|165136|100|0|0|-1|-1|||0
165137|165137|100|0|0|-1|-1|||0
165138|165138|100|0|0|-1|-1|||0
165139|165139|100|0|0|-1|-1|||0
165140|165140|100|0|0|-1|-1|||0
165141|165141|100|0|0|-1|-1|||0
165142|165142|100|0|0|-1|-1|||0
165143|165143|100|0|0|-1|-1|||0
165144|165144|100|0|0|-1|-1|||0
165145|165145|100|0|0|-1|-1|||0
165146|165146|100|0|0|-1|-1|||0
165147|165147|100|0|0|-1|-1|||0
165148|165148|100|0|0|-1|-1|||0
165149|165149|100|0|0|-1|-1|||0
165150|165150|100|0|0|-1|-1|||0
165151|165151|100|0|0|-1|-1|||0
165152|165152|100|0|0|-1|-1|||0
165153|165153|100|0|0|-1|-1|||0
165154|165154|100|0|0|-1|-1|||0
165155|165155|100|0|0|-1|-1|||0
165156|165156|100|0|0|-1|-1|||0
165157|165157|100|0|0|-1|-1|||0
165158|165158|100|0|0|-1|-1|||0
165159|165159|100|0|0|-1|-1|||0
165160|165160|100|0|0|-1|-1|||0
165161|165161|100|0|0|-1|-1|||0
165162|165162|100|0|0|-1|-1|||0
165163|165163|100|0|0|-1|-1|||0
165164|165164|100|0|0|-1|-1|||0
165169|165004|60|0|0|-1|-1|||0
165169|165051|13|0|0|-1|-1|||0
165169|165169|12|0|0|-1|-1|||0
165169|165206|12|0|0|-1|-1|||0
165169|165261|3|0|0|-1|-1|||0
165170|165170|50|13|24|-1|-1|||0
165170|165174|50|1|12|-1|-1|||0
165171|165235|50|13|24|-1|-1|||0
165171|165310|50|1|12|-1|-1|||0
165177|165177|50|1|12|-1|-1|||0
165177|165240|50|13|24|-1|-1|||0
165180|165064|50|13|24|-1|-1|||0
165180|165180|50|1|12|-1|-1|||0
165182|165064|30|13|24|-1|-1|||0
165182|165084|20|13|24|-1|-1|||0
165182|165182|50|1|12|-1|-1|||0
165184|165184|50|1|12|-1|-1|||0
165184|165218|50|13|24|-1|-1|||0
165186|165072|50|6|18|-1|-1|||0
165186|165186|50|19|5|-1|-1|||0
165187|165070|50|6|18|-1|-1|||0
165187|165187|50|19|5|-1|-1|||0
165188|165087|50|13|24|-1|-1|||0
165188|165188|50|1|12|-1|-1|||0
165219|165071|50|6|18|-1|-1|||0
165219|165219|50|19|5|-1|-1|||0
165221|165221|100|0|0|-1|-1|||0
165226|165226|25|0|0|-1|-1|||0
165226|165312|25|0|0|-1|-1|||0
165226|165313|25|0|0|-1|-1|||0
165226|165314|25|0|0|-1|-1|||0
165243|165075|50|13|24|-1|-1|||0
165243|165243|50|1|12|-1|-1|||0
165249|165235|50|13|24|-1|-1|||0
165249|165249|50|1|12|-1|-1|||0
165257|165257|100|0|0|-1|-1|||0
165260|165009|33|1|12|-1|-1|||0
165260|165240|33|13|24|-1|-1|||0
165260|165260|34|0|0|-1|-1|||0
165271|165109|50|13|24|-1|-1|||0
165271|165271|50|1|12|-1|-1|||0
165273|165102|50|13|24|-1|-1|||0
165273|165273|50|1|12|-1|-1|||0
165274|165100|50|6|21|-1|-1|||0
165274|165274|50|21|6|-1|-1|||0
165280|165095|50|13|24|-1|-1|||0
165280|165280|50|1|12|-1|-1|||0
165282|165065|50|13|24|-1|-1|||0
165282|165282|50|1|12|-1|-1|||0
165283|165283|100|0|0|-1|-1|||0
165285|165285|33|0|0|-1|-1|||0
165285|165316|33|0|0|-1|-1|||0
165285|165317|34|0|0|-1|-1|||0
165294|165294|100|0|0|-1|-1|||0
165297|165002|25|13|24|-1|-1|||0
165297|165103|25|13|24|-1|-1|||0
165297|165297|25|1|12|-1|-1|||0
165297|165308|25|1|12|-1|-1|||0
165301|165106|25|13|24|-1|-1|||0
165301|165238|25|13|24|-1|-1|||0
165301|165301|25|1|12|-1|-1|||0
165301|165311|25|1|12|-1|-1|||0
165302|165087|50|13|24|-1|-1|||0
165302|165302|50|1|12|-1|-1|||0
165303|165303|100|0|0|-1|-1|||0
165306|165063|50|19|5|-1|-1|||0
165306|165306|50|6|18|-1|-1|||0
166004|166004|30|0|0|-1|-1|||0
166004|166012|10|0|0|-1|-1|||0
166004|166016|30|0|0|-1|-1|||0
166004|166142|30|0|0|-1|-1|||0
166007|166007|100|0|0|-1|-1|||0
166010|166010|100|0|0|-1|-1|||0
166028|166028|100|0|0|-1|-1|||0
166070|166014|2|0|0|-1|-1|||0
166070|166070|48|0|0|-1|-1|||0
166070|166261|50|0|0|-1|-1|||0
166075|166075|100|0|0|-1|-1|||0
166076|166076|100|0|0|-1|-1|||0
166077|166077|100|0|0|-1|-1|||0
166078|166078|100|0|0|-1|-1|||0
166079|166079|100|0|0|-1|-1|||0
166081|166081|100|0|0|-1|-1|||0
166082|166082|100|0|0|-1|-1|||0
166083|166083|100|0|0|-1|-1|||0
166084|166084|100|0|0|-1|-1|||0
166087|166087|100|0|0|-1|-1|||0
166089|166001|3|0|0|-1|-1|||0
166089|166002|49|0|0|-1|-1|||0
166089|166089|48|0|0|-1|-1|||0
166090|166090|100|0|0|-1|-1|||0
166109|166109|100|0|0|-1|-1|||0
166132|166132|100|0|0|-1|-1|||0
166140|166140|100|0|0|-1|-1|||0
166142|166142|100|0|0|-1|-1|||0
166146|166146|100|0|0|-1|-1|||0
166151|166008|30|0|0|-1|-1|||0
166151|166151|70|0|0|-1|-1|||0
166152|166009|50|0|0|-1|-1|||0
166152|166152|50|0|0|-1|-1|||0
166155|166010|30|0|0|-1|-1|||0
166155|166013|10|0|0|-1|-1|||0
166155|166155|30|0|0|-1|-1|||0
166155|166216|30|0|0|-1|-1|||0
166160|166160|100|0|0|-1|-1|||0
166162|166162|100|0|0|-1|-1|||0
166163|166163|100|0|0|-1|-1|||0
166170|166170|100|0|0|-1|-1|||0
166182|166182|100|0|0|-1|-1|||0
166185|166185|100|0|0|-1|-1|||0
166191|166191|100|0|0|-1|-1|||0
166193|166193|100|0|0|-1|-1|||0
166196|166196|100|0|0|-1|-1|||0
166200|166200|100|0|0|-1|-1|||0
166205|166062|100|0|0|-1|-1|||0
166208|166208|100|0|0|-1|-1|||0
166216|166010|33|0|0|-1|-1|||0
166216|166155|33|0|0|-1|-1|||0
166216|166216|34|0|0|-1|-1|||0
166232|166232|100|0|0|-1|-1|||0
166259|166259|100|0|0|-1|-1|||0
167042|167042|100|0|0|-1|-1|||0
167088|167025|20|0|0|-1|-1|||0
167088|167088|80|0|0|-1|-1|||0
167091|167091|100|0|0|-1|-1|||0
167128|167128|100|0|0|-1|-1|||0
167146|167146|100|0|0|-1|-1|||0
167190|167190|100|0|0|-1|-1|||0
167191|167191|100|0|0|-1|-1|||0
167192|167192|100|0|0|-1|-1|||0
167193|167193|100|0|0|-1|-1|||0
167194|167194|100|0|0|-1|-1|||0
167195|167195|100|0|0|-1|-1|||0
167196|167196|100|0|0|-1|-1|||0
167198|167198|100|0|0|-1|-1|||0
167199|167199|100|0|0|-1|-1|||0
167200|167200|100|0|0|-1|-1|||0
167201|167201|100|0|0|-1|-1|||0
167202|167202|100|0|0|-1|-1|||0
167203|167203|100|0|0|-1|-1|||0
167204|167204|100|0|0|-1|-1|||0
167205|167205|100|0|0|-1|-1|||0
167217|167001|100|0|0|-1|-1|||0
167220|167220|100|0|0|-1|-1|||0
167223|167000|100|0|0|-1|-1|||0
167224|167224|100|0|0|-1|-1|||0
167236|167236|100|0|0|-1|-1|||0
167238|167238|100|0|0|-1|-1|||0
167242|167242|100|0|0|-1|-1|||0
167244|167244|100|0|0|-1|-1|||0
167246|167246|100|0|0|-1|-1|||0
167250|167250|100|0|0|-1|-1|||0
167252|167252|100|0|0|-1|-1|||0
167253|167253|100|0|0|-1|-1|||0
167269|167004|100|0|0|-1|-1|||0
167271|167271|100|0|0|-1|-1|||0
167272|167272|100|0|0|-1|-1|||0
167273|167273|100|0|0|-1|-1|||0
167281|167281|100|0|0|-1|-1|||0
167376|167376|100|0|0|-1|-1|||0
167378|167026|33|0|0|-1|-1|||0
167378|167378|33|0|0|-1|-1|||0
167378|167662|34|0|0|-1|-1|||0
167379|167379|100|0|0|-1|-1|||0
167382|167382|100|0|0|-1|-1|||0
167386|167041|50|0|0|-1|-1|||0
167386|167386|50|0|0|-1|-1|||0
167439|167041|50|0|0|-1|-1|||0
167439|167439|50|0|0|-1|-1|||0
167475|167475|100|0|0|-1|-1|||0
167477|167477|100|0|0|-1|-1|||0
167481|167481|100|0|0|-1|-1|||0
167483|167483|100|0|0|-1|-1|||0
167487|167487|100|0|0|-1|-1|||0
167496|167496|100|0|0|-1|-1|||0
167497|167497|100|0|0|-1|-1|||0
167498|167498|100|0|0|-1|-1|||0
167499|167499|100|0|0|-1|-1|||0
167504|167504|100|0|0|-1|-1|||0
167510|167510|100|0|0|-1|-1|||0
167511|167511|100|0|0|-1|-1|||0
167513|167513|100|0|0|-1|-1|||0
