eq_id|wow_id|enabled|name|player_1|teleport_zone|you_cast|other_casts|cast_on_you|cast_on_other|spell_fades|range|aoerange|pushback|pushup|cast_time|recovery_time|recast_time|buffdurationformula|buffduration|AEDuration|mana|effect_base_value1|effect_base_value2|effect_base_value3|effect_base_value4|effect_base_value5|effect_base_value6|effect_base_value7|effect_base_value8|effect_base_value9|effect_base_value10|effect_base_value11|effect_base_value12|effect_limit_value1|effect_limit_value2|effect_limit_value3|max1|max2|max3|max4|max5|max6|max7|max8|max9|max10|icon|memicon|components1|components2|component_counts1|component_counts2|NoexpendReagent1|NoexpendReagent2|formula1|formula2|formula3|formula4|formula5|formula6|formula7|formula8|formula9|formula10|formula11|LightType|goodEffect|Activated|resisttype|effectid1|effectid2|effectid3|effectid4|effectid5|effectid6|effectid7|effectid8|effectid9|effectid10|effectid11|effectid12|targettype|basediff|skill|zonetype|EnvironmentType|TimeOfDay|warrior_learn_level|warrior_learn_wowitemid|cleric_learn_level|cleric_learn_wowitemid|paladin_learn_level|paladin_learn_wowitemid|ranger_learn_level|ranger_learn_wowitemid|shadowknight_learn_level|shadowknight_learn_wowitemid|druid_learn_level|druid_learn_wowitemid|monk_learn_level|monk_learn_wowitemid|bard_learn_level|bard_learn_wowitemid|rogue_learn_level|rogue_learn_wowitemid|shaman_learn_level|shaman_learn_wowitemid|necromancer_learn_level|necromancer_learn_wowitemid|wizard_learn_level|wizard_learn_wowitemid|magician_learn_level|magician_learn_wowitemid|enchanter_learn_level|enchanter_learn_wowitemid|beastlord_learn_level|beastlord_learn_wowitemid|CastingAnim|TargetAnim|TravelType|SpellAffectIndex|disallow_sit|npc_no_cast|new_icon|spellanim|uninterruptable|ResistDiff|dot_stacking_exempt|deleteable|RecourseLink|no_partial_resist|short_buff_box|descnum|typedescnum|effectdescnum|effectdescnum2|npc_no_los|reflectable|resist_per_level|resist_cap|EndurCost|EndurTimerIndex|IsDiscipline|HateAdded|EndurUpkeep|pvpresistbase|pvpresistcalc|pvpresistcap|spell_category|pvp_duration|pvp_duration_cap|cast_not_standing|can_mgb|nodispell|npc_category|npc_usefulness|wear_off_message|suspendable|spellgroup|allowrest|custom_icon|not_player_spell
2037|93977|1|Imperceptibility|PLAYER_1||||You feel smaller.| becomes imperceptible.|You return to normal height.|200|0|0|0|4000|2250|0|0|0|0|50|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2521|2122|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|2|0|0|89|254|254|254|254|254|254|254|254|254|254|254|6|25|5|2|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|10|0|100|161|96|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
2039|93978|1|Shroud of Stealth|PLAYER_1||||You hide yourself from view.| disappears into the shadows.|You are no longer hidden from view.|0|0|0|0|0|2250|0|4|20|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2502|2104|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|12|254|254|254|254|254|254|254|254|254|254|254|6|0|18|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|9|0|100|18|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|4|20|0|0|0|0|0|1|1|0|0|18|0
2040|93979|1|Winds of the Archmage|PLAYER_1||||You are struck by winds of arcane energy.| is struck by winds of arcane energy.||0|35|0|0|1000|6000|30000|0|0|0|0|0|-600|-400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2020|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|7|0|0|1|10|0|15|254|254|254|254|254|254|254|254|254|4|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|13|0|32|0|100|161|106|0|-200|0|0|0|0|0|0|39001|39053|0|0|0|0|0|0|0|0|0|0|-200|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2041|93980|1|Aura of the Nurga|PLAYER_1||||You are protected by the Aura of the Nurga.| is protected by the Aura of the Nurga.|The Aura of the Nurga fades.|100|0|0|0|4500|2250|0|3|360|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|0|0|2511|2056|-1|-1|1|1|-1|-1|102|100|100|100|100|100|100|100|100|100|100|0|1|0|0|49|254|254|254|254|254|254|254|254|254|254|254|6|5|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|100|66|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|360|0|0|0|0|0|1|1|0|0|66|0
2042|93981|1|Hands of the Nurga|PLAYER_1||||You are cleansed by the Hands of the Nurga| is cleansed by the Hands of the Nurga.||100|0|0|0|4000|2250|0|0|0|0|0|-4|-4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2510|2051|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|35|35|254|254|254|254|254|254|254|254|254|254|5|15|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|1|0|100|161|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
2043|93982|1|Kambooz's Touch|PLAYER_1||||Your body is assaulted by sickly fluids.|'s body is assaulted by sickly fluids.||200|0|0|0|3500|2500|0|0|0|0|0|-74|0|0|0|0|0|0|0|0|0|0|0|0|0|0|160|0|0|0|0|0|0|0|0|0|2500|2049|-1|-1|1|1|-1|-1|104|0|0|0|100|100|100|100|100|100|100|6|0|0|4|0|254|254|254|254|254|254|254|254|254|254|254|5|25|14|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|24|0|100|42|116|0|0|0|0|0|0|0|0|39001|39055|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|42|0
2044|93983|1|Mines of Nurga|PLAYER_1|nurga|||| fades away.||0|0|0|0|7000|2250|10000|0|0|0|0|-1467|-493|-188|337|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2112|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|6|0|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|9|0|100|161|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
2045|93984|1|Weakening Spray|PLAYER_1||||Your muscles deteriorate.|'s muscles Deteriorate.||200|100|0|0|0|0|18000|10|40|0|0|0|-50|-300|-400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|0|0|0|100|100|100|100|100|100|100|0|0|0|4|10|0|2|1|254|254|254|254|254|254|254|254|4|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|32|0|100|7|106|0|-200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-200|100|-200|-99|10|40|0|0|0|0|0|1|0|0|0|7|0
2046|93985|1|Deathly Chants|PLAYER_1||||Your mind is filled with deathly chants.|'s mind is filled with Deathly chants.||200|100|0|0|0|0|18000|3|1500|0|0|-6|-120|0|9|0|0|0|-1500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|5|10|0|10|116|10|10|10|97|254|254|254|254|4|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|32|0|100|154|106|0|-1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1000|100|-1000|-99|3|1500|0|0|1|0|0|1|0|0|0|154|0
2047|93986|1|Bone Grasp|PLAYER_1||||Your body is wracked with pain.|'s body is wracked with pain.||100|0|8|5|0|0|36000|0|0|0|0|0|-300|8000|1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2503|2119|-1|-1|1|1|-1|-1|0|100|100|100|100|100|100|100|100|100|100|0|0|0|0|10|0|21|24|254|254|254|254|254|254|254|254|5|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|8|0|100|161|94|0|-200|0|0|0|0|0|0|39001|0|0|0|0|0|0|0|0|0|0|0|-200|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2048|93987|1|Ssraeshza's Command|PLAYER_1||||You are struck by a sudden force.| is struck by a sudden force.|You are no longer stunned.|200|80|0|0|0|0|27000|0|0|0|0|0|-100|9000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2504|2037|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|10|0|21|254|254|254|254|254|254|254|254|254|8|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|15|0|100|161|103|0|-200|0|0|0|0|0|0|39001|39053|0|0|0|0|0|0|0|0|0|0|-200|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2049|93988|1|Bind Affinity|PLAYER_1||You cast Bind Affinity.| casts Bind Affinity.|You feel yourself bind to the area.| is bound to the area.||100|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2521|2122|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|5|2|0|0|25|254|254|254|254|254|254|254|254|254|254|254|5|0|52|-1|12|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|36|0|14|0|100|161|102|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
2050|93989|1|Nature's Melody|PLAYER_1||||The melody of nature strengthens your arms.||The melody of nature leaves your arms.|0|150|0|0|0|0|0|4|25|0|0|0|0|0|0|0|0|0|0|50|30|30|160|0|0|0|0|0|0|0|0|0|0|0|0|0|2506|2011|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|10|10|10|10|10|10|10|10|1|4|6|11|41|0|41|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|42|0|100|116|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|4|25|0|1|0|0|0|1|1|0|0|116|0
2051|93990|1|Energy Blight|PLAYER_1||||You weaken.| weakens.||0|35|0|0|3000|0|20000|0|0|0|0|-825|0|0|0|0|0|0|0|0|0|0|0|0|0|0|854|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|6|0|1|1|0|254|254|254|254|254|254|254|254|254|254|254|13|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|13|0|20|0|100|161|89|0|-200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-200|100|-200|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2052|93991|1|Poisoned Web|PLAYER_1||||You are entangled in a poisoned web.| is covered in a poisoned web.|You break free of the web.|200|45|0|0|1000|2250|0|1|18|0|0|-100|-35|9|0|0|0|0|0|0|0|0|0|0|0|0|0|-65|0|0|0|0|0|0|0|0|2517|2118|-1|-1|1|1|-1|-1|100|102|100|100|100|100|100|100|100|100|100|0|0|0|4|0|3|36|254|254|254|254|254|254|254|254|254|8|0|5|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|16|0|100|42|109|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|1|18|0|0|1|0|0|1|0|0|0|42|0
2053|93992|1|Enveloping Fog|PLAYER_1||||Your head is enveloped in a blinding fog.| is surrounded by a dense fog.|The fog dissipates.|200|0|0|0|1500|2250|15000|7|5|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2502|2115|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|3|0|0|1|20|254|254|254|254|254|254|254|254|254|254|254|5|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|22|0|100|23|112|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|7|5|0|0|0|0|0|1|0|0|0|23|0
2054|93993|1|Icy Claws|PLAYER_1||||Shards of ice rip into your flesh.|is injured by shards of ice.||200|0|0|0|3000|2500|6000|0|0|0|0|-400|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|0|0|0|100|100|100|100|100|100|100|0|0|0|3|0|254|254|254|254|254|254|254|254|254|254|254|5|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|23|0|100|56|82|0|0|0|0|0|0|0|0|39001|39052|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|56|0
2055|93994|1|Petrifying Fear|PLAYER_1||||Images of your own mortality assault you.| convulses on the ground.|The fear subsides.|200|0|0|0|3000|2250|6000|0|0|0|0|16000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2504|2059|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|21|254|254|254|254|254|254|254|254|254|254|254|5|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|15|0|100|161|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2056|93995|1|Savage Roar|PLAYER_1||||A savage roar fills your head.| flees in terror.|Your ears ring, but the roar is gone|0|60|0|0|3000|0|24000|6|3|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2507|2116|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|6|0|0|1|23|254|254|254|254|254|254|254|254|254|254|254|4|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|13|0|13|0|100|28|101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|6|1|0|0|0|0|0|1|0|0|0|28|0
2057|93996|1|Striking Vertigo|PLAYER_1||||The ground seems to fall from below your feet.| begins to scream.||200|0|11|4|3000|2250|6000|0|0|0|0|9|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2521|2122|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|27|27|254|254|254|254|254|254|254|254|254|254|5|0|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|28|0|100|161|108|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2058|93997|1|Beguiling Luminescence|PLAYER_1||||Your eyes are filled with brilliant light.| rubs their eyes.||0|60|0|0|3000|0|24000|0|0|0|0|12000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2504|2059|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|21|254|254|254|254|254|254|254|254|254|254|254|4|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|13|0|15|0|100|161|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|161|0
2059|93998|1|Death Roll|PLAYER_1||||Your body spins uncontrollably.| spins across the ground.||200|300|0|0|0|0|0|5|2|0|0|7500|12000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2123|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|1|64|21|254|254|254|254|254|254|254|254|254|254|4|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|15|0|100|85|103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|5|2|0|0|0|0|0|1|0|0|0|85|0
2060|93999|1|Enfeebling Shock|PLAYER_1||||You feel feeble and weak.| feels feeble and weak.|your strength returns.|100|0|0|0|3000|2250|0|3|1500|0|0|-200|20|-200|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2503|2108|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|5|2|24|1|35|254|254|254|254|254|254|254|254|5|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|8|0|100|7|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|1500|0|0|1|0|0|1|0|0|0|7|0
2061|94000|1|Torturing Winds|PLAYER_||||You are stricken by torturing winds.| is stricken by torturing winds.|The winds subside.|150|60|0|0|2000|2500|45000|3|5000|0|0|-300|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2500|2060|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|0|0|0|0|116|254|254|254|254|254|254|254|254|254|254|8|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|13|0|34|0|100|153|105|0|-1000|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1000|100|-1000|-99|3|5000|0|0|1|0|0|1|0|0|0|153|0
2062|94001|1|Journey: Velious|PLAYER_1|greatdivide|||| fades away.||50|40|0|0|8000|2250|2250|0|0|7500|0|-1890|-2684|-47|130|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2123|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|4|10|5|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|29|0|0|9|0|100|161|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
2064|94002|1|Cabilis Sending|PLAYER_1|cabeast|||| fades away.||200|0|0|0|0|0|0|0|0|0|0|1102|-198|-25|310|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2522|2123|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|83|254|254|254|254|254|254|254|254|254|254|254|5|0|52|-1|24|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|29|0|0|9|0|100|161|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|1|0|0|161|0
2065|94003|1|Fury of the Vah Shir|PLAYER_1|||||||200|0|0|0|0|0|0|3600|20000|0|0|30|140|0|0|0|0|0|0|0|0|0|0|0|0|0|30|140|0|0|0|0|0|0|0|0|2503|2119|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|2|11|254|254|254|254|254|254|254|254|254|254|6|0|52|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|66|15|0|25|0|100|123|115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3600|20000|0|0|0|0|0|1|1|0|0|123|0
2066|94004|1|Protection of the Vah Shir|PLAYER_1||||You feel the protection of the Vah Shir envelop you.||Your protection fades.|0|0|0|0|0|0|0|3|720|0|0|110|35|1|0|0|0|0|0|0|0|0|0|0|0|0|150|90|20|0|0|0|0|0|0|0|2511|2045|-1|-1|1|1|-1|-1|102|102|101|100|100|100|100|100|100|100|100|0|1|0|0|69|1|50|254|254|254|254|254|254|254|254|254|6|0|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|2|0|100|123|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|720|0|0|0|0|0|1|1|0|0|123|0
2067|94005|1|Blessing of the Vah Shir|PLAYER_1||| is blessed by the Vah Shir.|You feel the blessing of the Vah Shir| is blessed by the Vah Shir.|The blessing leaves.|100|0|0|0|0|0|0|3|600|0|0|120|0|-10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|3|11|10|59|254|254|254|254|254|254|254|254|254|6|0|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|0|0|32|0|100|155|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|600|0|0|0|0|0|1|1|0|0|155|0
2069|94007|1|Curse of Sshraezha|PLAYER_1||||You begin to lose your grip on reality.| begins to lose their grip on reality.|Your sanity returns.|200|250|0|0|0|0|12000|3|600|0|0|-6|-100|27|-100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2519|2053|-1|-1|1|1|-1|-1|100|0|0|0|100|100|100|100|100|100|100|0|0|0|1|10|15|116|0|254|254|254|254|254|254|254|254|4|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|32|0|100|139|106|0|-1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1000|100|-1000|-99|3|600|0|0|1|0|0|1|0|0|0|139|0
2070|94008|1|Marauder's Wrath|PLAYER_1||||You feel your skin combust.|'s skin combusts.||200|0|0|0|0|0|0|0|0|0|0|-84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|150|0|0|0|0|0|0|0|0|0|2515|2052|-1|-1|1|1|-1|-1|104|0|0|0|100|100|100|100|100|100|100|6|0|0|2|0|254|254|254|254|254|254|254|254|254|254|254|5|0|24|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|44|13|0|0|0|100|51|80|0|0|0|0|0|0|0|0|39001|39051|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|0|0|0|0|0|0|0|0|0|0|0|51|0
2071|94009|1|Tempest Wing's Embrace|PLAYER_1||||You feel protected by the Tempest Wing.| looks protected.|Your protection fades.|100|0|0|0|0|0|0|3|1440|0|0|200|50|0|0|0|0|0|0|0|0|0|0|0|0|0|200|50|0|0|0|0|0|0|0|0|2511|2045|-1|-1|1|1|-1|-1|104|100|104|100|100|100|100|100|100|100|100|0|1|0|0|69|1|254|254|254|254|254|254|254|254|254|254|6|0|4|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|42|27|0|2|0|100|85|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|1440|0|0|0|0|0|1|1|0|0|85|0
2072|94010|1|Spiritual Discipline|PLAYER_1||||Your eyes tingle.|'s eyes glow violet.|Your ultravision fades.|100|0|0|0|0|0|0|3|360|0|0|1|1|150|20|0|0|0|0|0|0|0|0|0|0|0|0|0|150|20|0|0|0|0|0|0|2502|2115|-1|-1|1|1|-1|-1|100|100|100|100|100|100|100|100|100|100|100|0|1|0|0|13|66|69|50|254|254|254|254|254|254|254|254|6|0|18|-1|0|0|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|255|-1|43|0|0|5|0|100|19|74|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|0|-99|3|360|0|0|0|0|0|1|1|0|0|19|0
