id|npc_spells_id|spellid|type|minlevel|maxlevel|manacost|recast_delay|priority|resist_adjust|min_expansion|max_expansion|content_flags|content_flags_disabled
2204|515|230|4|34|48|-1|60|101||-1|-1||
2205|515|133|4|49|62|-1|60|101||-1|-1||
2208|515|3195|4|63|255|-1|60|101||4|99||
2218|515|236|8|16|23|-1|-1|1||-1|-1||
2219|515|387|8|24|33|-1|-1|1||-1|-1||
2220|515|393|8|34|43|-1|-1|1||-1|-1||
2221|515|394|8|44|51|-1|-1|1||-1|-1||
2222|515|1609|8|52|62|-1|-1|1||1|99||
2223|515|3301|8|63|255|-1|-1|1||4|99||
2224|515|338|32|1|3|-1|-1|1||-1|-1||
2225|515|491|32|4|7|-1|-1|1||-1|-1||
2226|515|351|32|8|11|-1|-1|1||-1|-1||
2227|515|362|32|12|15|-1|-1|1||-1|-1||
2228|515|492|32|16|19|-1|-1|1||-1|-1||
2229|515|440|32|20|23|-1|-1|1||-1|-1||
2230|515|493|32|24|28|-1|-1|1||-1|-1||
2231|515|441|32|29|33|-1|-1|1||-1|-1||
2232|515|494|32|34|38|-1|-1|1||-1|-1||
2233|515|442|32|39|43|-1|-1|1||-1|-1||
2234|515|495|32|44|48|-1|-1|1||-1|-1||
2235|515|443|32|49|52|-1|-1|1||-1|-1||
2236|515|1621|32|53|55|-1|-1|1||1|99||
2237|515|1622|32|56|58|-1|-1|1||1|99||
2238|515|1623|32|59|60|-1|-1|1||1|99||
2239|515|3304|32|61|62|-1|-1|1||4|99||
2240|515|3310|32|63|64|-1|-1|1||4|99||
2241|515|3314|32|65|255|-1|-1|1||4|99||
2242|515|341|64|1|11|-1|-1|1||-1|-1||
2243|515|502|64|4|19|-1|-1|1||-1|-1||
2244|515|445|64|12|18|-1|-1|1||-1|-1||
2245|515|446|64|20|28|-1|-1|1||-1|-1||
2246|515|524|64|29|38|-1|-1|1||-1|-1||
2247|515|525|64|39|53|-1|-1|1||-1|-1||
2248|515|447|64|49|58|-1|-1|1||-1|-1||
2249|515|1613|64|54|255|-1|-1|1||1|99||
2250|515|1618|64|59|59|-1|-1|1||1|99||
2251|515|1393|64|60|255|-1|-1|1||2|99||
2252|515|3032|64|61|255|-1|-1|1||4|99||
2253|515|344|128|4|11|-1|-1|2||-1|-1||
2254|515|355|128|12|255|-1|-1|2||-1|-1||
2255|515|452|128|29|48|-1|-1|2||-1|-1||
2256|515|453|128|49|58|-1|-1|2||-1|-1||
2257|515|1619|128|59|62|-1|-1|2||1|99||
2258|515|3309|128|63|255|-1|-1|2||4|99||
2259|515|348|256|4|33|-1|-1|2||-1|-1||
2260|515|435|256|34|50|-1|-1|2||-1|-1||
2261|515|436|256|51|64|-1|-1|2||1|99||
2262|515|3303|256|65|255|-1|-1|2||4|99||
2263|515|360|256|12|28|-1|-1|2||-1|-1||
2264|515|451|256|29|48|-1|-1|2||-1|-1||
2265|515|6|256|49|57|-1|-1|2||-1|-1||
2266|515|1617|256|58|255|-1|-1|2||1|99||
2267|515|340|256|1|15|-1|-1|2||-1|-1||
2268|515|365|256|16|38|-1|-1|2||-1|-1||
2269|515|31|256|39|51|-1|-1|2||-1|-1||
2270|515|32|256|52|60|-1|-1|2||1|99||
2271|515|3315|256|61|255|-1|-1|2||4|99||
2272|515|1508|256|44|255|-1|-1|2||-1|-1||
2273|515|1412|256|39|58|-1|-1|2||2|99||
2274|515|456|256|49|56|-1|-1|1||-1|-1||
2275|515|1616|256|57|255|-1|-1|2||1|99||
2276|515|1615|256|56|255|-1|-1|2||1|99||
2277|515|3035|256|61|255|-1|-1|1||4|99||
2278|515|3306|256|62|255|-1|-1|2||4|99||
2279|516|93|1|1|3|-1|-1|1||-1|-1||
2280|516|94|1|4|7|-1|-1|1||-1|-1||
2282|516|334|1|16|19|-1|-1|1||-1|-1||
2284|516|120|1|34|48|-1|-1|1||-1|-1||
2286|516|1660|1|52|53|-1|-1|1||1|99||
2287|516|1661|1|54|58|-1|-1|1||1|99||
2289|516|2540|1|60|60|-1|-1|1||3|99||
2291|516|3325|1|65|255|-1|-1|1||4|99||
2292|516|324|1|8|23|-1|-1|1||-1|-1||
2293|516|113|1|24|43|-1|-1|1||-1|-1||
2294|516|114|1|44|56|-1|-1|1||-1|-1||
2295|516|1663|1|57|62|-1|-1|1||1|99||
2296|516|3321|1|63|255|-1|-1|1||4|99||
2297|516|328|1|12|19|-1|-1|2||-1|-1||
2298|516|83|1|20|38|-1|-1|2||-1|-1||
2299|516|121|1|39|54|-1|-1|2||-1|-1||
2300|516|1662|1|55|61|-1|-1|1||1|99||
2301|516|3319|1|62|255|-1|-1|2||4|99||
2302|516|330|1|12|28|-1|-1|2||-1|-1||
2303|516|409|1|29|48|-1|-1|2||-1|-1||
2304|516|410|1|49|58|-1|-1|2||-1|-1||
2305|516|1665|1|59|59|-1|-1|2||1|99||
2306|516|1394|1|60|63|-1|-1|2||3|99||
2307|516|3323|1|64|255|-1|-1|2||4|99||
2308|516|1403|256|44|54|-1|-1|2||2|99||
2309|516|1405|256|55|255|-1|-1|2||2|99||
2310|516|110|16384|20|43|-1|-1|3||-1|-1||
2311|516|111|16384|44|50|-1|-1|3||-1|-1||
2312|516|112|16384|51|57|-1|-1|3||-1|-1||
2313|516|1577|16384|58|59|-1|-1|3||1|99||
2314|516|1772|16384|60|62|-1|-1|3||1|99||
2315|516|3387|16384|63|255|-1|-1|3||4|99||
2317|516|49|512|34|52|-1|-1|1||-1|-1||
2318|516|1526|512|53|255|-1|-1|1||1|99||
2334|516|479|8|29|38|-1|-1|1||-1|-1||
2335|516|680|8|39|48|-1|-1|1||-1|-1||
2336|516|412|8|49|55|-1|-1|1||-1|-1||
2337|516|1667|8|56|60|-1|-1|1||1|99||
2338|516|3198|8|61|255|-1|-1|1||4|99||
2339|516|317|32|4|7|-1|-1|1||-1|-1||
2340|516|58|32|4|7|-1|-1|1||-1|-1||
2341|516|316|32|4|7|-1|-1|1||-1|-1||
2342|516|315|32|4|7|-1|-1|1||-1|-1||
2343|516|400|32|8|11|-1|-1|1||-1|-1||
2344|516|397|32|8|11|-1|-1|1||-1|-1||
2345|516|399|32|8|11|-1|-1|1||-1|-1||
2346|516|398|32|8|11|-1|-1|1||-1|-1||
2347|516|404|32|12|15|-1|-1|1||-1|-1||
2348|516|401|32|12|15|-1|-1|1||-1|-1||
2349|516|403|32|12|15|-1|-1|1||-1|-1||
2350|516|402|32|12|15|-1|-1|1||-1|-1||
2351|516|396|32|16|19|-1|-1|1||-1|-1||
2352|516|335|32|16|19|-1|-1|1||-1|-1||
2353|516|395|32|16|19|-1|-1|1||-1|-1||
2354|516|336|32|16|19|-1|-1|1||-1|-1||
2355|516|499|32|20|23|-1|-1|1||-1|-1||
2356|516|496|32|20|23|-1|-1|1||-1|-1||
2357|516|498|32|20|23|-1|-1|1||-1|-1||
2358|516|497|32|20|23|-1|-1|1||-1|-1||
2359|516|572|32|24|28|-1|-1|1||-1|-1||
2360|516|569|32|24|28|-1|-1|1||-1|-1||
2361|516|571|32|24|28|-1|-1|1||-1|-1||
2362|516|570|32|24|28|-1|-1|1||-1|-1||
2363|516|576|32|29|33|-1|-1|1||-1|-1||
2364|516|573|32|29|33|-1|-1|1||-1|-1||
2365|516|575|32|29|33|-1|-1|1||-1|-1||
2366|516|574|32|29|33|-1|-1|1||-1|-1||
2367|516|623|32|34|38|-1|-1|1||-1|-1||
2368|516|620|32|34|38|-1|-1|1||-1|-1||
2369|516|622|32|34|38|-1|-1|1||-1|-1||
2370|516|621|32|34|38|-1|-1|1||-1|-1||
2371|516|627|32|39|43|-1|-1|1||-1|-1||
2372|516|624|32|39|43|-1|-1|1||-1|-1||
2373|516|626|32|39|43|-1|-1|1||-1|-1||
2374|516|625|32|39|43|-1|-1|1||-1|-1||
2375|516|631|32|44|48|-1|-1|1||-1|-1||
2376|516|628|32|44|48|-1|-1|1||-1|-1||
2377|516|630|32|44|48|-1|-1|1||-1|-1||
2378|516|629|32|44|48|-1|-1|1||-1|-1||
2379|516|635|32|49|51|-1|-1|1||-1|-1||
2380|516|632|32|49|51|-1|-1|1||-1|-1||
2381|516|634|32|49|51|-1|-1|1||-1|-1||
2382|516|633|32|49|51|-1|-1|1||-1|-1||
2383|516|1671|32|51|56|-1|-1|1||1|99||
2384|516|1673|32|52|57|-1|-1|1||1|99||
2385|516|1674|32|53|58|-1|-1|1||1|99||
2386|516|1672|32|54|59|-1|-1|1||1|99||
2387|516|1675|32|57|255|-1|-1|1||1|99||
2388|516|1677|32|58|255|-1|-1|1||1|99||
2389|516|1678|32|59|255|-1|-1|1||1|99||
2390|516|1676|32|60|255|-1|-1|1||1|99||
2391|517|296|1|8|15|-1|-1|2||-1|-1||
2392|517|306|1|16|23|-1|-1|2||-1|-1||
2393|517|350|1|24|33|-1|-1|2||-1|-1||
2394|517|71|1|34|43|-1|-1|2||-1|-1||
2395|517|673|1|44|53|-1|-1|2||-1|-1||
2396|517|1698|1|54|57|-1|-1|2||-1|-1||
2397|517|2016|1|58|255|-1|-1|2||-1|-1||
2399|517|73|1|39|255|-1|-1|5||-1|-1||
2400|517|292|2048|4|15|-1|-1|2||-1|-1||
2401|517|187|2048|16|33|-1|-1|2||-1|-1||
2402|517|188|1|34|48|-1|-1|2||-1|-1||
2403|517|190|2048|49|53|-1|-1|2||-1|-1||
2404|517|1691|2048|54|255|-1|-1|2||-1|-1||
2412|517|1715|1|55|255|-1|-1|3||-1|-1||
2413|517|286|256|1|3|-1|-1|2||-1|-1||
2414|517|294|256|4|11|-1|-1|3||-1|-1||
2415|517|521|256|12|28|-1|-1|3||-1|-1||
2416|517|450|256|29|48|-1|-1|3||-1|-1||
2417|517|195|256|49|58|-1|-1|3||-1|-1||
2418|517|1703|256|59|255|-1|-1|3||-1|-1||
2420|517|230|4|8|28|-1|15|4||-1|-1||
2421|517|131|4|29|38|-1|-1|4||-1|-1||
2422|517|132|4|39|48|-1|15|4||-1|-1||
2423|517|133|4|49|57|-1|15|4||-1|-1||
2424|517|1633|4|58|60|-1|15|4||-1|-1||
2425|517|3194|4|61|255|-1|15|4||4|99||
2426|517|302|8192|12|23|-1|-1|2||-1|-1||
2428|517|185|8192|44|56|-1|-1|2||-1|-1||
2429|517|1712|8192|57|255|-1|-1|2||-1|-1||
2439|517|676|16384|4|19|-1|-1|1||-1|-1||
2440|517|677|16384|20|43|-1|-1|1||-1|-1||
2441|517|678|16384|44|56|-1|-1|1||-1|-1||
2442|517|1702|16384|57|60|-1|-1|1||-1|-1||
2443|517|3342|1|61|255|-1|-1|1||4|99||
2444|517|289|512|1|7|-1|-1|2||-1|-1||
2446|517|24|512|24|28|-1|-1|2||-1|-1||
2447|517|49|512|29|43|-1|-1|2||-1|-1||
2448|517|25|512|44|52|-1|-1|2||-1|-1||
2449|517|1697|512|53|255|-1|-1|2||-1|-1||
2465|517|481|8|16|23|-1|-1|1||-1|-1||
2466|517|482|8|24|33|-1|-1|1||-1|-1||
2467|517|483|8|34|43|-1|-1|1||-1|-1||
2468|517|484|8|44|51|-1|-1|1||-1|-1||
2469|517|1689|8|52|60|-1|-1|1||-1|-1||
2470|517|3199|8|61|255|-1|-1|1||4|99||
2478|517|191|8|29|255|-1|-1|2||-1|-1||
2495|517|39|8|16|23|-1|-1|1||-1|-1||
2496|517|170|8|24|38|-1|-1|1||-1|-1||
2497|517|171|8|39|48|-1|-1|1||-1|-1||
2498|517|172|8|49|52|-1|-1|1||-1|-1||
2499|517|1708|8|53|57|-1|-1|1||-1|-1||
2500|517|1709|8|58|255|-1|-1|1||-1|-1||
2504|517|285|32|1|3|-1|-1|1||-1|-1||
2505|517|681|32|4|7|-1|-1|1||-1|-1||
2506|517|295|32|8|11|-1|-1|1||-1|-1||
2507|517|682|32|12|15|-1|-1|1||-1|-1||
2508|517|683|32|16|19|-1|-1|1||-1|-1||
2509|517|684|32|20|23|-1|-1|1||-1|-1||
2510|517|685|32|24|28|-1|-1|1||-1|-1||
2511|517|686|32|29|33|-1|-1|1||-1|-1||
2512|517|687|32|34|38|-1|-1|2||-1|-1||
2513|517|688|32|39|43|-1|-1|1||-1|-1||
2514|517|689|32|44|48|-1|-1|1||-1|-1||
2515|517|690|32|49|54|-1|-1|1||-1|-1||
2516|517|1723|32|55|61|-1|-1|1||-1|-1||
2517|517|3034|32|62|255|-1|-1|1||4|99||
2518|517|300|4096|12|23|-1|15|2||-1|-1||
2519|517|182|4096|24|39|-1|15|2||-1|-1||
2520|517|183|4096|39|48|-1|15|2||-1|-1||
2521|517|184|4096|49|52|-1|15|2||-1|-1||
2522|517|1705|4096|53|255|-1|15|2||-1|-1||
2526|517|475|4|4|15|-1|-1|3||-1|-1||
2528|517|473|4|39|47|-1|-1|3||-1|-1||
2530|518|93|1|1|9|-1|-1|1||-1|-1||
2531|518|275|1|5|13|-1|-1|1||-1|-1||
2532|518|282|1|14|23|-1|-1|1||-1|-1||
2533|518|508|1|24|33|-1|-1|1||-1|-1||
2534|518|509|1|34|43|-1|-1|1||-1|-1||
2535|518|510|1|44|53|-1|-1|1||-1|-1||
2536|518|1586|1|54|63|-1|-1|1||1|99||
2537|518|3390|1|64|255|-1|-1|1||4|99||
2538|518|437|1|24|33|-1|-1|1||-1|-1||
2539|518|1427|1|34|43|-1|-1|1||2|99||
2540|518|438|1|39|43|-1|-1|1||-1|-1||
2541|518|1429|1|44|48|-1|-1|1||2|99||
2542|518|3573|1|49|53|-1|-1|1||4|99||
2543|518|3574|1|54|60|-1|-1|1||4|99||
2544|518|1587|1|55|60|-1|-1|1||1|99||
2545|518|3379|1|61|255|-1|-1|1||4|99||
2546|518|3385|1|63|255|-1|-1|1||4|99||
2549|518|75|256|5|18|-1|-1|1||-1|-1||
2550|518|511|256|19|33|-1|-1|1||-1|-1||
2551|518|365|256|19|33|-1|-1|1||-1|-1||
2552|518|32|256|49|58|-1|-1|1||-1|-1||
2553|518|1591|256|59|63|-1|-1|1||1|99||
2554|518|3394|256|64|255|-1|-1|1||4|99||
2555|518|277|256|9|23|-1|-1|1||-1|-1||
2556|518|434|256|24|38|-1|-1|1||-1|-1||
2557|518|435|256|39|48|-1|-1|1||-1|-1||
2558|518|436|256|49|55|-1|-1|1||-1|-1||
2559|518|1590|256|56|59|-1|-1|1||1|99||
2561|518|3396|256|65|255|-1|-1|1||4|99||
2562|518|110|16384|19|33|-1|-1|1||-1|-1||
2563|518|111|16384|34|48|-1|-1|1||-1|-1||
2564|518|112|16384|49|56|-1|-1|1||-1|-1||
2565|518|1577|16384|57|59|-1|-1|1||1|99||
2566|518|1578|16384|60|64|-1|-1|1||1|99||
2568|518|3395|16384|65|255|-1|-1|1||4|99||
2569|518|270|8192|5|13|-1|-1|1||-1|-1||
2570|518|505|8192|14|28|-1|-1|1||-1|-1||
2571|518|506|8192|29|38|-1|-1|1||-1|-1||
2572|518|507|8192|39|50|-1|-1|1||-1|-1||
2573|518|1588|8192|51|255|-1|-1|1||1|99||
2574|518|1589|8192|58|255|-1|-1|3||1|99||
2575|518|281|8192|14|28|-1|-1|1||-1|-1||
2576|518|162|8192|29|43|-1|-1|1||-1|-1||
2577|518|163|8192|44|52|-1|-1|1||-1|-1||
2578|518|1592|16384|53|255|-1|-1|1||1|99||
2579|518|526|1|19|38|-1|-1|1||-1|-1||
2580|518|527|1|39|51|-1|-1|1||-1|-1||
2581|518|1573|16384|52|62|-1|-1|1||1|99||
2582|518|3386|1|63|255|-1|-1|1||4|99||
2584|518|49|512|44|54|-1|-1|1||-1|-1||
2585|518|1526|512|55|255|-1|-1|1||1|99||
2590|518|230|4|14|33|-1|-1|1||-1|-1||
2591|518|131|4|34|50|-1|-1|1||-1|-1||
2592|518|132|4|51|55|-1|-1|1||1|99||
2593|518|133|4|56|57|-1|-1|1||1|99||
2594|518|3195|4|62|63|-1|-1|1||4|99||
2595|518|3196|4|64|255|-1|-1|1||4|99||
2596|518|267|8|1|255|-1|-1|1||-1|-1||
2597|518|274|8|5|13|-1|-1|1||-1|-1||
2598|518|283|8|14|23|-1|-1|5||-1|-1||
2599|518|649|8|24|33|-1|-1|5||-1|-1||
2600|518|431|8|34|43|-1|-1|5||-1|-1||
2601|518|389|8|44|53|-1|-1|5||-1|-1||
2602|518|1584|8|54|61|-1|-1|5||1|99||
2603|518|3381|8|62|255|-1|-1|5||4|99||
2608|518|524|8|5|28|-1|-1|1||-1|-1||
2647|518|39|8|29|43|-1|-1|1||-1|-1||
2648|518|170|8|44|55|-1|-1|1||-1|-1||
2649|518|171|8|56|62|-1|-1|1||1|99||
2650|518|172|8|63|255|-1|-1|1||4|99||
2660|518|200|2|1|8|-1|60|1||-1|-1||
2661|518|17|2|9|18|-1|60|1||-1|-1||
2662|518|12|2|19|28|-1|60|1||-1|-1||
2663|518|15|2|29|43|-1|60|1||-1|-1||
2664|518|9|2|51|61|-1|10|1||1|99||
2665|518|3233|2|62|255|-1|10|1||4|99||
2669|518|164|32|34|38|-1|-1|1||-1|-1||
2671|518|165|32|44|48|-1|-1|1||-1|-1||
2672|518|166|32|49|54|-1|-1|1||-1|-1||
2673|518|1574|32|55|60|-1|-1|1||1|99||
2674|518|3377|32|61|255|-1|-1|1||4|99||
2675|519|93|1|1|4|-1|-1|1||-1|-1||
2676|519|92|1|5|8|-1|-1|1||-1|-1||
2677|519|91|1|9|28|-1|-1|1||-1|-1||
2678|519|517|1|29|43|-1|-1|1||-1|-1||
2679|519|1740|1|44|48|-1|-1|1||-1|-1||
2680|519|671|1|49|53|-1|-1|1||-1|-1||
2681|519|433|1|49|60|-1|-1|1||-1|-1||
2682|519|1603|1|53|58|-1|-1|1||-1|-1||
2683|519|1607|1|59|63|-1|-1|1||-1|-1||
2684|519|3449|1|64|255|-1|-1|1||-1|-1||
2685|519|252|1|5|18|-1|-1|1||-1|-1||
2686|519|1392|1|19|33|-1|-1|1||-1|-1||
2687|519|418|1|34|48|-1|-1|1||-1|-1||
2688|519|420|1|49|57|-1|-1|1||-1|-1||
2689|519|1606|1|58|60|-1|-1|1||-1|-1||
2690|519|3434|1|61|255|-1|-1|1||-1|-1||
2691|519|262|1|14|23|-1|-1|1||-1|-1||
2692|519|27|1|24|38|-1|-1|1||-1|-1||
2693|519|28|1|39|43|-1|-1|1||-1|-1||
2694|519|3695|1|44|53|-1|-1|1||-1|-1||
2695|519|29|1|49|53|-1|-1|1||-1|-1||
2696|519|1602|1|54|59|-1|-1|1||-1|-1||
2697|519|1605|1|57|59|-1|-1|1||-1|-1||
2698|519|2877|1|60|64|-1|-1|1||-1|-1||
2699|519|3452|1|65|255|-1|-1|1||-1|-1||
2700|519|405|1|24|33|-1|-1|1||-1|-1||
2701|519|406|1|34|50|-1|-1|1||-1|-1||
2702|519|1542|1|51|60|-1|-1|1||-1|-1||
2703|519|3473|1|61|255|-1|-1|1||-1|-1||
2704|519|239|256|1|28|-1|-1|1||-1|-1||
2705|519|78|256|29|51|-1|-1|1||-1|-1||
2706|519|1600|256|52|61|-1|-1|1||-1|-1||
2707|519|3437|256|62|255|-1|-1|1||-1|-1||
2708|519|264|256|14|23|-1|-1|1||-1|-1||
2709|519|99|256|24|23|-1|-1|1||-1|-1||
2710|519|259|256|34|43|-1|-1|1||-1|-1||
2711|519|665|256|44|52|-1|-1|1||-1|-1||
2712|519|1601|256|53|62|-1|-1|1||-1|-1||
2713|519|3446|256|63|255|-1|-1|1||-1|-1||
2714|519|1437|1|39|43|-1|-1|1||-1|-1||
2715|519|1436|1|44|51|-1|-1|1||-1|-1||
2717|519|2518|1|56|61|-1|-1|1||-1|-1||
2720|519|49|512|44|54|-1|-1|1||-1|-1||
2721|519|1526|512|55|255|-1|-1|1||-1|-1||
2722|519|143|1|24|255|-1|45|1||-1|-1||
2723|519|249|4|5|23|-1|-1|1||-1|-1||
2724|519|76|4|24|38|-1|-1|1||-1|-1||
2725|519|490|4|39|48|-1|-1|1||-1|-1||
2726|519|77|4|49|55|-1|-1|1||-1|-1||
2727|519|1719|4|56|59|-1|-1|1||-1|-1||
2728|519|1608|128|60|60|-1|-1|1||-1|-1||
2729|519|3192|128|61|63|-1|-1|1||-1|-1||
2730|519|3447|128|64|255|-1|-1|1||-1|-1||
2731|519|242|128|1|28|-1|-1|1||-1|-1||
2732|519|512|128|29|56|-1|-1|1||-1|-1||
2733|519|1767|128|57|255|-1|-1|1||-1|-1||
2734|519|26|8|1|13|-1|-1|1||-1|-1||
2735|519|263|8|14|23|-1|-1|1||-1|-1||
2736|519|421|8|24|38|-1|-1|1||-1|-1||
2737|519|422|8|39|48|-1|-1|1||-1|-1||
2738|519|423|8|49|56|-1|-1|1||-1|-1||
2739|519|1559|8|57|255|-1|-1|1||-1|-1||
2740|519|256|8|9|18|-1|-1|1||-1|-1||
2741|519|273|8|19|28|-1|-1|1||-1|-1||
2742|519|129|8|29|38|-1|-1|1||-1|-1||
2743|519|432|8|39|48|-1|-1|1||-1|-1||
2744|519|356|8|49|57|-1|-1|1||-1|-1||
2745|519|1560|8|58|62|-1|-1|1||-1|-1||
2746|519|3448|8|63|255|-1|-1|1||-1|-1||
2747|519|515|8|9|18|-1|-1|1||-1|-1||
2748|519|516|8|19|28|-1|-1|1||-1|-1||
2750|519|518|8|39|48|-1|-1|1||-1|-1||
2751|519|519|8|49|55|-1|-1|1||-1|-1||
2752|519|1558|8|56|63|-1|-1|1||-1|-1||
2753|519|3450|8|64|255|-1|-1|1||-1|-1||
2756|519|524|8|1|23|-1|-1|1||-1|-1||
2766|519|3439|8|62|255|-1|-1|1||-1|-1||
2767|519|278|8|14|255|-1|-1|1||-1|-1||
2768|519|254|8|9|255|-1|-1|1||-1|-1||
2769|519|200|2|1|8|-1|60|1||-1|-1||
2770|519|17|2|9|18|-1|60|1||-1|-1||
2771|519|12|2|19|28|-1|60|1||-1|-1||
2772|519|15|2|29|43|-1|60|1||-1|-1||
2773|519|3834|2|44|50|-1|60|1||-1|-1||
2774|519|9|2|51|59|-1|60|1||-1|-1||
2775|519|1291|2|60|62|-1|60|1||-1|-1||
2776|519|3443|2|63|255|-1|60|1||-1|-1||
2777|519|144|2|34|43|-1|60|1||-1|-1||
2779|519|1290|2|55|59|-1|60|1||-1|-1||
2780|519|2520|2|60|255|-1|60|1||-1|-1||
2781|519|1475|32|55|255|-1|-1|1||-1|-1||
2782|520|1454|1|50|255|-1|-1|1||-1|-1||
2783|520|2581|1|9|14|-1|-1|1||-1|-1||
2784|520|2582|1|15|29|-1|-1|1||-1|-1||
2785|520|516|1|30|48|-1|-1|1||-1|-1||
2786|520|123|1|49|51|-1|-1|1||-1|-1||
2787|520|124|1|52|63|-1|-1|1||-1|-1||
2788|520|2587|1|54|61|-1|-1|1||-1|-1||
2789|520|3245|1|62|63|-1|-1|1||-1|-1||
2792|520|49|512|58|255|-1|-1|1||-1|-1||
2794|520|230|4|22|53|-1|-1|1||-1|-1||
2795|520|131|4|54|60|-1|-1|1||-1|-1||
2796|520|3195|4|61|64|-1|-1|1||-1|-1||
2797|520|3246|4|65|255|-1|-1|1||-1|-1||
2798|520|202|8|9|14|-1|-1|1||-1|-1||
2799|520|11|8|15|21|-1|-1|1||-1|-1||
2800|520|519|8|22|29|-1|-1|1||-1|-1||
2801|520|368|8|30|38|-1|-1|1||-1|-1||
2802|520|89|8|39|48|-1|-1|1||-1|-1||
2803|520|312|8|49|59|-1|-1|1||-1|-1||
2804|520|314|8|60|60|-1|-1|1||-1|-1||
2805|520|1533|8|61|64|-1|-1|1||-1|-1||
2806|520|1537|8|65|255|-1|-1|1||-1|-1||
2813|520|485|8|30|38|-1|-1|1||-1|-1||
2814|520|486|8|39|48|-1|-1|1||-1|-1||
2815|520|487|8|49|57|-1|-1|1||-1|-1||
2816|520|488|8|58|62|-1|-1|1||-1|-1||
2817|520|1535|8|63|255|-1|-1|1||-1|-1||
2822|520|515|8|22|51|-1|-1|1||-1|-1||
2824|520|2584|8|39|52|-1|-1|1||-1|-1||
2825|520|1288|8|53|59|-1|-1|1||-1|-1||
2826|520|1456|8|60|255|-1|-1|1||-1|-1||
2827|520|2585|8|49|255|-1|-1|1||-1|-1||
2828|520|1743|8|55|255|-1|-1|1||-1|-1||
2829|520|3247|8|64|255|-1|-1|1||-1|-1||
2830|520|200|2|9|14|-1|60|1||-1|-1||
2831|520|17|2|15|29|-1|60|1||-1|-1||
2832|520|12|2|30|38|-1|60|1||-1|-1||
2833|520|15|2|39|51|-1|60|1||-1|-1||
2834|520|3684|2|52|56|-1|60|1||-1|-1||
2835|520|9|2|57|60|-1|60|1||-1|-1||
2836|520|3429|2|61|52|-1|60|1||-1|-1||
2837|520|3430|2|63|255|-1|60|1||-1|-1||
2838|520|3683|2|44|58|-1|60|1||-1|-1||
2839|520|1283|2|59|63|-1|60|1||-1|-1||
2840|520|3485|2|64|255|-1|60|1||-1|-1||
2844|521|3403|1|63|255|-1|-1|1||-1|-1||
2847|521|341|64|9|14|-1|-1|1||-1|-1||
2848|521|502|64|15|29|-1|-1|1||-1|-1||
2849|521|445|64|30|48|-1|-1|1||-1|-1||
2850|521|692|64|49|50|-1|-1|1||-1|-1||
2851|521|446|64|51|54|-1|-1|1||-1|-1||
2852|521|524|64|55|56|-1|-1|1||-1|-1||
2853|521|525|64|57|59|-1|-1|1||-1|-1||
2854|521|447|64|60|61|-1|-1|1||-1|-1||
2855|521|3401|64|62|64|-1|-1|1||-1|-1||
2856|521|3413|64|65|255|-1|-1|1||-1|-1||
2857|521|340|256|9|9|-1|-1|1||-1|-1||
2858|521|360|256|30|52|-1|-1|1||-1|-1||
2859|521|451|256|53|60|-1|-1|1||-1|-1||
2860|521|6|256|61|255|-1|-1|1||-1|-1||
2861|521|367|256|39|59|-1|-1|1||-1|-1||
2862|521|1508|256|60|255|-1|-1|1||-1|-1||
2863|521|344|128|15|21|-1|-1|1||-1|-1||
2864|521|355|128|22|48|-1|-1|1||-1|-1||
2865|521|452|128|49|58|-1|-1|1||-1|-1||
2866|521|453|128|59|60|-1|-1|1||-1|-1||
2867|521|3400|128|61|255|-1|-1|1||-1|-1||
2881|521|49|512|58|255|-1|-1|2||-1|-1||
2882|521|236|8|34|55|-1|-1|1||-1|-1||
2883|521|393|8|56|58|-1|-1|1||-1|-1||
2884|521|394|8|59|255|-1|-1|1||-1|-1||
2888|521|346|8|22|255|-1|-1|1||-1|-1||
2889|521|364|8|54|255|-1|-1|1||-1|-1||
2892|521|491|32|9|14|-1|-1|1||-1|-1||
2893|521|351|32|15|21|-1|-1|1||-1|-1||
2894|521|362|32|22|29|-1|-1|1||-1|-1||
2895|521|492|32|30|38|-1|-1|1||-1|-1||
2896|521|440|32|39|48|-1|-1|1||-1|-1||
2897|521|441|32|49|51|-1|-1|1||-1|-1||
2898|521|442|32|52|57|-1|-1|1||-1|-1||
2899|521|495|32|58|63|-1|-1|1||-1|-1||
2900|521|443|32|64|255|-1|-1|1||-1|-1||
2903|522|92|1|15|21|-1|-1|1||-1|-1||
2904|522|91|1|22|27|-1|-1|1||-1|-1||
2905|522|3565|1|28|38|-1|-1|1||-1|-1||
2906|522|3564|1|39|48|-1|-1|1||-1|-1||
2907|522|691|1|49|51|-1|-1|1||-1|-1||
2908|522|57|1|52|58|-1|-1|1||-1|-1||
2909|522|1740|1|59|63|-1|-1|1||-1|-1||
2910|522|3431|1|64|255|-1|-1|1||-1|-1||
2911|522|252|1|15|38|-1|-1|1||-1|-1||
2913|522|3688|1|52|62|-1|-1|1||-1|-1||
2914|522|3418|1|63|255|-1|-1|1||-1|-1||
2915|522|239|256|9|48|-1|-1|1||-1|-1||
2916|522|78|256|49|255|-1|-1|1||-1|-1||
2917|522|264|256|30|255|-1|-1|1||-1|-1||
2919|522|259|256|54|255|-1|-1|1||-1|-1||
