raceid|genderid|helmtextureid|textureindex|colortintid|faceindex|creaturedisplay_dbcid
11|0|1|1|20011|2|48858
11|0|1|1|20011|3|48859
11|0|2|2|20001|6|48860
11|0|0|1|20011|1|48861
11|0|0|2|20001|1|48862
11|0|1|1|20011|4|48863
11|0|1|1|20011|5|48864
11|0|0|1|20011|2|48865
11|0|0|2|20001|2|48866
11|0|2|2|20001|7|48867
11|0|1|1|20011|6|48868
11|0|0|1|20011|3|48869
11|0|0|1|20011|4|48870
11|0|1|1|20011|7|48871
11|0|0|2|20001|3|48872
11|0|0|1|20011|5|48873
11|0|0|2|20001|4|48874
11|0|0|1|20011|6|48875
11|0|0|2|20001|5|48876
11|0|0|1|20011|7|48877
11|0|0|2|20001|6|48878
11|0|0|2|20001|7|48879
11|0|0|2|20002|1|48880
11|0|0|2|20002|2|48881
11|0|0|2|20002|3|48882
11|0|0|2|20002|4|48883
11|0|0|2|20002|5|48884
11|0|0|2|20002|6|48885
11|0|0|2|20002|7|48886
11|0|2|2|20002|1|48887
11|0|2|2|20002|2|48888
11|0|2|2|20002|3|48889
11|0|2|2|20002|4|48890
11|0|2|2|20002|5|48891
11|0|2|2|20002|6|48892
11|0|2|2|20002|7|48893
11|0|2|2|20007|1|48894
11|0|2|2|20007|2|48895
11|0|2|2|20007|3|48896
11|0|2|2|20007|4|48897
11|0|2|2|20007|5|48898
11|0|2|2|20007|6|48899
11|0|2|2|20007|7|48900
11|0|0|2|20007|1|48901
11|0|0|2|20007|2|48902
11|0|0|2|20007|3|48903
11|0|0|2|20007|4|48904
11|0|0|2|20007|5|48905
11|0|0|2|20007|6|48906
11|0|0|2|20007|7|48907
11|0|2|2|20009|1|48908
11|0|2|2|20009|2|48909
11|0|2|2|20009|3|48910
11|0|2|2|20009|4|48911
11|0|2|2|20009|5|48912
11|0|2|2|20009|6|48913
11|0|2|2|20009|7|48914
11|0|0|2|20009|1|48915
11|0|0|2|20009|2|48916
11|0|0|2|20009|3|48917
11|0|0|2|20009|4|48918
11|0|0|2|20009|5|48919
11|0|0|2|20009|6|48920
11|0|0|2|20009|7|48921
11|0|0|2|20010|1|48922
11|0|2|2|20010|1|48923
11|0|0|2|20010|2|48924
11|0|2|2|20010|2|48925
11|0|0|2|20010|3|48926
11|0|2|2|20010|3|48927
11|0|0|2|20010|4|48928
11|0|2|2|20010|4|48929
11|0|0|2|20010|5|48930
11|0|0|2|20010|6|48931
11|0|0|2|20010|7|48932
11|0|2|2|20010|5|48933
11|0|2|2|20010|6|48934
11|0|2|2|20010|7|48935
11|0|2|2|20003|1|48936
11|0|0|2|20003|1|48937
11|0|2|2|20003|2|48938
11|0|0|2|20003|2|48939
11|0|2|2|20003|3|48940
11|0|0|2|20003|3|48941
11|0|2|2|20003|4|48942
11|0|0|2|20003|4|48943
11|0|2|2|20003|5|48944
11|0|0|2|20003|5|48945
11|0|2|2|20003|6|48946
11|0|0|2|20003|6|48947
11|0|2|2|20003|7|48948
11|0|0|2|20003|7|48949
11|1|0|0|0|1|48950
11|1|0|0|0|2|48951
11|1|0|0|0|3|48952
11|1|0|0|0|4|48953
11|1|0|0|0|5|48954
11|1|0|0|0|6|48955
11|1|0|0|0|7|48956
11|0|0|2|20004|1|48957
11|0|0|2|20004|2|48958
11|0|0|2|20004|3|48959
11|0|0|2|20004|4|48960
11|0|0|2|20004|5|48961
11|0|2|2|20004|1|48962
11|0|0|2|20004|6|48963
11|0|0|2|20004|7|48964
11|0|2|2|20004|2|48965
11|0|2|2|20004|3|48966
11|0|2|2|20004|4|48967
11|0|2|2|20004|5|48968
11|0|2|2|20004|6|48969
11|0|2|2|20004|7|48970
11|0|0|2|20005|1|48971
11|0|0|2|20005|2|48972
11|0|0|3|20002|1|48973
11|0|0|2|20005|3|48974
11|0|3|3|20002|1|48975
11|0|3|3|20002|2|48976
11|0|0|3|20002|2|48977
11|0|0|2|20005|4|48978
11|0|3|3|20002|3|48979
11|0|3|3|20002|4|48980
11|0|0|3|20002|3|48981
11|0|2|2|20005|1|48982
11|0|0|2|20005|5|48983
11|0|3|3|20002|5|48984
11|0|3|3|20002|6|48985
11|0|2|2|20005|2|48986
11|0|0|2|20005|6|48987
11|0|0|3|20002|4|48988
11|0|3|3|20002|7|48989
11|0|2|2|20005|3|48990
11|0|0|2|20005|7|48991
11|0|0|3|20002|5|48992
11|0|2|2|20005|4|48993
11|0|2|2|20005|5|48994
11|0|2|2|20005|6|48995
11|0|2|2|20005|7|48996
11|0|0|3|20002|6|48997
11|0|0|3|20002|7|48998
11|0|3|3|20001|1|48999
11|0|3|3|20001|2|49000
11|0|3|3|20001|3|49001
11|0|3|3|20001|4|49002
11|0|3|3|20001|5|49003
11|0|3|3|20001|6|49004
11|0|3|3|20001|7|49005
11|0|0|3|20001|1|49006
11|0|0|3|20001|2|49007
11|0|0|3|20001|3|49008
11|0|0|3|20001|4|49009
11|0|0|3|20001|5|49010
11|0|0|3|20001|6|49011
11|0|0|3|20001|7|49012
11|0|0|2|20008|1|49013
11|0|2|2|20008|1|49014
11|0|0|2|20008|2|49015
11|0|2|2|20008|2|49016
11|0|2|2|20008|3|49017
11|0|2|2|20008|4|49018
11|1|0|1|0|1|49019
11|0|2|2|20008|5|49020
11|0|0|2|20008|3|49021
11|0|0|2|20008|4|49022
11|0|0|2|20008|5|49023
11|0|0|2|20008|6|49024
11|0|0|2|20008|7|49025
11|1|0|1|0|2|49026
11|0|2|2|20008|6|49027
11|0|2|2|20008|7|49028
11|1|0|1|0|3|49029
11|1|0|1|0|4|49030
11|1|0|1|0|5|49031
11|1|0|1|0|6|49032
11|1|0|1|0|7|49033
11|1|1|1|0|1|49034
11|1|1|1|0|2|49035
11|1|1|1|0|3|49036
11|1|1|1|0|4|49037
11|1|1|1|0|5|49038
11|1|1|1|0|6|49039
11|1|1|1|0|7|49040
11|0|2|2|20011|1|49041
11|0|2|2|20011|2|49042
11|0|2|2|20011|3|49043
11|0|2|2|20011|4|49044
11|0|2|2|20011|5|49045
11|0|0|2|20011|1|49046
11|0|0|2|20011|2|49047
11|0|0|2|20011|3|49048
11|0|0|2|20011|4|49049
11|0|0|2|20011|5|49050
11|0|2|2|20011|6|49051
11|0|0|2|20011|6|49052
11|0|2|2|20011|7|49053
11|0|0|2|20011|7|49054
11|0|0|3|20003|1|49055
11|0|0|3|20003|2|49056
11|0|0|3|20003|3|49057
11|0|0|3|20003|4|49058
11|0|0|3|20003|5|49059
11|0|0|3|20003|6|49060
11|0|0|3|20003|7|49061
11|0|3|3|20003|1|49062
11|0|3|3|20003|2|49063
11|0|3|3|20003|3|49064
11|0|3|3|20003|4|49065
11|0|3|3|20003|5|49066
11|0|3|3|20003|6|49067
11|0|3|3|20003|7|49068
11|0|3|3|20004|1|49069
11|0|3|3|20004|2|49070
11|0|3|3|20004|3|49071
11|0|3|3|20004|4|49072
11|0|3|3|20004|5|49073
11|0|3|3|20004|6|49074
11|0|3|3|20004|7|49075
11|0|0|3|20004|1|49076
11|0|0|3|20004|2|49077
11|0|0|3|20004|3|49078
11|0|0|3|20004|4|49079
11|0|0|3|20004|5|49080
11|0|0|3|20004|6|49081
11|0|0|3|20004|7|49082
11|1|0|0|20002|1|49083
11|1|0|0|20002|2|49084
11|1|0|0|20002|3|49085
11|1|0|0|20002|4|49086
11|1|0|0|20002|5|49087
11|1|0|0|20002|6|49088
11|1|0|0|20002|7|49089
11|0|0|3|20006|1|49090
11|0|0|3|20006|2|49091
11|0|0|3|20006|3|49092
11|0|0|3|20006|4|49093
11|0|0|3|20006|5|49094
11|0|0|3|20006|6|49095
11|0|0|3|20006|7|49096
11|0|0|3|20007|1|49097
11|0|0|3|20007|2|49098
11|0|0|3|20007|3|49099
11|0|0|3|20007|4|49100
11|0|0|3|20007|5|49101
11|0|0|3|20007|6|49102
11|0|0|3|20007|7|49103
11|0|3|3|20007|1|49104
11|0|3|3|20007|2|49105
11|0|3|3|20007|3|49106
11|0|3|3|20006|1|49107
11|0|3|3|20007|4|49108
11|0|3|3|20006|2|49109
11|0|3|3|20007|5|49110
11|0|3|3|20006|3|49111
11|0|3|3|20007|6|49112
11|0|3|3|20006|4|49113
11|0|3|3|20007|7|49114
11|0|3|3|20006|5|49115
11|0|3|3|20006|6|49116
11|0|3|3|20006|7|49117
11|0|0|3|20010|1|49118
11|0|3|3|20010|1|49119
11|0|0|3|20010|2|49120
11|0|3|3|20010|2|49121
11|0|0|3|20010|3|49122
11|0|3|3|20010|3|49123
11|0|0|3|20010|4|49124
11|0|3|3|20010|4|49125
11|0|0|3|20010|5|49126
11|0|3|3|20010|5|49127
11|0|0|3|20010|6|49128
11|0|3|3|20010|6|49129
11|0|0|3|20010|7|49130
11|0|3|3|20010|7|49131
11|1|0|0|20001|1|49132
11|1|0|0|20001|2|49133
11|1|0|0|20001|3|49134
11|1|0|0|20001|4|49135
11|1|0|0|20001|5|49136
11|1|0|0|20001|6|49137
11|1|0|0|20001|7|49138
11|0|0|3|20009|1|49139
11|0|0|3|20009|2|49140
11|0|0|3|20009|3|49141
11|0|0|3|20009|4|49142
11|0|0|3|20009|5|49143
11|0|0|3|20009|6|49144
11|0|0|3|20009|7|49145
11|0|3|3|20009|1|49146
11|0|3|3|20009|2|49147
11|0|3|3|20009|3|49148
11|0|3|3|20009|4|49149
11|0|3|3|20009|5|49150
11|0|3|3|20009|6|49151
11|0|3|3|20009|7|49152
11|1|0|0|20009|1|49153
11|1|0|0|20009|2|49154
11|1|0|0|20009|3|49155
11|1|0|0|20009|4|49156
11|1|0|0|20009|5|49157
11|1|0|0|20009|6|49158
11|1|0|0|20009|7|49159
11|1|0|2|0|1|49160
11|0|0|3|20005|1|49161
11|1|0|2|0|2|49162
11|0|3|3|20005|1|49163
11|0|0|3|20005|2|49164
11|1|0|2|0|3|49165
11|0|3|3|20005|2|49166
11|0|0|3|20005|3|49167
11|1|0|2|0|4|49168
11|0|3|3|20005|3|49169
11|0|0|3|20005|4|49170
11|1|0|2|0|5|49171
11|0|3|3|20005|4|49172
11|0|0|3|20005|5|49173
11|1|0|2|0|6|49174
11|0|3|3|20005|5|49175
11|0|0|3|20005|6|49176
11|1|0|2|0|7|49177
11|0|3|3|20005|6|49178
11|0|0|3|20005|7|49179
11|0|3|3|20005|7|49180
11|1|2|2|0|1|49181
11|1|2|2|0|2|49182
11|1|2|2|0|3|49183
11|1|2|2|0|4|49184
11|1|2|2|0|5|49185
11|1|2|2|0|6|49186
11|1|2|2|0|7|49187
11|0|0|3|20008|1|49188
11|0|3|3|20008|1|49189
11|0|0|3|20008|2|49190
11|0|3|3|20008|2|49191
11|0|0|3|20008|3|49192
11|0|3|3|20008|3|49193
11|0|0|3|20008|4|49194
11|0|3|3|20008|4|49195
11|0|0|3|20008|5|49196
11|0|3|3|20008|5|49197
11|0|0|3|20008|6|49198
11|0|3|3|20008|6|49199
11|0|0|3|20008|7|49200
11|0|3|3|20008|7|49201
11|0|3|3|20011|1|49202
11|0|3|3|20011|2|49203
11|0|3|3|20011|3|49204
11|0|0|3|20011|1|49205
11|0|3|3|20011|4|49206
11|0|0|3|20011|2|49207
11|0|3|3|20011|5|49208
11|0|0|3|20011|3|49209
11|0|3|3|20011|6|49210
11|0|0|3|20011|4|49211
11|0|3|3|20011|7|49212
11|0|0|3|20011|5|49213
11|0|0|3|20011|6|49214
11|0|0|3|20011|7|49215
11|1|0|0|20003|1|49216
11|1|0|0|20003|2|49217
11|1|0|0|20003|3|49218
11|1|0|0|20003|4|49219
11|1|0|0|20003|5|49220
11|1|0|0|20003|6|49221
11|1|0|0|20003|7|49222
11|1|1|1|20001|1|49223
11|1|1|1|20001|2|49224
11|1|0|1|20001|1|49225
11|1|1|1|20001|3|49226
11|1|0|1|20001|2|49227
11|1|1|1|20001|4|49228
11|1|0|1|20001|3|49229
11|1|1|1|20001|5|49230
11|1|0|1|20001|4|49231
11|1|1|1|20001|6|49232
11|1|0|1|20001|5|49233
11|1|1|1|20001|7|49234
11|1|0|1|20001|6|49235
11|1|0|1|20001|7|49236
11|1|1|1|20003|1|49237
11|1|1|1|20003|2|49238
11|1|1|1|20003|3|49239
11|1|1|1|20003|4|49240
11|1|0|1|20003|1|49241
11|1|1|1|20003|5|49242
11|1|0|1|20003|2|49243
11|1|1|1|20003|6|49244
11|1|0|1|20003|3|49245
11|1|1|1|20003|7|49246
11|1|0|1|20003|4|49247
11|1|0|1|20003|5|49248
11|1|0|1|20003|6|49249
11|1|0|1|20003|7|49250
11|1|0|1|20006|1|49251
11|1|0|1|20006|2|49252
11|1|0|1|20006|3|49253
11|1|0|0|20005|1|49254
11|1|0|1|20006|4|49255
11|1|1|1|20002|1|49256
11|1|0|0|20005|2|49257
11|1|0|1|20006|5|49258
11|1|0|1|20006|6|49259
11|1|0|1|20002|1|49260
11|1|0|0|20005|3|49261
11|1|1|1|20006|1|49262
11|1|1|1|20002|2|49263
11|1|0|1|20006|7|49264
11|1|0|1|20002|2|49265
11|1|0|0|20005|4|49266
11|1|1|1|20002|3|49267
11|1|1|1|20002|4|49268
11|1|0|1|20002|3|49269
11|1|0|0|20005|5|49270
11|1|1|1|20006|2|49271
11|1|1|1|20002|5|49272
11|1|0|1|20002|4|49273
11|1|0|0|20005|6|49274
11|1|1|1|20006|3|49275
11|1|1|1|20002|6|49276
11|1|0|1|20002|5|49277
11|1|0|0|20005|7|49278
11|1|1|1|20006|4|49279
11|1|1|1|20002|7|49280
11|1|0|1|20002|6|49281
11|1|1|1|20006|5|49282
11|1|0|1|20002|7|49283
11|1|1|1|20006|6|49284
11|1|1|1|20006|7|49285
11|1|0|1|20005|1|49286
11|1|0|1|20005|2|49287
11|1|0|1|20005|3|49288
11|1|0|1|20005|4|49289
11|1|0|1|20005|5|49290
11|1|0|1|20005|6|49291
11|1|0|1|20005|7|49292
11|1|0|0|20004|1|49293
11|1|1|1|20005|1|49294
11|1|0|0|20004|2|49295
11|1|1|1|20005|2|49296
11|1|0|0|20004|3|49297
11|1|0|0|20004|4|49298
11|1|0|0|20004|5|49299
11|1|1|1|20005|3|49300
11|1|0|0|20004|6|49301
11|1|1|1|20005|4|49302
11|1|0|0|20004|7|49303
11|1|1|1|20005|5|49304
11|1|1|1|20005|6|49305
11|1|1|1|20005|7|49306
11|1|0|1|20009|1|49307
11|1|0|1|20009|2|49308
11|1|0|1|20009|3|49309
11|1|0|1|20009|4|49310
11|1|0|1|20009|5|49311
11|1|0|1|20009|6|49312
11|1|0|1|20009|7|49313
11|1|1|1|20009|1|49314
11|1|1|1|20009|2|49315
11|1|1|1|20009|3|49316
11|1|1|1|20009|4|49317
11|1|1|1|20009|5|49318
11|1|1|1|20009|6|49319
11|1|1|1|20009|7|49320
11|1|0|1|20007|1|49321
11|1|1|1|20007|1|49322
11|1|1|1|20007|2|49323
11|1|1|1|20007|3|49324
11|1|0|1|20007|2|49325
11|1|1|1|20007|4|49326
11|1|0|1|20007|3|49327
11|1|1|1|20007|5|49328
11|1|1|1|20007|6|49329
11|1|1|1|20007|7|49330
11|1|0|1|20007|4|49331
11|1|0|1|20007|5|49332
11|1|0|1|20007|6|49333
11|1|0|1|20007|7|49334
11|1|0|1|20010|1|49335
11|1|1|1|20010|1|49336
11|1|0|1|20010|2|49337
11|1|1|1|20010|2|49338
11|1|0|1|20010|3|49339
11|1|1|1|20010|3|49340
11|1|0|1|20010|4|49341
11|1|1|1|20010|4|49342
11|1|0|1|20010|5|49343
11|1|1|1|20010|5|49344
11|1|0|1|20010|6|49345
11|1|1|1|20010|6|49346
11|1|0|1|20010|7|49347
11|1|1|1|20010|7|49348
11|1|0|1|20004|1|49349
11|1|0|1|20004|2|49350
11|1|1|1|20004|1|49351
11|1|0|1|20004|3|49352
11|1|1|1|20004|2|49353
11|1|0|1|20004|4|49354
11|1|1|1|20004|3|49355
11|1|0|1|20004|5|49356
11|1|1|1|20004|4|49357
11|1|0|1|20004|6|49358
11|1|1|1|20004|5|49359
11|1|0|1|20004|7|49360
11|1|1|1|20004|6|49361
11|1|1|1|20004|7|49362
11|1|0|3|0|1|49363
11|1|0|3|0|2|49364
11|1|0|3|0|3|49365
11|1|0|3|0|4|49366
11|1|0|3|0|5|49367
11|1|0|3|0|6|49368
11|1|0|3|0|7|49369
11|1|3|3|0|1|49370
11|1|3|3|0|2|49371
11|1|3|3|0|3|49372
11|1|3|3|0|4|49373
11|1|3|3|0|5|49374
11|1|3|3|0|6|49375
11|1|3|3|0|7|49376
11|1|1|1|20008|1|49377
11|1|1|1|20008|2|49378
11|1|1|1|20008|3|49379
11|1|0|1|20008|1|49380
11|1|1|1|20008|4|49381
11|1|0|1|20008|2|49382
11|1|1|1|20008|5|49383
11|1|0|1|20008|3|49384
11|1|1|1|20008|6|49385
11|1|0|1|20008|4|49386
11|1|1|1|20008|7|49387
11|1|0|1|20008|5|49388
11|1|0|1|20008|6|49389
11|1|0|1|20008|7|49390
11|1|2|2|20001|1|49391
11|1|2|2|20001|2|49392
11|1|2|2|20001|3|49393
11|1|2|2|20001|4|49394
11|1|2|2|20001|5|49395
11|1|2|2|20001|6|49396
11|1|2|2|20001|7|49397
11|1|0|2|20001|1|49398
11|1|0|2|20001|2|49399
11|1|0|2|20001|3|49400
11|1|0|2|20001|4|49401
11|1|0|2|20001|5|49402
11|1|0|2|20001|6|49403
11|1|0|2|20001|7|49404
11|1|1|1|20011|1|49405
11|1|1|1|20011|2|49406
11|1|1|1|20011|3|49407
11|1|1|1|20011|4|49408
11|1|1|1|20011|5|49409
11|1|1|1|20011|6|49410
11|1|1|1|20011|7|49411
11|1|0|1|20011|1|49412
11|1|0|1|20011|2|49413
11|1|0|1|20011|3|49414
11|1|0|1|20011|4|49415
11|1|0|1|20011|5|49416
11|1|0|1|20011|6|49417
11|1|0|1|20011|7|49418
11|1|0|2|20006|1|49419
11|1|0|2|20006|2|49420
11|1|0|2|20006|3|49421
11|1|0|2|20006|4|49422
11|1|0|2|20002|1|49423
11|1|0|2|20006|5|49424
11|1|0|2|20002|2|49425
11|1|2|2|20006|1|49426
11|1|0|2|20006|6|49427
11|1|0|2|20002|3|49428
11|1|2|2|20006|2|49429
11|1|0|2|20006|7|49430
11|1|0|2|20002|4|49431
11|1|2|2|20006|3|49432
11|1|0|2|20002|5|49433
11|1|2|2|20006|4|49434
11|1|0|2|20002|6|49435
11|1|2|2|20006|5|49436
11|1|0|2|20002|7|49437
11|1|2|2|20006|6|49438
11|1|2|2|20006|7|49439
11|1|2|2|20002|1|49440
11|1|2|2|20002|2|49441
11|1|2|2|20002|3|49442
11|1|2|2|20002|4|49443
11|1|2|2|20002|5|49444
11|1|2|2|20002|6|49445
11|1|2|2|20002|7|49446
11|1|0|2|20010|1|49447
11|1|0|2|20010|2|49448
11|1|2|2|20010|1|49449
11|1|0|2|20010|3|49450
11|1|2|2|20010|2|49451
11|1|0|2|20010|4|49452
11|1|2|2|20010|3|49453
11|1|0|2|20010|5|49454
11|1|2|2|20010|4|49455
11|1|0|2|20010|6|49456
11|1|0|2|20010|7|49457
11|1|2|2|20010|5|49458
11|1|2|2|20010|6|49459
11|1|2|2|20010|7|49460
11|1|2|2|20007|1|49461
11|1|2|2|20007|2|49462
11|1|2|2|20009|1|49463
11|1|2|2|20007|3|49464
11|1|0|2|20009|1|49465
11|1|2|2|20009|2|49466
11|1|2|2|20007|4|49467
11|1|0|2|20009|2|49468
11|1|2|2|20009|3|49469
11|1|2|2|20007|5|49470
11|1|0|2|20009|3|49471
11|1|2|2|20009|4|49472
11|1|2|2|20007|6|49473
11|1|0|2|20009|4|49474
11|1|2|2|20009|5|49475
11|1|2|2|20007|7|49476
11|1|0|2|20009|5|49477
11|1|2|2|20009|6|49478
11|1|0|2|20009|6|49479
11|1|2|2|20009|7|49480
11|1|0|2|20009|7|49481
11|1|0|2|20007|1|49482
11|1|0|2|20007|2|49483
11|1|0|2|20007|3|49484
11|1|0|2|20007|4|49485
11|1|0|2|20007|5|49486
11|1|0|2|20007|6|49487
11|1|0|2|20007|7|49488
11|1|0|2|20003|1|49489
11|1|0|2|20003|2|49490
11|1|2|2|20003|1|49491
11|1|0|2|20003|3|49492
11|1|2|2|20003|2|49493
11|1|0|2|20003|4|49494
11|1|2|2|20003|3|49495
11|1|0|2|20003|5|49496
11|1|2|2|20003|4|49497
11|1|0|2|20003|6|49498
11|1|2|2|20003|5|49499
11|1|0|2|20003|7|49500
11|1|2|2|20003|6|49501
11|1|2|2|20003|7|49502
11|1|0|2|20004|1|49503
11|1|0|2|20004|2|49504
11|1|2|2|20004|1|49505
11|1|0|2|20004|3|49506
11|1|2|2|20004|2|49507
11|1|0|2|20004|4|49508
11|1|0|2|20005|1|49509
11|1|2|2|20004|3|49510
11|1|0|2|20004|5|49511
11|1|2|2|20005|1|49512
11|1|0|2|20005|2|49513
11|1|2|2|20004|4|49514
11|1|0|2|20004|6|49515
11|1|2|2|20005|2|49516
11|1|0|2|20005|3|49517
11|1|2|2|20004|5|49518
11|1|0|2|20004|7|49519
11|1|2|2|20005|3|49520
11|1|0|2|20005|4|49521
11|1|2|2|20004|6|49522
11|1|2|2|20005|4|49523
11|1|0|2|20005|5|49524
11|1|2|2|20004|7|49525
11|1|2|2|20005|5|49526
11|1|0|2|20005|6|49527
11|1|2|2|20005|6|49528
11|1|0|2|20005|7|49529
11|1|2|2|20005|7|49530
11|1|2|2|20008|1|49531
11|1|2|2|20008|2|49532
11|1|0|2|20008|1|49533
11|1|2|2|20008|3|49534
11|1|0|2|20008|2|49535
11|1|2|2|20008|4|49536
11|1|0|2|20008|3|49537
11|1|2|2|20008|5|49538
11|1|0|2|20008|4|49539
11|1|2|2|20008|6|49540
11|1|0|2|20008|5|49541
11|1|2|2|20008|7|49542
11|1|0|2|20008|6|49543
11|1|0|2|20008|7|49544
11|1|3|3|20002|1|49545
11|1|3|3|20002|2|49546
11|1|3|3|20002|3|49547
11|1|3|3|20001|1|49548
11|1|3|3|20002|4|49549
11|1|3|3|20002|5|49550
11|1|0|3|20001|1|49551
11|1|0|3|20002|1|49552
11|1|0|3|20002|2|49553
11|1|0|3|20002|3|49554
11|1|0|3|20002|4|49555
11|1|0|3|20002|5|49556
11|1|0|3|20002|6|49557
11|1|0|3|20002|7|49558
11|1|3|3|20001|2|49559
11|1|3|3|20002|6|49560
11|1|0|3|20001|2|49561
11|1|3|3|20001|3|49562
11|1|3|3|20002|7|49563
11|1|0|3|20001|3|49564
11|1|3|3|20001|4|49565
11|1|0|3|20001|4|49566
11|1|3|3|20001|5|49567
11|1|0|3|20001|5|49568
11|1|3|3|20001|6|49569
11|1|0|3|20001|6|49570
11|1|3|3|20001|7|49571
11|1|0|3|20001|7|49572
11|1|0|2|20011|1|49573
11|1|0|2|20011|2|49574
11|1|0|2|20011|3|49575
11|1|2|2|20011|1|49576
11|1|0|2|20011|4|49577
11|1|2|2|20011|2|49578
11|1|0|2|20011|5|49579
11|1|2|2|20011|3|49580
11|1|0|2|20011|6|49581
11|1|2|2|20011|4|49582
11|1|0|2|20011|7|49583
11|1|2|2|20011|5|49584
11|1|2|2|20011|6|49585
11|1|2|2|20011|7|49586
11|1|0|3|20006|1|49587
11|1|0|3|20006|2|49588
11|1|0|3|20006|3|49589
11|1|0|3|20006|4|49590
11|1|0|3|20006|5|49591
11|1|0|3|20006|6|49592
11|1|0|3|20006|7|49593
11|1|3|3|20007|1|49594
11|1|3|3|20007|2|49595
11|1|3|3|20007|3|49596
11|1|3|3|20007|4|49597
11|1|3|3|20007|5|49598
11|1|3|3|20007|6|49599
11|1|3|3|20007|7|49600
11|1|0|3|20007|1|49601
11|1|0|3|20007|2|49602
11|1|0|3|20007|3|49603
11|1|0|3|20007|4|49604
11|1|0|3|20007|5|49605
11|1|0|3|20007|6|49606
11|1|0|3|20007|7|49607
11|1|0|3|20003|1|49608
11|1|0|3|20003|2|49609
11|1|0|3|20003|3|49610
11|1|0|3|20003|4|49611
11|1|0|3|20003|5|49612
11|1|0|3|20003|6|49613
11|1|0|3|20003|7|49614
11|1|3|3|20009|1|49615
11|1|3|3|20009|2|49616
11|1|3|3|20009|3|49617
11|1|3|3|20009|4|49618
11|1|3|3|20009|5|49619
11|1|3|3|20009|6|49620
11|1|3|3|20009|7|49621
11|1|0|3|20009|1|49622
11|1|0|3|20009|2|49623
11|1|0|3|20009|3|49624
11|1|0|3|20009|4|49625
11|1|0|3|20009|5|49626
11|1|0|3|20009|6|49627
11|1|0|3|20009|7|49628
11|1|3|3|20006|1|49629
11|1|3|3|20006|2|49630
11|1|3|3|20006|3|49631
11|1|3|3|20006|4|49632
11|1|3|3|20006|5|49633
11|1|3|3|20006|6|49634
11|1|3|3|20006|7|49635
11|1|3|3|20003|1|49636
11|1|3|3|20003|2|49637
11|1|3|3|20003|3|49638
11|1|3|3|20003|4|49639
11|1|3|3|20003|5|49640
11|1|3|3|20003|6|49641
11|1|3|3|20003|7|49642
11|1|0|3|20010|1|49643
11|1|0|3|20010|2|49644
11|1|0|3|20010|3|49645
11|1|0|3|20010|4|49646
11|1|0|3|20010|5|49647
11|1|0|3|20010|6|49648
11|1|0|3|20010|7|49649
11|1|3|3|20010|1|49650
11|1|3|3|20010|2|49651
11|1|3|3|20010|3|49652
11|1|3|3|20010|4|49653
11|1|3|3|20010|5|49654
11|1|3|3|20010|6|49655
11|1|3|3|20010|7|49656
11|1|0|3|20005|1|49657
11|1|0|3|20005|2|49658
11|1|3|3|20005|1|49659
11|1|0|3|20005|3|49660
11|1|3|3|20005|2|49661
11|1|0|3|20005|4|49662
11|1|3|3|20005|3|49663
11|1|0|3|20005|5|49664
11|1|3|3|20005|4|49665
11|1|0|3|20005|6|49666
11|1|3|3|20005|5|49667
11|1|0|3|20005|7|49668
11|1|3|3|20005|6|49669
11|1|3|3|20005|7|49670
11|1|0|3|20004|1|49671
11|1|0|3|20004|2|49672
11|1|0|3|20004|3|49673
11|1|0|3|20004|4|49674
11|1|0|3|20004|5|49675
11|1|0|3|20004|6|49676
11|1|0|3|20004|7|49677
11|1|3|3|20004|1|49678
11|1|3|3|20004|2|49679
11|1|3|3|20004|3|49680
11|1|3|3|20004|4|49681
11|1|3|3|20004|5|49682
11|1|3|3|20004|6|49683
11|1|3|3|20004|7|49684
11|1|0|3|20008|1|49685
11|1|0|3|20008|2|49686
11|1|0|3|20008|3|49687
11|1|0|3|20008|4|49688
11|1|0|3|20008|5|49689
11|1|0|3|20008|6|49690
11|1|0|3|20008|7|49691
12|0|0|0|0|1|49692
12|0|0|0|0|2|49693
12|0|0|0|0|3|49694
12|0|0|0|0|4|49695
12|0|0|0|0|5|49696
12|0|0|0|0|6|49697
12|0|0|0|0|7|49698
11|1|3|3|20008|1|49699
11|1|3|3|20008|2|49700
11|1|3|3|20008|3|49701
11|1|3|3|20008|4|49702
11|1|3|3|20008|5|49703
11|1|3|3|20008|6|49704
11|1|3|3|20008|7|49705
12|0|0|1|0|1|49706
12|0|0|1|0|2|49707
12|0|0|1|0|3|49708
12|0|0|1|0|4|49709
12|0|0|1|0|5|49710
12|0|0|1|0|6|49711
12|0|0|1|0|7|49712
12|0|1|1|0|1|49713
12|0|1|1|0|2|49714
12|0|1|1|0|3|49715
12|0|1|1|0|4|49716
12|0|1|1|0|5|49717
12|0|1|1|0|6|49718
12|0|1|1|0|7|49719
11|1|0|3|20011|1|49720
11|1|3|3|20011|1|49721
11|1|0|3|20011|2|49722
11|1|3|3|20011|2|49723
11|1|0|3|20011|3|49724
11|1|3|3|20011|3|49725
11|1|0|3|20011|4|49726
11|1|3|3|20011|4|49727
11|1|0|3|20011|5|49728
11|1|3|3|20011|5|49729
11|1|0|3|20011|6|49730
11|1|3|3|20011|6|49731
11|1|0|3|20011|7|49732
11|1|3|3|20011|7|49733
