raceid|genderid|helmtextureid|textureindex|colortintid|faceindex|creaturedisplay_dbcid
12|0|3|3|0|2|52878
12|0|3|3|0|3|52879
12|0|3|3|0|4|52880
12|0|3|3|0|5|52881
12|0|3|3|0|6|52882
12|0|3|3|0|7|52883
12|0|0|3|20001|1|52884
12|0|0|3|20001|2|52885
12|0|0|3|20001|3|52886
12|0|0|3|20001|4|52887
12|0|0|3|20001|5|52888
12|0|0|3|20001|6|52889
12|0|0|3|20001|7|52890
12|0|3|3|20001|1|52891
12|0|3|3|20001|2|52892
12|0|3|3|20001|3|52893
12|0|3|3|20001|4|52894
12|0|3|3|20001|5|52895
12|0|3|3|20001|6|52896
12|0|3|3|20001|7|52897
12|0|0|3|20002|1|52898
12|0|0|3|20002|2|52899
12|0|0|3|20002|3|52900
12|0|0|3|20002|4|52901
12|0|0|3|20002|5|52902
12|0|0|3|20002|6|52903
12|0|0|3|20002|7|52904
12|0|3|3|20002|1|52905
12|0|3|3|20002|2|52906
12|0|3|3|20002|3|52907
12|0|3|3|20002|4|52908
12|0|3|3|20002|5|52909
12|0|3|3|20002|6|52910
12|0|3|3|20002|7|52911
12|0|0|3|20003|1|52912
12|0|0|3|20003|2|52913
12|0|0|3|20003|3|52914
12|0|0|3|20003|4|52915
12|0|0|3|20003|5|52916
12|0|0|3|20003|6|52917
12|0|0|3|20003|7|52918
12|0|3|3|20003|1|52919
12|0|3|3|20003|2|52920
12|0|3|3|20003|3|52921
12|0|3|3|20003|4|52922
12|0|3|3|20003|5|52923
12|0|3|3|20003|6|52924
12|0|3|3|20003|7|52925
12|0|0|3|20004|1|52926
12|0|0|3|20004|2|52927
12|0|0|3|20004|3|52928
12|0|0|3|20004|4|52929
12|0|0|3|20004|5|52930
12|0|0|3|20004|6|52931
12|0|0|3|20004|7|52932
12|0|3|3|20004|1|52933
12|0|3|3|20004|2|52934
12|0|3|3|20004|3|52935
12|0|3|3|20004|4|52936
12|0|3|3|20004|5|52937
12|0|3|3|20004|6|52938
12|0|3|3|20004|7|52939
12|0|0|3|20005|1|52940
12|0|0|3|20005|2|52941
12|0|0|3|20005|3|52942
12|0|0|3|20005|4|52943
12|0|0|3|20005|5|52944
12|0|0|3|20005|6|52945
12|0|0|3|20005|7|52946
12|0|3|3|20005|1|52947
12|0|3|3|20005|2|52948
12|0|3|3|20005|3|52949
12|0|3|3|20005|4|52950
12|0|3|3|20005|5|52951
12|0|3|3|20005|6|52952
12|0|3|3|20005|7|52953
12|0|0|3|20006|1|52954
12|0|0|3|20006|2|52955
12|0|0|3|20006|3|52956
12|0|0|3|20006|4|52957
12|0|0|3|20006|5|52958
12|0|0|3|20006|6|52959
12|0|0|3|20006|7|52960
12|0|3|3|20006|1|52961
12|0|3|3|20006|2|52962
12|0|3|3|20006|3|52963
12|0|3|3|20006|4|52964
12|0|3|3|20006|5|52965
12|0|3|3|20006|6|52966
12|0|3|3|20006|7|52967
12|0|0|3|20007|1|52968
12|0|0|3|20007|2|52969
12|0|0|3|20007|3|52970
12|0|0|3|20007|4|52971
12|0|0|3|20007|5|52972
12|0|0|3|20007|6|52973
12|0|0|3|20007|7|52974
12|0|3|3|20007|1|52975
12|0|3|3|20007|2|52976
12|0|3|3|20007|3|52977
12|0|3|3|20007|4|52978
12|0|3|3|20007|5|52979
12|0|3|3|20007|6|52980
12|0|3|3|20007|7|52981
12|0|0|3|20008|1|52982
12|0|0|3|20008|2|52983
12|0|0|3|20008|3|52984
12|0|0|3|20008|4|52985
12|0|0|3|20008|5|52986
12|0|0|3|20008|6|52987
12|0|0|3|20008|7|52988
12|0|3|3|20008|1|52989
12|0|3|3|20008|2|52990
12|0|3|3|20008|3|52991
12|0|3|3|20008|4|52992
12|0|3|3|20008|5|52993
12|0|3|3|20008|6|52994
12|0|3|3|20008|7|52995
12|0|0|3|20009|1|52996
12|0|0|3|20009|2|52997
12|0|0|3|20009|3|52998
12|0|0|3|20009|4|52999
12|0|0|3|20009|5|53000
12|0|0|3|20009|6|53001
12|0|0|3|20009|7|53002
12|0|3|3|20009|1|53003
12|0|3|3|20009|2|53004
12|0|3|3|20009|3|53005
12|0|3|3|20009|4|53006
12|0|3|3|20009|5|53007
12|0|3|3|20009|6|53008
12|0|3|3|20009|7|53009
12|0|0|3|20010|1|53010
12|0|0|3|20010|2|53011
12|0|0|3|20010|3|53012
12|0|0|3|20010|4|53013
12|0|0|3|20010|5|53014
12|0|0|3|20010|6|53015
12|0|0|3|20010|7|53016
12|0|3|3|20010|1|53017
12|0|3|3|20010|2|53018
12|0|3|3|20010|3|53019
12|0|3|3|20010|4|53020
12|0|3|3|20010|5|53021
12|0|3|3|20010|6|53022
12|0|3|3|20010|7|53023
12|0|0|3|20011|1|53024
12|0|0|3|20011|2|53025
12|0|0|3|20011|3|53026
12|0|0|3|20011|4|53027
12|0|0|3|20011|5|53028
12|0|0|3|20011|6|53029
12|0|0|3|20011|7|53030
12|0|3|3|20011|1|53031
12|0|3|3|20011|2|53032
12|0|3|3|20011|3|53033
12|0|3|3|20011|4|53034
12|0|3|3|20011|5|53035
12|0|3|3|20011|6|53036
12|0|3|3|20011|7|53037
12|0|0|10|0|1|53038
12|0|0|10|0|2|53039
12|0|0|10|0|3|53040
12|0|0|10|0|4|53041
12|0|0|10|0|5|53042
12|0|0|10|0|6|53043
12|0|0|10|0|7|53044
12|0|0|10|20001|1|53045
12|0|0|10|20001|2|53046
12|0|0|10|20001|3|53047
12|0|0|10|20001|4|53048
12|0|0|10|20001|5|53049
12|0|0|10|20001|6|53050
12|0|0|10|20001|7|53051
12|0|0|10|20003|1|53052
12|0|0|10|20003|2|53053
12|0|0|10|20003|3|53054
12|0|0|10|20003|4|53055
12|0|0|10|20003|5|53056
12|0|0|10|20003|6|53057
12|0|0|10|20003|7|53058
12|0|0|10|20005|1|53059
12|0|0|10|20005|2|53060
12|0|0|10|20005|3|53061
12|0|0|10|20005|4|53062
12|0|0|10|20005|5|53063
12|0|0|10|20005|6|53064
12|0|0|10|20005|7|53065
12|0|0|10|20006|1|53066
12|0|0|10|20006|2|53067
12|0|0|10|20006|3|53068
12|0|0|10|20006|4|53069
12|0|0|10|20006|5|53070
12|0|0|10|20006|6|53071
12|0|0|10|20006|7|53072
12|0|0|10|20007|1|53073
12|0|0|10|20007|2|53074
12|0|0|10|20007|3|53075
12|0|0|10|20007|4|53076
12|0|0|10|20007|5|53077
12|0|0|10|20007|6|53078
12|0|0|10|20007|7|53079
12|0|0|10|20008|1|53080
12|0|0|10|20008|2|53081
12|0|0|10|20008|3|53082
12|0|0|10|20008|4|53083
12|0|0|10|20008|5|53084
12|0|0|10|20008|6|53085
12|0|0|10|20008|7|53086
12|0|0|10|20009|1|53087
12|0|0|10|20009|2|53088
12|0|0|10|20009|3|53089
12|0|0|10|20009|4|53090
12|0|0|10|20009|5|53091
12|0|0|10|20009|6|53092
12|0|0|10|20009|7|53093
12|0|0|10|20011|1|53094
12|0|0|10|20011|2|53095
12|0|0|10|20011|3|53096
12|0|0|10|20011|4|53097
12|0|0|10|20011|5|53098
12|0|0|10|20011|6|53099
12|0|0|10|20011|7|53100
12|0|0|11|0|1|53101
12|0|0|11|0|2|53102
12|0|0|11|0|3|53103
12|0|0|11|0|4|53104
12|0|0|11|0|5|53105
12|0|0|11|0|6|53106
12|0|0|11|0|7|53107
12|0|0|11|20001|1|53108
12|0|0|11|20001|2|53109
12|0|0|11|20001|3|53110
12|0|0|11|20001|4|53111
12|0|0|11|20001|5|53112
12|0|0|11|20001|6|53113
12|0|0|11|20001|7|53114
12|0|0|11|20002|1|53115
12|0|0|11|20002|2|53116
12|0|0|11|20002|3|53117
12|0|0|11|20002|4|53118
12|0|0|11|20002|5|53119
12|0|0|11|20002|6|53120
12|0|0|11|20002|7|53121
12|0|0|11|20004|1|53122
12|0|0|11|20004|2|53123
12|0|0|11|20004|3|53124
12|0|0|11|20004|4|53125
12|0|0|11|20004|5|53126
12|0|0|11|20004|6|53127
12|0|0|11|20004|7|53128
12|0|0|11|20005|1|53129
12|0|0|11|20005|2|53130
12|0|0|11|20005|3|53131
12|0|0|11|20005|4|53132
12|0|0|11|20005|5|53133
12|0|0|11|20005|6|53134
12|0|0|11|20005|7|53135
12|0|0|11|20006|1|53136
12|0|0|11|20006|2|53137
12|0|0|11|20006|3|53138
12|0|0|11|20006|4|53139
12|0|0|11|20006|5|53140
12|0|0|11|20006|6|53141
12|0|0|11|20006|7|53142
12|0|0|12|0|1|53143
12|0|0|12|0|2|53144
12|0|0|12|0|3|53145
12|0|0|12|0|4|53146
12|0|0|12|0|5|53147
12|0|0|12|0|6|53148
12|0|0|12|0|7|53149
12|0|0|12|20001|1|53150
12|0|0|12|20001|2|53151
12|0|0|12|20001|3|53152
12|0|0|12|20001|4|53153
12|0|0|12|20001|5|53154
12|0|0|12|20001|6|53155
12|0|0|12|20001|7|53156
12|0|0|12|20002|1|53157
12|0|0|12|20002|2|53158
12|0|0|12|20002|3|53159
12|0|0|12|20002|4|53160
12|0|0|12|20002|5|53161
12|0|0|12|20002|6|53162
12|0|0|12|20002|7|53163
12|0|0|12|20003|1|53164
12|0|0|12|20003|2|53165
12|0|0|12|20003|3|53166
12|0|0|12|20003|4|53167
12|0|0|12|20003|5|53168
12|0|0|12|20003|6|53169
12|0|0|12|20003|7|53170
12|0|0|12|20004|1|53171
12|0|0|12|20004|2|53172
12|0|0|12|20004|3|53173
12|0|0|12|20004|4|53174
12|0|0|12|20004|5|53175
12|0|0|12|20004|6|53176
12|0|0|12|20004|7|53177
12|0|0|12|20005|1|53178
12|0|0|12|20005|2|53179
12|0|0|12|20005|3|53180
12|0|0|12|20005|4|53181
12|0|0|12|20005|5|53182
12|0|0|12|20005|6|53183
12|0|0|12|20005|7|53184
12|0|0|12|20006|1|53185
12|0|0|12|20006|2|53186
12|0|0|12|20006|3|53187
12|0|0|12|20006|4|53188
12|0|0|12|20006|5|53189
12|0|0|12|20006|6|53190
12|0|0|12|20006|7|53191
12|0|0|12|20008|1|53192
12|0|0|12|20008|2|53193
12|0|0|12|20008|3|53194
12|0|0|12|20008|4|53195
12|0|0|12|20008|5|53196
12|0|0|12|20008|6|53197
12|0|0|12|20008|7|53198
12|0|0|12|20009|1|53199
12|0|0|12|20009|2|53200
12|0|0|12|20009|3|53201
12|0|0|12|20009|4|53202
12|0|0|12|20009|5|53203
12|0|0|12|20009|6|53204
12|0|0|12|20009|7|53205
12|0|0|12|20011|1|53206
12|0|0|12|20011|2|53207
12|0|0|12|20011|3|53208
12|0|0|12|20011|4|53209
12|0|0|12|20011|5|53210
12|0|0|12|20011|6|53211
12|0|0|12|20011|7|53212
12|0|0|13|0|1|53213
12|0|0|13|0|2|53214
12|0|0|13|0|3|53215
12|0|0|13|0|4|53216
12|0|0|13|0|5|53217
12|0|0|13|0|6|53218
12|0|0|13|0|7|53219
12|0|0|13|20001|1|53220
12|0|0|13|20001|2|53221
12|0|0|13|20001|3|53222
12|0|0|13|20001|4|53223
12|0|0|13|20001|5|53224
12|0|0|13|20001|6|53225
12|0|0|13|20001|7|53226
12|0|0|13|20003|1|53227
12|0|0|13|20003|2|53228
12|0|0|13|20003|3|53229
12|0|0|13|20003|4|53230
12|0|0|13|20003|5|53231
12|0|0|13|20003|6|53232
12|0|0|13|20003|7|53233
12|0|0|13|20005|1|53234
12|0|0|13|20005|2|53235
12|0|0|13|20005|3|53236
12|0|0|13|20005|4|53237
12|0|0|13|20005|5|53238
12|0|0|13|20005|6|53239
12|0|0|13|20005|7|53240
12|0|0|13|20006|1|53241
12|0|0|13|20006|2|53242
12|0|0|13|20006|3|53243
12|0|0|13|20006|4|53244
12|0|0|13|20006|5|53245
12|0|0|13|20006|6|53246
12|0|0|13|20006|7|53247
12|0|0|13|20007|1|53248
12|0|0|13|20007|2|53249
12|0|0|13|20007|3|53250
12|0|0|13|20007|4|53251
12|0|0|13|20007|5|53252
12|0|0|13|20007|6|53253
12|0|0|13|20007|7|53254
12|0|0|13|20008|1|53255
12|0|0|13|20008|2|53256
12|0|0|13|20008|3|53257
12|0|0|13|20008|4|53258
12|0|0|13|20008|5|53259
12|0|0|13|20008|6|53260
12|0|0|13|20008|7|53261
12|0|0|13|20010|1|53262
12|0|0|13|20010|2|53263
12|0|0|13|20010|3|53264
12|0|0|13|20010|4|53265
12|0|0|13|20010|5|53266
12|0|0|13|20010|6|53267
12|0|0|13|20010|7|53268
12|0|0|13|20011|1|53269
12|0|0|13|20011|2|53270
12|0|0|13|20011|3|53271
12|0|0|13|20011|4|53272
12|0|0|13|20011|5|53273
12|0|0|13|20011|6|53274
12|0|0|13|20011|7|53275
12|0|0|14|0|1|53276
12|0|0|14|0|2|53277
12|0|0|14|0|3|53278
12|0|0|14|0|4|53279
12|0|0|14|0|5|53280
12|0|0|14|0|6|53281
12|0|0|14|0|7|53282
12|0|0|14|20001|1|53283
12|0|0|14|20001|2|53284
12|0|0|14|20001|3|53285
12|0|0|14|20001|4|53286
12|0|0|14|20001|5|53287
12|0|0|14|20001|6|53288
12|0|0|14|20001|7|53289
12|0|0|14|20003|1|53290
12|0|0|14|20003|2|53291
12|0|0|14|20003|3|53292
12|0|0|14|20003|4|53293
12|0|0|14|20003|5|53294
12|0|0|14|20003|6|53295
12|0|0|14|20003|7|53296
12|0|0|14|20004|1|53297
12|0|0|14|20004|2|53298
12|0|0|14|20004|3|53299
12|0|0|14|20004|4|53300
12|0|0|14|20004|5|53301
12|0|0|14|20004|6|53302
12|0|0|14|20004|7|53303
12|0|0|14|20005|1|53304
12|0|0|14|20005|2|53305
12|0|0|14|20005|3|53306
12|0|0|14|20005|4|53307
12|0|0|14|20005|5|53308
12|0|0|14|20005|6|53309
12|0|0|14|20005|7|53310
12|0|0|14|20008|1|53311
12|0|0|14|20008|2|53312
12|0|0|14|20008|3|53313
12|0|0|14|20008|4|53314
12|0|0|14|20008|5|53315
12|0|0|14|20008|6|53316
12|0|0|14|20008|7|53317
12|0|0|14|20009|1|53318
12|0|0|14|20009|2|53319
12|0|0|14|20009|3|53320
12|0|0|14|20009|4|53321
12|0|0|14|20009|5|53322
12|0|0|14|20009|6|53323
12|0|0|14|20009|7|53324
12|0|0|14|20010|1|53325
12|0|0|14|20010|2|53326
12|0|0|14|20010|3|53327
12|0|0|14|20010|4|53328
12|0|0|14|20010|5|53329
12|0|0|14|20010|6|53330
12|0|0|14|20010|7|53331
12|0|0|15|0|1|53332
12|0|0|15|0|2|53333
12|0|0|15|0|3|53334
12|0|0|15|0|4|53335
12|0|0|15|0|5|53336
12|0|0|15|0|6|53337
12|0|0|15|0|7|53338
12|0|0|15|20001|1|53339
12|0|0|15|20001|2|53340
12|0|0|15|20001|3|53341
12|0|0|15|20001|4|53342
12|0|0|15|20001|5|53343
12|0|0|15|20001|6|53344
12|0|0|15|20001|7|53345
12|0|0|15|20003|1|53346
12|0|0|15|20003|2|53347
12|0|0|15|20003|3|53348
12|0|0|15|20003|4|53349
12|0|0|15|20003|5|53350
12|0|0|15|20003|6|53351
12|0|0|15|20003|7|53352
12|0|0|15|20005|1|53353
12|0|0|15|20005|2|53354
12|0|0|15|20005|3|53355
12|0|0|15|20005|4|53356
12|0|0|15|20005|5|53357
12|0|0|15|20005|6|53358
12|0|0|15|20005|7|53359
12|0|0|15|20006|1|53360
12|0|0|15|20006|2|53361
12|0|0|15|20006|3|53362
12|0|0|15|20006|4|53363
12|0|0|15|20006|5|53364
12|0|0|15|20006|6|53365
12|0|0|15|20006|7|53366
12|0|0|15|20008|1|53367
12|0|0|15|20008|2|53368
12|0|0|15|20008|3|53369
12|0|0|15|20008|4|53370
12|0|0|15|20008|5|53371
12|0|0|15|20008|6|53372
12|0|0|15|20008|7|53373
12|0|0|15|20009|1|53374
12|0|0|15|20009|2|53375
12|0|0|15|20009|3|53376
12|0|0|15|20009|4|53377
12|0|0|15|20009|5|53378
12|0|0|15|20009|6|53379
12|0|0|15|20009|7|53380
12|0|0|15|20010|1|53381
12|0|0|15|20010|2|53382
12|0|0|15|20010|3|53383
12|0|0|15|20010|4|53384
12|0|0|15|20010|5|53385
12|0|0|15|20010|6|53386
12|0|0|15|20010|7|53387
12|0|0|15|20011|1|53388
12|0|0|15|20011|2|53389
12|0|0|15|20011|3|53390
12|0|0|15|20011|4|53391
12|0|0|15|20011|5|53392
12|0|0|15|20011|6|53393
12|0|0|15|20011|7|53394
12|0|0|16|0|1|53395
12|0|0|16|0|2|53396
12|0|0|16|0|3|53397
12|0|0|16|0|4|53398
12|0|0|16|0|5|53399
12|0|0|16|0|6|53400
12|0|0|16|0|7|53401
12|0|0|16|20001|1|53402
12|0|0|16|20001|2|53403
12|0|0|16|20001|3|53404
12|0|0|16|20001|4|53405
12|0|0|16|20001|5|53406
12|0|0|16|20001|6|53407
12|0|0|16|20001|7|53408
12|0|0|16|20002|1|53409
12|0|0|16|20002|2|53410
12|0|0|16|20002|3|53411
12|0|0|16|20002|4|53412
12|0|0|16|20002|5|53413
12|0|0|16|20002|6|53414
12|0|0|16|20002|7|53415
12|0|0|16|20003|1|53416
12|0|0|16|20003|2|53417
12|0|0|16|20003|3|53418
12|0|0|16|20003|4|53419
12|0|0|16|20003|5|53420
12|0|0|16|20003|6|53421
12|0|0|16|20003|7|53422
12|0|0|16|20004|1|53423
12|0|0|16|20004|2|53424
12|0|0|16|20004|3|53425
12|0|0|16|20004|4|53426
12|0|0|16|20004|5|53427
12|0|0|16|20004|6|53428
12|0|0|16|20004|7|53429
12|0|0|16|20005|1|53430
12|0|0|16|20005|2|53431
12|0|0|16|20005|3|53432
12|0|0|16|20005|4|53433
12|0|0|16|20005|5|53434
12|0|0|16|20005|6|53435
12|0|0|16|20005|7|53436
12|0|0|16|20006|1|53437
12|0|0|16|20006|2|53438
12|0|0|16|20006|3|53439
12|0|0|16|20006|4|53440
12|0|0|16|20006|5|53441
12|0|0|16|20006|6|53442
12|0|0|16|20006|7|53443
12|0|0|16|20008|1|53444
12|0|0|16|20008|2|53445
12|0|0|16|20008|3|53446
12|0|0|16|20008|4|53447
12|0|0|16|20008|5|53448
12|0|0|16|20008|6|53449
12|0|0|16|20008|7|53450
12|0|0|16|20009|1|53451
12|0|0|16|20009|2|53452
12|0|0|16|20009|3|53453
12|0|0|16|20009|4|53454
12|0|0|16|20009|5|53455
12|0|0|16|20009|6|53456
12|0|0|16|20009|7|53457
12|0|0|16|20010|1|53458
12|0|0|16|20010|2|53459
12|0|0|16|20010|3|53460
12|0|0|16|20010|4|53461
12|0|0|16|20010|5|53462
12|0|0|16|20010|6|53463
12|0|0|16|20010|7|53464
12|0|0|16|20011|1|53465
12|0|0|16|20011|2|53466
12|0|0|16|20011|3|53467
12|0|0|16|20011|4|53468
12|0|0|16|20011|5|53469
12|0|0|16|20011|6|53470
12|0|0|16|20011|7|53471
12|1|0|0|0|1|53472
12|1|0|0|0|2|53473
12|1|0|0|0|3|53474
12|1|0|0|0|4|53475
12|1|0|0|0|5|53476
12|1|0|0|0|6|53477
12|1|0|0|0|7|53478
12|1|0|0|20001|1|53479
12|1|0|0|20001|2|53480
12|1|0|0|20001|3|53481
12|1|0|0|20001|4|53482
12|1|0|0|20001|5|53483
12|1|0|0|20001|6|53484
12|1|0|0|20001|7|53485
12|1|0|0|20002|1|53486
12|1|0|0|20002|2|53487
12|1|0|0|20002|3|53488
12|1|0|0|20002|4|53489
12|1|0|0|20002|5|53490
12|1|0|0|20002|6|53491
12|1|0|0|20002|7|53492
12|1|0|0|20003|1|53493
12|1|0|0|20003|2|53494
12|1|0|0|20003|3|53495
12|1|0|0|20003|4|53496
12|1|0|0|20003|5|53497
12|1|0|0|20003|6|53498
12|1|0|0|20003|7|53499
12|1|0|0|20004|1|53500
12|1|0|0|20004|2|53501
12|1|0|0|20004|3|53502
12|1|0|0|20004|4|53503
12|1|0|0|20004|5|53504
12|1|0|0|20004|6|53505
12|1|0|0|20004|7|53506
12|1|0|0|20005|1|53507
12|1|0|0|20005|2|53508
12|1|0|0|20005|3|53509
12|1|0|0|20005|4|53510
12|1|0|0|20005|5|53511
12|1|0|0|20005|6|53512
12|1|0|0|20005|7|53513
12|1|0|0|20009|1|53514
12|1|0|0|20009|2|53515
12|1|0|0|20009|3|53516
12|1|0|0|20009|4|53517
12|1|0|0|20009|5|53518
12|1|0|0|20009|6|53519
12|1|0|0|20009|7|53520
12|1|0|1|0|1|53521
12|1|0|1|0|2|53522
12|1|0|1|0|3|53523
12|1|0|1|0|4|53524
12|1|0|1|0|5|53525
12|1|0|1|0|6|53526
12|1|0|1|0|7|53527
12|1|1|1|0|1|53528
12|1|1|1|0|2|53529
12|1|1|1|0|3|53530
12|1|1|1|0|4|53531
12|1|1|1|0|5|53532
12|1|1|1|0|6|53533
12|1|1|1|0|7|53534
12|1|0|1|20001|1|53535
12|1|0|1|20001|2|53536
12|1|0|1|20001|3|53537
12|1|0|1|20001|4|53538
12|1|0|1|20001|5|53539
12|1|0|1|20001|6|53540
12|1|0|1|20001|7|53541
12|1|1|1|20001|1|53542
12|1|1|1|20001|2|53543
12|1|1|1|20001|3|53544
12|1|1|1|20001|4|53545
12|1|1|1|20001|5|53546
12|1|1|1|20001|6|53547
12|1|1|1|20001|7|53548
12|1|0|1|20002|1|53549
12|1|0|1|20002|2|53550
12|1|0|1|20002|3|53551
12|1|0|1|20002|4|53552
12|1|0|1|20002|5|53553
12|1|0|1|20002|6|53554
12|1|0|1|20002|7|53555
12|1|1|1|20002|1|53556
12|1|1|1|20002|2|53557
12|1|1|1|20002|3|53558
12|1|1|1|20002|4|53559
12|1|1|1|20002|5|53560
12|1|1|1|20002|6|53561
12|1|1|1|20002|7|53562
12|1|0|1|20003|1|53563
12|1|0|1|20003|2|53564
12|1|0|1|20003|3|53565
12|1|0|1|20003|4|53566
12|1|0|1|20003|5|53567
12|1|0|1|20003|6|53568
12|1|0|1|20003|7|53569
12|1|1|1|20003|1|53570
12|1|1|1|20003|2|53571
12|1|1|1|20003|3|53572
12|1|1|1|20003|4|53573
12|1|1|1|20003|5|53574
12|1|1|1|20003|6|53575
12|1|1|1|20003|7|53576
12|1|0|1|20004|1|53577
12|1|0|1|20004|2|53578
12|1|0|1|20004|3|53579
12|1|0|1|20004|4|53580
12|1|0|1|20004|5|53581
12|1|0|1|20004|6|53582
12|1|0|1|20004|7|53583
12|1|1|1|20004|1|53584
12|1|1|1|20004|2|53585
12|1|1|1|20004|3|53586
12|1|1|1|20004|4|53587
12|1|1|1|20004|5|53588
12|1|1|1|20004|6|53589
12|1|1|1|20004|7|53590
12|1|0|1|20005|1|53591
12|1|0|1|20005|2|53592
12|1|0|1|20005|3|53593
12|1|0|1|20005|4|53594
12|1|0|1|20005|5|53595
12|1|0|1|20005|6|53596
12|1|0|1|20005|7|53597
12|1|1|1|20005|1|53598
12|1|1|1|20005|2|53599
12|1|1|1|20005|3|53600
12|1|1|1|20005|4|53601
12|1|1|1|20005|5|53602
12|1|1|1|20005|6|53603
12|1|1|1|20005|7|53604
12|1|0|1|20006|1|53605
12|1|0|1|20006|2|53606
12|1|0|1|20006|3|53607
12|1|0|1|20006|4|53608
12|1|0|1|20006|5|53609
12|1|0|1|20006|6|53610
12|1|0|1|20006|7|53611
12|1|1|1|20006|1|53612
12|1|1|1|20006|2|53613
12|1|1|1|20006|3|53614
12|1|1|1|20006|4|53615
12|1|1|1|20006|5|53616
12|1|1|1|20006|6|53617
12|1|1|1|20006|7|53618
12|1|0|1|20007|1|53619
12|1|0|1|20007|2|53620
12|1|0|1|20007|3|53621
12|1|0|1|20007|4|53622
12|1|0|1|20007|5|53623
12|1|0|1|20007|6|53624
12|1|0|1|20007|7|53625
12|1|1|1|20007|1|53626
12|1|1|1|20007|2|53627
12|1|1|1|20007|3|53628
12|1|1|1|20007|4|53629
12|1|1|1|20007|5|53630
12|1|1|1|20007|6|53631
12|1|1|1|20007|7|53632
12|1|0|1|20008|1|53633
12|1|0|1|20008|2|53634
12|1|0|1|20008|3|53635
12|1|0|1|20008|4|53636
12|1|0|1|20008|5|53637
12|1|0|1|20008|6|53638
12|1|0|1|20008|7|53639
12|1|1|1|20008|1|53640
12|1|1|1|20008|2|53641
12|1|1|1|20008|3|53642
12|1|1|1|20008|4|53643
12|1|1|1|20008|5|53644
12|1|1|1|20008|6|53645
12|1|1|1|20008|7|53646
12|1|0|1|20009|1|53647
12|1|0|1|20009|2|53648
12|1|0|1|20009|3|53649
12|1|0|1|20009|4|53650
12|1|0|1|20009|5|53651
12|1|0|1|20009|6|53652
12|1|0|1|20009|7|53653
12|1|1|1|20009|1|53654
12|1|1|1|20009|2|53655
12|1|1|1|20009|3|53656
12|1|1|1|20009|4|53657
12|1|1|1|20009|5|53658
12|1|1|1|20009|6|53659
12|1|1|1|20009|7|53660
12|1|0|1|20010|1|53661
12|1|0|1|20010|2|53662
12|1|0|1|20010|3|53663
12|1|0|1|20010|4|53664
12|1|0|1|20010|5|53665
12|1|0|1|20010|6|53666
12|1|0|1|20010|7|53667
12|1|1|1|20010|1|53668
12|1|1|1|20010|2|53669
12|1|1|1|20010|3|53670
12|1|1|1|20010|4|53671
12|1|1|1|20010|5|53672
12|1|1|1|20010|6|53673
12|1|1|1|20010|7|53674
12|1|0|1|20011|1|53675
12|1|0|1|20011|2|53676
12|1|0|1|20011|3|53677
12|1|0|1|20011|4|53678
12|1|0|1|20011|5|53679
12|1|0|1|20011|6|53680
12|1|0|1|20011|7|53681
12|1|1|1|20011|1|53682
12|1|1|1|20011|2|53683
12|1|1|1|20011|3|53684
12|1|1|1|20011|4|53685
12|1|1|1|20011|5|53686
12|1|1|1|20011|6|53687
12|1|1|1|20011|7|53688
12|1|0|2|0|1|53689
12|1|0|2|0|2|53690
12|1|0|2|0|3|53691
12|1|0|2|0|4|53692
12|1|0|2|0|5|53693
12|1|0|2|0|6|53694
12|1|0|2|0|7|53695
12|1|2|2|0|1|53696
12|1|2|2|0|2|53697
12|1|2|2|0|3|53698
12|1|2|2|0|4|53699
12|1|2|2|0|5|53700
12|1|2|2|0|6|53701
12|1|2|2|0|7|53702
12|1|0|2|20001|1|53703
12|1|0|2|20001|2|53704
12|1|0|2|20001|3|53705
12|1|0|2|20001|4|53706
12|1|0|2|20001|5|53707
12|1|0|2|20001|6|53708
12|1|0|2|20001|7|53709
12|1|2|2|20001|1|53710
12|1|2|2|20001|2|53711
12|1|2|2|20001|3|53712
12|1|2|2|20001|4|53713
12|1|2|2|20001|5|53714
12|1|2|2|20001|6|53715
12|1|2|2|20001|7|53716
12|1|0|2|20002|1|53717
12|1|0|2|20002|2|53718
12|1|0|2|20002|3|53719
12|1|0|2|20002|4|53720
12|1|0|2|20002|5|53721
12|1|0|2|20002|6|53722
12|1|0|2|20002|7|53723
12|1|2|2|20002|1|53724
12|1|2|2|20002|2|53725
12|1|2|2|20002|3|53726
12|1|2|2|20002|4|53727
12|1|2|2|20002|5|53728
12|1|2|2|20002|6|53729
12|1|2|2|20002|7|53730
12|1|0|2|20003|1|53731
12|1|0|2|20003|2|53732
12|1|0|2|20003|3|53733
12|1|0|2|20003|4|53734
12|1|0|2|20003|5|53735
12|1|0|2|20003|6|53736
12|1|0|2|20003|7|53737
12|1|2|2|20003|1|53738
12|1|2|2|20003|2|53739
12|1|2|2|20003|3|53740
12|1|2|2|20003|4|53741
12|1|2|2|20003|5|53742
12|1|2|2|20003|6|53743
12|1|2|2|20003|7|53744
12|1|0|2|20004|1|53745
12|1|0|2|20004|2|53746
12|1|0|2|20004|3|53747
12|1|0|2|20004|4|53748
12|1|0|2|20004|5|53749
12|1|0|2|20004|6|53750
12|1|0|2|20004|7|53751
12|1|2|2|20004|1|53752
12|1|2|2|20004|2|53753
12|1|2|2|20004|3|53754
