id|zone|name|spawn_limit|max_x|min_x|max_y|min_y|delay|mindelay|despawn|despawn_timer|rand_spawns|rand_respawntime|rand_variance|rand_condition_|wp_spawns|wowcustom|spawn_zone_event_id|despawn_zone_event_id
100191|stonebrunt|stonebrunt_Mirabai127|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
100195|stonebrunt|stonebrunt_Emylie_Steelclaws110|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
100197|stonebrunt|stonebrunt_Spowry122|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
100217|stonebrunt|stonebrunt_A_soft480|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101002|warrens|warrens_a_kobold_runt120|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101003|warrens|warrens_Huntmaster_Furgrl91|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101005|warrens|warrens_Lorekeeper_Roggik82|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101009|warrens|warrens_a_kobold_watcher250|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101016|warrens|warrens_High_Shaman_Drogik149|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101017|warrens|warrens_Foodmaster_Rargnar26|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101018|warrens|warrens_Smithy_Rrarrgin22|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101019|warrens|warrens_Trainer_Daxgrr21|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101020|warrens|warrens_Rikfeer_the_Arcane2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101026|warrens|warrens_a_training_kobold19|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101029|warrens|warrens_a_rabid_kobold1|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101031|warrens|warrens_Jailer_Mkrarrg6|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101034|warrens|warrens_a_kobold_pit_fighter24|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101043|warrens|warrens_a_kobold32|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101045|warrens|warrens_a_kobold_protector30|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101047|warrens|warrens_a_fierce_kobold42|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101049|warrens|warrens_a_howler38|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101060|warrens|warrens_The_Muglwump0|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101062|warrens|warrens_Koajin4|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101063|warrens|warrens_Krode_the_Diviner5|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101064|warrens|warrens_a_captured_erudite9|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101065|warrens|warrens_Kujanko14|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101066|warrens|warrens_Owakanji15|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101067|warrens|warrens_Arakaj16|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101068|warrens|warrens_an_erudite_prisoner17|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101069|warrens|warrens_a_captured_kerran18|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101070|warrens|warrens_Prince_Bragnar23|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101075|warrens|warrens_a_mischievious_batling64|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101083|warrens|warrens_a_cave_bat102|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101088|warrens|warrens_a_kobold_scout121|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101092|warrens|warrens_a_kobold_outcast154|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101093|warrens|warrens_a_diseased_kobold155|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101095|warrens|warrens_a_trained_rat158|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101098|warrens|warrens_a_large_rat161|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101108|warrens|warrens_Aderius_Rhenar282|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101109|warrens|warrens_King_Gragnar150|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101110|warrens|warrens_cave_bat_lord101|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101111|warrens|warrens_The_Mighty_Bear_Paw10|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101114|warrens|warrens_a_frenzied_rat157|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101118|warrens|warrens_a_greater_shaman84|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101120|warrens|warrens_a_kobold_fisherman106|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101124|warrens|warrens_a_giant_cave_bat86|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101129|warrens|warrens_a_kobold_brawler81|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101130|warrens|warrens_an_elite_kobold113|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101136|warrens|warrens_river_source280|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101137|warrens|warrens_#a_herald_of_mischief3|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101252|warrens|warrens_a_large__kobold252|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
101284|warrens|warrens_a_river_rat60|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102020|karnor|karnor_a_drolvarg_bodyguard83|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102026|karnor|karnor_human skeleton|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102040|karnor|karnor_spectral_caller32|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102047|karnor|karnor Scryer water|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102053|karnor|karnor_decayed_soldier56|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102077|karnor|karnor_a_drolvarg_sentry6|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102088|karnor|karnor_decayed_kylong_Iksar44|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102093|karnor|karnor_decayed_prisoner58|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102095|karnor|karnor_skeletal_lookout118|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102098|karnor|karnor_skeletal_guardian14|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102099|karnor|karnor_Venril_Sathirs_remains55|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102109|karnor|karnor_spectral_protector33|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102120|karnor|karnor_skeletal|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
102121|karnor|karnor_skeletal_caretaker90|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103000|chardok|chardok_a_Dizok_Sergeant15|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103001|chardok|chardok_a_Tortured_Iksar_Miner71|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103005|chardok|chardok_a_Veteran_Underboss83|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103007|chardok|chardok_a_Sarnak_pitboss84|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103009|chardok|chardok_a_Dizok_Herbalist309|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103013|chardok|chardok_a_Sarnak_Slavedriver110|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103014|chardok|chardok_a_Chokidai_Mangler109|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103016|chardok|chardok_a_Sarnak_Overseer107|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103017|chardok|chardok_a_Di`zok_Captain262|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103018|chardok|chardok_a_Reanimated_Conscript285|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103019|chardok|chardok_a_Di`zok_Partisan297|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103021|chardok|chardok_a_Di`zok_Conscript11|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103022|chardok|chardok_a_Chokidai_Growler14|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103024|chardok|chardok_a_Chokidai_Tearer281|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103025|chardok|chardok_a_Shai`din_Nightfear9|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103026|chardok|chardok_a_Di`zok_Channeler12|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103027|chardok|chardok_Herald_Telcha16|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103028|chardok|chardok_a_Veteran_Drillmaster113|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103029|chardok|chardok_a_Di`zok_Dragoon269|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103030|chardok|chardok_a_Shai`din_Soultrapper292|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103031|chardok|chardok_a_Shai`din_Partisan296|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103034|chardok|chardok_a_Reanimated_Partisan277|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103038|chardok|chardok_an_off_duty_Researcher126|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103039|chardok|chardok_a_Di`zok_Soldier287|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103043|chardok|chardok_a_Chokidai_Bonesnapper108|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103044|chardok|chardok_a_Treasury_Guard49|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103045|chardok|chardok_a_Shai`din_Bonecollector278|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103047|chardok|chardok_a_Chokidai_Wardog261|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103048|chardok|chardok_a_Di`zok_Legionnaire264|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103049|chardok|chardok_a_Shai`din_Follower283|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103054|chardok|chardok_a_Chokidai_Fleshripper267|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103055|chardok|chardok_Queen_Velazul_Di`zok177|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103056|chardok|chardok_Overking_Bathezid178|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103057|chardok|chardok_an_Imperial_Courier257|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103058|chardok|chardok_a_Di`zok_Jannisary253|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103059|chardok|chardok_a_Di`zok_Warlord252|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103062|chardok|chardok_a_Lesser_Guardian272|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103063|chardok|chardok_Di`zok_royal_guard179|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103072|chardok|chardok_judicator_of_Di`zok185|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103075|chardok|chardok_a_Dizok_Researcher22|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103076|chardok|chardok_a_Shai`din_Savant24|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103077|chardok|chardok_a_Di`zok_Librarian28|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103079|chardok|chardok_an_Imperial_Defender18|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103080|chardok|chardok_Prince_Selrach_Di`zok176|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103081|chardok|chardok_an_Imperial_Advisor17|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103084|chardok|chardok_a_Sarnak_myrmidon247|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103086|chardok|chardok_a_chardoki_golem245|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103090|chardok|chardok_Di`zok_elite_guard379|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103091|chardok|chardok_an_imperial_construct377|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103093|chardok|chardok_a_Reanimated_Berserker161|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103095|chardok|chardok_a_Di`zok_Gravebinder167|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103097|chardok|chardok_an_escaped_slave65|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103098|chardok|chardok_a_Chokidai_Lasher88|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103099|chardok|chardok_Vault_Master_Shu`zo32|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103100|chardok|chardok_Haggle_Baron_Dry`dn33|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103107|chardok|chardok_an_apprentice_kennelmaster94|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103110|chardok|chardok_an_Imperial_Wardog100|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103112|chardok|chardok_a_Sarnak_Dog_Handler102|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103113|chardok|chardok_a_Sarnak_Manager114|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103115|chardok|chardok_a_Slaveblock_Guard116|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103116|chardok|chardok_a_Block_Foreman117|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103117|chardok|chardok_an_off_duty_Accountant131|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103119|chardok|chardok_an_off_duty_Slavemaster136|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103120|chardok|chardok_an_off_duty_Pitboss127|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103125|chardok|chardok_Niblek175|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103130|chardok|chardok_a_Greater_Guardian259|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103132|chardok|chardok_a_Di`zok_Myrmidon258|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103133|chardok|chardok_an_Imperial_Interrogator256|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103134|chardok|chardok_an_Imperial_Officer263|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103135|chardok|chardok_an_Enslaved_Iksar_Miner324|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103136|chardok|chardok_an_iksar_collaborator327|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103137|chardok|chardok_a_Sarnak_Underboss338|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103138|chardok|chardok_an_accused_traitor5|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103141|chardok|chardok_a_crystal_shard_golem376|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103142|chardok|chardok_a_Dizok_Observer289|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103146|chardok|chardok_a_Di`zok_Revealer286|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103147|chardok|chardok_a_Sarnak_Whipcracker86|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103149|chardok|chardok_a_Veteran_Overseer87|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103150|chardok|chardok_a_Shai`din_Conscript295|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103151|chardok|chardok_sorcerer_of_Di`zok183|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103168|chardok|chardok_The_musty46|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103169|chardok|chardok_Grave_Master_Zo`lun169|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103174|chardok|chardok_The_thick41|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103176|chardok|chardok_The_sounds40|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103178|chardok|chardok_The_earth34|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103179|chardok|chardok_Your_shin6|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103181|chardok|chardok_a_Shai`din_Soldier279|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103187|chardok|chardok_The_stench45|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103188|chardok|chardok_a_Di`zok_Aruspex255|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103193|chardok|chardok_an_iksar_betrayer260|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103195|chardok|chardok_The_Bridge_Keeper265|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103196|chardok|chardok_Clanging_sounds47|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103200|chardok|chardok_Grand_Lorekeeper_Kino_Shai`din23|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103206|chardok|chardok_Arch_Inspector_Nibi`zi254|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103213|chardok|chardok_Your_feet_splash48|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
103244|chardok|chardok_a_sarnak_janissary244|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104001|dalnir|dalnir_a_coerced_channeler1|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104003|dalnir|dalnir_a_kly_follower2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104006|dalnir|dalnir_gyrating_goo41|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104013|dalnir|dalnir_a_kly_invoker56|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104031|dalnir|dalnir_a_ravenous_nibbler34|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104035|dalnir|dalnir_a_kly_believer35|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104053|dalnir|dalnir_an_Iksar_prisoner75|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104062|dalnir|dalnir_a_tormented_tradesman155|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104063|dalnir|dalnir_a_kly_cohort74|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104072|dalnir|dalnir_The_undead_entity156|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104086|dalnir|dalnir_The_Kly86|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
104137|dalnir|dalnir_a_kly_evoker36|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105012|charasis|charasis_an_undertaker_skeleton8|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105041|charasis|charasis_a_helot_spectre16|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105059|charasis|charasis_a_pyre_golem23|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105061|charasis|charasis_a_sepulcher_skeleton1|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105062|charasis|charasis_a_bile_golem25|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105063|charasis|charasis_the_Skeleton_Sepulcher63|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105064|charasis|charasis_embalming_fluid64|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105071|charasis|charasis_Skeletal_Procurator71|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105078|charasis|charasis_an_undead_oblation73|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105096|charasis|charasis_greater_war_boned_skeleton36|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105112|charasis|charasis_An_Iksar_Apparition243|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105121|charasis|charasis_a_mortiferous_golem85|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105140|charasis|charasis_a_hamal_skeleton2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105148|charasis|charasis_a_bottomless_devourer108|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105154|charasis|charasis_Gandan_Tailfist244|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105161|charasis|charasis_a_helot_skeleton22|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105164|charasis|charasis_pulsating_bile70|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105166|charasis|charasis_swirling_goo68|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105168|charasis|charasis_a_crypt_golem69|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105169|charasis|charasis_a_crypt_guardian65|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105170|charasis|charasis_PriestThree240|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105172|charasis|charasis_PriestOne242|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105174|charasis|charasis_a_lost_apparition67|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105175|charasis|charasis_PriestTwo241|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105177|charasis|charasis_PriestFour239|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105179|charasis|charasis_a_skeletal_watchman66|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105234|charasis|charasis_greater_plaguebone57|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105245|charasis|charasis_the_Crypt_Excavator61|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105246|charasis|charasis_a_sentinel_golem12|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
105247|charasis|charasis_a_skeletal_guardian62|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106000|cabeast|cabeast_a_mosquito0|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106006|cabeast|cabeast_a_pygmy_barracuda27|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106010|cabeast|cabeast_Sirtha_Scarscale2|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106011|cabeast|cabeast_Sarth_Scarscale3|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106012|cabeast|cabeast_Shezlie_Furscale4|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106013|cabeast|cabeast_Zazlan_Furscale5|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106014|cabeast|cabeast_Grazik_Plaguebringer6|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106015|cabeast|cabeast_Gondola7|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106016|cabeast|cabeast_Lord_Vizaroth8|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106017|cabeast|cabeast_Himart_Kichith9|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106018|cabeast|cabeast_Klok_Toren10|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106019|cabeast|cabeast_Klok_Gritchit11|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106020|cabeast|cabeast_Klok_Sweetzie12|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106021|cabeast|cabeast_Klok_Wartol13|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106023|cabeast|cabeast_Half_Elf_Maiden46|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106024|cabeast|cabeast_Crusader_Zixo47|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106025|cabeast|cabeast_Crusader_Hitol48|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106026|cabeast|cabeast_Crusader_Reidak49|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106027|cabeast|cabeast_Crusader_Olos50|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106028|cabeast|cabeast_Crusader_Cotat51|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106029|cabeast|cabeast_Crusader_Golia52|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106030|cabeast|cabeast_Crusader_Daehod53|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
106031|cabeast|cabeast_Crusader_Wonku54|0|0|0|0|0|0|15000|0|100|0|1200|0|0|0|0|-1|-1
