wow_questid|enabled|zone_shortname|expansion|prev_quest_wowid|questgiver_name|quest_name|level60|level80|start_item_id|req_class|req_repmin|req_copper|req_item_id1|req_item1_name|req_item_count1|req_item_id2|req_item_count2|req_item_id3|req_item_count3|req_item_id4|req_item_count4|req_item_id5|req_item_count5|req_item_id6|req_item_count6|reward_money|reward_exp_eq|reward_container_wowid|reward_item_ID1|reward_item1_name|reward_item_count1|reward_item_chance1|reward_item_ID2|reward_item_count2|reward_item_chance2|reward_item_ID3|reward_item_count3|reward_item_chance3|reward_item_ID4|reward_item_count4|reward_item_chance4|reward_item_ID5|reward_item_count5|reward_item_chance5|reward_item_ID6|reward_item_count6|reward_item_chance6|reward_item_ID7|reward_item_count7|reward_item_chance7|reward_item_ID8|reward_item_count8|reward_item_chance8|reward_item_ID9|reward_item_count9|reward_item_chance9|reward_item_ID10|reward_item_count10|reward_item_chance10|reward_item_ID11|reward_item_count11|reward_item_chance11|reward_item_ID12|reward_item_count12|reward_item_chance12|reward_item_ID13|reward_item_count13|reward_item_chance13|reward_item_ID14|reward_item_count14|reward_item_chance14|reward_item_ID15|reward_item_count15|reward_item_chance15|reward_item_ID16|reward_item_count16|reward_item_chance16|reward_item_ID17|reward_item_count17|reward_item_chance17|reward_item_ID18|reward_item_count18|reward_item_chance18|reward_item_ID19|reward_item_count19|reward_item_chance19|reward_item_ID20|reward_item_count20|reward_item_chance20|reward_item_ID21|reward_item_count21|reward_item_chance21|reward_item_ID22|reward_item_count22|reward_item_chance22|reward_item_ID23|reward_item_count23|reward_item_chance23|reward_item_ID24|reward_item_count24|reward_item_chance24|reward_item_ID25|reward_item_count25|reward_item_chance25|reward_item_ID26|reward_item_count26|reward_item_chance26|reward_item_ID27|reward_item_count27|reward_item_chance27|reward_item_ID28|reward_item_count28|reward_item_chance28|reward_item_ID29|reward_item_count29|reward_item_chance29|reward_item_ID30|reward_item_count30|reward_item_chance30|reward_item_ID31|reward_item_count31|reward_item_chance31|reward_item_ID32|reward_item_count32|reward_item_chance32|reward_item_ID33|reward_item_count33|reward_item_chance33|reward_item_ID34|reward_item_count34|reward_item_chance34|reward_item_ID35|reward_item_count35|reward_item_chance35|reward_item_ID36|reward_item_count36|reward_item_chance36|reward_item_ID37|reward_item_count37|reward_item_chance37|reward_item_ID38|reward_item_count38|reward_item_chance38|reward_faction1ID|reward_faction1Amt|reward_faction2ID|reward_faction2Amt|reward_faction3ID|reward_faction3Amt|reward_faction4ID|reward_faction4Amt|reward_faction5ID|reward_faction5Amt|reward_faction6ID|reward_faction6Amt|request_text|reward_text|min_expansion
31804|1|qeynos|0||Gharin|A Sealed Letter for Gharin|5|-1|-1||-1|0|13799|Crow's Special Brew|4|-1|0|-1|0|-1|0|-1|0|-1|0|10|250|-1|18807|A Sealed Letter|1|100|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|262|50|219|7|230|-7|223|-12|291|5|-1|0|Ahh. The Lion's Mane. If I were there, I would be enjoying a stein of Crow's special brew. They are expecting their first shipment of the brew. I believe if I had a few or more of those lagers, I would be very ill. I would probably have to have someone else deliver the note for me. Still, I wish I had one of those fine brews.||-1
31805|1|qeynos|0||Grahan_Rothkar|Pen Key # 7 for Grahan Rothkar|3|-1|-1||100|0|20031|Pen Key # 7|1|-1|0|-1|0|-1|0|-1|0|-1|0|55|2550|116143|5013|Rusty Short Sword|1|9|5014|1|9|5015|1|9|5016|1|9|5019|1|9|5020|1|9|5021|1|9|5022|1|9|5023|1|9|5024|1|9|5025|1|9|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|311|10|262|2|230|-1|330|-1|281|2|-1|0|We had a catman imprisoned here for use in future gladiator battles. He escaped. In the process, he bit off my assistant's hand which held the key to pen number seven. I now seek to hire a warrior to retrieve key seven.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BIt appears our prize gladiator has escaped. He is a minotaur hero!! Trained by our best. He took down five of our greatest warriors during his escape. Rumor has it he fled to his homeland in the Steamfont Mountains. They say he is an outcast and does not live with his people. He appears during times of great need to champion the minotaurs. Return his shackles to me and glory is yours!!$B$BKerra Isle is a dangerous place. The Kerra are not a friendly race. There is an island between Erudin and Qeynos which is inhabited by a more docile tribe of Kerra. I hear they took some of their Kerra beetles along with them to the island, too.||-1
31806|1|qeynos|0||Grahan_Rothkar||35|-1|-1||100|0|12188|Minotaur Hero Shackles|1|-1|0|-1|0|-1|0|-1|0|-1|0|200|640800|-1|12189|Hero Bracers|1|100|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|311|75|262|15|230|-11|330|-11|281|15|-1|0|We had a catman imprisoned here for use in future gladiator battles. He escaped. In the process, he bit off my assistant's hand which held the key to pen number seven. I now seek to hire a warrior to retrieve key seven.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BIt appears our prize gladiator has escaped. He is a minotaur hero!! Trained by our best. He took down five of our greatest warriors during his escape. Rumor has it he fled to his homeland in the Steamfont Mountains. They say he is an outcast and does not live with his people. He appears during times of great need to champion the minotaurs. Return his shackles to me and glory is yours!!$B$BKerra Isle is a dangerous place. The Kerra are not a friendly race. There is an island between Erudin and Qeynos which is inhabited by a more docile tribe of Kerra. I hear they took some of their Kerra beetles along with them to the island, too.||-1
31807|1|qeynos|0||Grahan_Rothkar||8|-1|-1||-1|0|13398|Arena Lion Skin|1|-1|0|-1|0|-1|0|-1|0|-1|0|0|10000|-1|13229|Steel Warrior Bracer|1|100|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|311|25|262|5|230|-3|330|-3|281|5|-1|0|We had a catman imprisoned here for use in future gladiator battles. He escaped. In the process, he bit off my assistant's hand which held the key to pen number seven. I now seek to hire a warrior to retrieve key seven.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BIt appears our prize gladiator has escaped. He is a minotaur hero!! Trained by our best. He took down five of our greatest warriors during his escape. Rumor has it he fled to his homeland in the Steamfont Mountains. They say he is an outcast and does not live with his people. He appears during times of great need to champion the minotaurs. Return his shackles to me and glory is yours!!$B$BKerra Isle is a dangerous place. The Kerra are not a friendly race. There is an island between Erudin and Qeynos which is inhabited by a more docile tribe of Kerra. I hear they took some of their Kerra beetles along with them to the island, too.||-1
31808|1|qeynos|0||Grahan_Rothkar||6|-1|-1||-1|0|18894|A Sealed Letter|1|-1|0|-1|0|-1|0|-1|0|-1|0|0|2000|-1|20029|Pen Key # 5|1|100|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|311|5|262|1|230|-1|330|-1|281|1|-1|0|We had a catman imprisoned here for use in future gladiator battles. He escaped. In the process, he bit off my assistant's hand which held the key to pen number seven. I now seek to hire a warrior to retrieve key seven.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BHmmm. You seem a bit young, but I shall give you a chance. Seek out the catman named Nomala. He most likely returned to Kerra Isle. He is not very powerful, but his people are surely watching over him. Retrieve the key for me and be rewarded.$B$BIt appears our prize gladiator has escaped. He is a minotaur hero!! Trained by our best. He took down five of our greatest warriors during his escape. Rumor has it he fled to his homeland in the Steamfont Mountains. They say he is an outcast and does not live with his people. He appears during times of great need to champion the minotaurs. Return his shackles to me and glory is yours!!$B$BKerra Isle is a dangerous place. The Kerra are not a friendly race. There is an island between Erudin and Qeynos which is inhabited by a more docile tribe of Kerra. I hear they took some of their Kerra beetles along with them to the island, too.||-1
31809|1|qeynos|0||Guard_Kwint|A Scrap of Parchment for Guard Kwint|-1|-1|-1||-1|0|18821|A Scrap of Parchment|1|-1|0|-1|0|-1|0|-1|0|-1|0|0|100|-1|-1||0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|262|5|219|1|223|-1|230|-1|291|1|-1|0|This city has been blessed with the craftsmanship of the Ironforges. Their weapons are supreme. Their shop can be found near the Temple of Life in North Qeynos. You may also try the local warrior guild.$B$BThe Order of Three consists of the three positive circles of the arcane known as magic, enchantment and wizardry. This guild keeps very busy in its hall near the arena. All in Qeynos respect their powers.$B$BIn North Qeynos sits the house of the Silent Fist Clan. These monks are welcome in Qeynos and often assist in training the Qeynos Guard in hand to hand combat.$B$BQeynos Hold in South Qeynos is just across from the arena. You know, over the bridge behind Firepride's.$B$BThe port of Qeynos is located in South Qeynos. From here one may catch the ship to Erudin.$B$BCommander Kane Bayle is the commander of all the Qeynos Guard. He is second only to his brother, Antonius Bayle. His post is in the guard house at the city gates. Mind you, do not bother him, he has a bit of a temper.$B$BThe Circle of the Unseen Hand? I have heard nothing of them. Are they some sort of performing magic troupe?$B$BWithin Qeynos are the Knights of Thunder and the Priests of Life. Both of these orders consist of clerics and paladins and are respected by all. The Hall of Thunder lies in South Qeynos and the Temple of Life is in North Qeynos.$B$BWhat gibberish are you spouting? There is not, nor will there ever be, such an organization as that within a hundred miles of Qeynos, not with the Qeynos Guard on patrol. Next you will be inquiring of a rogue guild! Really!$B$BI believe you shall find the Protectors of the Pine and Jaggedpine Treefolk in the hollow of Surefall Glade.$B$BIn Surefall Glade there are druids called the Jaggedpine Treefolk. These men and women often assist our army during times of war.$B$BThe Qeynos Tower Guards of the hills and plains are commanded by Captain Linarius Graffe. He often has much to report. He is posted in a keep which spans a river. I believe it is in the northern Plains of Karana.$B$BThe passages to North Qeynos can be found near the bard's guild or next to the Clock of Ak'Anon.$B$BIf you need a place to rest, I highly recommend the Lion's Mane Inn and Tavern. Poor adventurers all huddle together in one of the backrooms of Fish's.$B$BAntonius Bayle is the ruler of Qeynos. He is such a great man that they renamed this continent after him. He brought Qeynos to the glory it now is. He formed the mightest army on Norrath, the Qeynos Guard. It is through his guidance that we shall protect all nations of Antonica from any evil threat. He does not venture into the city streets often. He is quite busy.$B$BCaptain Tillin Brightblade is the commander of the Qeynos City Guard. Extermination of the Sabertooths is his paramount concern. He has recently begun to hire mercenaries to assist in the extermination. If you wish to help out then go and speak with him. He is most often found discussing tactics with Ebon Strongbear at arena.$B$BWhat was that you said? You mentioned the Sabertooths of Blackburrow? Those gnolls have caused this city trouble harm for too long. We have yet to force them from Qeynos Hills. I hear rumors of a few merchants who even dare to sell the outland Blackburrow Stout which is brewed by the gnolls. Foolish!! We call upon all citizens to assist in ridding our land of the gnolls. If you wish to join the fight then speak with Captain Tillin.||-1
31810|1|qeynos|0||Guard_Lasen|Water Flask for Guard Lasen|14|-1|-1||-1|0|13006|Water Flask|1|-1|0|-1|0|-1|0|-1|0|-1|0|0|0|-1|-1||0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|262|1|219|1|223|-1|230|-1|291|1|-1|0|Well, I have a bit of a belly sickness so the only thing I can drink is normal water. I can't even keep down the stuff our local magicians summon and call water. If you would bring me a water flask, I would be most grateful.||-1
31811|1|qeynos|0||Guard_Wenbie|Four Muffins for Guard Wenbie|-1|-1|-1||-1|0|13014|Muffin|4|-1|0|-1|0|-1|0|-1|0|-1|0|0|300|-1|-1||0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|262|4|219|4|291|4|230|-4|223|-4|-1|0|Oh, it will be easier for us both if I just show you where it is. Follow me. But be quick about it, because I have to get back to my patrol.$B$BThis city has been blessed with the craftsmanship of the Ironforges. Their weapons are supreme. Their shop can be found near the Temple of Life in North Qeynos. You may also try the local warrior guild.$B$BThe Order of Three consists of the three positive circles of the arcane known as magic, enchantment and wizardry. This guild keeps very busy in its hall near the arena. All in Qeynos respect their powers.$B$BIn North Qeynos sits the house of the Silent Fist Clan. These monks are welcome in Qeynos and often assist in training the Qeynos Guard in hand to hand combat.$B$BQeynos Hold in South Qeynos is just across from the arena. You know, over the bridge behind Firepride's.$B$BThe port of Qeynos is located in South Qeynos. From here one may catch the ship to Erudin.$B$BCommander Kane Bayle is the commander of all the Qeynos Guard. He is second only to his brother, Antonius Bayle. His post is in the guard house at the city gates. Mind you, do not bother him, he has a bit of a temper.$B$BThe Circle of the Unseen Hand? I have heard nothing of them. Are they some sort of performing magic troupe?$B$BWithin Qeynos are the Knights of Thunder and the Priests of Life. Both of these orders consist of clerics and paladins and are respected by all. The Hall of Thunder lies in South Qeynos and the Temple of Life is in North Qeynos.$B$BWhat gibberish are you spouting? There is not, nor will there ever be, such an organization as that within a hundred miles of Qeynos, not with the Qeynos Guard on patrol. Next you will be inquiring of a rogue guild! Really!$B$BI believe you shall find the Protectors of the Pine and Jaggedpine Treefolk in the hollow of Surefall Glade.$B$BIn Surefall Glade there are druids called the Jaggedpine Treefolk. These men and women often assist our army during times of war.$B$BThe Qeynos Tower Guards of the hills and plains are commanded by Captain Linarius Graffe. He often has much to report. He is posted in a keep which spans a river. I believe it is in the northern Plains of Karana.$B$BThe passages to North Qeynos can be found near the bard's guild or next to the Clock of Ak'Anon.$B$BIf you need a place to rest, I highly recommend the Lion's Mane Inn and Tavern. Poor adventurers all huddle together in one of the backrooms of Fish's.$B$BAntonius Bayle is the ruler of Qeynos. He is such a great man that they renamed this continent after him. He brought Qeynos to the glory it now is. He formed the mightest army on Norrath, the Qeynos Guard. It is through his guidance that we shall protect all nations of Antonica from any evil threat. He does not venture into the city streets often. He is quite busy.$B$BCaptain Tillin Brightblade is the commander of the Qeynos City Guard. Extermination of the Sabertooths is his paramount concern. He has recently begun to hire mercenaries to assist in the extermination. If you wish to help out then go and speak with him. He is most often found discussing tactics with Ebon Strongbear at arena.$B$BWhat was that you said? You mentioned the Sabertooths of Blackburrow? Those gnolls have caused this city trouble harm for too long. We have yet to force them from Qeynos Hills. I hear rumors of a few merchants who even dare to sell the outland Blackburrow Stout which is brewed by the gnolls. Foolish!! We call upon all citizens to assist in ridding our land of the gnolls. If you wish to join the fight then speak with Captain Tillin.||-1
31812|1|qeynos|0||Guard_Wenbie|Three Muffins for Guard Wenbie|-1|-1|-1||-1|0|13014|Muffin|3|-1|0|-1|0|-1|0|-1|0|-1|0|0|225|-1|-1||0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|262|3|219|3|291|3|230|-3|223|-3|-1|0|Oh, it will be easier for us both if I just show you where it is. Follow me. But be quick about it, because I have to get back to my patrol.$B$BThis city has been blessed with the craftsmanship of the Ironforges. Their weapons are supreme. Their shop can be found near the Temple of Life in North Qeynos. You may also try the local warrior guild.$B$BThe Order of Three consists of the three positive circles of the arcane known as magic, enchantment and wizardry. This guild keeps very busy in its hall near the arena. All in Qeynos respect their powers.$B$BIn North Qeynos sits the house of the Silent Fist Clan. These monks are welcome in Qeynos and often assist in training the Qeynos Guard in hand to hand combat.$B$BQeynos Hold in South Qeynos is just across from the arena. You know, over the bridge behind Firepride's.$B$BThe port of Qeynos is located in South Qeynos. From here one may catch the ship to Erudin.$B$BCommander Kane Bayle is the commander of all the Qeynos Guard. He is second only to his brother, Antonius Bayle. His post is in the guard house at the city gates. Mind you, do not bother him, he has a bit of a temper.$B$BThe Circle of the Unseen Hand? I have heard nothing of them. Are they some sort of performing magic troupe?$B$BWithin Qeynos are the Knights of Thunder and the Priests of Life. Both of these orders consist of clerics and paladins and are respected by all. The Hall of Thunder lies in South Qeynos and the Temple of Life is in North Qeynos.$B$BWhat gibberish are you spouting? There is not, nor will there ever be, such an organization as that within a hundred miles of Qeynos, not with the Qeynos Guard on patrol. Next you will be inquiring of a rogue guild! Really!$B$BI believe you shall find the Protectors of the Pine and Jaggedpine Treefolk in the hollow of Surefall Glade.$B$BIn Surefall Glade there are druids called the Jaggedpine Treefolk. These men and women often assist our army during times of war.$B$BThe Qeynos Tower Guards of the hills and plains are commanded by Captain Linarius Graffe. He often has much to report. He is posted in a keep which spans a river. I believe it is in the northern Plains of Karana.$B$BThe passages to North Qeynos can be found near the bard's guild or next to the Clock of Ak'Anon.$B$BIf you need a place to rest, I highly recommend the Lion's Mane Inn and Tavern. Poor adventurers all huddle together in one of the backrooms of Fish's.$B$BAntonius Bayle is the ruler of Qeynos. He is such a great man that they renamed this continent after him. He brought Qeynos to the glory it now is. He formed the mightest army on Norrath, the Qeynos Guard. It is through his guidance that we shall protect all nations of Antonica from any evil threat. He does not venture into the city streets often. He is quite busy.$B$BCaptain Tillin Brightblade is the commander of the Qeynos City Guard. Extermination of the Sabertooths is his paramount concern. He has recently begun to hire mercenaries to assist in the extermination. If you wish to help out then go and speak with him. He is most often found discussing tactics with Ebon Strongbear at arena.$B$BWhat was that you said? You mentioned the Sabertooths of Blackburrow? Those gnolls have caused this city trouble harm for too long. We have yet to force them from Qeynos Hills. I hear rumors of a few merchants who even dare to sell the outland Blackburrow Stout which is brewed by the gnolls. Foolish!! We call upon all citizens to assist in ridding our land of the gnolls. If you wish to join the fight then speak with Captain Tillin.||-1
31813|1|qeynos|0||Guard_Wenbie|Two Muffins for Guard Wenbie|-1|-1|-1||-1|0|13014|Muffin|2|-1|0|-1|0|-1|0|-1|0|-1|0|0|150|-1|-1||0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|-1|0|0|262|2|219|2|291|2|230|-2|223|-2|-1|0|Oh, it will be easier for us both if I just show you where it is. Follow me. But be quick about it, because I have to get back to my patrol.$B$BThis city has been blessed with the craftsmanship of the Ironforges. Their weapons are supreme. Their shop can be found near the Temple of Life in North Qeynos. You may also try the local warrior guild.$B$BThe Order of Three consists of the three positive circles of the arcane known as magic, enchantment and wizardry. This guild keeps very busy in its hall near the arena. All in Qeynos respect their powers.$B$BIn North Qeynos sits the house of the Silent Fist Clan. These monks are welcome in Qeynos and often assist in training the Qeynos Guard in hand to hand combat.$B$BQeynos Hold in South Qeynos is just across from the arena. You know, over the bridge behind Firepride's.$B$BThe port of Qeynos is located in South Qeynos. From here one may catch the ship to Erudin.$B$BCommander Kane Bayle is the commander of all the Qeynos Guard. He is second only to his brother, Antonius Bayle. His post is in the guard house at the city gates. Mind you, do not bother him, he has a bit of a temper.$B$BThe Circle of the Unseen Hand? I have heard nothing of them. Are they some sort of performing magic troupe?$B$BWithin Qeynos are the Knights of Thunder and the Priests of Life. Both of these orders consist of clerics and paladins and are respected by all. The Hall of Thunder lies in South Qeynos and the Temple of Life is in North Qeynos.$B$BWhat gibberish are you spouting? There is not, nor will there ever be, such an organization as that within a hundred miles of Qeynos, not with the Qeynos Guard on patrol. Next you will be inquiring of a rogue guild! Really!$B$BI believe you shall find the Protectors of the Pine and Jaggedpine Treefolk in the hollow of Surefall Glade.$B$BIn Surefall Glade there are druids called the Jaggedpine Treefolk. These men and women often assist our army during times of war.$B$BThe Qeynos Tower Guards of the hills and plains are commanded by Captain Linarius Graffe. He often has much to report. He is posted in a keep which spans a river. I believe it is in the northern Plains of Karana.$B$BThe passages to North Qeynos can be found near the bard's guild or next to the Clock of Ak'Anon.$B$BIf you need a place to rest, I highly recommend the Lion's Mane Inn and Tavern. Poor adventurers all huddle together in one of the backrooms of Fish's.$B$BAntonius Bayle is the ruler of Qeynos. He is such a great man that they renamed this continent after him. He brought Qeynos to the glory it now is. He formed the mightest army on Norrath, the Qeynos Guard. It is through his guidance that we shall protect all nations of Antonica from any evil threat. He does not venture into the city streets often. He is quite busy.$B$BCaptain Tillin Brightblade is the commander of the Qeynos City Guard. Extermination of the Sabertooths is his paramount concern. He has recently begun to hire mercenaries to assist in the extermination. If you wish to help out then go and speak with him. He is most often found discussing tactics with Ebon Strongbear at arena.$B$BWhat was that you said? You mentioned the Sabertooths of Blackburrow? Those gnolls have caused this city trouble harm for too long. We have yet to force them from Qeynos Hills. I hear rumors of a few merchants who even dare to sell the outland Blackburrow Stout which is brewed by the gnolls. Foolish!! We call upon all citizens to assist in ridding our land of the gnolls. If you wish to join the fight then speak with Captain Tillin.||-1
