id|recipe_id|item_id|successcount|componentcount|iscontainer
42687|4350|12092|0|1|0
42688|4350|22502|0|1|0
42689|4350|22513|0|1|0
42690|4350|23964|0|1|0
42691|4350|6027|1|0|0
42692|4350|23959|1|0|0
42694|4350|38|0|0|1
42695|4351|6027|0|1|0
42696|4351|12006|0|1|0
42697|4351|22502|0|1|0
42698|4351|22513|0|1|0
42699|4351|23963|0|1|0
42700|4351|23964|0|1|0
42701|4351|6027|1|0|0
42702|4351|23952|1|0|0
42704|4351|38|0|0|1
42705|4352|23963|0|3|0
42706|4352|23964|0|2|0
42707|4352|6027|0|1|0
42708|4352|12044|0|1|0
42709|4352|22502|0|1|0
42710|4352|22513|0|1|0
42711|4352|6027|1|0|0
42712|4352|23962|1|0|0
42714|4352|38|0|0|1
42715|4353|23963|0|2|0
42716|4353|6027|0|1|0
42717|4353|12040|0|1|0
42718|4353|22502|0|1|0
42719|4353|22513|0|1|0
42720|4353|23964|0|1|0
42721|4353|6027|1|0|0
42722|4353|23956|1|0|0
42724|4353|38|0|0|1
42725|4354|6027|0|1|0
42726|4354|12039|0|1|0
42727|4354|22502|0|1|0
42728|4354|22513|0|1|0
42729|4354|23963|0|1|0
42730|4354|23964|0|1|0
42731|4354|6027|1|0|0
42732|4354|23951|1|0|0
42734|4354|38|0|0|1
42735|4355|23963|0|2|0
42736|4355|23964|0|2|0
42737|4355|6027|0|1|0
42738|4355|12043|0|1|0
42739|4355|22502|0|1|0
42740|4355|22513|0|1|0
42741|4355|6027|1|0|0
42742|4355|23958|1|0|0
42744|4355|38|0|0|1
42749|4357|10435|0|1|0
42750|4357|10489|0|1|0
42751|4357|16488|0|1|0
42752|4357|22002|0|1|0
42753|4357|22525|0|1|0
42754|4357|22551|0|1|0
42755|4357|23853|0|1|0
42756|4357|10489|1|0|0
42757|4357|23928|1|0|0
42759|4357|39|0|0|1
42760|4357|40|0|0|1
42761|4358|10435|0|1|0
42762|4358|10489|0|1|0
42763|4358|16488|0|1|0
42764|4358|22001|0|1|0
42765|4358|22525|0|1|0
42766|4358|22551|0|1|0
42767|4358|23853|0|1|0
42768|4358|10489|1|0|0
42769|4358|23929|1|0|0
42771|4358|39|0|0|1
42772|4358|40|0|0|1
42773|4359|23853|0|3|0
42774|4359|10435|0|1|0
42775|4359|10489|0|1|0
42776|4359|16488|0|1|0
42777|4359|22028|0|1|0
42778|4359|22525|0|1|0
42779|4359|22551|0|1|0
42780|4359|10489|1|0|0
42781|4359|23935|1|0|0
42783|4359|39|0|0|1
42784|4359|40|0|0|1
42785|4360|23853|0|3|0
42786|4360|10435|0|1|0
42787|4360|10489|0|1|0
42788|4360|16488|0|1|0
42789|4360|22056|0|1|0
42790|4360|22525|0|1|0
42791|4360|22551|0|1|0
42792|4360|10489|1|0|0
42793|4360|23936|1|0|0
42795|4360|39|0|0|1
42796|4360|40|0|0|1
42797|4361|10435|0|1|0
42798|4361|10489|0|1|0
42799|4361|16488|0|1|0
42800|4361|22000|0|1|0
42801|4361|22525|0|1|0
42802|4361|22551|0|1|0
42803|4361|23853|0|1|0
42804|4361|10489|1|0|0
42805|4361|23927|1|0|0
42807|4361|39|0|0|1
42808|4361|40|0|0|1
42809|4362|23853|0|2|0
42810|4362|10435|0|1|0
42811|4362|10489|0|1|0
42812|4362|16488|0|1|0
42813|4362|22031|0|1|0
42814|4362|22525|0|1|0
42815|4362|22551|0|1|0
42816|4362|10489|1|0|0
42817|4362|23934|1|0|0
42819|4362|39|0|0|1
42820|4362|40|0|0|1
42821|4363|23853|0|2|0
42822|4363|10435|0|1|0
42823|4363|10489|0|1|0
42824|4363|16488|0|1|0
42825|4363|22006|0|1|0
42826|4363|22525|0|1|0
42827|4363|22551|0|1|0
42828|4363|10489|1|0|0
42829|4363|23932|1|0|0
42831|4363|39|0|0|1
42832|4363|40|0|0|1
42833|4364|23853|0|3|0
42834|4364|10435|0|1|0
42835|4364|10489|0|1|0
42836|4364|16488|0|1|0
42837|4364|22008|0|1|0
42838|4364|22525|0|1|0
42839|4364|22551|0|1|0
42840|4364|10489|1|0|0
42841|4364|23937|1|0|0
42843|4364|39|0|0|1
42844|4364|40|0|0|1
42845|4365|23853|0|2|0
42846|4365|10435|0|1|0
42847|4365|10489|0|1|0
42848|4365|16488|0|1|0
42849|4365|22003|0|1|0
42850|4365|22525|0|1|0
42851|4365|22551|0|1|0
42852|4365|10489|1|0|0
42853|4365|23930|1|0|0
42855|4365|39|0|0|1
42856|4365|40|0|0|1
42857|4366|23853|0|2|0
42858|4366|10435|0|1|0
42859|4366|10489|0|1|0
42860|4366|16488|0|1|0
42861|4366|22005|0|1|0
42862|4366|22525|0|1|0
42863|4366|22551|0|1|0
42864|4366|10489|1|0|0
42865|4366|23931|1|0|0
42867|4366|39|0|0|1
42868|4366|40|0|0|1
42869|4367|23853|0|2|0
42870|4367|10435|0|1|0
42871|4367|10489|0|1|0
42872|4367|16488|0|1|0
42873|4367|22007|0|1|0
42874|4367|22525|0|1|0
42875|4367|22551|0|1|0
42876|4367|10489|1|0|0
42877|4367|23933|1|0|0
42879|4367|39|0|0|1
42880|4367|40|0|0|1
42881|4368|10435|0|1|0
42882|4368|10489|0|1|0
42883|4368|16488|0|1|0
42884|4368|22004|0|1|0
42885|4368|22525|0|1|0
42886|4368|22551|0|1|0
42887|4368|23853|0|1|0
42888|4368|10489|1|0|0
42889|4368|23926|1|0|0
42891|4368|39|0|0|1
42892|4368|40|0|0|1
42893|4369|10482|0|3|0
42894|4369|10489|0|1|0
42895|4369|10491|0|1|0
42896|4369|16488|0|1|0
42897|4369|22028|0|1|0
42898|4369|22546|0|1|0
42899|4369|2990|1|0|0
42900|4369|10489|1|0|0
42902|4369|39|0|0|1
42903|4369|40|0|0|1
42904|4370|10482|0|2|0
42905|4370|10489|0|1|0
42906|4370|10491|0|1|0
42907|4370|16488|0|1|0
42908|4370|22002|0|1|0
42909|4370|22546|0|1|0
42910|4370|2983|1|0|0
42911|4370|10489|1|0|0
42913|4370|39|0|0|1
42914|4370|40|0|0|1
42915|4371|10482|0|1|0
42916|4371|10489|0|1|0
42917|4371|10491|0|1|0
42918|4371|16488|0|1|0
42919|4371|22001|0|1|0
42920|4371|22546|0|1|0
42921|4371|2987|1|0|0
42922|4371|10489|1|0|0
42924|4371|39|0|0|1
42925|4371|40|0|0|1
42926|4372|10482|0|3|0
42927|4372|10489|0|1|0
42928|4372|10491|0|1|0
42929|4372|16488|0|1|0
42930|4372|22056|0|1|0
42931|4372|22546|0|1|0
42932|4372|2985|1|0|0
42933|4372|10489|1|0|0
42935|4372|39|0|0|1
42936|4372|40|0|0|1
42937|4373|10482|0|1|0
42938|4373|10489|0|1|0
42939|4373|10491|0|1|0
42940|4373|16488|0|1|0
42941|4373|22000|0|1|0
42942|4373|22546|0|1|0
42943|4373|2992|1|0|0
42944|4373|10489|1|0|0
42946|4373|39|0|0|1
42947|4373|40|0|0|1
42948|4374|10482|0|2|0
42949|4374|10489|0|1|0
42950|4374|10491|0|1|0
42951|4374|16488|0|1|0
42952|4374|22031|0|1|0
42953|4374|22546|0|1|0
42954|4374|2982|1|0|0
42955|4374|10489|1|0|0
42957|4374|39|0|0|1
42958|4374|40|0|0|1
42959|4375|10482|0|2|0
42960|4375|10489|0|1|0
42961|4375|10491|0|1|0
42962|4375|16488|0|1|0
42963|4375|22006|0|1|0
42964|4375|22546|0|1|0
42965|4375|2981|1|0|0
42966|4375|10489|1|0|0
42968|4375|39|0|0|1
42969|4375|40|0|0|1
42970|4376|10482|0|3|0
42971|4376|10489|0|1|0
42972|4376|10491|0|1|0
42973|4376|16488|0|1|0
42974|4376|22008|0|1|0
42975|4376|22546|0|1|0
42976|4376|2989|1|0|0
42977|4376|10489|1|0|0
42979|4376|39|0|0|1
42980|4376|40|0|0|1
42981|4377|10482|0|2|0
42982|4377|10489|0|1|0
42983|4377|10491|0|1|0
42984|4377|16488|0|1|0
42985|4377|22003|0|1|0
42986|4377|22546|0|1|0
42987|4377|2980|1|0|0
42988|4377|10489|1|0|0
42990|4377|39|0|0|1
42991|4377|40|0|0|1
42992|4378|10482|0|2|0
42993|4378|10489|0|1|0
42994|4378|10491|0|1|0
42995|4378|16488|0|1|0
42996|4378|22005|0|1|0
42997|4378|22546|0|1|0
42998|4378|2984|1|0|0
42999|4378|10489|1|0|0
43001|4378|39|0|0|1
43002|4378|40|0|0|1
43003|4379|10482|0|2|0
43004|4379|10489|0|1|0
43005|4379|10491|0|1|0
43006|4379|16488|0|1|0
43007|4379|22007|0|1|0
43008|4379|22546|0|1|0
43009|4379|2986|1|0|0
43010|4379|10489|1|0|0
43012|4379|39|0|0|1
43013|4379|40|0|0|1
43014|4380|10482|0|1|0
43015|4380|10489|0|1|0
43016|4380|10491|0|1|0
43017|4380|16488|0|1|0
43018|4380|22004|0|1|0
43019|4380|22546|0|1|0
43020|4380|2991|1|0|0
43021|4380|10489|1|0|0
43023|4380|39|0|0|1
43024|4380|40|0|0|1
43025|4381|12011|0|1|0
43026|4381|13006|0|1|0
43027|4381|16905|0|1|0
43028|4381|8055|20|0|0
43029|4381|12011|1|0|0
43031|4381|17|0|0|1
43032|4382|10483|0|1|0
43033|4382|12027|0|1|0
43034|4382|12062|0|1|0
43035|4382|12069|0|1|0
43036|4382|13006|0|1|0
43037|4382|17128|1|0|0
43038|4382|48|0|0|1
43039|4383|10435|0|1|0
43040|4383|10489|0|1|0
43041|4383|16488|0|1|0
43042|4383|22002|0|1|0
43043|4383|22500|0|1|0
43044|4383|22525|0|1|0
43045|4383|23853|0|1|0
43046|4383|10489|1|0|0
43047|4383|23904|1|0|0
43049|4383|39|0|0|1
43050|4383|40|0|0|1
43051|4384|10435|0|1|0
43052|4384|10489|0|1|0
43053|4384|16488|0|1|0
43054|4384|22001|0|1|0
43055|4384|22500|0|1|0
43056|4384|22525|0|1|0
43057|4384|23853|0|1|0
43058|4384|10489|1|0|0
43059|4384|23905|1|0|0
43061|4384|39|0|0|1
43062|4384|40|0|0|1
43063|4385|23853|0|3|0
43064|4385|10435|0|1|0
43065|4385|10489|0|1|0
43066|4385|16488|0|1|0
43067|4385|22028|0|1|0
43068|4385|22500|0|1|0
43069|4385|22525|0|1|0
43070|4385|10489|1|0|0
43071|4385|23911|1|0|0
43073|4385|39|0|0|1
43074|4385|40|0|0|1
43075|4386|23853|0|3|0
43076|4386|10435|0|1|0
43077|4386|10489|0|1|0
43078|4386|16488|0|1|0
43079|4386|22056|0|1|0
43080|4386|22500|0|1|0
43081|4386|22525|0|1|0
43082|4386|10489|1|0|0
43083|4386|23912|1|0|0
43085|4386|39|0|0|1
43086|4386|40|0|0|1
43087|4387|10435|0|1|0
43088|4387|10489|0|1|0
43089|4387|16488|0|1|0
43090|4387|22000|0|1|0
43091|4387|22500|0|1|0
43092|4387|22525|0|1|0
43093|4387|23853|0|1|0
43094|4387|10489|1|0|0
43095|4387|23903|1|0|0
43097|4387|39|0|0|1
43098|4387|40|0|0|1
43099|4388|23853|0|2|0
43100|4388|10435|0|1|0
43101|4388|10489|0|1|0
43102|4388|16488|0|1|0
43103|4388|22031|0|1|0
43104|4388|22500|0|1|0
43105|4388|22525|0|1|0
43106|4388|10489|1|0|0
43107|4388|23910|1|0|0
43109|4388|39|0|0|1
43110|4388|40|0|0|1
43111|4389|23853|0|2|0
43112|4389|10435|0|1|0
43113|4389|10489|0|1|0
43114|4389|16488|0|1|0
43115|4389|22006|0|1|0
43116|4389|22500|0|1|0
43117|4389|22525|0|1|0
43118|4389|10489|1|0|0
43119|4389|23908|1|0|0
43121|4389|39|0|0|1
43122|4389|40|0|0|1
43123|4390|23853|0|3|0
43124|4390|10435|0|1|0
43125|4390|10489|0|1|0
43126|4390|16488|0|1|0
43127|4390|22008|0|1|0
43128|4390|22500|0|1|0
43129|4390|22525|0|1|0
43130|4390|10489|1|0|0
43131|4390|23913|1|0|0
43133|4390|39|0|0|1
43134|4390|40|0|0|1
43135|4391|23853|0|2|0
43136|4391|10435|0|1|0
43137|4391|10489|0|1|0
43138|4391|16488|0|1|0
43139|4391|22003|0|1|0
43140|4391|22500|0|1|0
43141|4391|22525|0|1|0
43142|4391|10489|1|0|0
43143|4391|23906|1|0|0
43145|4391|39|0|0|1
43146|4391|40|0|0|1
43147|4392|23853|0|2|0
43148|4392|10435|0|1|0
43149|4392|10489|0|1|0
43150|4392|16488|0|1|0
43151|4392|22005|0|1|0
43152|4392|22500|0|1|0
43153|4392|22525|0|1|0
43154|4392|10489|1|0|0
43155|4392|23907|1|0|0
43157|4392|39|0|0|1
43158|4392|40|0|0|1
43159|4393|23853|0|2|0
43160|4393|10435|0|1|0
43161|4393|10489|0|1|0
43162|4393|16488|0|1|0
43163|4393|22007|0|1|0
43164|4393|22500|0|1|0
43165|4393|22525|0|1|0
43166|4393|10489|1|0|0
43167|4393|23909|1|0|0
43169|4393|39|0|0|1
43170|4393|40|0|0|1
43171|4394|10435|0|1|0
43172|4394|10489|0|1|0
43173|4394|16488|0|1|0
43174|4394|22004|0|1|0
43175|4394|22500|0|1|0
43176|4394|22525|0|1|0
43177|4394|23853|0|1|0
43178|4394|10489|1|0|0
43179|4394|23902|1|0|0
43181|4394|39|0|0|1
43182|4394|40|0|0|1
43183|4395|7882|0|2|0
43184|4395|7887|0|1|0
43185|4395|7884|1|0|0
43186|4395|17|0|0|1
43187|4396|12019|0|1|0
43188|4396|12057|0|1|0
43189|4396|13006|0|1|0
43190|4396|22227|0|1|0
43191|4396|17813|1|0|0
43192|4396|48|0|0|1
43194|4397|12012|0|1|0
43195|4397|13006|0|1|0
43196|4397|16905|0|1|0
43197|4397|12011|1|0|0
43198|4397|17|0|0|1
43199|4398|16905|0|3|0
43200|4398|12026|0|1|0
43201|4398|13006|0|1|0
43202|4398|9753|1|0|0
43203|4398|17|0|0|1
43204|4399|10435|0|1|0
43205|4399|10489|0|1|0
43206|4399|16488|0|1|0
43207|4399|22002|0|1|0
43208|4399|22525|0|1|0
43209|4399|23853|0|1|0
43210|4399|10489|1|0|0
43211|4399|23843|1|0|0
43213|4399|39|0|0|1
43214|4399|40|0|0|1
43215|4400|10435|0|1|0
43216|4400|10489|0|1|0
43217|4400|16488|0|1|0
43218|4400|22001|0|1|0
43219|4400|22525|0|1|0
43220|4400|23853|0|1|0
43221|4400|10489|1|0|0
43222|4400|23844|1|0|0
43224|4400|39|0|0|1
43225|4400|40|0|0|1
43226|4401|23853|0|3|0
43227|4401|10435|0|1|0
43228|4401|10489|0|1|0
43229|4401|16488|0|1|0
43230|4401|22028|0|1|0
43231|4401|22525|0|1|0
43232|4401|10489|1|0|0
43233|4401|23850|1|0|0
43235|4401|39|0|0|1
43236|4401|40|0|0|1
43237|4402|23853|0|3|0
43238|4402|10435|0|1|0
43239|4402|10489|0|1|0
43240|4402|16488|0|1|0
43241|4402|22056|0|1|0
43242|4402|22525|0|1|0
43243|4402|10489|1|0|0
43244|4402|23851|1|0|0
43246|4402|39|0|0|1
43247|4402|40|0|0|1
43248|4403|10435|0|1|0
43249|4403|10489|0|1|0
43250|4403|16488|0|1|0
43251|4403|22000|0|1|0
43252|4403|22525|0|1|0
43253|4403|23853|0|1|0
43254|4403|10489|1|0|0
43255|4403|23842|1|0|0
43257|4403|39|0|0|1
43258|4403|40|0|0|1
43259|4404|23853|0|2|0
43260|4404|10435|0|1|0
43261|4404|10489|0|1|0
43262|4404|16488|0|1|0
43263|4404|22031|0|1|0
43264|4404|22525|0|1|0
43265|4404|10489|1|0|0
43266|4404|23849|1|0|0
43268|4404|39|0|0|1
43269|4404|40|0|0|1
43270|4405|23853|0|2|0
43271|4405|10435|0|1|0
43272|4405|10489|0|1|0
43273|4405|16488|0|1|0
43274|4405|22006|0|1|0
43275|4405|22525|0|1|0
43276|4405|10489|1|0|0
43277|4405|23847|1|0|0
43279|4405|39|0|0|1
43280|4405|40|0|0|1
43281|4406|23853|0|3|0
43282|4406|10435|0|1|0
43283|4406|10489|0|1|0
43284|4406|16488|0|1|0
43285|4406|22008|0|1|0
43286|4406|22525|0|1|0
43287|4406|10489|1|0|0
43288|4406|23852|1|0|0
43290|4406|39|0|0|1
43291|4406|40|0|0|1
43292|4407|23853|0|2|0
43293|4407|10435|0|1|0
43294|4407|10489|0|1|0
43295|4407|16488|0|1|0
43296|4407|22003|0|1|0
43297|4407|22525|0|1|0
43298|4407|10489|1|0|0
43299|4407|23845|1|0|0
43301|4407|39|0|0|1
43302|4407|40|0|0|1
43303|4408|23853|0|2|0
43304|4408|10435|0|1|0
43305|4408|10489|0|1|0
43306|4408|16488|0|1|0
43307|4408|22005|0|1|0
43308|4408|22525|0|1|0
43309|4408|10489|1|0|0
43310|4408|23846|1|0|0
43312|4408|39|0|0|1
43313|4408|40|0|0|1
43314|4409|23853|0|2|0
43315|4409|10435|0|1|0
43316|4409|10489|0|1|0
43317|4409|16488|0|1|0
43318|4409|22007|0|1|0
43319|4409|22525|0|1|0
43320|4409|10489|1|0|0
43321|4409|23848|1|0|0
43323|4409|39|0|0|1
43324|4409|40|0|0|1
43325|4410|10435|0|1|0
43326|4410|10489|0|1|0
43327|4410|16488|0|1|0
43328|4410|22004|0|1|0
43329|4410|22525|0|1|0
43330|4410|23853|0|1|0
43331|4410|10489|1|0|0
43332|4410|23841|1|0|0
43334|4410|39|0|0|1
43335|4410|40|0|0|1
43336|4411|10463|0|2|0
43337|4411|10489|0|1|0
43338|4411|13006|0|1|0
43339|4411|16488|0|1|0
43340|4411|22002|0|1|0
43341|4411|10489|1|0|0
43342|4411|21012|1|0|0
43344|4411|17|0|0|1
43345|4412|10463|0|1|0
43346|4412|10489|0|1|0
43347|4412|13006|0|1|0
43348|4412|16488|0|1|0
43349|4412|22001|0|1|0
43350|4412|10489|1|0|0
43351|4412|21009|1|0|0
43353|4412|17|0|0|1
43354|4413|10463|0|3|0
43355|4413|10489|0|1|0
43356|4413|13006|0|1|0
43357|4413|16488|0|1|0
43358|4413|22028|0|1|0
43359|4413|10489|1|0|0
43360|4413|21004|1|0|0
43362|4413|17|0|0|1
43363|4414|10463|0|1|0
43364|4414|10489|0|1|0
43365|4414|13006|0|1|0
43366|4414|16488|0|1|0
43367|4414|22000|0|1|0
43368|4414|10489|1|0|0
43369|4414|21003|1|0|0
43371|4414|17|0|0|1
43372|4415|10463|0|2|0
43373|4415|10489|0|1|0
43374|4415|13006|0|1|0
43375|4415|16488|0|1|0
43376|4415|22031|0|1|0
43377|4415|10489|1|0|0
43378|4415|21010|1|0|0
43380|4415|17|0|0|1
43381|4416|10463|0|2|0
43382|4416|10489|0|1|0
43383|4416|13006|0|1|0
43384|4416|16488|0|1|0
43385|4416|22006|0|1|0
43386|4416|10489|1|0|0
43387|4416|21007|1|0|0
43389|4416|17|0|0|1
43390|4417|10463|0|3|0
43391|4417|10489|0|1|0
43392|4417|13006|0|1|0
43393|4417|16488|0|1|0
43394|4417|22008|0|1|0
43395|4417|10489|1|0|0
43396|4417|21011|1|0|0
43398|4417|17|0|0|1
43399|4418|10463|0|2|0
43400|4418|10489|0|1|0
43401|4418|13006|0|1|0
43402|4418|16488|0|1|0
43403|4418|22003|0|1|0
43404|4418|10489|1|0|0
43405|4418|21001|1|0|0
43407|4418|17|0|0|1
43408|4419|10463|0|2|0
43409|4419|10489|0|1|0
43410|4419|13006|0|1|0
43411|4419|16488|0|1|0
43412|4419|22005|0|1|0
43413|4419|10489|1|0|0
43414|4419|21005|1|0|0
43416|4419|17|0|0|1
43417|4420|10463|0|2|0
43418|4420|10489|0|1|0
43419|4420|13006|0|1|0
43420|4420|16488|0|1|0
43421|4420|22007|0|1|0
43422|4420|10489|1|0|0
43423|4420|21008|1|0|0
43425|4420|17|0|0|1
43426|4421|10463|0|1|0
43427|4421|10489|0|1|0
43428|4421|13006|0|1|0
43429|4421|16488|0|1|0
43430|4421|22004|0|1|0
43431|4421|10489|1|0|0
43432|4421|21002|1|0|0
43434|4421|17|0|0|1
43435|4422|2012|0|1|0
43436|4422|10489|0|1|0
43437|4422|22224|0|1|0
43438|4422|22546|0|1|0
43439|4422|23677|0|1|0
43440|4422|10489|1|0|0
43441|4422|23831|1|0|0
43443|4422|39|0|0|1
43444|4422|40|0|0|1
43445|4423|2009|0|1|0
43446|4423|10489|0|1|0
43447|4423|22041|0|1|0
43448|4423|22546|0|1|0
43449|4423|23677|0|1|0
43450|4423|10489|1|0|0
43451|4423|23832|1|0|0
43453|4423|39|0|0|1
43454|4423|40|0|0|1
43455|4424|23677|0|3|0
43456|4424|2006|0|1|0
43457|4424|10489|0|1|0
43458|4424|22038|0|1|0
43459|4424|22546|0|1|0
43460|4424|10489|1|0|0
43461|4424|23839|1|0|0
43463|4424|39|0|0|1
43464|4424|40|0|0|1
43465|4425|23677|0|2|0
43466|4425|2001|0|1|0
43467|4425|10489|0|1|0
43468|4425|22033|0|1|0
43469|4425|22546|0|1|0
43470|4425|10489|1|0|0
43471|4425|23833|1|0|0
43473|4425|39|0|0|1
43474|4425|40|0|0|1
43475|4426|23677|0|2|0
43476|4426|2010|0|1|0
43477|4426|10489|0|1|0
43478|4426|22042|0|1|0
43479|4426|22546|0|1|0
43480|4426|10489|1|0|0
43481|4426|23837|1|0|0
43483|4426|39|0|0|1
43484|4426|40|0|0|1
43485|4427|23677|0|3|0
43486|4427|2011|0|1|0
43487|4427|10489|0|1|0
43488|4427|22043|0|1|0
43489|4427|22546|0|1|0
43490|4427|10489|1|0|0
43491|4427|23840|1|0|0
43493|4427|39|0|0|1
43494|4427|40|0|0|1
43495|4428|23677|0|2|0
43496|4428|2005|0|1|0
43497|4428|10489|0|1|0
43498|4428|22037|0|1|0
43499|4428|22546|0|1|0
43500|4428|10489|1|0|0
43501|4428|23834|1|0|0
43503|4428|39|0|0|1
43504|4428|40|0|0|1
43505|4429|2003|0|1|0
43506|4429|10489|0|1|0
43507|4429|22035|0|1|0
43508|4429|22546|0|1|0
43509|4429|23677|0|1|0
43510|4429|10489|1|0|0
43511|4429|23830|1|0|0
43513|4429|39|0|0|1
43514|4429|40|0|0|1
43515|4430|23677|0|2|0
43516|4430|2007|0|1|0
43517|4430|10489|0|1|0
43518|4430|22039|0|1|0
43519|4430|22546|0|1|0
43520|4430|10489|1|0|0
43521|4430|23835|1|0|0
43523|4430|39|0|0|1
43524|4430|40|0|0|1
43525|4431|23677|0|2|0
43526|4431|2008|0|1|0
43527|4431|10489|0|1|0
43528|4431|22040|0|1|0
43529|4431|22546|0|1|0
43530|4431|10489|1|0|0
43531|4431|23836|1|0|0
43533|4431|39|0|0|1
43534|4431|40|0|0|1
43535|4432|23677|0|3|0
43536|4432|2004|0|1|0
43537|4432|10489|0|1|0
43538|4432|22036|0|1|0
43539|4432|22546|0|1|0
43540|4432|10489|1|0|0
43541|4432|23838|1|0|0
43543|4432|39|0|0|1
43544|4432|40|0|0|1
43545|4433|2002|0|1|0
43546|4433|10489|0|1|0
43547|4433|22034|0|1|0
43548|4433|22546|0|1|0
43549|4433|23677|0|1|0
43550|4433|10489|1|0|0
43551|4433|23829|1|0|0
43553|4433|39|0|0|1
43554|4433|40|0|0|1
43555|4434|2087|0|1|0
43556|4434|14796|0|1|0
43557|4434|2056|1|0|0
43558|4434|17|0|0|1
43559|4435|22565|0|2|0
43560|4435|12026|0|1|0
43561|4435|22564|0|1|0
43562|4435|23577|1|0|0
43563|4435|17|0|0|1
43564|4436|10489|0|1|0
43565|4436|10503|0|1|0
43566|4436|13006|0|1|0
43567|4436|10489|1|0|0
43568|4436|12075|1|0|0
43570|4436|17|0|0|1
43571|4437|10420|0|1|0
43572|4437|10489|0|1|0
43573|4437|13006|0|1|0
43574|4437|10489|1|0|0
43575|4437|23535|1|0|0
43577|4437|17|0|0|1
43578|4438|10486|0|1|0
43579|4438|10489|0|1|0
43580|4438|13038|0|1|0
43581|4438|10489|1|0|0
43582|4438|10499|1|0|0
43584|4438|33|0|0|1
43585|4439|10479|0|1|0
43586|4439|10486|0|1|0
43587|4439|13021|0|1|0
43588|4439|10479|1|0|0
43589|4439|10499|1|0|0
43591|4439|32|0|0|1
43592|4440|10477|0|1|0
43593|4440|10488|0|1|0
43594|4440|13036|0|1|0
43595|4440|10495|2|0|0
43596|4440|10477|1|0|0
43598|4440|34|0|0|1
43599|4441|10477|0|1|0
43600|4441|10488|0|1|0
43601|4441|13036|0|1|0
43602|4441|10495|2|0|0
43603|4441|10477|1|0|0
43605|4441|34|0|0|1
43606|4442|10489|0|1|0
43607|4442|23535|0|1|0
43608|4442|23542|0|1|0
43609|4442|10489|1|0|0
43610|4442|23534|1|0|0
43612|4442|17|0|0|1
43613|4443|10449|0|1|0
43614|4443|10479|0|1|0
43615|4443|22096|0|1|0
43616|4443|23542|0|1|0
43617|4443|23639|1|0|0
43618|4443|32|0|0|1
43619|4444|10434|0|1|0
43620|4444|10477|0|1|0
43621|4444|22096|0|1|0
43622|4444|23542|0|1|0
43623|4444|10477|1|0|0
43624|4444|23754|1|0|0
43626|4444|34|0|0|1
43627|4445|10455|0|1|0
43628|4445|10478|0|1|0
43629|4445|22096|0|1|0
43630|4445|23542|0|1|0
43631|4445|10478|1|0|0
43632|4445|23816|1|0|0
43634|4445|31|0|0|1
43635|4446|6027|0|1|0
43636|4446|10459|0|1|0
43637|4446|22096|0|1|0
43638|4446|23542|0|1|0
43639|4446|6027|1|0|0
43640|4446|23963|1|0|0
43642|4446|38|0|0|1
43643|4447|10478|0|1|0
43644|4447|10484|0|1|0
43645|4447|16594|0|1|0
43646|4447|10478|1|0|0
43647|4447|10497|1|0|0
43649|4447|31|0|0|1
43650|4448|10449|0|1|0
43651|4448|10489|0|1|0
43652|4448|22096|0|1|0
43653|4448|23542|0|1|0
43654|4448|10489|1|0|0
43655|4448|23977|1|0|0
43657|4448|33|0|0|1
43658|4449|6027|0|1|0
43659|4449|10458|0|1|0
43660|4449|12616|0|1|0
43661|4449|6027|1|0|0
43662|4449|10461|1|0|0
43664|4449|38|0|0|1
43665|4450|6027|0|1|0
43666|4450|12470|0|1|0
43667|4450|12901|0|1|0
43668|4450|5132|1|0|0
43670|4450|17|0|0|1
43671|4451|12434|0|1|0
43672|4451|12473|0|1|0
43673|4451|12475|0|1|0
43674|4451|12657|0|1|0
43675|4451|12657|1|0|0
43676|4451|12901|1|0|0
43679|4451|17|0|0|1
43680|4452|10425|0|1|0
43681|4452|22097|0|1|0
43682|4452|22564|0|1|0
43683|4452|10425|1|0|0
43684|4452|22096|1|0|0
43686|4452|17|0|0|1
43687|4453|10489|0|1|0
43688|4453|22097|0|1|0
43689|4453|22564|0|1|0
43690|4453|10489|1|0|0
43691|4453|22096|1|0|0
43693|4453|17|0|0|1
43694|4454|12003|0|1|0
43695|4454|12036|0|1|0
43696|4454|12046|0|1|0
43697|4454|12060|0|1|0
43698|4454|13006|0|1|0
43699|4454|5061|1|0|0
43700|4454|17|0|0|1
43701|4455|10456|0|1|0
43702|4455|12003|0|1|0
43703|4455|13006|0|1|0
43704|4455|22077|0|1|0
43705|4455|21503|1|0|0
43706|4455|17|0|0|1
43707|4456|12003|0|1|0
43708|4456|12046|0|1|0
43709|4456|12060|0|1|0
43710|4456|13006|0|1|0
43711|4456|22074|0|1|0
43712|4456|21500|1|0|0
43713|4456|17|0|0|1
43714|4457|11548|0|1|0
43715|4457|11595|0|1|0
43716|4457|12036|0|1|0
43717|4457|12046|0|1|0
43718|4457|12060|0|1|0
43719|4457|11884|1|0|0
43720|4457|17|0|0|1
43721|4458|10456|0|1|0
43722|4458|11548|0|1|0
43723|4458|11595|0|1|0
43724|4458|22077|0|1|0
43725|4458|11885|1|0|0
43726|4458|17|0|0|1
43727|4459|11548|0|1|0
43728|4459|11595|0|1|0
43729|4459|12046|0|1|0
