eq_id|wow_id|spawnzones|difficulty_type|name|lastname|enabled|non_npc|levelEQ|maxlevelEQ|level60|maxlevel60|level80|race|class|skill_trainer|bodytype|size|gender|texture|helmtexture|face|loottable_id|merchant_id|armortint_id|mana|hp|hp_multi_override|avgdmg|avgdmg_multi_override|hide_for_guild_bank|idle_emote_id|d_melee_texture1|d_melee_texture2|hp_regen_rate|mana_regen_rate|creaturespelllistid|mindmg|maxdmg|attack_count|aggroradius|assistradius|luclin_hairstyle|luclin_haircolor|luclin_eyecolor|luclin_eyecolor2|luclin_beardcolor|luclin_beard|prim_melee_type|sec_melee_type|ranged_type|runspeed|MR|CR|DR|FR|PR|see_invis|see_invis_undead|qglobal|AC|npc_aggro|spawn_limit|attack_delay|STR|STA|DEX|AGI|_INT|WIS|CHA|see_sneak|see_improved_hide|npc_faction_id|faction_id|ATK|Accuracy|slow_mitigation|scalerate|private_corpse|unique_spawn_by_name|underwater|isquest|emoteid|spellscale|healscale|raid_target|chesttexture|armtexture|bracertexture|handtexture|legtexture|feettexture|light|walkspeed|combat_hp_regen|combat_mana_regen|aggro_pc|ignore_distance|encounter|ignore_despawn|avoidance|exp_pct|greed|engage_notice|stuck_behavior|flymode|skip_global_loot|rare_spawn|wowcustom|special_abilities
82040|51518|cabwest|normal|an_Iksar_hermit||1|0|61|0|61|0|61|128|30|-1|1|6.5|0|14|0|6|0|0|82041|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|3|258|335|-1|55|0|255|255|1|1|255|255|28|28|7|2.5|440|440|425|440|425|0|1|0|400|0|0|16|314|314|314|314|314|314|314|0|0|639|443|0|0|0|0|0|0|0|1|0|100|100|0|14|14|14|0|0|0|0|1|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1
82041|51519|cabwest|normal|Master_Kyvix||1|0|61|0|61|0|61|128|30|-1|1|6.5|0|14|0|7|0|0|82042|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|3|258|335|-1|55|0|255|255|1|1|255|255|28|28|7|2.5|440|440|425|440|425|0|1|0|400|0|0|16|314|314|314|314|314|314|314|0|0|639|443|0|0|0|0|0|0|0|1|0|100|100|0|14|14|14|0|0|0|0|1|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1
82042|51520|cabwest|normal|Master_Rixiz||1|0|61|0|61|0|61|128|30|-1|1|6.5|0|14|0|3|0|0|82043|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|3|258|335|-1|55|0|255|255|1|1|255|255|28|28|7|2.5|440|440|425|440|425|0|1|0|400|0|0|16|314|314|314|314|314|314|314|0|0|639|443|0|0|0|0|0|0|0|1|0|100|100|0|14|14|14|0|0|0|0|1|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1
82043|51521|cabwest|normal|Master_Xydoz||1|0|61|0|61|0|61|128|30|-1|1|6.5|0|14|0|2|0|0|82044|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|3|258|335|-1|55|0|255|255|1|1|255|255|28|28|7|2.5|440|440|425|440|425|0|1|0|400|0|0|16|314|314|314|314|314|314|314|0|0|639|443|0|0|0|0|0|0|0|1|0|100|100|0|14|14|14|0|0|0|0|1|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1
82044|51522|cabwest|normal|Harbinger_Glosk||1|0|61|0|61|0|61|128|30|-1|1|6.5|0|14|0|5|0|0|82045|0|2000000|-1|296.5|-1|0|-1|0|0|960|0|3|258|335|-1|55|0|255|255|1|1|255|255|28|28|7|2.5|440|440|425|440|425|0|1|0|400|0|0|16|314|314|314|314|314|314|314|0|0|708|443|0|0|0|0|0|0|0|1|0|100|100|0|14|14|14|0|0|0|0|1|100|100|0|1000|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^14,1
82045|51523|cabwest|normal|a_young_scaled_wolf||1|0|1|0|1|0|1|481|1|-1|21|2|1|0|0|0|93287|0|0|0|16|-1|2.5|-1|0|-1|0|0|0|0|0|1|4|-1|55|0|255|255|255|255|255|255|28|28|7|0.75|25|25|15|25|15|0|1|0|5|0|0|30|79|79|79|79|79|79|79|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.3|1|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|
82046|51524|cabwest|normal|Sartar_the_Unrivaled||1|0|61|0|61|0|61|128|7|-1|1|6.5|0|0|0|0|0|0|0|0|32000|-1|215|-1|0|-1|0|0|960|0|0|143|287|-1|55|0|255|255|1|1|255|255|28|28|7|2.5|150|150|150|150|150|0|1|0|400|0|0|16|314|314|314|314|314|314|314|0|0|485|444|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|1|14|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
82047|51525|cabwest|normal|Trooper_Neozite||1|0|50|0|50|0|50|139|1|-1|1|6|2|1|0|255|93563|0|0|0|30000|-1|138.5|-1|0|-1|34|34|900|0|0|90|187|-1|60|160|255|255|255|255|255|255|28|28|7|2.5|400|400|400|400|400|0|1|0|190|0|0|20|191|191|191|191|191|191|191|0|0|493|441|0|0|0|0|0|0|0|1|56|100|100|0|0|0|0|0|0|0|0|1|6|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1^14,1
82048|51526|cabwest|normal|Marthor||1|0|61|0|61|0|61|128|7|-1|1|6.5|0|4|0|7|0|0|0|0|20000|-1|215|-1|0|-1|0|0|600|0|0|143|287|-1|55|0|255|255|1|1|255|255|28|28|7|1.25|35|35|25|35|25|0|1|0|200|0|0|16|314|314|314|314|314|314|314|0|0|485|444|0|0|0|0|0|0|0|1|0|100|100|0|4|4|4|4|4|4|0|0.5|14|0|0|1000|0|0|0|100|0|0|0|-1|0|0|0|10,1
83000|51527|swampofnohope|normal|a_swamp_leech||1|0|1|0|1|0|1|104|1|-1|21|2|2|0|0|255|94911|0|0|0|16|-1|2.5|-1|0|-1|0|0|1|0|0|1|4|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|5|0|0|30|79|79|79|79|79|79|79|0|0|789|5023|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|
83001|51528|swampofnohope|normal|Ichorspike||1|0|23|0|23|0|23|134|1|-1|22|9|2|0|0|255|0|0|0|0|759|-1|25|-1|0|-1|0|0|50|0|0|2|48|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|9|9|9|9|9|0|1|0|79|0|0|30|100|100|100|100|100|100|100|0|0|1572|184|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83002|51529|swampofnohope|normal|froglok_gaz_warrior||1|0|17|19|17|19|17|27|1|-1|1|6|2|0|0|255|94267|0|0|0|510|-1|19|-1|0|-1|0|0|15|0|0|2|36|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|54|0|0|30|98|98|98|98|98|98|98|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83003|51530|swampofnohope|normal|Weeping_Mantrap||1|0|25|0|25|0|25|162|1|-1|25|6|2|0|0|255|94206|0|0|0|875|-1|27.5|-1|0|-1|0|0|50|0|0|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|1|30|101|101|101|101|101|101|101|0|0|1574|493|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83004|51531|swampofnohope|normal|froglok_gaz_shaman||1|0|14|16|14|16|14|26|10|-1|1|6|2|0|0|255|94268|0|0|462|390|-1|16|-1|0|-1|0|0|12|18|6|2|30|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|42|0|0|30|96|96|96|96|96|96|96|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|1|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83005|51532|swampofnohope|normal|Bloodgorge||1|0|23|25|23|25|23|104|1|-1|21|10|2|0|0|0|0|0|0|0|750|-1|25.5|-1|0|-1|0|0|50|0|0|3|48|-1|70|0|0|0|0|1|0|0|28|28|7|1.45|10|10|10|10|10|0|1|0|80|0|0|30|101|101|101|101|101|101|101|0|0|1573|154|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83006|51533|swampofnohope|normal|Ebon_Bloodrose||1|0|22|25|22|25|22|162|1|-1|25|6|2|0|0|0|97573|0|0|0|730|-1|24|-1|0|-1|0|0|50|0|0|2|46|-1|70|0|0|0|0|1|0|0|28|28|7|1.45|9|9|9|9|9|0|1|0|75|0|0|30|100|100|100|100|100|100|100|0|0|1574|493|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83007|51534|swampofnohope|normal|Grimewurm||1|0|22|25|22|25|22|104|1|-1|21|10|2|0|0|0|0|0|0|0|704|-1|24|-1|0|-1|0|0|50|0|0|2|46|-1|70|0|0|0|0|1|0|0|28|28|7|1.45|9|9|9|9|9|0|1|0|75|0|0|30|99|99|99|99|99|99|99|0|0|1573|154|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83008|51535|swampofnohope|normal|Venomwing||1|0|25|0|25|0|25|134|1|-1|22|9|2|0|0|255|0|0|0|0|875|-1|27.5|-1|0|-1|0|0|50|0|0|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|1|30|101|101|101|101|101|101|101|0|0|1572|184|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83009|51536|swampofnohope|normal|Heartblood_Fern||1|0|24|26|24|26|24|162|1|-1|25|-1|2|0|0|255|94207|0|0|0|775|-1|26.5|-1|0|-1|0|0|50|0|0|3|50|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|83|0|0|30|100|100|100|100|100|100|100|0|0|1574|493|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83010|51537|swampofnohope|normal|froglok_tuk_knight||1|0|14|16|14|16|14|27|1|-1|1|6|2|0|0|255|94264|0|0|0|390|-1|16|-1|0|-1|0|0|12|0|0|2|30|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|42|0|0|30|96|96|96|96|96|96|96|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83011|51538|swampofnohope|normal|Blackbone||1|0|23|24|23|24|23|161|1|-1|3|6|2|0|0|255|94208|0|0|0|795|-1|25.5|-1|0|-1|0|0|30|0|0|3|48|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|1|0|0|80|0|0|30|100|100|100|100|100|100|100|0|0|79|5017|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1^42,1
83012|51539|swampofnohope|normal|Bloodvein||1|0|25|0|25|0|25|134|1|-1|22|9|2|0|0|255|0|0|0|0|790|-1|27.5|-1|0|-1|0|0|50|0|0|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|0|30|101|101|101|101|101|101|101|0|0|1572|184|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83013|51540|swampofnohope|normal|froglok_tuk_warder||1|0|14|16|14|16|14|27|1|-1|1|6|2|0|0|255|94263|0|0|0|390|-1|16|-1|0|-1|0|0|12|0|0|2|30|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|42|0|0|30|96|96|96|96|96|96|96|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83014|51541|swampofnohope|normal|Two_Tails||1|0|25|27|25|27|25|159|1|-1|7|10|2|0|0|255|94209|0|0|0|875|-1|27.5|-1|0|-1|0|0|50|0|0|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|75|10|10|10|10|0|1|0|87|0|1|30|101|101|101|101|101|101|101|0|0|79|5017|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83015|51542|swampofnohope|normal|a_froglok_fisher||1|0|5|7|5|7|5|27|1|-1|1|6|2|0|0|255|94276|0|0|0|110|-1|6.5|-1|0|-1|0|0|10|0|0|1|12|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|15|0|0|30|87|87|87|87|87|87|87|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|
83016|51543|swampofnohope|normal|Grizshnok||1|0|22|24|22|24|22|161|1|-1|3|6|2|0|0|255|0|0|0|0|704|-1|24|-1|0|-1|0|0|50|0|0|2|46|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|9|9|9|9|9|1|0|0|75|0|0|30|99|99|99|99|99|99|99|0|0|79|5017|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1^21,1^23,1
83017|51544|swampofnohope|normal|Bulsgor||1|0|26|0|26|0|26|104|1|-1|21|10|2|0|0|255|0|0|0|0|936|-1|29.5|-1|0|-1|0|0|50|0|0|4|55|-1|70|0|1|1|1|1|1|0|28|28|7|1.5|10|10|10|10|10|0|1|0|91|0|0|30|102|102|102|102|102|102|102|0|0|1573|154|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.6|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83018|51545|swampofnohope|normal|a_mosquito||1|0|1|0|1|0|1|134|1|-1|22|1|2|0|0|255|94272|0|0|0|16|-1|2.5|-1|0|-1|0|0|1|0|0|1|4|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|5|0|0|30|79|79|79|79|79|79|79|0|0|38|5023|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|
83020|51546|swampofnohope|normal|decaying_skeleton||1|0|1|0|1|0|1|161|1|-1|3|6|2|0|0|0|94270|0|0|0|16|-1|2.5|-1|0|-1|0|0|0|0|0|1|4|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|1|0|0|5|0|0|30|79|79|79|79|79|79|79|0|0|623|5017|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|21,1^42,1
83021|51547|swampofnohope|normal|froglok_raider||1|0|9|11|9|11|9|26|9|-1|1|6|2|0|0|255|94329|0|0|0|220|-1|10.5|-1|0|-1|0|0|20|0|0|1|20|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|27|0|0|30|94|94|94|94|94|94|94|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83022|51548|swampofnohope|normal|man_eating_vine||1|0|22|26|22|26|22|162|1|-1|25|6|2|0|0|255|92284|0|0|0|730|-1|24|-1|0|-1|0|0|22|0|0|2|46|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|75|0|0|30|99|99|99|99|99|99|99|0|0|1574|493|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83023|51549|swampofnohope|normal|Fakraa_the_Forsaken||1|0|25|0|25|0|25|139|5|-1|1|7|2|0|0|0|0|0|0|300|875|-1|27.5|-1|0|-1|0|0|50|0|518|3|52|-1|70|0|0|0|0|1|0|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|1|30|101|101|101|101|101|101|101|0|0|393|446|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|1|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83024|51550|swampofnohope|normal|Deadeye||1|0|26|0|26|0|26|139|7|-1|1|7|2|0|0|255|94205|0|0|0|770|-1|29.5|-1|0|-1|0|0|50|0|0|4|55|-1|70|0|1|1|1|1|1|0|28|28|7|1.5|10|10|10|10|10|0|1|0|91|0|0|30|102|102|102|102|102|102|102|0|0|393|446|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.6|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83025|51551|swampofnohope|normal|Froglok_berserker||1|0|25|0|25|0|25|26|4|-1|1|6|2|0|0|255|4153|0|0|500|875|-1|27.5|-1|0|-1|0|0|50|0|10|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|0|30|101|101|101|101|101|101|101|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|1|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83026|51552|swampofnohope|normal|man_eating_fern||1|0|10|12|10|12|10|162|1|-1|25|6|2|0|0|255|94257|0|0|0|250|-1|11.5|-1|0|-1|0|0|8|0|0|1|22|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|30|0|0|30|94|94|94|94|94|94|94|0|0|1574|493|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83027|51553|swampofnohope|normal|Dreesix_Ghoultongue||1|0|25|0|25|0|25|26|12|-1|1|6|2|0|0|255|4028|0|0|500|875|-1|27.5|-1|0|-1|0|0|50|1|2|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|1|1|0|87|0|1|30|101|101|101|101|101|101|101|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|1|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83028|51554|swampofnohope|normal|Froglok_Impaler||1|0|25|0|25|0|25|26|9|-1|1|-1|2|0|0|255|97577|0|0|0|875|-1|27.5|-1|0|-1|0|0|50|0|0|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|0|30|101|101|101|101|101|101|101|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83029|51555|swampofnohope|normal|Soblohg||1|0|25|0|25|0|25|26|1|-1|1|-1|2|0|0|255|4028|0|0|0|810|-1|27.5|-1|0|-1|0|0|50|0|0|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|0|30|101|101|101|101|101|101|101|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83030|51556|swampofnohope|normal|Ulump_Pujluk||1|0|55|0|55|0|55|26|1|-1|1|9|2|0|0|255|11895|0|0|0|32000|-1|154|-1|0|-1|0|0|413|0|0|83|225|-1|70|0|255|255|255|255|255|255|28|28|7|1.5|320|320|320|320|320|0|1|0|400|0|0|15|239|239|239|239|239|239|239|0|0|506|344|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|0.6|250|0|0|600|0|0|0|100|0|0|0|-1|0|0|0|1,1^10,1^12,1^15,1^16,1^17,1
83031|51557|swampofnohope|normal|skeleton||1|0|4|6|4|6|4|161|1|-1|3|6|2|1|1|1|94254|0|0|0|80|-1|5.5|-1|0|-1|0|0|2|0|0|1|10|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|1|0|0|12|0|0|30|86|86|86|86|86|86|86|0|0|79|5017|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|21,1^42,1
83032|51558|swampofnohope|normal|Frayk||1|0|25|0|25|0|25|26|10|-1|1|6|2|0|0|255|4028|0|0|500|830|-1|27.5|-1|0|-1|0|0|50|0|6|3|52|-1|70|0|1|1|1|1|1|0|28|28|7|1.45|10|10|10|10|10|0|1|0|87|0|0|30|101|101|101|101|101|101|101|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.58|4|1|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83033|51559|swampofnohope|normal|a_froglok_tad||1|0|2|0|2|0|2|27|1|-1|1|6|2|0|0|255|92285|0|0|0|32|-1|3.5|-1|0|-1|0|0|1|0|0|1|6|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|8|0|0|30|81|81|81|81|81|81|81|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|
83034|51560|swampofnohope|normal|Captain_Nedar||1|0|50|0|50|0|50|139|1|-1|1|6.5|2|1|0|255|11275|0|0|0|8750|-1|139|-1|0|-1|0|0|6|0|0|74|204|-1|70|0|255|255|255|255|0|255|28|28|7|2.5|20|20|20|20|20|0|1|0|190|1|0|20|191|191|191|191|191|191|191|0|0|456|441|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|1|6|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83035|51561|swampofnohope|normal|a_morass_leech||1|0|17|19|17|19|17|104|1|-1|21|8|2|0|0|255|92286|0|0|0|510|-1|19|-1|0|-1|0|0|15|0|0|2|36|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|54|0|0|30|98|98|98|98|98|98|98|0|0|1573|154|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83036|51562|swampofnohope|normal|Mystic_Dovan||1|0|35|0|35|0|35|128|10|-1|1|6.5|0|0|0|255|0|0|0|1000|1575|-1|48|-1|0|-1|0|0|1|1|6|14|82|-1|70|0|255|255|255|255|255|255|28|28|7|2.5|14|14|14|14|14|0|1|1|128|0|0|26|116|116|116|116|116|116|116|0|0|679|445|0|0|0|0|0|0|0|1|0|100|100|0|0|0|0|0|0|0|0|1|5|1|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83037|51563|swampofnohope|normal|Scout_Eyru||1|0|15|0|15|0|15|130|1|-1|1|7|0|2|0|6|0|0|0|0|394|-1|17|-1|0|-1|0|0|20|0|0|2|32|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|28|28|28|28|28|0|1|0|46|0|0|30|96|96|96|96|96|96|96|0|0|0|0|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83038|51564|swampofnohope|normal|a_froglok_bounder||1|0|8|10|8|10|8|27|1|-1|1|6|2|0|0|255|94848|0|0|0|255|-1|10|-1|0|-1|0|0|15|0|0|1|19|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|17|17|17|17|17|0|1|0|24|0|0|30|90|90|90|90|90|90|90|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|2|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83039|51565|swampofnohope|normal|a_froglok_outlander||1|0|20|22|20|22|20|26|1|-1|1|6|2|1|0|255|94868|0|0|0|610|-1|22|-1|0|-1|0|0|150|0|0|2|42|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|26|26|26|26|26|0|0|0|67|0|0|30|97|97|97|97|97|97|97|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83040|51566|swampofnohope|normal|a_giant_swamp_leech||1|0|2|4|2|4|2|104|1|-1|21|4|2|0|0|255|94274|0|0|0|28|-1|3.5|-1|0|-1|0|0|1|0|0|1|6|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|15|25|15|0|1|0|8|1|0|30|81|81|81|81|81|81|81|0|0|789|5023|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|1|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|
83041|51567|swampofnohope|normal|a_froglok_repairer||1|0|18|22|18|22|18|27|1|-1|1|6|2|0|0|255|1|0|0|0|510|-1|19.5|-1|0|-1|0|0|80|0|0|2|37|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|27|27|27|27|27|0|1|0|58|0|0|30|97|97|97|97|97|97|97|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83042|51568|swampofnohope|normal|a_froglok_outlander||1|0|20|22|20|22|20|26|1|-1|1|6|2|1|0|255|94869|0|0|0|610|-1|22|-1|0|-1|0|0|150|0|0|2|42|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|26|26|26|26|26|0|0|0|67|0|0|30|97|97|97|97|97|97|97|0|0|645|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83043|51569|swampofnohope|normal|a_froglok_gaz_knight||1|0|17|19|17|19|17|26|1|-1|1|6|2|0|0|0|0|0|0|0|530|-1|19|-1|0|-1|0|0|16|21|0|2|36|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|25|25|25|25|25|0|1|0|54|0|0|30|98|98|98|98|98|98|98|0|0|595|251|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
83044|51570|swampofnohope|normal|froglok_krup_guard||1|0|22|24|22|24|22|27|1|-1|1|6|2|0|0|255|94872|0|0|0|687|-1|23|-1|0|-1|0|0|120|0|0|2|44|-1|70|0|255|255|255|255|255|255|28|28|7|1.25|28|28|28|28|28|0|0|0|75|0|0|30|99|99|99|99|99|99|99|0|0|780|252|0|0|0|0|0|0|0|0|0|100|100|0|0|0|0|0|0|0|0|0.5|3|0|0|300|0|0|0|100|0|0|0|-1|0|0|0|10,1
