merchantid|enabled|slot|eq_itemid|wow_itemid|faction_required|quantity|is_mount|is_flying_mount|min_expansion|max_expansion
75066|1|7|15233|-1|-1100|0|0|0|-1|-1
75066|1|8|15234|-1|-1100|0|0|0|-1|-1
75066|1|9|15235|-1|-1100|0|0|0|-1|-1
75066|1|10|15485|-1|-1100|0|0|0|-1|-1
75066|1|11|15047|-1|-1100|0|0|0|-1|-1
75066|1|12|15123|-1|-1100|0|0|0|-1|-1
75066|1|13|15228|-1|-1100|0|0|0|-1|-1
75066|1|14|15248|-1|-1100|0|0|0|-1|-1
75066|1|15|15368|-1|-1100|0|0|0|-1|-1
75066|1|16|15413|-1|-1100|0|0|0|-1|-1
75066|1|17|15043|-1|-1100|0|0|0|-1|-1
75066|1|18|15417|-1|-1100|0|0|0|-1|-1
75066|1|19|15089|-1|-1100|0|0|0|-1|-1
75067|1|0|15050|-1|-1100|0|0|0|-1|-1
75067|1|1|15219|-1|-1100|0|0|0|-1|-1
75067|1|2|15221|-1|-1100|0|0|0|-1|-1
75067|1|3|15222|-1|-1100|0|0|0|-1|-1
75067|1|4|15223|-1|-1100|0|0|0|-1|-1
75067|1|5|15224|-1|-1100|0|0|0|-1|-1
75067|1|6|15227|-1|-1100|0|0|0|-1|-1
75067|1|7|15229|-1|-1100|0|0|0|-1|-1
75067|1|8|15230|-1|-1100|0|0|0|-1|-1
75067|1|9|15231|-1|-1100|0|0|0|-1|-1
75067|1|10|15501|-1|-1100|0|0|0|-1|-1
75068|1|0|15011|-1|-1100|0|0|0|-1|-1
75068|1|1|15017|-1|-1100|0|0|0|-1|-1
75068|1|2|15036|-1|-1100|0|0|0|-1|-1
75068|1|3|15211|-1|-1100|0|0|0|-1|-1
75068|1|4|15212|-1|-1100|0|0|0|-1|-1
75068|1|5|15213|-1|-1100|0|0|0|-1|-1
75068|1|6|15215|-1|-1100|0|0|0|-1|-1
75068|1|7|15216|-1|-1100|0|0|0|-1|-1
75068|1|8|15218|-1|-1100|0|0|0|-1|-1
75068|1|9|15560|-1|-1100|0|0|0|-1|-1
75069|1|0|15014|-1|-1100|0|0|0|-1|-1
75069|1|1|15200|-1|-1100|0|0|0|-1|-1
75069|1|2|15201|-1|-1100|0|0|0|-1|-1
75069|1|3|15202|-1|-1100|0|0|0|-1|-1
75069|1|4|15203|-1|-1100|0|0|0|-1|-1
75069|1|5|15205|-1|-1100|0|0|0|-1|-1
75069|1|6|15207|-1|-1100|0|0|0|-1|-1
75069|1|7|15208|-1|-1100|0|0|0|-1|-1
75069|1|8|15209|-1|-1100|0|0|0|-1|-1
75069|1|9|15210|-1|-1100|0|0|0|-1|-1
75078|1|0|10010|-1|-1100|0|0|0|-1|-1
75078|1|1|10005|-1|-1100|0|0|0|-1|-1
75078|1|2|10006|-1|-1100|0|0|0|-1|-1
75078|1|3|10038|-1|-1100|0|0|0|-1|-1
75078|1|4|10007|-1|-1100|0|0|0|-1|-1
75078|1|5|10040|-1|-1100|0|0|0|-1|-1
75078|1|6|10042|-1|-1100|0|0|0|-1|-1
75078|1|7|10008|-1|-1100|0|0|0|-1|-1
75078|1|8|10002|-1|-1100|0|0|0|-1|-1
75078|1|9|10043|-1|-1100|0|0|0|-1|-1
75078|1|10|10045|-1|-1100|0|0|0|-1|-1
75078|1|11|18926|-1|-1100|0|0|0|-1|-1
75078|1|12|16500|-1|-1100|0|0|0|-1|-1
75078|1|13|16501|-1|-1100|0|0|0|-1|-1
75078|1|14|16502|-1|-1100|0|0|0|-1|-1
75078|1|15|16503|-1|-1100|0|0|0|-1|-1
75078|1|16|17912|-1|-1100|0|0|0|-1|-1
75078|1|17|10032|-1|-1100|0|0|0|-1|-1
75078|1|18|10033|-1|-1100|0|0|0|-1|-1
75078|1|19|10034|-1|-1100|0|0|0|-1|-1
75079|1|0|13002|-1|-1100|0|0|0|-1|-1
75079|1|1|13003|-1|-1100|0|0|0|-1|-1
75079|1|2|13004|-1|-1100|0|0|0|-1|-1
75079|1|3|17002|-1|-1100|0|0|0|-1|-1
75079|1|4|17005|-1|-1100|0|0|0|-1|-1
75079|1|5|17004|-1|-1100|0|0|0|-1|-1
75079|1|6|13009|-1|-1100|0|0|0|-1|-1
75079|1|7|13006|-1|-1100|0|0|0|-1|-1
75079|1|8|6379|-1|-1100|0|0|0|-1|-1
75080|1|0|13002|-1|-1100|0|0|0|-1|-1
75080|1|1|13003|-1|-1100|0|0|0|-1|-1
75080|1|2|13004|-1|-1100|0|0|0|-1|-1
75080|1|3|17002|-1|-1100|0|0|0|-1|-1
75080|1|4|17005|-1|-1100|0|0|0|-1|-1
75080|1|5|17004|-1|-1100|0|0|0|-1|-1
75080|1|6|13009|-1|-1100|0|0|0|-1|-1
75080|1|7|13006|-1|-1100|0|0|0|-1|-1
75080|1|8|13014|-1|-1100|0|0|0|-1|-1
75080|1|9|13015|-1|-1100|0|0|0|-1|-1
75081|1|0|17901|-1|-1100|0|0|0|-1|-1
75081|1|1|18550|-1|-1100|0|0|0|-1|-1
75081|1|2|14225|-1|-1100|0|0|0|-1|-1
75081|1|3|14228|-1|-1100|0|0|0|-1|-1
75081|1|4|14237|-1|-1100|0|0|0|-1|-1
75081|1|5|14234|-1|-1100|0|0|0|-1|-1
75081|1|6|14244|-1|-1100|0|0|0|-1|-1
75081|1|7|14239|-1|-1100|0|0|0|-1|-1
75081|1|8|14235|-1|-1100|0|0|0|-1|-1
75081|1|9|14247|-1|-1100|0|0|0|-1|-1
75081|1|10|14249|-1|-1100|0|0|0|-1|-1
75081|1|11|14248|-1|-1100|0|0|0|-1|-1
75081|1|12|14236|-1|-1100|0|0|0|-1|-1
75081|1|13|14241|-1|-1100|0|0|0|-1|-1
75081|1|14|14246|-1|-1100|0|0|0|-1|-1
75081|1|15|14226|-1|-1100|0|0|0|-1|-1
75081|1|16|14240|-1|-1100|0|0|0|-1|-1
75081|1|17|14224|-1|-1100|0|0|0|-1|-1
75081|1|18|14242|-1|-1100|0|0|0|-1|-1
75081|1|19|14243|-1|-1100|0|0|0|-1|-1
75082|1|0|8001|-1|-1100|0|0|0|-1|-1
75082|1|1|7001|-1|-1100|0|0|0|-1|-1
75082|1|2|6002|-1|-1100|0|0|0|-1|-1
75082|1|3|17001|-1|-1100|0|0|0|-1|-1
75082|1|4|13063|-1|-1100|0|0|0|-1|-1
75082|1|5|13051|-1|-1100|0|0|0|-1|-1
75082|1|6|17501|-1|-1100|0|0|0|-1|-1
75082|1|7|18878|-1|-1100|0|0|0|-1|-1
75082|1|8|18879|-1|-1100|0|0|0|-1|-1
75082|1|9|18880|-1|-1100|0|0|0|-1|-1
75082|1|10|18881|-1|-1100|0|0|0|-1|-1
75082|1|11|10024|-1|-1100|0|0|0|-1|-1
75082|1|12|10026|-1|-1100|0|0|0|-1|-1
75082|1|13|10019|-1|-1100|0|0|0|-1|-1
75082|1|14|10020|-1|-1100|0|0|0|-1|-1
75082|1|15|10028|-1|-1100|0|0|0|-1|-1
75082|1|16|13005|-1|-1100|0|0|0|-1|-1
75082|1|17|13006|-1|-1100|0|0|0|-1|-1
75082|1|18|13007|-1|-1100|0|0|0|-1|-1
75082|1|19|18125|-1|-1100|0|0|0|-1|-1
75083|1|0|13695|-1|-1100|0|0|0|-1|-1
75083|1|1|13696|-1|-1100|0|0|0|-1|-1
75083|1|2|6002|-1|-1100|0|0|0|-1|-1
75083|1|3|17001|-1|-1100|0|0|0|-1|-1
75083|1|4|13063|-1|-1100|0|0|0|-1|-1
75083|1|5|13051|-1|-1100|0|0|0|-1|-1
75083|1|6|17501|-1|-1100|0|0|0|-1|-1
75083|1|7|18878|-1|-1100|0|0|0|-1|-1
75083|1|8|18879|-1|-1100|0|0|0|-1|-1
75083|1|9|18880|-1|-1100|0|0|0|-1|-1
75083|1|10|18881|-1|-1100|0|0|0|-1|-1
75083|1|11|10024|-1|-1100|0|0|0|-1|-1
75083|1|12|10026|-1|-1100|0|0|0|-1|-1
75083|1|13|10019|-1|-1100|0|0|0|-1|-1
75083|1|14|10020|-1|-1100|0|0|0|-1|-1
75083|1|15|10028|-1|-1100|0|0|0|-1|-1
75083|1|16|13005|-1|-1100|0|0|0|-1|-1
75083|1|17|13006|-1|-1100|0|0|0|-1|-1
75083|1|18|13007|-1|-1100|0|0|0|-1|-1
75083|1|19|18125|-1|-1100|0|0|0|-1|-1
75084|1|0|15067|-1|-1100|0|0|0|-1|-1
75084|1|1|15035|-1|-1100|0|0|0|-1|-1
75084|1|2|15048|-1|-1100|0|0|0|-1|-1
75084|1|3|15036|-1|-1100|0|0|0|-1|-1
75084|1|4|15066|-1|-1100|0|0|0|-1|-1
75084|1|5|15305|-1|-1100|0|0|0|-1|-1
75084|1|6|15042|-1|-1100|0|0|0|-1|-1
75084|1|7|15246|-1|-1100|0|0|0|-1|-1
75084|1|8|15065|-1|-1100|0|0|0|-1|-1
75084|1|9|15288|-1|-1100|0|0|0|-1|-1
75084|1|10|15049|-1|-1100|0|0|0|-1|-1
75084|1|11|15230|-1|-1100|0|0|0|-1|-1
75084|1|12|15080|-1|-1100|0|0|0|-1|-1
75084|1|13|15205|-1|-1100|0|0|0|-1|-1
75084|1|14|15309|-1|-1100|0|0|0|-1|-1
75084|1|15|15853|-1|-1100|0|0|0|-1|-1
75084|1|16|9962|-1|-1100|0|0|0|-1|-1
75085|1|0|15059|-1|-1100|0|0|0|-1|-1
75085|1|1|15117|-1|-1100|0|0|0|-1|-1
75085|1|2|15451|-1|-1100|0|0|0|-1|-1
75085|1|3|15452|-1|-1100|0|0|0|-1|-1
75085|1|4|15524|-1|-1100|0|0|0|-1|-1
75085|1|5|15414|-1|-1100|0|0|0|-1|-1
75085|1|6|15063|-1|-1100|0|0|0|-1|-1
75085|1|7|15197|-1|-1100|0|0|0|-1|-1
75085|1|8|15393|-1|-1100|0|0|0|-1|-1
75085|1|9|15435|-1|-1100|0|0|0|-1|-1
75085|1|10|15031|-1|-1100|0|0|0|-1|-1
75085|1|11|15096|-1|-1100|0|0|0|-1|-1
75085|1|12|15525|-1|-1100|0|0|0|-1|-1
75085|1|13|15661|-1|-1100|0|0|0|-1|-1
75085|1|14|15662|-1|-1100|0|0|0|-1|-1
75086|1|0|15213|-1|-1100|0|0|0|-1|-1
75086|1|1|15365|-1|-1100|0|0|0|-1|-1
75086|1|2|15367|-1|-1100|0|0|0|-1|-1
75086|1|3|15236|-1|-1100|0|0|0|-1|-1
75086|1|4|15368|-1|-1100|0|0|0|-1|-1
75086|1|5|15196|-1|-1100|0|0|0|-1|-1
75086|1|6|15233|-1|-1100|0|0|0|-1|-1
75086|1|7|15446|-1|-1100|0|0|0|-1|-1
75086|1|8|15642|-1|-1100|0|0|0|-1|-1
75086|1|9|15370|-1|-1100|0|0|0|-1|-1
75086|1|10|15061|-1|-1100|0|0|0|-1|-1
75086|1|11|15204|-1|-1100|0|0|0|-1|-1
75086|1|12|15448|-1|-1100|0|0|0|-1|-1
75086|1|13|15387|-1|-1100|0|0|0|-1|-1
75086|1|14|15549|-1|-1100|0|0|0|-1|-1
75087|1|0|15218|-1|-1100|0|0|0|-1|-1
75087|1|1|15351|-1|-1100|0|0|0|-1|-1
75087|1|2|15352|-1|-1100|0|0|0|-1|-1
75087|1|3|15353|-1|-1100|0|0|0|-1|-1
75087|1|4|15354|-1|-1100|0|0|0|-1|-1
75087|1|5|15357|-1|-1100|0|0|0|-1|-1
75087|1|6|15358|-1|-1100|0|0|0|-1|-1
75087|1|7|15359|-1|-1100|0|0|0|-1|-1
75087|1|8|15522|-1|-1100|0|0|0|-1|-1
75087|1|9|15641|-1|-1100|0|0|0|-1|-1
75087|1|10|15209|-1|-1100|0|0|0|-1|-1
75087|1|11|15226|-1|-1100|0|0|0|-1|-1
75087|1|12|15355|-1|-1100|0|0|0|-1|-1
75087|1|13|15360|-1|-1100|0|0|0|-1|-1
75087|1|14|15361|-1|-1100|0|0|0|-1|-1
75087|1|15|15362|-1|-1100|0|0|0|-1|-1
75087|1|16|15363|-1|-1100|0|0|0|-1|-1
75087|1|17|15445|-1|-1100|0|0|0|-1|-1
75088|1|0|15221|-1|-1100|0|0|0|-1|-1
75088|1|1|15235|-1|-1100|0|0|0|-1|-1
75088|1|2|15338|-1|-1100|0|0|0|-1|-1
75088|1|3|15339|-1|-1100|0|0|0|-1|-1
75088|1|4|15340|-1|-1100|0|0|0|-1|-1
75088|1|5|15341|-1|-1100|0|0|0|-1|-1
75088|1|6|15342|-1|-1100|0|0|0|-1|-1
75088|1|7|15343|-1|-1100|0|0|0|-1|-1
75088|1|8|15331|-1|-1100|0|0|0|-1|-1
75088|1|9|15225|-1|-1100|0|0|0|-1|-1
75088|1|10|15229|-1|-1100|0|0|0|-1|-1
75088|1|11|15344|-1|-1100|0|0|0|-1|-1
75088|1|12|15347|-1|-1100|0|0|0|-1|-1
75088|1|13|15348|-1|-1100|0|0|0|-1|-1
75088|1|14|15491|-1|-1100|0|0|0|-1|-1
75088|1|15|15502|-1|-1100|0|0|0|-1|-1
75088|1|16|15346|-1|-1100|0|0|0|-1|-1
75095|1|0|13032|-1|-1100|0|0|0|-1|-1
75095|1|1|13008|-1|-1100|0|0|0|-1|-1
75095|1|2|13033|-1|-1100|0|0|0|-1|-1
75095|1|3|13018|-1|-1100|0|0|0|-1|-1
75095|1|4|13040|-1|-1100|0|0|0|-1|-1
75095|1|5|13039|-1|-1100|0|0|0|-1|-1
75095|1|6|13030|-1|-1100|0|0|0|-1|-1
75095|1|7|13031|-1|-1100|0|0|0|-1|-1
75095|1|8|13034|-1|-1100|0|0|0|-1|-1
75095|1|9|16599|-1|-1100|0|0|0|-1|-1
75095|1|10|16592|-1|-1100|0|0|0|-1|-1
75095|1|11|16598|-1|-1100|0|0|0|-1|-1
75095|1|12|16580|-1|-1100|0|0|0|-1|-1
75095|1|13|16481|-1|-1100|0|0|0|-1|-1
75096|1|0|10500|-1|-1100|0|0|0|-1|-1
75096|1|1|10501|-1|-1100|0|0|0|-1|-1
75096|1|2|10502|-1|-1100|0|0|0|-1|-1
75096|1|3|12056|-1|-1100|0|0|0|-1|-1
75096|1|4|16900|-1|-1100|0|0|0|-1|-1
75096|1|5|16901|-1|-1100|0|0|0|-1|-1
75096|1|6|16902|-1|-1100|0|0|0|-1|-1
75098|1|0|16900|-1|-1100|0|0|0|-1|-1
75098|1|1|16901|-1|-1100|0|0|0|-1|-1
75098|1|2|16902|-1|-1100|0|0|0|-1|-1
75098|1|3|16906|-1|-1100|0|0|0|-1|-1
75098|1|4|16907|-1|-1100|0|0|0|-1|-1
75098|1|5|16908|-1|-1100|0|0|0|-1|-1
75098|1|6|16903|-1|-1100|0|0|0|-1|-1
75098|1|7|18114|-1|-1100|0|0|0|-1|-1
75098|1|8|16968|-1|-1100|0|0|0|-1|-1
75098|1|9|16969|-1|-1100|0|0|0|-1|-1
75098|1|10|16970|-1|-1100|0|0|0|-1|-1
75098|1|11|21625|-1|-1100|0|0|0|-1|-1
75098|1|12|17882|-1|-1100|0|0|0|-1|-1
75098|1|13|16895|-1|-1100|0|0|0|-1|-1
75098|1|14|16964|-1|-1100|0|0|0|-1|-1
75098|1|15|16956|-1|-1100|0|0|0|-1|-1
75101|1|0|2001|-1|-1100|0|0|0|-1|-1
75101|1|1|2002|-1|-1100|0|0|0|-1|-1
75101|1|2|2003|-1|-1100|0|0|0|-1|-1
75101|1|3|2004|-1|-1100|0|0|0|-1|-1
75101|1|4|2005|-1|-1100|0|0|0|-1|-1
75101|1|5|2006|-1|-1100|0|0|0|-1|-1
75101|1|6|2007|-1|-1100|0|0|0|-1|-1
75101|1|7|2008|-1|-1100|0|0|0|-1|-1
75101|1|8|2009|-1|-1100|0|0|0|-1|-1
75101|1|9|2010|-1|-1100|0|0|0|-1|-1
75101|1|10|2011|-1|-1100|0|0|0|-1|-1
75102|1|0|1001|-1|-1100|0|0|0|-1|-1
75102|1|1|1002|-1|-1100|0|0|0|-1|-1
75102|1|2|1003|-1|-1100|0|0|0|-1|-1
75102|1|3|1004|-1|-1100|0|0|0|-1|-1
75102|1|4|1005|-1|-1100|0|0|0|-1|-1
75102|1|5|1006|-1|-1100|0|0|0|-1|-1
75102|1|6|1007|-1|-1100|0|0|0|-1|-1
75102|1|7|1008|-1|-1100|0|0|0|-1|-1
75102|1|8|1009|-1|-1100|0|0|0|-1|-1
75102|1|9|1010|-1|-1100|0|0|0|-1|-1
75102|1|10|1011|-1|-1100|0|0|0|-1|-1
75102|1|11|1012|-1|-1100|0|0|0|-1|-1
75102|1|12|17908|-1|-1100|0|0|0|-1|-1
75102|1|13|17806|-1|-1100|0|0|0|2|99
75102|1|14|12095|-1|-1100|0|0|0|2|99
75102|1|15|12096|-1|-1100|0|0|0|2|99
75102|1|16|12097|-1|-1100|0|0|0|2|99
75102|1|17|18300|-1|-1100|0|0|0|2|99
75103|1|0|13014|-1|-1100|0|0|0|-1|-1
75103|1|1|13015|-1|-1100|0|0|0|-1|-1
75103|1|2|13007|-1|-1100|0|0|0|-1|-1
75103|1|3|13005|-1|-1100|0|0|0|-1|-1
75103|1|4|13006|-1|-1100|0|0|0|-1|-1
75103|1|5|13016|-1|-1100|0|0|0|-1|-1
75103|1|6|17906|-1|-1100|0|0|0|-1|-1
75103|1|7|18104|-1|-1100|0|0|0|-1|-1
75103|1|8|18105|-1|-1100|0|0|0|-1|-1
75103|1|9|18106|-1|-1100|0|0|0|-1|-1
75103|1|10|18107|-1|-1100|0|0|0|-1|-1
75103|1|11|18142|-1|-1100|0|0|0|-1|-1
75104|1|0|13014|-1|-1100|0|0|0|-1|-1
75104|1|1|13015|-1|-1100|0|0|0|-1|-1
75104|1|2|13007|-1|-1100|0|0|0|-1|-1
75104|1|3|13005|-1|-1100|0|0|0|-1|-1
75104|1|4|13006|-1|-1100|0|0|0|-1|-1
75104|1|5|13016|-1|-1100|0|0|0|-1|-1
75104|1|6|17906|-1|-1100|0|0|0|-1|-1
75104|1|7|18104|-1|-1100|0|0|0|-1|-1
75104|1|8|18105|-1|-1100|0|0|0|-1|-1
75104|1|9|18106|-1|-1100|0|0|0|-1|-1
75104|1|10|18107|-1|-1100|0|0|0|-1|-1
75104|1|11|18142|-1|-1100|0|0|0|-1|-1
75105|1|0|5001|-1|-1100|0|0|0|-1|-1
75105|1|1|5002|-1|-1100|0|0|0|-1|-1
75105|1|2|5005|-1|-1100|0|0|0|-1|-1
75105|1|3|5012|-1|-1100|0|0|0|-1|-1
75105|1|4|5006|-1|-1100|0|0|0|-1|-1
75105|1|5|2007|-1|-1100|0|0|0|-1|-1
75105|1|6|9001|-1|-1100|0|0|0|-1|-1
75105|1|7|2009|-1|-1100|0|0|0|-1|-1
75105|1|8|2011|-1|-1100|0|0|0|-1|-1
75105|1|9|2002|-1|-1100|0|0|0|-1|-1
75106|1|0|15048|-1|-1100|0|0|0|-1|-1
75106|1|1|15061|-1|-1100|0|0|0|-1|-1
75106|1|2|15233|-1|-1100|0|0|0|-1|-1
75106|1|3|15236|-1|-1100|0|0|0|-1|-1
75106|1|4|15367|-1|-1100|0|0|0|-1|-1
75106|1|5|15440|-1|-1100|0|0|0|-1|-1
75106|1|6|15370|-1|-1100|0|0|0|-1|-1
75106|1|7|15090|-1|-1100|0|0|0|-1|-1
75106|1|8|15117|-1|-1100|0|0|0|-1|-1
75106|1|9|15127|-1|-1100|0|0|0|-1|-1
75106|1|10|15414|-1|-1100|0|0|0|-1|-1
75106|1|11|15452|-1|-1100|0|0|0|-1|-1
75106|1|12|15478|-1|-1100|0|0|0|-1|-1
75106|1|13|15441|-1|-1100|0|0|0|-1|-1
75107|1|0|15209|-1|-1100|0|0|0|-1|-1
75107|1|1|15218|-1|-1100|0|0|0|-1|-1
75107|1|2|15362|-1|-1100|0|0|0|-1|-1
75107|1|3|15352|-1|-1100|0|0|0|-1|-1
75107|1|4|15355|-1|-1100|0|0|0|-1|-1
75107|1|5|15357|-1|-1100|0|0|0|-1|-1
75107|1|6|15359|-1|-1100|0|0|0|-1|-1
75107|1|7|15226|-1|-1100|0|0|0|-1|-1
75107|1|8|15360|-1|-1100|0|0|0|-1|-1
75107|1|9|15363|-1|-1100|0|0|0|-1|-1
75107|1|10|15366|-1|-1100|0|0|0|-1|-1
75107|1|11|15445|-1|-1100|0|0|0|-1|-1
75107|1|12|15492|-1|-1100|0|0|0|-1|-1
75107|1|13|15522|-1|-1100|0|0|0|-1|-1
75108|1|0|15221|-1|-1100|0|0|0|-1|-1
75108|1|1|15235|-1|-1100|0|0|0|-1|-1
75108|1|2|15341|-1|-1100|0|0|0|-1|-1
75108|1|3|15340|-1|-1100|0|0|0|-1|-1
75108|1|4|15342|-1|-1100|0|0|0|-1|-1
75108|1|5|15343|-1|-1100|0|0|0|-1|-1
75108|1|6|15491|-1|-1100|0|0|0|-1|-1
75108|1|7|15225|-1|-1100|0|0|0|-1|-1
75108|1|8|15229|-1|-1100|0|0|0|-1|-1
75108|1|9|15344|-1|-1100|0|0|0|-1|-1
75108|1|10|15347|-1|-1100|0|0|0|-1|-1
75108|1|11|15351|-1|-1100|0|0|0|-1|-1
75108|1|12|15502|-1|-1100|0|0|0|-1|-1
75108|1|13|15354|-1|-1100|0|0|0|-1|-1
75113|1|0|18277|-1|-1100|0|0|0|-1|-1
78078|1|0|7360|-1|-1100|0|0|0|-1|-1
78078|1|1|5429|-1|-1100|0|0|0|-1|-1
78078|1|2|6345|-1|-1100|0|0|0|-1|-1
78078|1|3|5007|-1|-1100|0|0|0|-1|-1
78078|1|4|8008|-1|-1100|0|0|0|-1|-1
78078|1|5|5003|-1|-1100|0|0|0|-1|-1
78078|1|6|6006|-1|-1100|0|0|0|-1|-1
78078|1|7|6003|-1|-1100|0|0|0|-1|-1
78078|1|8|7003|-1|-1100|0|0|0|-1|-1
78078|1|9|5006|-1|-1100|0|0|0|-1|-1
78078|1|10|17901|-1|-1100|0|0|0|-1|-1
78079|1|0|2600|-1|-1100|0|0|0|-1|-1
78079|1|1|2601|-1|-1100|0|0|0|-1|-1
78079|1|2|2602|-1|-1100|0|0|0|-1|-1
78079|1|3|2603|-1|-1100|0|0|0|-1|-1
78079|1|4|2604|-1|-1100|0|0|0|-1|-1
78079|1|5|2605|-1|-1100|0|0|0|-1|-1
78079|1|6|2606|-1|-1100|0|0|0|-1|-1
78079|1|7|2607|-1|-1100|0|0|0|-1|-1
78079|1|8|2608|-1|-1100|0|0|0|-1|-1
78079|1|9|2609|-1|-1100|0|0|0|-1|-1
78079|1|10|9026|-1|-1100|0|0|0|-1|-1
78080|1|0|13002|-1|-1100|0|0|0|-1|-1
78080|1|1|13003|-1|-1100|0|0|0|-1|-1
78080|1|2|13004|-1|-1100|0|0|0|-1|-1
78080|1|3|12631|-1|-1100|0|0|0|-1|-1
78080|1|4|17989|-1|-1100|0|0|0|-1|-1
78080|1|5|17990|-1|-1100|0|0|0|-1|-1
78080|1|6|17991|-1|-1100|0|0|0|-1|-1
78080|1|7|12630|-1|-1100|0|0|0|-1|-1
78080|1|8|17987|-1|-1100|0|0|0|-1|-1
78080|1|9|13100|-1|-1100|0|0|0|-1|-1
78080|1|10|13101|-1|-1100|0|0|0|-1|-1
78080|1|11|13070|-1|-1100|0|0|0|-1|-1
78080|1|12|13068|-1|-1100|0|0|0|-1|-1
78081|1|0|12611|-1|-1100|0|0|0|-1|-1
78081|1|1|12614|-1|-1100|0|0|0|-1|-1
78081|1|2|12616|-1|-1100|0|0|0|-1|-1
78081|1|3|12617|-1|-1100|0|0|0|-1|-1
78081|1|4|12609|-1|-1100|0|0|0|-1|-1
78081|1|5|12612|-1|-1100|0|0|0|-1|-1
79093|1|0|13002|-1|-1100|0|0|0|-1|-1
79093|1|1|13003|-1|-1100|0|0|0|-1|-1
79093|1|2|13004|-1|-1100|0|0|0|-1|-1
79093|1|3|12631|-1|-1100|0|0|0|-1|-1
79093|1|4|17989|-1|-1100|0|0|0|-1|-1
79093|1|5|17990|-1|-1100|0|0|0|-1|-1
79093|1|6|17991|-1|-1100|0|0|0|-1|-1
79093|1|7|12630|-1|-1100|0|0|0|-1|-1
79093|1|8|17987|-1|-1100|0|0|0|-1|-1
79093|1|9|13100|-1|-1100|0|0|0|-1|-1
79093|1|10|13101|-1|-1100|0|0|0|-1|-1
79093|1|11|13070|-1|-1100|0|0|0|-1|-1
79093|1|12|13068|-1|-1100|0|0|0|-1|-1
79094|1|0|12611|-1|-1100|0|0|0|-1|-1
79094|1|1|12614|-1|-1100|0|0|0|-1|-1
79094|1|2|12616|-1|-1100|0|0|0|-1|-1
79094|1|3|12617|-1|-1100|0|0|0|-1|-1
79094|1|4|12609|-1|-1100|0|0|0|-1|-1
79094|1|5|12612|-1|-1100|0|0|0|-1|-1
79095|1|0|13002|-1|-1100|0|0|0|-1|-1
79095|1|1|13003|-1|-1100|0|0|0|-1|-1
79095|1|2|13004|-1|-1100|0|0|0|-1|-1
79095|1|3|12631|-1|-1100|0|0|0|-1|-1
79095|1|4|17989|-1|-1100|0|0|0|-1|-1
79095|1|5|17990|-1|-1100|0|0|0|-1|-1
79095|1|6|17991|-1|-1100|0|0|0|-1|-1
79095|1|7|12630|-1|-1100|0|0|0|-1|-1
79095|1|8|17987|-1|-1100|0|0|0|-1|-1
79095|1|9|13100|-1|-1100|0|0|0|-1|-1
79095|1|10|13101|-1|-1100|0|0|0|-1|-1
79095|1|11|13070|-1|-1100|0|0|0|-1|-1
79095|1|12|13068|-1|-1100|0|0|0|-1|-1
79096|1|0|2600|-1|-1100|0|0|0|-1|-1
79096|1|1|2601|-1|-1100|0|0|0|-1|-1
79096|1|2|2602|-1|-1100|0|0|0|-1|-1
79096|1|3|2603|-1|-1100|0|0|0|-1|-1
79096|1|4|2604|-1|-1100|0|0|0|-1|-1
79096|1|5|2605|-1|-1100|0|0|0|-1|-1
79096|1|6|2606|-1|-1100|0|0|0|-1|-1
79096|1|7|2607|-1|-1100|0|0|0|-1|-1
79096|1|8|2608|-1|-1100|0|0|0|-1|-1
79096|1|9|2609|-1|-1100|0|0|0|-1|-1
79096|1|10|9026|-1|-1100|0|0|0|-1|-1
79097|1|0|7360|-1|-1100|0|0|0|-1|-1
79097|1|1|5429|-1|-1100|0|0|0|-1|-1
79097|1|2|6345|-1|-1100|0|0|0|-1|-1
79097|1|3|5007|-1|-1100|0|0|0|-1|-1
79097|1|4|8008|-1|-1100|0|0|0|-1|-1
79097|1|5|5003|-1|-1100|0|0|0|-1|-1
79097|1|6|6006|-1|-1100|0|0|0|-1|-1
79097|1|7|6003|-1|-1100|0|0|0|-1|-1
79097|1|8|7003|-1|-1100|0|0|0|-1|-1
79097|1|9|5006|-1|-1100|0|0|0|-1|-1
79097|1|10|17901|-1|-1100|0|0|0|-1|-1
80039|1|0|19471|-1|-1100|0|0|0|1|99
80039|1|1|19475|-1|-1100|0|0|0|2|99
80039|1|2|19476|-1|-1100|0|0|0|2|99
80039|1|3|19477|-1|-1100|0|0|0|2|99
80039|1|4|19478|-1|-1100|0|0|0|2|99
80039|1|5|19485|-1|-1100|0|0|0|2|99
80039|1|6|19486|-1|-1100|0|0|0|2|99
80039|1|7|19487|-1|-1100|0|0|0|2|99
80039|1|8|19488|-1|-1100|0|0|0|2|99
80039|1|9|19489|-1|-1100|0|0|0|2|99
80039|1|10|19509|-1|-1100|0|0|0|2|99
80039|1|11|19510|-1|-1100|0|0|0|2|99
80039|1|12|19511|-1|-1100|0|0|0|2|99
80039|1|13|19512|-1|-1100|0|0|0|2|99
80039|1|14|19513|-1|-1100|0|0|0|2|99
80039|1|15|19514|-1|-1100|0|0|0|2|99
80039|1|16|19515|-1|-1100|0|0|0|2|99
80039|1|17|10020|-1|-1100|0|0|0|1|99
80039|1|18|10028|-1|-1100|0|0|0|1|99
