loottable_id|lootdrop_id|multiplier|probability|droplimit|mindrop|multiplier_min
94502|108151|1|100|0|0|0
94502|108587|1|100|0|0|0
94502|108589|1|100|0|0|0
94503|100521|1|100|1|0|0
94503|108150|1|100|1|0|0
94503|108245|1|100|2|0|0
94503|108592|1|100|1|1|0
94504|100521|1|100|1|0|0
94504|108150|1|100|1|0|0
94504|108595|1|100|1|1|0
94505|100521|1|100|1|0|0
94505|108150|1|100|1|0|0
94505|108597|1|100|0|0|0
94505|108598|1|100|1|1|0
94506|108150|1|100|1|0|0
94506|108601|1|100|1|1|0
94506|108602|1|100|0|0|0
94506|109762|1|100|1|0|0
94507|105878|1|100|1|0|0
94507|108603|1|100|0|0|0
94507|108604|1|100|0|0|0
94508|100521|1|100|1|0|0
94508|108150|1|100|1|0|0
94508|108245|1|100|2|0|0
94508|108606|1|100|0|0|0
94509|108607|1|100|2|0|0
94509|108608|1|100|0|0|0
94509|108609|1|100|0|0|0
94510|100521|1|100|1|0|0
94510|108610|1|100|2|0|0
94510|108611|1|100|0|0|0
94510|108612|1|100|0|0|0
94511|100521|1|100|1|0|0
94511|108150|1|100|0|0|0
94511|108615|1|100|0|0|0
94511|108616|1|100|2|0|0
94512|100521|1|100|1|0|0
94512|108150|1|100|1|0|0
94512|108619|1|100|1|1|0
94513|100521|1|100|1|0|0
94513|108151|1|100|1|0|0
94513|108620|1|100|0|0|0
94513|108622|1|100|1|1|0
94514|100521|1|100|1|0|0
94514|108151|1|100|0|0|0
94514|108624|1|100|0|0|0
94514|108625|1|100|1|0|0
94515|108151|1|100|0|0|0
94515|108627|1|100|1|0|0
94515|108628|1|100|1|0|0
94515|108629|1|100|0|0|0
94516|100521|1|100|1|0|0
94516|108632|1|100|1|0|0
94516|108634|1|100|0|0|0
94517|105878|1|100|1|0|0
94517|108151|1|100|1|0|0
94517|108635|1|100|2|0|0
94517|108637|1|100|0|0|0
94518|105878|1|100|1|0|0
94518|108151|1|100|0|0|0
94518|108639|1|100|1|0|0
94518|108640|1|100|0|0|0
94518|108641|1|100|1|0|0
94519|105878|1|100|1|0|0
94519|108151|1|100|0|0|0
94519|108643|1|100|1|0|0
94519|108644|1|100|0|0|0
94520|108645|1|100|1|0|0
94520|108647|1|100|0|0|0
94521|100521|1|100|1|0|0
94521|108150|1|100|1|0|0
94521|108649|1|100|1|0|0
94521|108650|1|100|0|0|0
94522|100521|1|100|1|0|0
94522|108150|1|100|0|0|0
94522|108652|1|100|1|0|0
94522|108653|1|100|0|0|0
94523|100521|1|100|1|0|0
94523|108151|1|100|0|0|0
94523|108655|1|100|1|0|0
94523|108656|1|100|0|0|0
94524|100521|1|100|1|0|0
94524|108151|1|100|1|0|0
94524|108657|1|100|1|0|0
94524|108659|1|100|0|0|0
94525|105878|1|100|1|0|0
94525|108151|1|100|0|0|0
94525|108661|1|100|2|0|0
94525|108662|1|100|0|0|0
94526|100521|1|100|1|0|0
94526|108151|1|100|0|0|0
94526|108661|1|100|2|0|0
94526|108662|1|100|0|0|0
94527|100521|1|100|1|0|0
94527|108150|1|100|1|0|0
94527|108663|1|100|0|0|0
94527|108665|1|100|1|1|0
94528|100521|1|100|1|0|0
94528|108150|1|100|1|0|0
94528|108666|1|100|0|0|0
94528|108667|1|100|1|1|0
94529|100521|1|100|1|0|0
94529|108151|1|100|0|0|0
94529|108669|1|100|1|0|0
94529|108670|1|100|0|0|0
94530|100521|1|100|1|0|0
94530|108151|1|100|0|0|0
94530|108672|1|100|1|0|0
94530|108673|1|100|0|0|0
94531|100521|1|100|1|0|0
94531|108150|1|100|1|0|0
94531|108674|1|100|0|0|0
94531|108675|1|100|1|1|0
94532|100521|1|100|1|0|0
94532|108150|1|100|1|0|0
94532|108676|1|100|0|0|0
94532|108677|1|100|1|1|0
94533|100521|1|100|1|0|0
94533|108150|1|100|1|0|0
94533|108679|1|100|0|0|0
94533|108680|1|100|1|0|0
94534|100521|1|100|1|0|0
94534|108150|1|100|1|0|0
94534|108681|1|100|0|0|0
94534|108682|1|100|1|0|0
94535|108245|1|100|2|0|0
94535|108684|1|100|1|1|0
94535|108685|1|100|1|0|0
94536|105878|1|100|1|0|0
94536|107715|1|25|1|1|0
94536|108245|1|100|2|0|0
94536|108524|1|50|1|1|0
94536|108556|1|50|1|1|0
94536|108688|1|100|1|1|0
94537|108151|1|100|1|0|0
94537|108689|1|100|0|0|0
94537|108690|1|100|0|0|0
94538|100521|1|100|1|0|0
94538|108150|1|100|1|0|0
94538|108245|1|100|2|0|0
94538|108693|1|100|1|1|0
94539|100521|1|100|1|0|0
94539|108150|1|100|1|0|0
94539|108696|1|100|1|1|0
94540|100521|1|100|1|0|0
94540|108150|1|100|1|0|0
94540|108245|1|100|2|0|0
94540|108699|1|100|1|1|0
94541|100521|1|100|1|0|0
94541|108150|1|100|1|0|0
94541|108245|1|100|2|0|0
94541|108702|1|100|1|1|0
94542|108151|1|100|0|0|0
94542|108705|1|100|0|0|0
94542|109761|1|100|1|1|0
94543|108151|1|100|0|0|0
94543|108708|1|100|0|0|0
94543|109762|1|100|1|0|0
94544|108150|1|100|1|0|0
94544|108711|1|100|1|1|0
94544|109761|1|100|1|1|0
94545|100521|1|100|1|0|0
94545|108150|1|100|1|0|0
94545|108245|1|100|1|0|0
94545|108714|1|100|1|1|0
94546|100521|1|100|1|0|0
94546|108715|1|100|1|0|0
94546|108716|1|100|0|0|0
94547|100511|1|100|1|0|0
94547|108719|1|100|1|1|0
94547|108732|1|100|0|0|0
94548|108721|1|100|0|0|0
94549|100511|1|100|1|0|0
94549|108727|1|100|0|0|0
94550|100511|1|100|1|0|0
94550|108729|1|100|0|0|0
94550|108731|1|100|0|0|0
94551|105875|1|100|1|0|0
94551|108732|1|100|0|0|0
94551|108734|1|100|0|0|0
94552|105875|1|100|1|0|0
94552|108735|1|100|0|0|0
94553|105875|1|100|1|0|0
94553|108738|1|100|0|0|0
94553|108739|1|100|1|1|0
94554|100511|1|100|1|0|0
94554|108740|1|100|0|0|0
94555|105877|1|100|1|0|0
94555|108742|1|100|0|0|0
94556|105875|1|100|1|0|0
94556|108744|1|100|0|0|0
94556|108746|1|100|0|0|0
94557|108748|1|100|0|0|0
94558|105873|1|100|1|0|0
94558|108750|1|100|0|0|0
94559|100511|1|100|1|0|0
94559|108752|1|100|0|0|0
94559|108753|1|100|0|0|0
94560|100511|1|100|1|0|0
94560|108754|1|100|0|0|0
94560|108755|1|100|0|0|0
94561|100511|1|100|1|0|0
94561|108756|1|100|0|0|0
94561|108757|1|100|0|0|0
94562|105875|1|100|1|0|0
94562|108758|1|100|0|0|0
94562|108759|1|100|1|0|0
94562|108760|1|100|0|0|0
94563|105873|1|100|1|0|0
94563|108761|1|100|0|0|0
94563|108762|1|100|1|0|0
94563|108763|1|100|0|0|0
94564|100511|1|100|1|0|0
94564|108764|1|100|0|0|0
94564|108765|1|100|1|0|0
94564|108766|1|100|0|0|0
94565|105875|1|100|1|0|0
94565|108767|1|100|0|0|0
94565|108768|1|100|1|0|0
94565|108769|1|100|0|0|0
94566|105875|1|100|1|0|0
94566|108770|1|100|0|0|0
94566|108772|1|100|0|0|0
94567|100511|1|100|1|0|0
94567|108773|1|100|0|0|0
94567|108774|1|100|0|0|0
94567|108775|1|100|1|0|0
94568|100511|1|100|1|0|0
94568|108777|1|100|0|0|0
94568|108778|1|100|0|0|0
94568|108780|1|100|1|0|0
94569|105875|1|100|1|0|0
94569|108781|1|100|0|0|0
94570|105875|1|100|1|0|0
94570|108784|1|100|0|0|0
94570|108785|1|100|1|0|0
94571|100511|1|100|1|0|0
94571|108787|1|100|0|0|0
94571|108788|1|100|0|0|0
94571|108789|1|100|1|0|0
94572|100511|1|100|1|0|0
94572|108770|1|100|0|0|0
94572|115703|1|100|0|0|0
94573|105875|1|100|1|0|0
94573|108790|1|100|0|0|0
94573|108791|1|100|0|0|0
94574|100511|1|100|1|0|0
94574|108793|1|100|0|0|0
94574|108794|1|100|0|0|0
94574|108795|1|100|1|0|0
94575|100511|1|100|1|0|0
94575|108796|1|100|0|0|0
94575|108797|1|100|0|0|0
94575|108798|1|100|1|0|0
94576|100511|1|100|1|0|0
94576|108800|1|100|0|0|0
94576|108801|1|100|0|0|0
94576|108803|1|100|1|0|0
94577|100511|1|100|1|0|0
94577|108804|1|100|0|0|0
94577|108806|1|100|1|0|0
94578|105875|1|100|1|0|0
94578|108807|1|100|0|0|0
94578|108808|1|100|0|0|0
94579|105873|1|100|1|0|0
94579|108809|1|100|0|0|0
94579|108811|1|100|0|0|0
94580|105875|1|100|1|0|0
94580|108812|1|100|0|0|0
94581|100511|1|100|1|0|0
94581|108814|1|100|0|0|0
94581|108815|1|100|1|0|0
94582|105875|1|100|1|0|0
94582|115706|1|100|0|0|0
94583|105877|1|100|1|0|0
94583|110542|1|100|0|0|0
94584|108816|1|100|0|0|0
94584|108817|1|100|0|0|0
94585|108820|1|100|1|1|0
94586|100511|1|100|1|0|0
94586|108822|1|100|0|0|0
94586|108823|1|100|0|0|0
94586|108824|1|100|1|0|0
94587|100511|1|100|1|0|0
94587|108825|1|100|0|0|0
94587|108826|1|100|0|0|0
94587|108836|1|100|1|0|0
94588|100511|1|100|1|0|0
94588|108828|1|100|0|0|0
94588|108829|1|100|0|0|0
94588|108837|1|100|1|0|0
94589|100511|1|100|1|0|0
94589|108830|1|100|0|0|0
94589|108831|1|100|0|0|0
94589|108832|1|100|1|0|0
94590|108838|1|100|1|1|0
94591|100511|1|100|1|0|0
94591|108840|1|100|0|0|0
94591|108841|1|100|1|1|0
94591|116035|1|100|2|0|0
94592|100511|1|100|1|0|0
94592|108843|1|100|0|0|0
94592|108844|1|100|1|1|0
94592|116035|1|100|2|0|0
94593|108846|1|100|1|0|0
94594|100511|1|100|1|0|0
94594|108848|1|100|1|1|0
94594|108856|1|100|0|0|0
94595|105875|1|100|1|0|0
94595|108850|1|100|0|0|0
94595|108851|1|100|0|0|0
94595|108867|1|100|1|0|0
94596|100511|1|100|1|0|0
94596|108853|1|100|0|0|0
94596|108854|1|100|0|0|0
94596|108875|1|100|1|0|0
94597|100511|1|100|1|0|0
94597|108855|1|100|1|0|0
94597|108856|1|100|0|0|0
94597|108857|1|100|1|0|0
94598|100511|1|100|1|0|0
94598|108858|1|100|0|0|0
94598|108859|1|100|0|0|0
94598|108860|1|100|1|0|0
94599|100511|1|100|1|0|0
94599|108861|1|100|0|0|0
94599|108862|1|100|0|0|0
94599|108876|1|100|1|0|0
94600|108863|1|100|0|0|0
94600|108864|1|100|0|0|0
94601|100511|1|100|1|0|0
94601|108865|1|100|0|0|0
94601|108866|1|100|0|0|0
94601|108877|1|100|1|0|0
94602|100511|1|100|1|0|0
94602|108879|1|100|0|0|0
94602|108880|1|100|0|0|0
94602|108881|1|100|1|1|0
94603|100511|1|100|1|0|0
94603|108883|1|100|0|0|0
94603|108884|1|100|0|0|0
94603|109676|1|100|1|1|0
94604|387|1|100|0|0|0
94604|100521|1|100|0|0|0
94604|104581|1|15|0|0|0
94604|108886|1|100|1|1|0
94604|108888|1|100|1|1|0
94605|105877|1|100|1|0|0
94605|108889|1|100|0|0|0
94605|108890|1|100|0|0|0
94606|105878|1|100|1|0|0
94606|108151|2|100|0|0|0
94606|108889|1|100|0|0|0
94606|108890|1|100|1|0|0
94607|100511|1|100|0|0|0
94608|105877|1|100|1|0|0
94608|108890|1|100|1|0|0
94608|108893|1|100|0|0|0
94609|105877|1|100|1|0|0
94609|108890|1|100|1|0|0
94609|108895|1|100|0|0|0
94609|109625|1|100|1|1|0
94610|100511|1|100|1|0|0
94610|108896|1|100|0|0|0
94610|108897|1|100|0|0|0
94610|108898|1|100|1|1|0
94611|105877|1|100|1|0|0
94611|108900|1|100|0|0|0
94611|108901|1|100|1|1|0
94612|108151|1|100|0|0|0
94612|108890|1|100|1|0|0
94612|108904|1|100|0|0|0
94613|108151|1|100|0|0|0
94613|108906|1|100|1|0|0
94614|100511|1|100|1|0|0
94614|108907|1|100|1|0|0
94614|108908|1|100|1|0|0
94614|108909|1|100|0|0|0
94615|108911|1|100|0|0|0
94615|108912|1|100|0|0|0
94616|108913|1|100|1|0|0
94616|108914|1|100|0|0|0
94616|108915|1|100|0|0|0
94617|108151|1|100|0|0|0
94617|108917|1|100|1|0|0
94617|108918|1|100|2|0|0
94617|108919|1|100|1|0|0
94618|100511|1|100|1|0|0
94618|108921|1|100|2|0|0
94618|108922|1|100|2|0|0
94619|108151|1|100|0|0|0
94619|108924|1|100|0|0|0
94619|108925|1|100|0|0|0
94620|108926|1|100|1|0|0
94620|108927|1|100|0|0|0
94620|108928|1|100|2|0|0
94620|108929|1|100|1|0|0
94621|100511|1|100|0|0|0
94621|108931|1|100|0|0|0
94621|108932|1|100|2|0|0
94622|108933|1|100|1|0|0
94622|108934|1|100|0|0|0
94622|108935|1|100|2|0|0
94622|108936|1|100|1|0|0
94623|108937|1|100|1|0|0
94623|108938|1|100|2|0|0
94623|108939|1|100|0|0|0
94624|108940|1|100|0|0|0
94624|108941|1|100|1|0|0
94624|108942|1|100|0|0|0
94625|108943|1|100|0|0|0
94625|108944|1|100|1|0|0
94625|108945|1|100|1|0|0
94626|108946|1|100|1|0|0
94626|108947|1|100|1|0|0
94626|108948|1|100|1|0|0
94626|108949|1|100|0|0|0
94627|100511|1|100|0|0|0
94627|108951|1|100|0|0|0
94627|108952|1|100|0|0|0
94627|108953|1|100|1|0|0
94627|108954|1|100|1|0|0
94628|108151|1|100|0|0|0
94628|108956|1|100|1|0|0
94628|108957|1|100|0|0|0
94628|108958|1|100|1|0|0
94628|108959|1|100|1|0|0
94629|108960|1|100|0|0|0
94629|108961|1|100|0|0|0
94630|105878|1|100|1|0|0
94630|108964|1|100|0|0|0
94630|108965|1|100|0|0|0
94630|108973|1|100|1|1|0
94631|108966|1|100|0|0|0
94631|108967|1|100|0|0|0
94632|108966|1|100|0|0|0
94632|108970|1|100|0|0|0
94633|108958|1|100|1|0|0
94633|108959|1|100|1|0|0
94633|108972|1|100|1|1|0
94634|108976|1|100|1|1|0
94634|109210|1|100|0|0|0
94634|109218|1|100|1|0|0
94635|108150|1|100|1|0|0
94635|108979|1|100|1|1|0
94635|109210|1|100|0|0|0
94635|109218|1|100|1|0|0
94636|108150|1|100|1|0|0
94636|108981|1|100|1|1|0
94636|109218|1|100|1|0|0
94637|108150|1|100|1|0|0
94637|108983|1|100|1|0|0
94637|108984|1|100|1|1|0
94637|109210|1|100|1|0|0
94637|109218|1|100|1|0|0
94638|108150|1|100|1|0|0
94638|108987|1|100|1|1|0
94638|109210|1|100|0|0|0
94638|109218|1|100|1|0|0
94639|108150|1|100|1|0|0
94639|108990|1|100|1|1|0
94639|109210|1|100|0|0|0
94639|109218|1|100|1|0|0
94640|108150|1|100|0|0|0
94640|108992|1|100|1|0|0
94640|109276|1|100|0|0|0
94640|109277|1|100|1|0|0
94641|108150|1|100|1|0|0
94641|108995|1|100|1|1|0
94641|109210|1|100|1|0|0
94641|109218|1|100|1|0|0
94642|108254|1|100|1|0|0
94642|108998|1|100|1|1|0
94642|109210|1|100|1|0|0
94642|109218|1|100|1|0|0
94643|109001|1|100|1|1|0
94643|109210|1|100|0|0|0
94643|109218|1|100|1|0|0
94644|108254|1|100|1|0|0
94644|109004|1|100|1|1|0
94644|109005|1|100|1|1|0
94644|109210|1|100|1|0|0
94644|109218|1|100|1|0|0
94645|108150|1|100|1|0|0
94645|109008|1|100|1|1|0
94645|109210|1|100|1|0|0
94645|109218|1|100|0|0|0
94646|108150|1|100|1|0|0
94646|109011|1|100|1|1|0
94646|109210|1|100|1|0|0
94646|109218|1|100|1|0|0
94647|100521|1|100|1|0|0
94647|108150|1|100|1|0|0
94647|109013|1|100|1|1|0
94647|109218|1|100|1|0|0
94648|108150|1|100|0|0|0
94648|109015|1|100|1|0|0
94648|109258|1|100|0|0|0
94648|109259|1|100|1|0|0
94648|109260|1|100|0|0|0
94649|108150|1|100|1|0|0
94649|109018|1|100|0|0|0
94649|109019|1|100|1|1|0
94649|109210|1|100|1|0|0
94649|109218|1|100|1|0|0
94650|108150|1|100|1|0|0
94650|109022|1|100|1|1|0
94650|109210|1|100|1|0|0
94650|109218|1|100|1|0|0
94651|108524|1|20|1|1|0
94651|109025|1|100|1|1|0
94651|109026|1|100|1|1|0
94651|109218|1|100|1|0|0
94652|108150|1|100|1|0|0
94652|109028|1|100|1|1|0
94652|109029|1|100|0|0|0
94652|109210|1|100|1|0|0
94652|109218|1|100|1|0|0
94653|109031|1|100|1|1|0
94654|108150|1|100|1|0|0
94654|109034|1|100|1|1|0
94654|109210|1|100|1|0|0
94654|109218|1|100|1|0|0
94655|108150|1|100|1|0|0
94655|109037|1|100|1|1|0
94655|109210|1|100|1|0|0
94655|109218|1|100|1|0|0
94656|108150|1|100|1|0|0
94656|109040|1|100|1|1|0
94656|109210|1|100|0|0|0
94656|109218|1|100|1|0|0
94657|108150|1|100|1|0|0
94657|109042|1|100|1|0|0
94657|109252|1|100|1|0|0
94657|109253|1|100|1|0|0
94657|109254|1|100|0|0|0
94658|108150|1|100|1|0|0
94658|109045|1|100|1|1|0
94658|109218|1|100|0|0|0
94659|108150|1|100|1|0|0
94659|109048|1|100|1|1|0
94659|109210|1|100|1|0|0
94659|109218|1|100|1|0|0
94660|108150|1|100|1|0|0
94660|109050|1|100|1|0|0
94660|109051|1|100|0|0|0
94660|109248|1|100|0|0|0
94661|108150|1|100|1|0|0
94661|109054|1|100|1|1|0
94661|109210|1|100|0|0|0
94661|109218|1|100|1|0|0
94662|109057|1|100|0|0|0
94662|109210|1|100|0|0|0
94662|109218|1|100|1|0|0
94663|109058|1|100|1|0|0
94663|109059|1|100|0|0|0
94663|109060|1|100|1|1|0
94664|109065|1|100|1|1|0
94665|109069|1|100|0|0|0
94665|109210|1|100|0|0|0
94665|109218|1|100|1|0|0
94666|108150|1|100|1|0|0
94666|109210|1|100|0|0|0
94666|109218|1|100|1|0|0
94667|109210|1|100|0|0|0
94667|109218|1|100|1|0|0
94668|109210|1|100|0|0|0
94668|109218|1|100|1|0|0
94669|108150|1|100|1|0|0
94669|109210|1|100|0|0|0
94669|109218|1|100|1|0|0
94670|109210|1|100|0|0|0
94670|109218|1|100|1|0|0
94671|108150|1|100|1|0|0
94671|109210|1|100|0|0|0
94671|109218|1|100|1|0|0
94672|108150|1|100|1|0|0
94672|109083|1|100|1|0|0
94672|109084|1|100|0|0|0
94672|109210|1|100|0|0|0
94673|108150|1|100|1|0|0
94673|109087|1|100|0|0|0
94673|109210|1|100|0|0|0
94673|109218|1|100|1|0|0
94674|109090|1|100|1|0|0
94674|109210|1|100|0|0|0
94674|109218|1|100|1|0|0
94675|108150|1|100|1|0|0
94675|109210|1|100|0|0|0
94675|109218|1|100|1|0|0
94676|108150|1|100|1|0|0
94676|109095|1|100|0|0|0
94676|109210|1|100|0|0|0
94676|109218|1|100|1|0|0
94677|108150|1|100|1|0|0
94677|109210|1|100|0|0|0
94677|109218|1|100|1|0|0
94678|108150|1|100|1|0|0
94678|109099|1|100|4|0|0
94678|109100|1|100|0|0|0
94678|109210|1|100|1|0|0
94678|109243|1|100|1|0|0
94679|108150|1|100|1|0|0
94679|109102|1|100|0|0|0
94679|109103|1|100|0|0|0
94679|109242|1|100|1|0|0
94680|108150|1|100|1|0|0
94680|109106|1|100|0|0|0
94680|109210|1|100|0|0|0
94680|109218|1|100|1|0|0
94681|100521|1|100|1|0|0
94681|108151|1|100|1|0|0
94681|109108|1|100|0|0|0
94681|109218|1|100|1|0|0
94682|100521|1|100|1|0|0
94682|109111|1|100|0|0|0
94683|108150|1|100|1|0|0
94683|109210|1|100|0|0|0
94683|109218|1|100|1|0|0
94684|109114|1|100|0|0|0
94684|109115|1|100|0|0|0
94684|109116|1|100|0|0|0
94685|108150|1|100|1|0|0
94685|109117|1|100|0|0|0
94685|109118|1|100|0|0|0
94685|109119|1|100|0|0|0
94686|109120|1|100|0|0|0
94686|109121|1|100|0|0|0
94686|109122|1|100|0|0|0
94687|109123|1|100|1|0|0
94687|109124|1|100|0|0|0
94687|109125|1|100|0|0|0
94687|109240|1|100|0|0|0
94688|109210|1|100|0|0|0
94688|109218|1|100|1|0|0
94689|108150|1|100|1|0|0
94689|109210|1|100|0|0|0
94689|109218|1|100|0|0|0
94690|108150|1|100|1|0|0
94690|109210|1|100|0|0|0
94690|109218|1|100|1|0|0
94691|109210|1|100|0|0|0
94691|109218|1|100|1|0|0
94692|109210|1|100|0|0|0
94692|109218|1|100|1|0|0
94693|109210|1|100|0|0|0
94693|109218|1|100|1|0|0
94694|108150|1|100|1|0|0
94694|109210|1|100|0|0|0
94694|109218|1|100|1|0|0
94695|109210|1|100|0|0|0
94695|109218|1|100|1|0|0
94695|109230|1|100|0|0|0
94696|108150|1|100|1|0|0
94696|109143|1|100|0|0|0
94696|109218|1|100|1|0|0
94697|109210|1|100|0|0|0
94697|109218|1|100|1|0|0
94699|108150|1|100|1|0|0
94699|109210|1|100|0|0|0
94699|109218|1|100|0|0|0
94700|108150|1|100|1|0|0
94700|109210|1|100|0|0|0
94700|109218|1|100|0|0|0
94701|109152|1|100|1|0|0
94701|109153|1|100|4|0|0
94701|109154|1|100|0|0|0
94701|109224|1|100|1|0|0
94702|109210|1|100|0|0|0
94702|109218|1|100|0|0|0
94703|109157|1|100|0|0|0
94703|109158|1|100|0|0|0
94704|109159|1|100|0|0|0
94704|109160|1|100|0|0|0
94705|109178|1|100|0|0|0
94705|109218|1|100|0|0|0
94706|108150|1|100|1|0|0
94706|109178|1|100|0|0|0
94706|109218|1|100|0|0|0
94707|109165|1|100|0|0|0
94707|109166|1|100|0|0|0
94708|108150|1|100|1|0|0
94708|109168|1|100|0|0|0
94708|109221|1|100|0|0|0
94710|109172|1|100|0|0|0
94710|109218|1|100|1|0|0
94711|109173|1|100|0|0|0
94711|109174|1|100|0|0|0
94712|109175|1|100|0|0|0
94712|109176|1|100|0|0|0
94713|109178|1|100|0|0|0
94713|109218|1|100|0|0|0
94714|108150|1|100|1|0|0
94714|109178|1|100|0|0|0
94714|109218|1|100|0|0|0
94715|109182|1|100|0|0|0
94715|109218|1|100|0|0|0
94716|108151|1|100|1|0|0
94716|109184|1|100|1|0|0
94716|109218|1|100|0|0|0
94716|116445|1|100|0|0|0
94717|109187|1|100|1|1|0
94717|109218|1|100|0|0|0
94718|108150|1|100|1|0|0
94718|109190|1|100|0|0|0
94718|109210|1|100|0|0|0
94718|109218|1|100|0|0|0
94719|108150|1|100|1|0|0
94719|109210|1|100|0|0|0
94719|109218|1|100|1|0|0
94720|109193|1|100|0|0|0
94720|109194|1|100|0|0|0
94721|108150|1|100|0|0|0
94721|109196|1|100|1|0|0
94721|109220|1|100|0|0|0
94722|108150|1|100|1|0|0
94722|109197|1|100|0|0|0
94722|109198|1|100|0|0|0
94722|109219|1|100|1|0|0
94723|108150|1|100|1|0|0
94723|109201|1|100|1|1|0
94723|109210|1|100|0|0|0
94723|109218|1|100|0|0|0
94724|108150|1|100|1|0|0
94724|109204|1|100|1|1|0
94724|109218|1|100|0|0|0
94725|109205|1|100|0|0|0
94725|109206|1|100|0|0|0
94725|109207|1|100|1|1|0
94726|108150|1|100|1|0|0
94726|109208|1|100|0|0|0
94726|109209|1|100|0|0|0
94727|109210|1|100|1|0|0
94727|109211|1|100|2|0|0
94727|109212|1|100|0|0|0
94727|109218|1|100|1|0|0
94728|108150|1|100|1|0|0
94728|109213|1|100|0|0|0
94728|109214|1|100|0|0|0
94729|108150|1|100|1|0|0
94729|109215|1|100|0|0|0
94729|109216|1|100|0|0|0
94729|109217|1|100|0|0|0
94730|108150|1|100|0|0|0
94730|109210|1|100|0|0|0
94730|109218|1|100|1|0|0
94731|109210|1|100|0|0|0
94731|109245|1|100|1|0|0
94731|109246|1|100|0|0|0
94732|108150|1|10|1|1|0
94732|108254|1|20|1|1|0
94732|108556|1|65|0|0|0
94732|109263|1|100|1|1|0
94732|109264|1|100|1|1|0
94732|109265|1|100|0|0|0
94733|107715|1|25|1|1|0
94733|108150|1|25|1|1|0
94733|108254|1|25|1|1|0
94733|109268|1|100|1|1|0
94733|109269|1|100|1|1|0
94733|109270|1|100|1|0|0
94734|100521|1|100|0|0|0
94734|107715|1|20|1|1|0
94734|108150|1|20|1|1|0
94734|108254|1|20|1|1|0
94734|109273|1|100|1|1|0
94734|109274|1|100|1|1|0
94734|109275|1|100|0|0|0
94735|109279|1|100|1|1|0
94735|115926|1|100|1|0|0
94736|109281|1|100|1|1|0
94737|105877|1|100|1|0|0
94737|109283|1|100|0|0|0
94737|109284|1|100|1|1|0
94737|109285|1|100|1|1|0
94738|105878|1|100|1|0|0
94738|109287|1|100|0|0|0
94738|109288|1|100|1|1|0
94738|109289|1|100|1|1|0
94739|109300|1|100|1|1|0
94740|109302|1|100|1|1|0
94741|100511|1|100|1|0|0
94741|109304|1|100|1|0|0
94741|109305|1|100|1|1|0
94741|109353|1|100|0|0|0
94742|100511|1|100|0|0|0
94742|109308|1|100|0|0|0
94743|100511|1|100|1|0|0
94743|109310|1|100|0|0|0
94743|109311|1|100|0|0|0
94744|105875|1|100|1|0|0
94744|109312|1|100|0|0|0
94744|109313|1|100|0|0|0
94744|109314|1|100|0|0|0
94744|109315|1|100|1|0|0
94745|100511|1|100|1|0|0
94745|109317|1|100|0|0|0
94745|109318|1|100|0|0|0
94745|109319|1|100|1|0|0
94745|109320|1|100|0|0|0
94746|105877|1|100|1|0|0
94746|109322|1|100|0|0|0
94746|109323|1|100|0|0|0
94747|105877|1|100|1|0|0
94747|109324|1|100|0|0|0
94747|109325|1|100|0|0|0
94748|100511|1|100|1|0|0
94748|109327|1|100|0|0|0
94748|109328|1|100|0|0|0
94749|109330|1|100|0|0|0
94749|109331|1|100|0|0|0
94750|109331|1|100|0|0|0
94750|109332|1|100|0|0|0
94751|105877|1|100|1|0|0
94751|109335|1|100|0|0|0
94751|109336|1|100|0|0|0
94752|109337|1|100|0|0|0
94752|109338|1|100|0|0|0
94753|105877|1|100|1|0|0
94753|109342|1|100|0|0|0
94753|109343|1|100|0|0|0
94753|109344|1|100|1|0|0
94753|109345|1|100|0|0|0
94754|105877|1|100|1|0|0
94754|109347|1|100|0|0|0
94754|109349|1|100|0|0|0
94755|100511|1|100|1|0|0
94755|109351|1|100|0|0|0
94755|109353|1|100|1|0|0
94755|109355|1|100|1|0|0
94755|109356|1|100|0|0|0
94756|105877|1|100|1|0|0
94756|109353|1|100|0|0|0
94756|109354|1|100|0|0|0
94756|109355|1|100|1|0|0
94756|109356|1|100|0|0|0
94757|105875|1|100|1|0|0
94757|109353|1|100|1|0|0
94757|109355|1|100|1|0|0
94757|109356|1|100|0|0|0
94757|109358|1|100|0|0|0
94758|100511|1|100|1|0|0
94758|109359|1|100|0|0|0
94758|109360|1|100|0|0|0
94758|109361|1|100|1|0|0
94758|109362|1|100|0|0|0
94759|100511|1|100|1|0|0
94759|109363|1|100|0|0|0
94759|109364|1|100|0|0|0
94760|100511|1|100|1|0|0
94760|109353|1|100|0|0|0
94760|109368|1|100|0|0|0
94761|100511|1|100|1|0|0
94761|109370|1|100|0|0|0
94761|109371|1|100|0|0|0
94761|109372|1|100|0|0|0
94762|105877|1|100|1|0|0
94762|109373|1|100|0|0|0
94762|109374|1|100|0|0|0
94762|109375|1|100|0|0|0
94763|108556|5|50|1|1|2
94763|109378|4|50|1|1|3
94764|100521|1|100|1|0|0
94764|109380|1|100|1|1|0
94764|109381|1|100|0|0|0
94765|90525|1|100|0|0|0
94765|104581|1|5|0|0|0
94765|108254|1|25|1|1|0
94765|109383|1|100|1|1|0
94765|109384|1|100|1|1|0
94765|109385|1|100|0|0|0
94765|109637|1|100|1|1|0
